policy,epoch,loss_before,loss_after,accuracy_after,selected_primitives,programs,pair_programs,group_programs,utility_evaluations,predicted_utility,realized_utility
E1-singleton-or-pair,1649,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1650,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1651,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1652,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1653,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1654,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1655,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1656,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1657,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1658,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1659,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1660,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1661,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1662,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1663,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1664,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1665,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1666,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1667,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1668,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1669,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1670,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1671,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1672,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1673,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1674,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1675,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1676,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1677,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1678,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1679,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1680,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1681,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1682,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1683,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1684,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1685,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1686,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1687,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1688,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1689,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1690,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1691,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1692,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1693,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1694,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1695,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1696,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1697,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1698,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1699,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1700,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1701,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1702,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1703,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1704,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1705,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1706,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1707,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1708,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1709,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1710,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1711,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1712,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1713,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1714,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1715,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1716,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1717,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1718,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1719,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1720,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1721,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1722,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1723,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1724,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1725,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1726,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1727,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1728,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1729,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1730,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1731,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1732,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1733,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1734,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1735,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1736,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1737,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1738,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1739,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1740,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1741,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1742,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1743,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1744,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1745,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1746,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1747,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1748,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1749,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1750,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1751,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1752,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1753,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1754,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1755,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1756,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1757,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1758,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1759,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1760,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1761,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1762,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1763,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1764,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1765,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1766,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1767,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1768,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1769,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1770,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1771,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1772,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1773,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1774,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1775,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1776,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1777,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1778,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1779,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1780,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1781,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1782,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1783,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1784,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1785,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1786,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1787,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1788,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1789,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1790,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1791,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1792,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1793,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1794,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1795,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1796,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1797,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1798,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1799,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1800,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1801,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1802,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1803,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1804,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1805,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1806,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1807,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1808,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1809,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1810,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1811,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1812,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1813,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1814,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1815,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1816,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1817,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1818,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1819,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1820,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1821,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1822,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1823,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1824,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1825,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1826,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1827,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1828,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1829,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1830,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1831,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1832,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1833,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1834,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1835,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1836,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1837,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1838,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1839,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1840,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1841,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1842,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1843,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1844,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1845,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1846,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1847,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1848,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1849,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1850,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1851,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1852,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1853,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1854,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1855,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1856,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1857,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1858,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1859,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1860,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1861,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1862,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1863,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1864,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1865,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1866,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1867,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1868,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1869,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1870,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1871,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1872,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1873,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1874,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1875,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1876,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1877,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1878,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1879,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1880,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1881,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1882,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1883,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1884,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1885,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1886,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1887,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1888,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1889,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1890,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1891,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1892,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1893,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1894,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1895,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1896,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1897,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1898,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1899,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1900,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
E1-singleton-or-pair,1901,0.16492587,0.16492587,1.00000000,0,0,0,0,145,0.00000000,0.00000000
