dataset_index,initialization_index,stream_seed,anchor_step,reuse_commits,quality_readout_step,method,refresh_feature_ns,refresh_partition_ns,amortized_proxy_ns_per_commit,verifier_ns_per_commit,projected_total_ns_per_commit,within_stratum_utility_variance_v48,predicted_rmse_v48,observed_rmse_v48,sign_error_rate_v48,cross_block_regret_v48,selected_program_regret_v48,false_authorization_rate_v48,quality_mode
1,1,a303ea0000000009,2400,100,2500,nearest_centroid_quota_repair,9600,94300,1039.00,659500,660539.00,2.987207436999e-5,5.578238443757e-4,5.798460297298e-4,3.182417168675e-1,5.004771033441e-4,5.868956031350e-4,1.875000000000e-1,stale_reuse
1,1,a303ea0000000009,2400,100,2500,hash_placebo_mean,0,0,0.00,659500,659500.00,4.086162699666e-5,6.524029415040e-4,6.481977254969e-4,3.279249811747e-1,4.464708937064e-4,5.258592532749e-4,2.031250000000e-1,stale_reuse
1,1,a303ea000000000a,600,1,601,balanced_kmeans,12300,1789500,1801800.00,660800,2462600.00,5.372966660064e-6,2.365764204417e-4,2.419537344270e-4,2.672546012270e-1,3.547978603820e-4,3.736796593330e-4,7.812500000000e-2,stale_reuse
1,1,a303ea000000000a,600,1,601,warm_start_balanced_kmeans,12300,1821000,1833300.00,660800,2494100.00,5.372966660064e-6,2.365764204417e-4,2.419537344270e-4,2.672546012270e-1,3.547978603820e-4,3.736796593330e-4,7.812500000000e-2,stale_reuse
1,1,a303ea000000000a,600,1,601,projected_order_1d,12300,15100,27400.00,660800,688200.00,7.909393802440e-6,2.870357447696e-4,2.880089473025e-4,2.979294478528e-1,4.839799391902e-4,5.366869570480e-4,1.718750000000e-1,stale_reuse
1,1,a303ea000000000a,600,1,601,nearest_centroid_quota_repair,12300,1943800,1956100.00,660800,2616900.00,5.372966660064e-6,2.365764204417e-4,2.419537344270e-4,2.672546012270e-1,3.547978603820e-4,3.736796593330e-4,7.812500000000e-2,stale_reuse
1,1,a303ea000000000a,600,1,601,hash_placebo_mean,0,14200,14200.00,660800,675000.00,1.191937876848e-5,3.523492472698e-4,3.578312092221e-4,3.040284700920e-1,4.479466434759e-4,4.802654443452e-4,1.640625000000e-1,stale_reuse
1,1,a303ea000000000a,600,10,610,balanced_kmeans,12300,1789500,180180.00,603000,783180.00,4.864133332432e-6,2.250956586569e-4,2.286716141898e-4,2.392463235294e-1,2.756963466624e-4,3.106996596181e-4,1.718750000000e-1,stale_reuse
1,1,a303ea000000000a,600,10,610,warm_start_balanced_kmeans,12300,1821000,183330.00,603000,786330.00,4.864133332432e-6,2.250956586569e-4,2.286716141898e-4,2.392463235294e-1,2.756963466624e-4,3.106996596181e-4,1.718750000000e-1,stale_reuse
1,1,a303ea000000000a,600,10,610,projected_order_1d,12300,15100,2740.00,603000,605740.00,7.416698814432e-6,2.779519370629e-4,2.638221870598e-4,2.663602941176e-1,2.948295248473e-4,3.523654878492e-4,1.718750000000e-1,stale_reuse
1,1,a303ea000000000a,600,10,610,nearest_centroid_quota_repair,12300,1943800,195610.00,603000,798610.00,4.864133332432e-6,2.250956586569e-4,2.286716141898e-4,2.392463235294e-1,2.756963466624e-4,3.106996596181e-4,1.718750000000e-1,stale_reuse
1,1,a303ea000000000a,600,10,610,hash_placebo_mean,0,14200,1420.00,603000,604420.00,1.165660227632e-5,3.484440128236e-4,3.490906308059e-4,2.971852022059e-1,2.799725372213e-4,3.341770695382e-4,1.621093750000e-1,stale_reuse
1,1,a303ea000000000a,600,25,625,balanced_kmeans,12300,1789500,72072.00,533600,605672.00,4.706770443672e-6,2.214246119749e-4,2.123883703393e-4,2.381656804734e-1,2.701425202929e-4,3.538706800441e-4,5.625000000000e-1,stale_reuse
1,1,a303ea000000000a,600,25,625,warm_start_balanced_kmeans,12300,1821000,73332.00,533600,606932.00,4.706770443672e-6,2.214246119749e-4,2.123883703393e-4,2.381656804734e-1,2.701425202929e-4,3.538706800441e-4,5.625000000000e-1,stale_reuse
1,1,a303ea000000000a,600,25,625,projected_order_1d,12300,15100,1096.00,533600,534696.00,7.106638028493e-6,2.720799137450e-4,2.728297414930e-4,2.630362426036e-1,2.997563087490e-4,4.166436171360e-4,6.718750000000e-1,stale_reuse
1,1,a303ea000000000a,600,25,625,nearest_centroid_quota_repair,12300,1943800,78244.00,533600,611844.00,4.706770443672e-6,2.214246119749e-4,2.123883703393e-4,2.381656804734e-1,2.701425202929e-4,3.538706800441e-4,5.625000000000e-1,stale_reuse
1,1,a303ea000000000a,600,25,625,hash_placebo_mean,0,14200,568.00,533600,534168.00,1.152629599582e-5,3.464877771665e-4,3.449947751366e-4,2.864506286982e-1,2.503988601248e-4,3.933040840902e-4,5.078125000000e-1,stale_reuse
1,1,a303ea000000000a,600,50,650,balanced_kmeans,12300,1789500,36036.00,558500,594536.00,5.207372009197e-6,2.329022508031e-4,2.405468334626e-4,2.433035714286e-1,2.243075667820e-4,2.321005151913e-4,2.031250000000e-1,stale_reuse
1,1,a303ea000000000a,600,50,650,warm_start_balanced_kmeans,12300,1821000,36666.00,558500,595166.00,5.207372009197e-6,2.329022508031e-4,2.405468334626e-4,2.433035714286e-1,2.243075667820e-4,2.321005151913e-4,2.031250000000e-1,stale_reuse
1,1,a303ea000000000a,600,50,650,projected_order_1d,12300,15100,548.00,558500,559048.00,7.272527325379e-6,2.752371576890e-4,2.648690210207e-4,2.618117559524e-1,2.274364422874e-4,2.391061083458e-4,2.656250000000e-1,stale_reuse
1,1,a303ea000000000a,600,50,650,nearest_centroid_quota_repair,12300,1943800,39122.00,558500,597622.00,5.207372009197e-6,2.329022508031e-4,2.405468334626e-4,2.433035714286e-1,2.243075667820e-4,2.321005151913e-4,2.031250000000e-1,stale_reuse
1,1,a303ea000000000a,600,50,650,hash_placebo_mean,0,14200,284.00,558500,558784.00,1.195710131736e-5,3.529031063022e-4,3.531016011737e-4,2.928176153274e-1,2.118471248416e-4,2.185780332797e-4,1.542968750000e-1,stale_reuse
1,1,a303ea000000000a,600,100,700,balanced_kmeans,12300,1789500,18018.00,569500,587518.00,6.160659184433e-6,2.533249556818e-4,2.532810859276e-4,2.632285276074e-1,3.001363470965e-4,3.344932629723e-4,1.250000000000e-1,stale_reuse
1,1,a303ea000000000a,600,100,700,warm_start_balanced_kmeans,12300,1821000,18333.00,569500,587833.00,6.160659184433e-6,2.533249556818e-4,2.532810859276e-4,2.632285276074e-1,3.001363470965e-4,3.344932629723e-4,1.250000000000e-1,stale_reuse
1,1,a303ea000000000a,600,100,700,projected_order_1d,12300,15100,274.00,569500,569774.00,9.019122100692e-6,3.065113187941e-4,3.196043521036e-4,2.984087423313e-1,3.217002380005e-4,3.376524836618e-4,4.687500000000e-2,stale_reuse
1,1,a303ea000000000a,600,100,700,nearest_centroid_quota_repair,12300,1943800,19561.00,569500,589061.00,6.160659184433e-6,2.533249556818e-4,2.532810859276e-4,2.632285276074e-1,3.001363470965e-4,3.344932629723e-4,1.250000000000e-1,stale_reuse
1,1,a303ea000000000a,600,100,700,hash_placebo_mean,0,14200,142.00,569500,569642.00,1.334671771493e-5,3.728411376902e-4,3.759689819441e-4,3.258962806748e-1,2.913247874807e-4,3.063582478986e-4,5.664062500000e-2,stale_reuse
1,1,a303ea000000000a,2400,1,2401,balanced_kmeans,13100,3567100,3580200.00,492300,4072500.00,3.231591770105e-5,5.801931943062e-4,5.734909117539e-4,2.982618343195e-1,8.849714350276e-4,1.026457510022e-3,3.750000000000e-1,stale_reuse
1,1,a303ea000000000a,2400,1,2401,warm_start_balanced_kmeans,13100,2166500,2179600.00,492300,2671900.00,3.185368746891e-5,5.760288573221e-4,5.788896231233e-4,2.882766272189e-1,8.620228601899e-4,9.662286663854e-4,2.968750000000e-1,stale_reuse
1,1,a303ea000000000a,2400,1,2401,projected_order_1d,13100,14500,27600.00,492300,519900.00,3.618714903132e-5,6.139621071990e-4,6.204847025944e-4,3.014053254438e-1,8.383234584244e-4,9.749078686525e-4,3.437500000000e-1,stale_reuse
1,1,a303ea000000000a,2400,1,2401,nearest_centroid_quota_repair,13100,77700,90800.00,492300,583100.00,3.328607924009e-5,5.888378317366e-4,5.827637813399e-4,2.903106508876e-1,7.040158236578e-4,7.980626666040e-4,2.656250000000e-1,stale_reuse
1,1,a303ea000000000a,2400,1,2401,hash_placebo_mean,0,0,0.00,492300,492300.00,4.342742821382e-5,6.725770969362e-4,6.718210940907e-4,3.222771819527e-1,8.676128799081e-4,1.008265665021e-3,3.574218750000e-1,stale_reuse
1,1,a303ea000000000a,2400,10,2410,balanced_kmeans,13100,3567100,358020.00,494100,852120.00,3.206854092153e-5,5.779682528184e-4,5.696690336226e-4,2.975419207317e-1,4.557729554762e-4,5.013513289960e-4,2.031250000000e-1,stale_reuse
1,1,a303ea000000000a,2400,10,2410,warm_start_balanced_kmeans,13100,2166500,217960.00,494100,712060.00,3.153593983316e-5,5.731486484866e-4,5.736642844696e-4,2.946836890244e-1,5.063090638195e-4,5.405668476222e-4,1.562500000000e-1,stale_reuse
1,1,a303ea000000000a,2400,10,2410,projected_order_1d,13100,14500,2760.00,494100,496860.00,3.690180386906e-5,6.199949921594e-4,6.514383662864e-4,2.984946646341e-1,4.099941411866e-4,4.430193199116e-4,1.250000000000e-1,stale_reuse
1,1,a303ea000000000a,2400,10,2410,nearest_centroid_quota_repair,13100,77700,9080.00,494100,503180.00,3.317136895025e-5,5.878223313483e-4,5.881740516923e-4,2.994474085366e-1,4.852811043285e-4,5.291789882449e-4,1.718750000000e-1,stale_reuse
1,1,a303ea000000000a,2400,10,2410,hash_placebo_mean,0,0,0.00,494100,494100.00,4.457456480214e-5,6.814016398323e-4,6.738584804260e-4,3.328410823171e-1,5.721705083154e-4,6.232816239489e-4,1.953125000000e-1,stale_reuse
1,1,a303ea000000000a,2400,25,2425,balanced_kmeans,13100,3567100,143208.00,491300,634508.00,3.309395221313e-5,5.871359884105e-4,5.902745731349e-4,2.613281250000e-1,5.122146877738e-4,6.853751537363e-4,2.187500000000e-1,stale_reuse
1,1,a303ea000000000a,2400,25,2425,warm_start_balanced_kmeans,13100,2166500,87184.00,491300,578484.00,3.212635441499e-5,5.784890017590e-4,5.694340205443e-4,2.545898437500e-1,6.096296418718e-4,8.194786705289e-4,2.500000000000e-1,stale_reuse
1,1,a303ea000000000a,2400,25,2425,projected_order_1d,13100,14500,1104.00,491300,492404.00,3.940045555070e-5,6.406414067061e-4,6.402254123885e-4,2.874023437500e-1,4.984815209355e-4,6.067359527933e-4,1.718750000000e-1,stale_reuse
1,1,a303ea000000000a,2400,25,2425,nearest_centroid_quota_repair,13100,77700,3632.00,491300,494932.00,3.397217497540e-5,5.948754681952e-4,5.784930350318e-4,2.587890625000e-1,4.949118811624e-4,6.582908980022e-4,2.031250000000e-1,stale_reuse
1,1,a303ea000000000a,2400,25,2425,hash_placebo_mean,0,0,0.00,491300,491300.00,4.696080363550e-5,6.993954679424e-4,6.908530183156e-4,2.953125000000e-1,4.641676409278e-4,6.157782494949e-4,1.640625000000e-1,stale_reuse
1,1,a303ea000000000a,2400,50,2450,balanced_kmeans,13100,3567100,71604.00,490600,562204.00,3.418936363535e-5,5.967739978710e-4,6.004697814570e-4,3.159412202381e-1,3.759866609698e-4,5.159299858519e-4,2.187500000000e-1,stale_reuse
1,1,a303ea000000000a,2400,50,2450,warm_start_balanced_kmeans,13100,2166500,43592.00,490600,534192.00,3.315248298818e-5,5.876549705910e-4,5.869791034845e-4,3.058035714286e-1,3.493805599533e-4,4.198603916166e-4,1.406250000000e-1,stale_reuse
1,1,a303ea000000000a,2400,50,2450,projected_order_1d,13100,14500,552.00,490600,491152.00,4.079417667637e-5,6.518737150545e-4,6.689877658967e-4,3.245907738095e-1,3.477077889897e-4,4.305318502702e-4,1.562500000000e-1,stale_reuse
1,1,a303ea000000000a,2400,50,2450,nearest_centroid_quota_repair,13100,77700,1816.00,490600,492416.00,3.546663611432e-5,6.078191558275e-4,6.195771387732e-4,3.003162202381e-1,3.854226386579e-4,4.598016504360e-4,1.093750000000e-1,stale_reuse
1,1,a303ea000000000a,2400,50,2450,hash_placebo_mean,0,0,0.00,490600,490600.00,4.921201824553e-5,7.159654025877e-4,7.288787163339e-4,3.284737723214e-1,3.859237627353e-4,4.875245093103e-4,2.050781250000e-1,stale_reuse
1,1,a303ea000000000a,2400,100,2500,balanced_kmeans,13100,3567100,35802.00,582800,618602.00,3.248529291306e-5,5.817116707135e-4,5.979513024665e-4,2.898897058824e-1,5.456693192940e-4,6.745904145191e-4,1.562500000000e-1,stale_reuse
1,1,a303ea000000000a,2400,100,2500,warm_start_balanced_kmeans,13100,2166500,21796.00,582800,604596.00,3.184776281077e-5,5.759752853021e-4,5.600085552482e-4,2.732536764706e-1,3.888999607398e-4,4.336667950895e-4,4.687500000000e-2,stale_reuse
1,1,a303ea000000000a,2400,100,2500,projected_order_1d,13100,14500,276.00,582800,583076.00,3.696343460211e-5,6.205125116428e-4,6.543727978004e-4,3.088235294118e-1,5.913206235704e-4,6.833198999487e-4,1.093750000000e-1,stale_reuse
1,1,a303ea000000000a,2400,100,2500,nearest_centroid_quota_repair,13100,77700,908.00,582800,583708.00,3.327667699897e-5,5.887546620389e-4,5.700818389724e-4,2.828125000000e-1,4.190776759430e-4,4.567182425461e-4,6.250000000000e-2,stale_reuse
1,1,a303ea000000000a,2400,100,2500,hash_placebo_mean,0,0,0.00,582800,582800.00,4.482009317620e-5,6.832751518283e-4,6.767753250587e-4,3.161305147059e-1,5.936956982442e-4,6.983246316086e-4,1.269531250000e-1,stale_reuse
1,2,a303ea000000000b,600,1,601,balanced_kmeans,9500,2029000,2038500.00,492600,2531100.00,3.676487763595e-6,1.956955480777e-4,1.936847766117e-4,1.934742647059e-1,2.165221560517e-4,2.206070919328e-4,3.125000000000e-2,stale_reuse
1,2,a303ea000000000b,600,1,601,warm_start_balanced_kmeans,9500,2118000,2127500.00,492600,2620100.00,3.676487763595e-6,1.956955480777e-4,1.936847766117e-4,1.934742647059e-1,2.165221560517e-4,2.206070919328e-4,3.125000000000e-2,stale_reuse
1,2,a303ea000000000b,600,1,601,projected_order_1d,9500,14400,23900.00,492600,516500.00,5.011887775993e-6,2.284888713554e-4,2.396872905255e-4,2.398897058824e-1,2.296053830833e-4,2.459034984668e-4,1.093750000000e-1,stale_reuse
1,2,a303ea000000000b,600,1,601,nearest_centroid_quota_repair,9500,2429000,2438500.00,492600,2931100.00,3.676487763595e-6,1.956955480777e-4,1.936847766117e-4,1.934742647059e-1,2.165221560517e-4,2.206070919328e-4,3.125000000000e-2,stale_reuse
1,2,a303ea000000000b,600,1,601,hash_placebo_mean,0,14200,14200.00,492600,506800.00,8.327239080459e-6,2.945065539761e-4,2.966119661034e-4,2.409811580882e-1,2.719965965419e-4,2.965185322701e-4,8.984375000000e-2,stale_reuse
1,2,a303ea000000000b,600,10,610,balanced_kmeans,9500,2029000,203850.00,494100,697950.00,3.592963361197e-6,1.934598192885e-4,1.934167916321e-4,2.103860294118e-1,2.910773370104e-4,2.934816917559e-4,1.562500000000e-2,stale_reuse
1,2,a303ea000000000b,600,10,610,warm_start_balanced_kmeans,9500,2118000,212750.00,494100,706850.00,3.592963361197e-6,1.934598192885e-4,1.934167916321e-4,2.103860294118e-1,2.910773370104e-4,2.934816917559e-4,1.562500000000e-2,stale_reuse
1,2,a303ea000000000b,600,10,610,projected_order_1d,9500,14400,2390.00,494100,496490.00,5.065709582815e-6,2.297124466683e-4,2.357162141287e-4,2.412683823529e-1,2.766257855455e-4,2.790301402911e-4,1.562500000000e-2,stale_reuse
1,2,a303ea000000000b,600,10,610,nearest_centroid_quota_repair,9500,2429000,243850.00,494100,737950.00,3.592963361197e-6,1.934598192885e-4,1.934167916321e-4,2.103860294118e-1,2.910773370104e-4,2.934816917559e-4,1.562500000000e-2,stale_reuse
1,2,a303ea000000000b,600,10,610,hash_placebo_mean,0,14200,1420.00,494100,495520.00,8.187535722711e-6,2.920217582383e-4,2.952860649162e-4,2.646254595588e-1,3.820263444609e-4,4.193872225997e-4,1.347656250000e-1,stale_reuse
1,2,a303ea000000000b,600,25,625,balanced_kmeans,9500,2029000,81540.00,569900,651440.00,3.753740689845e-6,1.977409050227e-4,1.984569772060e-4,2.057291666667e-1,2.449380614280e-4,2.503506561879e-4,3.125000000000e-2,stale_reuse
1,2,a303ea000000000b,600,25,625,warm_start_balanced_kmeans,9500,2118000,85100.00,569900,655000.00,3.753740689845e-6,1.977409050227e-4,1.984569772060e-4,2.057291666667e-1,2.449380614280e-4,2.503506561879e-4,3.125000000000e-2,stale_reuse
1,2,a303ea000000000b,600,25,625,projected_order_1d,9500,14400,956.00,569900,570856.00,5.308218719416e-6,2.351466457212e-4,2.318511028330e-4,2.373511904762e-1,3.632526755837e-4,3.748270751203e-4,6.250000000000e-2,stale_reuse
1,2,a303ea000000000b,600,25,625,nearest_centroid_quota_repair,9500,2429000,97540.00,569900,667440.00,3.753740689845e-6,1.977409050227e-4,1.984569772060e-4,2.057291666667e-1,2.449380614280e-4,2.503506561879e-4,3.125000000000e-2,stale_reuse
1,2,a303ea000000000b,600,25,625,hash_placebo_mean,0,14200,568.00,569900,570468.00,8.580276264737e-6,2.989486350709e-4,3.021037471844e-4,2.558012462798e-1,4.202169086440e-4,4.422716239390e-4,8.593750000000e-2,stale_reuse
1,2,a303ea000000000b,600,50,650,balanced_kmeans,9500,2029000,40770.00,566000,606770.00,3.624787866986e-6,1.943147110946e-4,1.962190397244e-4,2.209558823529e-1,2.412868836146e-4,2.415971886620e-4,1.562500000000e-2,stale_reuse
1,2,a303ea000000000b,600,50,650,warm_start_balanced_kmeans,9500,2118000,42550.00,566000,608550.00,3.624787866986e-6,1.943147110946e-4,1.962190397244e-4,2.209558823529e-1,2.412868836146e-4,2.415971886620e-4,1.562500000000e-2,stale_reuse
1,2,a303ea000000000b,600,50,650,projected_order_1d,9500,14400,478.00,566000,566478.00,4.902287744084e-6,2.259767628191e-4,2.099529710127e-4,2.340992647059e-1,2.800614922762e-4,2.800614922762e-4,0.000000000000e0,stale_reuse
1,2,a303ea000000000b,600,50,650,nearest_centroid_quota_repair,9500,2429000,48770.00,566000,614770.00,3.624787866986e-6,1.943147110946e-4,1.962190397244e-4,2.209558823529e-1,2.412868836146e-4,2.415971886620e-4,1.562500000000e-2,stale_reuse
1,2,a303ea000000000b,600,50,650,hash_placebo_mean,0,14200,284.00,566000,566284.00,8.201907700880e-6,2.922813045381e-4,2.944247098125e-4,2.576976102941e-1,3.569134169510e-4,3.701120517174e-4,8.203125000000e-2,stale_reuse
1,2,a303ea000000000b,600,100,700,balanced_kmeans,9500,2029000,20385.00,553600,573985.00,4.081256388236e-6,2.061870203904e-4,2.069299192405e-4,2.477022058824e-1,1.719404310734e-4,1.915267513759e-4,4.687500000000e-2,stale_reuse
1,2,a303ea000000000b,600,100,700,warm_start_balanced_kmeans,9500,2118000,21275.00,553600,574875.00,4.081256388236e-6,2.061870203904e-4,2.069299192405e-4,2.477022058824e-1,1.719404310734e-4,1.915267513759e-4,4.687500000000e-2,stale_reuse
1,2,a303ea000000000b,600,100,700,projected_order_1d,9500,14400,239.00,553600,553839.00,5.415260085379e-6,2.375057035583e-4,2.416512921473e-4,2.679227941176e-1,1.865950212050e-4,2.027792419703e-4,4.687500000000e-2,stale_reuse
1,2,a303ea000000000b,600,100,700,nearest_centroid_quota_repair,9500,2429000,24385.00,553600,577985.00,4.081256388236e-6,2.061870203904e-4,2.069299192405e-4,2.477022058824e-1,1.719404310734e-4,1.915267513759e-4,4.687500000000e-2,stale_reuse
1,2,a303ea000000000b,600,100,700,hash_placebo_mean,0,14200,142.00,553600,553742.00,8.833768291845e-6,3.033344358129e-4,3.013284102074e-4,2.876723345588e-1,2.488411986690e-4,2.765358578989e-4,1.093750000000e-1,stale_reuse
1,2,a303ea000000000b,2400,1,2401,balanced_kmeans,14000,2847000,2861000.00,562800,3423800.00,2.666013700646e-5,5.269817458735e-4,5.228323179716e-4,3.026167168675e-1,5.249341633657e-4,5.600682687632e-4,1.093750000000e-1,stale_reuse
1,2,a303ea000000000b,2400,1,2401,warm_start_balanced_kmeans,14000,2632100,2646100.00,562800,3208900.00,2.680441817407e-5,5.284057998482e-4,5.479377974049e-4,3.041227409639e-1,7.006358363810e-4,7.884444692268e-4,2.187500000000e-1,stale_reuse
1,2,a303ea000000000b,2400,1,2401,projected_order_1d,14000,13400,27400.00,562800,590200.00,3.233461204312e-5,5.803609871874e-4,5.720032665416e-4,3.175828313253e-1,5.464302489600e-4,5.952037097350e-4,1.562500000000e-1,stale_reuse
1,2,a303ea000000000b,2400,1,2401,nearest_centroid_quota_repair,14000,105500,119500.00,562800,682300.00,2.810616247481e-5,5.410845828328e-4,5.336294159034e-4,3.071347891566e-1,5.511317001492e-4,5.953098404152e-4,1.562500000000e-1,stale_reuse
1,2,a303ea000000000b,2400,1,2401,hash_placebo_mean,0,0,0.00,562800,562800.00,3.551194720899e-5,6.081871003544e-4,6.093268062211e-4,3.351374246988e-1,6.660096772038e-4,7.125279546514e-4,1.425781250000e-1,stale_reuse
1,2,a303ea000000000b,2400,10,2410,balanced_kmeans,14000,2847000,286100.00,572400,858500.00,3.059320052982e-5,5.645167598802e-4,5.717156043568e-4,3.134191176471e-1,2.802506989212e-4,3.985323516247e-4,4.531250000000e-1,stale_reuse
1,2,a303ea000000000b,2400,10,2410,warm_start_balanced_kmeans,14000,2632100,264610.00,572400,837010.00,3.079696808698e-5,5.663936360042e-4,5.629203456494e-4,3.233455882353e-1,2.817091887977e-4,4.170766156477e-4,5.000000000000e-1,stale_reuse
1,2,a303ea000000000b,2400,10,2410,projected_order_1d,14000,13400,2740.00,572400,575140.00,3.800094192055e-5,6.291606670841e-4,6.466484471841e-4,3.398897058824e-1,2.902703425747e-4,4.037008144309e-4,4.375000000000e-1,stale_reuse
1,2,a303ea000000000b,2400,10,2410,nearest_centroid_quota_repair,14000,105500,11950.00,572400,584350.00,3.220953100497e-5,5.792373848160e-4,5.625742872883e-4,3.195772058824e-1,2.820769936633e-4,4.173949616799e-4,4.375000000000e-1,stale_reuse
1,2,a303ea000000000b,2400,10,2410,hash_placebo_mean,0,0,0.00,572400,572400.00,4.132238734691e-5,6.560595021806e-4,6.600264209670e-4,3.372242647059e-1,3.021701416070e-4,4.447311383924e-4,5.488281250000e-1,stale_reuse
1,2,a303ea000000000b,2400,25,2425,balanced_kmeans,14000,2847000,114440.00,550600,665040.00,2.936445838437e-5,5.530639880133e-4,5.635669948383e-4,3.010602678571e-1,5.023683791023e-4,5.212140408730e-4,4.687500000000e-2,stale_reuse
1,2,a303ea000000000b,2400,25,2425,warm_start_balanced_kmeans,14000,2632100,105844.00,550600,656444.00,2.965179564214e-5,5.557633230722e-4,5.341063659917e-4,2.969680059524e-1,5.199641871059e-4,5.330421097369e-4,3.125000000000e-2,stale_reuse
1,2,a303ea000000000b,2400,25,2425,projected_order_1d,14000,13400,1096.00,550600,551696.00,3.551488983168e-5,6.082324959092e-4,6.132172771289e-4,3.271019345238e-1,6.138390892829e-4,6.605050159578e-4,1.406250000000e-1,stale_reuse
1,2,a303ea000000000b,2400,25,2425,nearest_centroid_quota_repair,14000,105500,4780.00,550600,555380.00,3.087532600259e-5,5.671137268605e-4,5.536415285620e-4,3.192894345238e-1,6.325689379878e-4,6.570447353909e-4,7.812500000000e-2,stale_reuse
1,2,a303ea000000000b,2400,25,2425,hash_placebo_mean,0,0,0.00,550600,550600.00,3.844614702855e-5,6.328189712863e-4,6.326624606221e-4,3.370303199405e-1,6.210494865808e-4,6.660412171460e-4,1.562500000000e-1,stale_reuse
1,2,a303ea000000000b,2400,50,2450,balanced_kmeans,14000,2847000,57220.00,562400,619620.00,2.852283160505e-5,5.450805713097e-4,5.505014900624e-4,3.387867647059e-1,3.788306188142e-4,4.762216691701e-4,4.375000000000e-1,stale_reuse
1,2,a303ea000000000b,2400,50,2450,warm_start_balanced_kmeans,14000,2632100,52922.00,562400,615322.00,2.876401737327e-5,5.473802891697e-4,5.470312614783e-4,3.288602941176e-1,3.567887841598e-4,4.453390030461e-4,3.906250000000e-1,stale_reuse
1,2,a303ea000000000b,2400,50,2450,projected_order_1d,14000,13400,548.00,562400,562948.00,3.469072122579e-5,6.011336618717e-4,5.787740720753e-4,3.464154411765e-1,3.266667071671e-4,3.881777788592e-4,2.968750000000e-1,stale_reuse
1,2,a303ea000000000b,2400,50,2450,nearest_centroid_quota_repair,14000,105500,2390.00,562400,564790.00,3.010661871431e-5,5.600094745693e-4,5.707803856264e-4,3.479779411765e-1,3.345737627853e-4,4.337764088405e-4,3.750000000000e-1,stale_reuse
1,2,a303ea000000000b,2400,50,2450,hash_placebo_mean,0,0,0.00,562400,562400.00,3.876496008108e-5,6.354317916899e-4,6.455279347450e-4,3.610868566176e-1,3.271627576105e-4,4.127956633372e-4,3.535156250000e-1,stale_reuse
1,2,a303ea000000000b,2400,100,2500,balanced_kmeans,14000,2847000,28610.00,545700,574310.00,3.129623302104e-5,5.709662225583e-4,5.765281017431e-4,3.066991017964e-1,5.385162665732e-4,6.108127523419e-4,1.093750000000e-1,stale_reuse
1,2,a303ea000000000b,2400,100,2500,warm_start_balanced_kmeans,14000,2632100,26461.00,545700,572161.00,3.141434456769e-5,5.720426172178e-4,5.501274543876e-4,3.188622754491e-1,5.238600983830e-4,6.170935591570e-4,1.875000000000e-1,stale_reuse
1,2,a303ea000000000b,2400,100,2500,projected_order_1d,14000,13400,274.00,545700,545974.00,3.606048916985e-5,6.128866906038e-4,5.953293837886e-4,3.281250000000e-1,5.984167682982e-4,6.454311725861e-4,7.812500000000e-2,stale_reuse
1,2,a303ea000000000b,2400,100,2500,nearest_centroid_quota_repair,14000,105500,1195.00,545700,546895.00,3.226719139101e-5,5.797556183338e-4,5.771000247669e-4,3.203592814371e-1,4.543721030359e-4,4.947917642824e-4,7.812500000000e-2,stale_reuse
1,2,a303ea000000000b,2400,100,2500,hash_placebo_mean,0,0,0.00,545700,545700.00,3.979595724773e-5,6.438372300988e-4,6.444788151133e-4,3.420190868263e-1,5.753931542358e-4,6.595086229311e-4,1.269531250000e-1,stale_reuse
1,2,a303ea000000000c,600,1,601,balanced_kmeans,13700,1649900,1663600.00,560600,2224200.00,5.995324023763e-6,2.499025648412e-4,2.475911052657e-4,2.172619047619e-1,3.563368341020e-4,3.582360142786e-4,4.687500000000e-2,stale_reuse
1,2,a303ea000000000c,600,1,601,warm_start_balanced_kmeans,13700,1729800,1743500.00,560600,2304100.00,5.995324023763e-6,2.499025648412e-4,2.475911052657e-4,2.172619047619e-1,3.563368341020e-4,3.582360142786e-4,4.687500000000e-2,stale_reuse
1,2,a303ea000000000c,600,1,601,projected_order_1d,13700,15600,29300.00,560600,589900.00,7.375905665563e-6,2.771864908017e-4,2.645291893759e-4,2.194010416667e-1,3.291825435809e-4,3.314485678061e-4,6.250000000000e-2,stale_reuse
1,2,a303ea000000000c,600,1,601,nearest_centroid_quota_repair,13700,1061900,1075600.00,560600,1636200.00,5.995324023763e-6,2.499025648412e-4,2.475911052657e-4,2.172619047619e-1,3.563368341020e-4,3.582360142786e-4,4.687500000000e-2,stale_reuse
1,2,a303ea000000000c,600,1,601,hash_placebo_mean,0,14200,14200.00,560600,574800.00,1.156425478487e-5,3.470596798907e-4,3.465551148293e-4,2.545921688988e-1,3.625404752157e-4,3.695990625125e-4,2.734375000000e-2,stale_reuse
1,2,a303ea000000000c,600,10,610,balanced_kmeans,13700,1649900,166360.00,544800,711160.00,5.413529017878e-6,2.374677394291e-4,2.388138250317e-4,1.899816176471e-1,4.070961128946e-4,4.142713825104e-4,1.562500000000e-2,stale_reuse
