dataset_index,initialization_index,stream_seed,state_step,anchor_step,partition_age,method,mode,candidate_count,within_stratum_utility_variance_v48,predicted_rmse_v48,observed_rmse_v48,sign_error_rate_v48,cross_block_regret_v48,selected_program_regret_v48,false_authorization_rate_v48
1,1,a303ea0000000009,625,600,25,hash_placebo_06,placebo_component,170,1.156321620976e-5,3.470593160422e-4,3.601877202674e-4,3.066176470588e-1,3.428822561773e-4,4.402869366018e-4,3.281250000000e-1
1,1,a303ea0000000009,625,600,25,hash_placebo_07,placebo_component,170,1.132998396355e-5,3.435413603731e-4,3.297641005778e-4,2.938419117647e-1,3.344167096770e-4,3.987688881466e-4,2.500000000000e-1
1,1,a303ea0000000009,625,600,25,hash_placebo_mean,fixed_placebos,170,1.150087131892e-5,3.461061971830e-4,3.445658642460e-4,2.999080882353e-1,3.149775327742e-4,3.818075840720e-4,2.636718750000e-1
1,1,a303ea0000000009,650,600,50,balanced_kmeans,fresh,170,5.212862585059e-6,2.330250027952e-4,2.263133127280e-4,2.425189393939e-1,3.246893440689e-4,3.381511076270e-4,7.812500000000e-2
1,1,a303ea0000000009,650,600,50,balanced_kmeans,stale_reuse,170,5.265055512650e-6,2.341886595392e-4,2.294521481383e-4,2.423295454545e-1,3.476092795722e-4,3.633238058285e-4,9.375000000000e-2
1,1,a303ea0000000009,650,600,50,warm_start_balanced_kmeans,fresh,170,5.194633066087e-6,2.326171986442e-4,2.286201292706e-4,2.462121212121e-1,3.193190745208e-4,3.321388464030e-4,6.250000000000e-2
1,1,a303ea0000000009,650,600,50,warm_start_balanced_kmeans,stale_reuse,170,5.265055512650e-6,2.341886595392e-4,2.294521481383e-4,2.423295454545e-1,3.476092795722e-4,3.633238058285e-4,9.375000000000e-2
1,1,a303ea0000000009,650,600,50,projected_order_1d,fresh,170,6.927743558809e-6,2.686335708810e-4,2.727575013513e-4,2.678977272727e-1,3.469766492117e-4,3.617139947210e-4,7.812500000000e-2
1,1,a303ea0000000009,650,600,50,projected_order_1d,stale_reuse,170,6.700398119398e-6,2.641889735468e-4,2.703710512431e-4,2.628787878788e-1,3.625969275163e-4,3.741173391063e-4,4.687500000000e-2
1,1,a303ea0000000009,650,600,50,nearest_centroid_quota_repair,fresh,170,5.591895236210e-6,2.413481069131e-4,2.528209320123e-4,2.560606060606e-1,3.524750707413e-4,3.677840059879e-4,7.812500000000e-2
1,1,a303ea0000000009,650,600,50,nearest_centroid_quota_repair,stale_reuse,170,5.265055512650e-6,2.341886595392e-4,2.294521481383e-4,2.423295454545e-1,3.476092795722e-4,3.633238058285e-4,9.375000000000e-2
1,1,a303ea0000000009,650,600,50,hash_placebo_00,placebo_component,170,1.076042446982e-5,3.347950938917e-4,3.374692136999e-4,2.979166666667e-1,3.192801522118e-4,3.403100465675e-4,1.093750000000e-1
1,1,a303ea0000000009,650,600,50,hash_placebo_01,placebo_component,170,1.067877298144e-5,3.335224408591e-4,3.393377890171e-4,2.795454545455e-1,3.109600255868e-4,3.177848642224e-4,6.250000000000e-2
1,1,a303ea0000000009,650,600,50,hash_placebo_02,placebo_component,170,1.073000695290e-5,3.343215604166e-4,3.316428429991e-4,3.225378787879e-1,3.151083312787e-4,3.458913652707e-4,1.718750000000e-1
1,1,a303ea0000000009,650,600,50,hash_placebo_03,placebo_component,170,1.059810644129e-5,3.322603528812e-4,3.406322519428e-4,2.776515151515e-1,2.344532159668e-4,2.432167383972e-4,4.687500000000e-2
1,1,a303ea0000000009,650,600,50,hash_placebo_04,placebo_component,170,1.118281526290e-5,3.413028845301e-4,3.284535953116e-4,2.919507575758e-1,2.964359350699e-4,3.182179599719e-4,1.875000000000e-1
1,1,a303ea0000000009,650,600,50,hash_placebo_05,placebo_component,170,1.103932086755e-5,3.391060685149e-4,3.441986081697e-4,3.071969696970e-1,3.142765549740e-4,3.395972463807e-4,1.250000000000e-1
1,1,a303ea0000000009,650,600,50,hash_placebo_06,placebo_component,170,1.091647089522e-5,3.372139357914e-4,3.278585804032e-4,2.806818181818e-1,3.350930486761e-4,3.594138780159e-4,1.875000000000e-1
1,1,a303ea0000000009,650,600,50,hash_placebo_07,placebo_component,170,1.070951463105e-5,3.340021617795e-4,3.491342794139e-4,3.012310606061e-1,2.970909371243e-4,3.229827524933e-4,1.250000000000e-1
1,1,a303ea0000000009,650,600,50,hash_placebo_mean,fixed_placebos,170,1.082692906277e-5,3.358155623331e-4,3.373408951197e-4,2.948390151515e-1,3.028372751110e-4,3.234268564150e-4,1.269531250000e-1
1,1,a303ea0000000009,700,600,100,balanced_kmeans,fresh,170,4.919832244846e-6,2.263807689502e-4,2.167248549875e-4,2.475076687117e-1,4.041646155883e-4,4.290818015136e-4,1.406250000000e-1
1,1,a303ea0000000009,700,600,100,balanced_kmeans,stale_reuse,170,5.291429250596e-6,2.347744762399e-4,2.392572166720e-4,2.557515337423e-1,3.676144128804e-4,3.853290411939e-4,6.250000000000e-2
1,1,a303ea0000000009,700,600,100,warm_start_balanced_kmeans,fresh,170,5.200891923056e-6,2.327572931872e-4,2.332747317748e-4,2.580521472393e-1,3.522535562297e-4,3.761869938330e-4,1.093750000000e-1
1,1,a303ea0000000009,700,600,100,warm_start_balanced_kmeans,stale_reuse,170,5.291429250596e-6,2.347744762399e-4,2.392572166720e-4,2.557515337423e-1,3.676144128804e-4,3.853290411939e-4,6.250000000000e-2
1,1,a303ea0000000009,700,600,100,projected_order_1d,fresh,170,7.392660236016e-6,2.775011305536e-4,2.779008641025e-4,2.671587423313e-1,3.441429881832e-4,3.660395362033e-4,1.093750000000e-1
1,1,a303ea0000000009,700,600,100,projected_order_1d,stale_reuse,170,6.829966214265e-6,2.667311031706e-4,2.757955537045e-4,2.910276073620e-1,4.707356898734e-4,5.209505850701e-4,1.875000000000e-1
1,1,a303ea0000000009,700,600,100,nearest_centroid_quota_repair,fresh,170,5.293060080006e-6,2.348106524416e-4,2.383772329839e-4,2.638036809816e-1,3.970435192855e-4,4.111755922622e-4,4.687500000000e-2
1,1,a303ea0000000009,700,600,100,nearest_centroid_quota_repair,stale_reuse,170,5.291429250596e-6,2.347744762399e-4,2.392572166720e-4,2.557515337423e-1,3.676144128804e-4,3.853290411939e-4,6.250000000000e-2
1,1,a303ea0000000009,700,600,100,hash_placebo_00,placebo_component,170,1.077828853074e-5,3.350728858947e-4,3.296549177466e-4,3.001342024540e-1,5.049908896240e-4,5.520625809936e-4,2.656250000000e-1
1,1,a303ea0000000009,700,600,100,hash_placebo_01,placebo_component,170,1.072535701582e-5,3.342491120629e-4,3.236449441816e-4,2.959164110429e-1,4.643182370501e-4,5.081184056905e-4,2.187500000000e-1
1,1,a303ea0000000009,700,600,100,hash_placebo_02,placebo_component,170,1.076061993636e-5,3.347981347077e-4,3.344344478732e-4,3.024348159509e-1,5.494060726505e-4,6.047171067962e-4,2.500000000000e-1
1,1,a303ea0000000009,700,600,100,hash_placebo_03,placebo_component,170,1.058849248735e-5,3.321096155538e-4,3.431127620667e-4,3.129792944785e-1,4.156746175568e-4,4.504958663176e-4,2.500000000000e-1
1,1,a303ea0000000009,700,600,100,hash_placebo_04,placebo_component,170,1.115936622054e-5,3.409448608362e-4,3.387913747766e-4,3.069401840491e-1,4.183957288433e-4,4.596710726616e-4,2.187500000000e-1
1,1,a303ea0000000009,700,600,100,hash_placebo_05,placebo_component,170,1.101625393555e-5,3.387515980213e-4,3.312059853486e-4,3.184432515337e-1,4.511659337822e-4,4.964242524466e-4,2.187500000000e-1
1,1,a303ea0000000009,700,600,100,hash_placebo_06,placebo_component,170,1.081904961031e-5,3.357058734082e-4,3.268838501810e-4,2.813458588957e-1,4.903558253773e-4,5.251768990320e-4,2.031250000000e-1
1,1,a303ea0000000009,700,600,100,hash_placebo_07,placebo_component,170,1.068249955589e-5,3.335806304936e-4,3.241905196981e-4,2.921779141104e-1,4.228995369431e-4,4.828108009178e-4,1.718750000000e-1
1,1,a303ea0000000009,700,600,100,hash_placebo_mean,fixed_placebos,170,1.081624091157e-5,3.356515888723e-4,3.314898502341e-4,3.012964915644e-1,4.646508552284e-4,5.099346231070e-4,2.246093750000e-1
1,1,a303ea0000000009,2400,2400,0,balanced_kmeans,fresh,170,2.540424109537e-5,5.144195869231e-4,5.037423694573e-4,3.064338235294e-1,3.812824378358e-4,4.531288315661e-4,2.031250000000e-1
1,1,a303ea0000000009,2400,2400,0,balanced_kmeans,stale_reuse,170,2.540424109537e-5,5.144195869231e-4,5.037423694573e-4,3.064338235294e-1,3.812824378358e-4,4.531288315661e-4,2.031250000000e-1
1,1,a303ea0000000009,2400,2400,0,warm_start_balanced_kmeans,fresh,170,2.559847015952e-5,5.163823494547e-4,5.067049005263e-4,3.070772058824e-1,4.156569612590e-4,4.857431949503e-4,2.812500000000e-1
1,1,a303ea0000000009,2400,2400,0,warm_start_balanced_kmeans,stale_reuse,170,2.559847015952e-5,5.163823494547e-4,5.067049005263e-4,3.070772058824e-1,4.156569612590e-4,4.857431949503e-4,2.812500000000e-1
1,1,a303ea0000000009,2400,2400,0,projected_order_1d,fresh,170,3.322294800582e-5,5.882791642245e-4,5.856181092714e-4,3.241727941176e-1,3.800250362502e-4,4.490551706340e-4,2.500000000000e-1
1,1,a303ea0000000009,2400,2400,0,projected_order_1d,stale_reuse,170,3.322294800582e-5,5.882791642245e-4,5.856181092714e-4,3.241727941176e-1,3.800250362502e-4,4.490551706340e-4,2.500000000000e-1
1,1,a303ea0000000009,2400,2400,0,nearest_centroid_quota_repair,fresh,170,2.748077887437e-5,5.350309460907e-4,5.417236169166e-4,3.302389705882e-1,3.595129093128e-4,3.997046389941e-4,1.875000000000e-1
1,1,a303ea0000000009,2400,2400,0,nearest_centroid_quota_repair,stale_reuse,170,2.748077887437e-5,5.350309460907e-4,5.417236169166e-4,3.302389705882e-1,3.595129093128e-4,3.997046389941e-4,1.875000000000e-1
1,1,a303ea0000000009,2400,2400,0,hash_placebo_00,placebo_component,170,3.755527452430e-5,6.254604514234e-4,6.381200326245e-4,3.329963235294e-1,3.610978256035e-4,4.095700033986e-4,2.187500000000e-1
1,1,a303ea0000000009,2400,2400,0,hash_placebo_01,placebo_component,170,3.831537268572e-5,6.317582334060e-4,6.363203322191e-4,3.501838235294e-1,3.560274142203e-4,4.140466963918e-4,2.343750000000e-1
1,1,a303ea0000000009,2400,2400,0,hash_placebo_02,placebo_component,170,3.781755093317e-5,6.276406792270e-4,6.209024231767e-4,3.359375000000e-1,3.332017761579e-4,3.741535135973e-4,2.187500000000e-1
1,1,a303ea0000000009,2400,2400,0,hash_placebo_03,placebo_component,170,3.752903133632e-5,6.252418809975e-4,6.404862670597e-4,3.666360294118e-1,3.669050191704e-4,4.391338180767e-4,2.656250000000e-1
1,1,a303ea0000000009,2400,2400,0,hash_placebo_04,placebo_component,170,3.825961743755e-5,6.312984093447e-4,6.138102822888e-4,3.534926470588e-1,3.817049976007e-4,4.451094557680e-4,2.968750000000e-1
1,1,a303ea0000000009,2400,2400,0,hash_placebo_05,placebo_component,170,3.794145293780e-5,6.286680110376e-4,6.389691435797e-4,3.443933823529e-1,3.371817549933e-4,4.091627843081e-4,2.031250000000e-1
1,1,a303ea0000000009,2400,2400,0,hash_placebo_06,placebo_component,170,3.708484430090e-5,6.215307405653e-4,6.013752713867e-4,3.387867647059e-1,3.469042953768e-4,4.002099394711e-4,1.718750000000e-1
1,1,a303ea0000000009,2400,2400,0,hash_placebo_07,placebo_component,170,3.768389937064e-5,6.265306205160e-4,6.242954115857e-4,3.326286764706e-1,3.374813101829e-4,4.154536738952e-4,2.187500000000e-1
1,1,a303ea0000000009,2400,2400,0,hash_placebo_mean,fixed_placebos,170,3.777338044080e-5,6.272661283147e-4,6.267848954901e-4,3.443818933824e-1,3.525630491632e-4,4.133549856133e-4,2.285156250000e-1
1,1,a303ea0000000009,2401,2400,1,balanced_kmeans,fresh,170,2.368785337704e-5,4.967378309305e-4,4.862800078389e-4,3.048713235294e-1,4.228549530580e-4,4.647933017736e-4,1.250000000000e-1
1,1,a303ea0000000009,2401,2400,1,balanced_kmeans,stale_reuse,170,2.352672558302e-5,4.950455111972e-4,4.772767376744e-4,3.053308823529e-1,4.348193339183e-4,4.738185645579e-4,1.250000000000e-1
1,1,a303ea0000000009,2401,2400,1,warm_start_balanced_kmeans,fresh,170,2.355561808103e-5,4.953493935370e-4,5.071739763085e-4,3.213235294118e-1,4.389645453671e-4,4.707909131980e-4,1.093750000000e-1
1,1,a303ea0000000009,2401,2400,1,warm_start_balanced_kmeans,stale_reuse,170,2.360218761061e-5,4.958388054033e-4,5.055735280946e-4,3.239889705882e-1,4.771831246444e-4,5.069383478045e-4,7.812500000000e-2
1,1,a303ea0000000009,2401,2400,1,projected_order_1d,fresh,170,3.001939120799e-5,5.591976321032e-4,5.580323423370e-4,3.427389705882e-1,4.100557957827e-4,4.509022558992e-4,1.250000000000e-1
1,1,a303ea0000000009,2401,2400,1,projected_order_1d,stale_reuse,170,3.001939120799e-5,5.591976321032e-4,5.580323423370e-4,3.427389705882e-1,4.100557957827e-4,4.509022558992e-4,1.250000000000e-1
1,1,a303ea0000000009,2401,2400,1,nearest_centroid_quota_repair,fresh,170,2.385550671530e-5,4.984925893308e-4,5.075836007940e-4,3.195772058824e-1,4.639870775804e-4,5.133786647775e-4,1.406250000000e-1
1,1,a303ea0000000009,2401,2400,1,nearest_centroid_quota_repair,stale_reuse,170,2.530364851305e-5,5.134001090874e-4,5.013014244028e-4,3.222426470588e-1,5.137089760296e-4,5.587412267474e-4,1.250000000000e-1
1,1,a303ea0000000009,2401,2400,1,hash_placebo_00,placebo_component,170,3.502139617511e-5,6.039918957713e-4,6.310414104869e-4,3.643382352941e-1,5.410402468442e-4,5.915673872607e-4,2.500000000000e-1
1,1,a303ea0000000009,2401,2400,1,hash_placebo_01,placebo_component,170,3.547136214768e-5,6.078596513218e-4,6.291414862128e-4,3.470588235294e-1,4.571095901156e-4,4.829828859911e-4,1.250000000000e-1
1,1,a303ea0000000009,2401,2400,1,hash_placebo_02,placebo_component,170,3.519460395695e-5,6.054836561666e-4,6.303394549907e-4,3.455882352941e-1,4.930463907726e-4,5.226125647653e-4,2.031250000000e-1
1,1,a303ea0000000009,2401,2400,1,hash_placebo_03,placebo_component,170,3.484860394309e-5,6.025000340862e-4,5.728413793809e-4,3.463235294118e-1,4.279653729213e-4,4.475760190203e-4,4.687500000000e-2
1,1,a303ea0000000009,2401,2400,1,hash_placebo_04,placebo_component,170,3.595896253594e-5,6.120233054517e-4,6.151722631309e-4,3.520220588235e-1,4.370921791406e-4,4.891580204500e-4,2.031250000000e-1
1,1,a303ea0000000009,2401,2400,1,hash_placebo_05,placebo_component,170,3.536056179742e-5,6.069095364136e-4,6.111124431662e-4,3.511948529412e-1,4.467752744404e-4,4.896922775899e-4,2.031250000000e-1
1,1,a303ea0000000009,2401,2400,1,hash_placebo_06,placebo_component,170,3.475426721268e-5,6.016839841634e-4,6.065963367098e-4,3.526654411765e-1,4.126539728304e-4,4.573602217590e-4,1.875000000000e-1
1,1,a303ea0000000009,2401,2400,1,hash_placebo_07,placebo_component,170,3.500739247889e-5,6.038711272464e-4,5.965239111176e-4,3.612132352941e-1,5.199864288556e-4,5.709174248310e-4,1.718750000000e-1
1,1,a303ea0000000009,2401,2400,1,hash_placebo_mean,fixed_placebos,170,3.520214378097e-5,6.055403988276e-4,6.115960856495e-4,3.525505514706e-1,4.669586819901e-4,5.064833502084e-4,1.738281250000e-1
1,1,a303ea0000000009,2410,2400,10,balanced_kmeans,fresh,170,2.398760860371e-5,4.998709062901e-4,5.048917790139e-4,3.245563271605e-1,2.520121797822e-4,3.459774083581e-4,3.750000000000e-1
1,1,a303ea0000000009,2410,2400,10,balanced_kmeans,stale_reuse,170,2.377131268543e-5,4.976121385911e-4,4.917992075374e-4,3.240740740741e-1,2.395715049239e-4,3.135250265274e-4,3.437500000000e-1
1,1,a303ea0000000009,2410,2400,10,warm_start_balanced_kmeans,fresh,170,2.381192281145e-5,4.980370092867e-4,4.847124260827e-4,3.220486111111e-1,2.306221638548e-4,3.010375429966e-4,3.593750000000e-1
1,1,a303ea0000000009,2410,2400,10,warm_start_balanced_kmeans,stale_reuse,170,2.400325058280e-5,5.000338590911e-4,5.032061792857e-4,3.140432098765e-1,2.328811931882e-4,3.194958999444e-4,3.593750000000e-1
1,1,a303ea0000000009,2410,2400,10,projected_order_1d,fresh,170,3.092696544992e-5,5.675877818481e-4,5.881495918326e-4,3.339120370370e-1,2.567868086878e-4,3.299602994389e-4,3.437500000000e-1
1,1,a303ea0000000009,2410,2400,10,projected_order_1d,stale_reuse,170,3.087744262274e-5,5.671331654208e-4,5.516471210851e-4,3.190586419753e-1,2.605783298115e-4,3.289405884459e-4,3.750000000000e-1
1,1,a303ea0000000009,2410,2400,10,nearest_centroid_quota_repair,fresh,170,2.577220650849e-5,5.181317250115e-4,5.307064655014e-4,3.226273148148e-1,2.245287334368e-4,3.026357311171e-4,2.968750000000e-1
1,1,a303ea0000000009,2410,2400,10,nearest_centroid_quota_repair,stale_reuse,170,2.542035555233e-5,5.145827147668e-4,4.991377916635e-4,3.173225308642e-1,2.315058922129e-4,3.009909674319e-4,3.593750000000e-1
1,1,a303ea0000000009,2410,2400,10,hash_placebo_00,placebo_component,170,3.487189824074e-5,6.027013688451e-4,5.933182140747e-4,3.418209876543e-1,2.736666054197e-4,4.175544872140e-4,5.000000000000e-1
1,1,a303ea0000000009,2410,2400,10,hash_placebo_01,placebo_component,170,3.530090532569e-5,6.063973646128e-4,5.857936098334e-4,3.518518518519e-1,2.421812950040e-4,3.327964678022e-4,3.281250000000e-1
1,1,a303ea0000000009,2410,2400,10,hash_placebo_02,placebo_component,170,3.493669663985e-5,6.032610739404e-4,6.051832574862e-4,3.359375000000e-1,2.931655120406e-4,4.212967833297e-4,5.000000000000e-1
1,1,a303ea0000000009,2410,2400,10,hash_placebo_03,placebo_component,170,3.484821811124e-5,6.024966987396e-4,6.103984846780e-4,3.504050925926e-1,2.725727857609e-4,3.989317512065e-4,4.843750000000e-1
1,1,a303ea0000000009,2410,2400,10,hash_placebo_04,placebo_component,170,3.510278660737e-5,6.046933331533e-4,6.173223660194e-4,3.266782407407e-1,2.133808614460e-4,2.918501139391e-4,3.125000000000e-1
1,1,a303ea0000000009,2410,2400,10,hash_placebo_05,placebo_component,170,3.513936778243e-5,6.050083314030e-4,5.974842430342e-4,3.367091049383e-1,2.450673765004e-4,3.435519834909e-4,3.906250000000e-1
1,1,a303ea0000000009,2410,2400,10,hash_placebo_06,placebo_component,170,3.436501212166e-5,5.983050027095e-4,5.902562835174e-4,3.233989197531e-1,2.246906683609e-4,3.138390477915e-4,2.968750000000e-1
1,1,a303ea0000000009,2410,2400,10,hash_placebo_07,placebo_component,170,3.516661857239e-5,6.052428797288e-4,6.094281835709e-4,3.399884259259e-1,2.062456977754e-4,2.732080128567e-4,2.343750000000e-1
1,1,a303ea0000000009,2410,2400,10,hash_placebo_mean,fixed_placebos,170,3.496643792517e-5,6.035132566416e-4,6.011480802768e-4,3.383487654321e-1,2.463713502885e-4,3.491285809538e-4,3.808593750000e-1
1,1,a303ea0000000009,2425,2400,25,balanced_kmeans,fresh,170,2.829398069440e-5,5.428894598043e-4,5.446575119432e-4,3.032226562500e-1,4.521977771219e-4,6.414955053629e-4,2.812500000000e-1
1,1,a303ea0000000009,2425,2400,25,balanced_kmeans,stale_reuse,170,2.796978769958e-5,5.397702800303e-4,5.449089933828e-4,3.070312500000e-1,4.508163850687e-4,6.464813810112e-4,2.812500000000e-1
1,1,a303ea0000000009,2425,2400,25,warm_start_balanced_kmeans,fresh,170,2.796844668527e-5,5.397573402047e-4,5.418340451786e-4,3.141601562500e-1,4.689216810334e-4,6.867360420983e-4,3.750000000000e-1
1,1,a303ea0000000009,2425,2400,25,warm_start_balanced_kmeans,stale_reuse,170,2.808074178038e-5,5.408398347746e-4,5.326086223858e-4,3.061523437500e-1,4.815448480713e-4,7.163912757733e-4,4.062500000000e-1
1,1,a303ea0000000009,2425,2400,25,projected_order_1d,fresh,170,3.599850501223e-5,6.123597204346e-4,6.203286497830e-4,3.373046875000e-1,4.286495876613e-4,6.405845571180e-4,3.281250000000e-1
1,1,a303ea0000000009,2425,2400,25,projected_order_1d,stale_reuse,170,3.611687115502e-5,6.133656396187e-4,6.287280862718e-4,3.347656250000e-1,4.528572612799e-4,6.702073462179e-4,3.281250000000e-1
1,1,a303ea0000000009,2425,2400,25,nearest_centroid_quota_repair,fresh,170,2.864765042280e-5,5.462719334155e-4,5.296066736154e-4,3.169921875000e-1,4.179009209793e-4,5.367401089984e-4,2.031250000000e-1
1,1,a303ea0000000009,2425,2400,25,nearest_centroid_quota_repair,stale_reuse,170,2.948941610754e-5,5.542394949721e-4,5.479187289600e-4,3.074218750000e-1,4.447913771060e-4,6.451863093844e-4,3.281250000000e-1
1,1,a303ea0000000009,2425,2400,25,hash_placebo_00,placebo_component,170,3.990506015222e-5,6.447307266751e-4,6.633242300982e-4,3.515625000000e-1,4.814223703420e-4,6.848283255749e-4,3.906250000000e-1
1,1,a303ea0000000009,2425,2400,25,hash_placebo_01,placebo_component,170,4.075683398172e-5,6.515752864990e-4,6.475485813305e-4,3.349609375000e-1,4.502272846594e-4,6.401547813084e-4,3.281250000000e-1
1,1,a303ea0000000009,2425,2400,25,hash_placebo_02,placebo_component,170,4.025599149761e-5,6.475594526889e-4,6.576353434885e-4,3.259765625000e-1,4.534920948913e-4,6.326429562478e-4,3.281250000000e-1
1,1,a303ea0000000009,2425,2400,25,hash_placebo_03,placebo_component,170,3.981919633404e-5,6.440367187872e-4,6.311250034027e-4,3.425781250000e-1,4.533846815775e-4,6.676616349068e-4,3.125000000000e-1
1,1,a303ea0000000009,2425,2400,25,hash_placebo_04,placebo_component,170,4.054492274086e-5,6.498791773994e-4,6.138569357108e-4,3.452148437500e-1,4.754952969250e-4,7.009074360553e-4,3.750000000000e-1
1,1,a303ea0000000009,2425,2400,25,hash_placebo_05,placebo_component,170,4.056296168643e-5,6.500237310286e-4,6.855410469191e-4,3.484375000000e-1,5.062910221341e-4,7.785994918095e-4,4.218750000000e-1
1,1,a303ea0000000009,2425,2400,25,hash_placebo_06,placebo_component,170,3.898144251010e-5,6.372257785224e-4,6.275609203908e-4,3.526367187500e-1,4.303483192416e-4,5.920366595547e-4,2.656250000000e-1
1,1,a303ea0000000009,2425,2400,25,hash_placebo_07,placebo_component,170,4.006777746979e-5,6.460438700096e-4,6.394383656678e-4,3.596679687500e-1,5.025842308868e-4,7.822079301718e-4,4.531250000000e-1
1,1,a303ea0000000009,2425,2400,25,hash_placebo_mean,fixed_placebos,170,4.011177329660e-5,6.463843427013e-4,6.457538033761e-4,3.451293945312e-1,4.691556625822e-4,6.848799019537e-4,3.593750000000e-1
1,1,a303ea0000000009,2450,2400,50,balanced_kmeans,fresh,170,2.679259947404e-5,5.282892937157e-4,5.373511704811e-4,2.933196107784e-1,5.684759626945e-4,6.703847047618e-4,1.875000000000e-1
1,1,a303ea0000000009,2450,2400,50,balanced_kmeans,stale_reuse,170,2.722016506937e-5,5.324879211205e-4,5.276315448377e-4,2.970621257485e-1,5.077941351033e-4,5.610330554759e-4,1.406250000000e-1
1,1,a303ea0000000009,2450,2400,50,warm_start_balanced_kmeans,fresh,170,2.686056313657e-5,5.289589139741e-4,5.405645398090e-4,2.913547904192e-1,4.639249408456e-4,5.432871498670e-4,1.406250000000e-1
1,1,a303ea0000000009,2450,2400,50,warm_start_balanced_kmeans,stale_reuse,170,2.755105467460e-5,5.357146188601e-4,5.295884086509e-4,2.888285928144e-1,5.223936955190e-4,6.064620122288e-4,1.718750000000e-1
1,1,a303ea0000000009,2450,2400,50,projected_order_1d,fresh,170,3.571434694858e-5,6.099380684800e-4,6.100379672970e-4,3.015531437126e-1,4.564135113014e-4,5.109854441798e-4,1.718750000000e-1
1,1,a303ea0000000009,2450,2400,50,projected_order_1d,stale_reuse,170,3.589031591897e-5,6.114388419861e-4,6.043217041347e-4,3.070733532934e-1,3.376565763347e-4,3.899734564357e-4,6.250000000000e-2
1,1,a303ea0000000009,2450,2400,50,nearest_centroid_quota_repair,fresh,170,2.735732534647e-5,5.338278177706e-4,5.358436349658e-4,2.950037425150e-1,4.792899137556e-4,5.330912937325e-4,1.093750000000e-1
1,1,a303ea0000000009,2450,2400,50,nearest_centroid_quota_repair,stale_reuse,170,2.898354048876e-5,5.494650854161e-4,5.511486314085e-4,2.893899700599e-1,4.182171734328e-4,4.811978527641e-4,7.812500000000e-2
1,1,a303ea0000000009,2450,2400,50,hash_placebo_00,placebo_component,170,3.912415210493e-5,6.383911427119e-4,6.189650620269e-4,3.110965568862e-1,4.738833677891e-4,5.076803564350e-4,1.093750000000e-1
1,1,a303ea0000000009,2450,2400,50,hash_placebo_01,placebo_component,170,3.956102128940e-5,6.419454585590e-4,6.513142144381e-4,3.035179640719e-1,5.407026882835e-4,5.722495816940e-4,7.812500000000e-2
1,1,a303ea0000000009,2450,2400,50,hash_placebo_02,placebo_component,170,3.939398479973e-5,6.405887981619e-4,6.538938370761e-4,3.177395209581e-1,3.634416917464e-4,4.105599205957e-4,1.250000000000e-1
1,1,a303ea0000000009,2450,2400,50,hash_placebo_03,placebo_component,170,3.917854136343e-5,6.388347250025e-4,6.575693794313e-4,3.189558383234e-1,4.921855741031e-4,5.942617119672e-4,1.406250000000e-1
1,1,a303ea0000000009,2450,2400,50,hash_placebo_04,placebo_component,170,3.998875298224e-5,6.454064690036e-4,6.664244371251e-4,3.386040419162e-1,5.459998851620e-4,6.734706856832e-4,2.031250000000e-1
1,1,a303ea0000000009,2450,2400,50,hash_placebo_05,placebo_component,170,3.971473873574e-5,6.431914140937e-4,6.542022655754e-4,3.297155688623e-1,4.624815557861e-4,4.966062330993e-4,1.250000000000e-1
1,1,a303ea0000000009,2450,2400,50,hash_placebo_06,placebo_component,170,3.924919284542e-5,6.394104775545e-4,6.420708129803e-4,3.130613772455e-1,4.844331966183e-4,5.876837312258e-4,1.562500000000e-1
1,1,a303ea0000000009,2450,2400,50,hash_placebo_07,placebo_component,170,3.949128671701e-5,6.413794274600e-4,6.432758367302e-4,3.081025449102e-1,4.435503773834e-4,5.408538450524e-4,1.093750000000e-1
1,1,a303ea0000000009,2450,2400,50,hash_placebo_mean,fixed_placebos,170,3.946270885474e-5,6.411434890684e-4,6.484644806729e-4,3.175991766467e-1,4.758347921090e-4,5.479207582191e-4,1.308593750000e-1
1,1,a303ea0000000009,2500,2400,100,balanced_kmeans,fresh,170,2.761343119451e-5,5.363207140099e-4,5.318050620011e-4,2.933923192771e-1,4.399077856760e-4,5.024080003295e-4,1.406250000000e-1
1,1,a303ea0000000009,2500,2400,100,balanced_kmeans,stale_reuse,170,2.793198976357e-5,5.394054381482e-4,5.280222472054e-4,3.072289156627e-1,4.617702140877e-4,5.243639692480e-4,1.718750000000e-1
1,1,a303ea0000000009,2500,2400,100,warm_start_balanced_kmeans,fresh,170,2.817467238365e-5,5.417436392455e-4,5.508318549589e-4,3.117469879518e-1,5.003749793104e-4,5.841070409645e-4,1.718750000000e-1
1,1,a303ea0000000009,2500,2400,100,warm_start_balanced_kmeans,stale_reuse,170,2.811887484259e-5,5.412069348012e-4,5.536221001501e-4,3.090173192771e-1,5.010676309212e-4,5.949344708824e-4,1.875000000000e-1
1,1,a303ea0000000009,2500,2400,100,projected_order_1d,fresh,170,3.597668021701e-5,6.121740647838e-4,5.997540872228e-4,3.172063253012e-1,3.663200989195e-4,4.081039553512e-4,7.812500000000e-2
