dataset_index,initialization_index,anchor_step,partition_age,method,mode,n_streams,within_variance_v48,predicted_rmse_v48,observed_rmse_v48,sign_error_v48,cross_block_regret_v48,selected_regret_v48,false_authorization_v48
1,1,600,1,balanced_kmeans,fresh,2,5.246352947708e-6,2.337553235420e-4,2.398573941797e-4,2.580625415774e-1,2.733863316848e-4,2.901116575345e-4,3.906250000000e-2
1,1,600,1,balanced_kmeans,stale_reuse,2,5.246352947708e-6,2.337553235420e-4,2.406468845610e-4,2.558505686858e-1,2.763164851558e-4,2.955631244959e-4,5.468750000000e-2
1,1,600,1,hash_placebo_00,placebo_component,2,1.137121269601e-5,3.440838173449e-4,3.455145311567e-4,2.998114005100e-1,3.193336939091e-4,3.581335426759e-4,1.484375000000e-1
1,1,600,1,hash_placebo_01,placebo_component,2,1.139162155497e-5,3.443772875795e-4,3.515349638063e-4,3.075032106955e-1,3.845049515689e-4,4.337122667266e-4,1.953125000000e-1
1,1,600,1,hash_placebo_02,placebo_component,2,1.138392553147e-5,3.442909960644e-4,3.500473573075e-4,3.054881527644e-1,4.017985166627e-4,4.447797902856e-4,1.875000000000e-1
1,1,600,1,hash_placebo_03,placebo_component,2,1.117652481575e-5,3.411593386721e-4,3.504952016590e-4,3.165306933254e-1,4.067475298655e-4,4.615193713562e-4,1.953125000000e-1
1,1,600,1,hash_placebo_04,placebo_component,2,1.174787704434e-5,3.497661382747e-4,3.593511459963e-4,3.093617760921e-1,4.059278171553e-4,4.412661627384e-4,1.953125000000e-1
1,1,600,1,hash_placebo_05,placebo_component,2,1.176646016323e-5,3.500125052830e-4,3.422807312293e-4,3.058097997819e-1,3.566246712694e-4,4.048571340718e-4,1.718750000000e-1
1,1,600,1,hash_placebo_06,placebo_component,2,1.152897470657e-5,3.464741104243e-4,3.402056186261e-4,2.963070649161e-1,3.557898783413e-4,4.024708547377e-4,1.796875000000e-1
1,1,600,1,hash_placebo_07,placebo_component,2,1.120522332396e-5,3.415484562047e-4,3.476613382837e-4,3.058175955355e-1,4.041202986400e-4,4.580571657300e-4,1.875000000000e-1
1,1,600,1,hash_placebo_mean,fixed_placebos,2,1.144647747954e-5,3.452140812309e-4,3.483863610081e-4,3.058287117026e-1,3.793559196765e-4,4.255995360403e-4,1.826171875000e-1
1,1,600,1,nearest_centroid_quota_repair,fresh,2,5.415864154101e-6,2.372841182593e-4,2.475113742251e-4,2.615917080900e-1,3.197169341149e-4,3.589243287081e-4,9.375000000000e-2
1,1,600,1,nearest_centroid_quota_repair,stale_reuse,2,5.246352947708e-6,2.337553235420e-4,2.406468845610e-4,2.558505686858e-1,2.763164851558e-4,2.955631244959e-4,5.468750000000e-2
1,1,600,1,projected_order_1d,fresh,2,7.267965505525e-6,2.748939979057e-4,2.730267442856e-4,2.890073522618e-1,3.364166369693e-4,3.811797539583e-4,1.484375000000e-1
1,1,600,1,projected_order_1d,stale_reuse,2,7.275024712025e-6,2.750221461351e-4,2.738552750740e-4,2.873777510348e-1,3.430174441519e-4,3.842238936613e-4,1.406250000000e-1
1,1,600,1,warm_start_balanced_kmeans,fresh,2,5.246352947708e-6,2.337553235420e-4,2.406468845610e-4,2.558505686858e-1,2.763164851558e-4,2.955631244959e-4,5.468750000000e-2
1,1,600,1,warm_start_balanced_kmeans,stale_reuse,2,5.246352947708e-6,2.337553235420e-4,2.406468845610e-4,2.558505686858e-1,2.763164851558e-4,2.955631244959e-4,5.468750000000e-2
1,1,600,10,balanced_kmeans,fresh,2,4.871300779743e-6,2.252610823615e-4,2.261570717943e-4,2.509862839367e-1,3.193592488770e-4,3.452549201413e-4,1.718750000000e-1
1,1,600,10,balanced_kmeans,stale_reuse,2,4.928559726664e-6,2.265766328088e-4,2.284445160811e-4,2.499855878002e-1,3.013455585759e-4,3.229847610609e-4,1.484375000000e-1
1,1,600,10,hash_placebo_00,placebo_component,2,1.105068754993e-5,3.392080518644e-4,3.255546509172e-4,2.989563391925e-1,2.837102322530e-4,3.107535789084e-4,9.375000000000e-2
1,1,600,10,hash_placebo_01,placebo_component,2,1.111182692332e-5,3.401237667783e-4,3.425776498292e-4,3.132355660459e-1,2.934666703567e-4,3.042474712203e-4,7.812500000000e-2
1,1,600,10,hash_placebo_02,placebo_component,2,1.110980540244e-5,3.400985593067e-4,3.420721685374e-4,3.076972024017e-1,2.978834445386e-4,3.444572314155e-4,1.484375000000e-1
1,1,600,10,hash_placebo_03,placebo_component,2,1.089488360583e-5,3.368006329981e-4,3.375984018408e-4,2.990566807344e-1,3.025227846720e-4,3.391534324511e-4,1.484375000000e-1
1,1,600,10,hash_placebo_04,placebo_component,2,1.146276853943e-5,3.454821630436e-4,3.371011414789e-4,3.045904215976e-1,2.925808376588e-4,3.230364145441e-4,1.406250000000e-1
1,1,600,10,hash_placebo_05,placebo_component,2,1.143870957722e-5,3.450806825234e-4,3.500644673691e-4,3.134506613296e-1,3.025434331292e-4,3.261429041626e-4,8.593750000000e-2
1,1,600,10,hash_placebo_06,placebo_component,2,1.126443034207e-5,3.424615334348e-4,3.412346818293e-4,3.014567198921e-1,3.158939088834e-4,3.493619502937e-4,1.484375000000e-1
1,1,600,10,hash_placebo_07,placebo_component,2,1.093713926913e-5,3.374416533752e-4,3.503586445711e-4,3.022850134876e-1,2.993093769490e-4,3.226128720524e-4,1.015625000000e-1
1,1,600,10,hash_placebo_mean,fixed_placebos,2,1.115878140117e-5,3.408371304156e-4,3.408202257966e-4,3.050910755852e-1,2.984888360551e-4,3.274707318810e-4,1.181640625000e-1
1,1,600,10,nearest_centroid_quota_repair,fresh,2,5.238519155729e-6,2.334028523424e-4,2.312230870165e-4,2.570162939436e-1,3.071947448845e-4,3.270069783756e-4,1.328125000000e-1
1,1,600,10,nearest_centroid_quota_repair,stale_reuse,2,4.928559726664e-6,2.265766328088e-4,2.284445160811e-4,2.499855878002e-1,3.013455585759e-4,3.229847610609e-4,1.484375000000e-1
1,1,600,10,projected_order_1d,fresh,2,6.965553235454e-6,2.693033825781e-4,2.659997231094e-4,2.768434019318e-1,2.868347273051e-4,3.030857532771e-4,1.171875000000e-1
1,1,600,10,projected_order_1d,stale_reuse,2,6.969732139524e-6,2.693077313425e-4,2.605124214373e-4,2.767637269405e-1,2.997878248294e-4,3.297254407606e-4,1.250000000000e-1
1,1,600,10,warm_start_balanced_kmeans,fresh,2,4.960980252404e-6,2.273242371965e-4,2.242664014788e-4,2.490188827010e-1,2.969135839237e-4,3.156319259432e-4,1.562500000000e-1
1,1,600,10,warm_start_balanced_kmeans,stale_reuse,2,4.928559726664e-6,2.265766328088e-4,2.284445160811e-4,2.499855878002e-1,3.013455585759e-4,3.229847610609e-4,1.484375000000e-1
1,1,600,25,balanced_kmeans,fresh,2,4.850657691295e-6,2.247501226710e-4,2.255411242652e-4,2.418089758093e-1,2.635939100202e-4,3.320900900370e-4,3.281250000000e-1
1,1,600,25,balanced_kmeans,stale_reuse,2,5.077173476491e-6,2.298189689399e-4,2.268700487755e-4,2.509302667073e-1,2.751522881823e-4,3.311626436169e-4,3.750000000000e-1
1,1,600,25,hash_placebo_00,placebo_component,2,1.147236563453e-5,3.456932262719e-4,3.584746388887e-4,2.912232422555e-1,2.693021374682e-4,3.701359421093e-4,3.828125000000e-1
1,1,600,25,hash_placebo_01,placebo_component,2,1.142500608058e-5,3.449748594243e-4,3.597318084959e-4,2.971716737731e-1,2.786023715657e-4,3.829401079241e-4,4.140625000000e-1
1,1,600,25,hash_placebo_02,placebo_component,2,1.145410137808e-5,3.454178069467e-4,3.483005766311e-4,2.984456578489e-1,2.869306759408e-4,3.949863974988e-4,3.515625000000e-1
1,1,600,25,hash_placebo_03,placebo_component,2,1.116289830015e-5,3.409984448469e-4,3.311089414712e-4,2.960948377132e-1,2.799028329434e-4,3.798330120048e-4,3.984375000000e-1
1,1,600,25,hash_placebo_04,placebo_component,2,1.188807014824e-5,3.519001294919e-4,3.384882039693e-4,2.943438914027e-1,2.696741362342e-4,3.570153855890e-4,3.593750000000e-1
1,1,600,25,hash_placebo_05,placebo_component,2,1.179174544455e-5,3.504709491537e-4,3.377989906037e-4,2.816831817786e-1,2.926154779743e-4,4.032353342289e-4,4.062500000000e-1
1,1,600,25,hash_placebo_06,placebo_component,2,1.158042194042e-5,3.473173313280e-4,3.507234010623e-4,2.939338235294e-1,2.909615369617e-4,4.106293960042e-4,4.140625000000e-1
1,1,600,25,hash_placebo_07,placebo_component,2,1.133406033244e-5,3.436031499346e-4,3.336159964082e-4,2.925385594326e-1,2.935164025075e-4,4.016710972898e-4,3.593750000000e-1
1,1,600,25,hash_placebo_mean,fixed_placebos,2,1.151358365737e-5,3.462969871748e-4,3.447803196913e-4,2.931793584668e-1,2.826881964495e-4,3.875558340811e-4,3.857421875000e-1
1,1,600,25,nearest_centroid_quota_repair,fresh,2,5.149327343339e-6,2.315546218512e-4,2.276224516743e-4,2.532079381309e-1,2.688795679973e-4,3.472539426017e-4,3.281250000000e-1
1,1,600,25,nearest_centroid_quota_repair,stale_reuse,2,5.077173476491e-6,2.298189689399e-4,2.268700487755e-4,2.509302667073e-1,2.751522881823e-4,3.311626436169e-4,3.750000000000e-1
1,1,600,25,projected_order_1d,fresh,2,7.201748724115e-6,2.738942410272e-4,2.754637935475e-4,2.828103245736e-1,2.727352145797e-4,3.387407228974e-4,3.671875000000e-1
1,1,600,25,projected_order_1d,stale_reuse,2,7.052362206822e-6,2.710369320040e-4,2.709425883417e-4,2.739813565959e-1,2.786489097701e-4,3.512850757410e-4,4.218750000000e-1
1,1,600,25,warm_start_balanced_kmeans,fresh,2,5.028408584901e-6,2.287458376355e-4,2.300461000055e-4,2.489949530108e-1,2.594447753808e-4,3.287100531892e-4,3.359375000000e-1
1,1,600,25,warm_start_balanced_kmeans,stale_reuse,2,5.077173476491e-6,2.298189689399e-4,2.268700487755e-4,2.509302667073e-1,2.751522881823e-4,3.311626436169e-4,3.750000000000e-1
1,1,600,50,balanced_kmeans,fresh,2,5.267451161330e-6,2.342387876863e-4,2.292537985864e-4,2.447248714827e-1,2.703361944754e-4,2.804619702133e-4,1.406250000000e-1
1,1,600,50,balanced_kmeans,stale_reuse,2,5.236213760923e-6,2.335454551711e-4,2.349994908005e-4,2.428165584416e-1,2.859584231771e-4,2.977121605099e-4,1.484375000000e-1
1,1,600,50,hash_placebo_00,placebo_component,2,1.131524099213e-5,3.432145202747e-4,3.412524201084e-4,2.930245535714e-1,2.508893922908e-4,2.638099942036e-4,1.171875000000e-1
1,1,600,50,hash_placebo_01,placebo_component,2,1.130549235747e-5,3.430379008386e-4,3.309764200051e-4,2.824438582251e-1,2.604836439701e-4,2.674880290208e-4,1.093750000000e-1
1,1,600,50,hash_placebo_02,placebo_component,2,1.131790955126e-5,3.432423497709e-4,3.507212487368e-4,3.094274215368e-1,2.654030698324e-4,2.838662536693e-4,1.640625000000e-1
1,1,600,50,hash_placebo_03,placebo_component,2,1.109088357985e-5,3.398131725020e-4,3.446222860315e-4,2.882398200758e-1,2.306361780455e-4,2.393638882072e-4,1.406250000000e-1
1,1,600,50,hash_placebo_04,placebo_component,2,1.170329311003e-5,3.490687532738e-4,3.500090264365e-4,2.886000067641e-1,2.521799003006e-4,2.648989680321e-4,1.406250000000e-1
1,1,600,50,hash_placebo_05,placebo_component,2,1.173187835875e-5,3.494288294401e-4,3.560505714070e-4,3.051051812771e-1,2.647417012156e-4,2.790671158923e-4,1.171875000000e-1
1,1,600,50,hash_placebo_06,placebo_component,2,1.140922168129e-5,3.446601415879e-4,3.381457310324e-4,2.855697037338e-1,2.780074203912e-4,2.938046788437e-4,1.718750000000e-1
1,1,600,50,hash_placebo_07,placebo_component,2,1.126220188976e-5,3.424090068532e-4,3.499922814159e-4,2.982159767316e-1,2.563962937643e-4,2.757206309099e-4,1.640625000000e-1
1,1,600,50,hash_placebo_mean,fixed_placebos,2,1.139201519007e-5,3.443593343176e-4,3.452212481467e-4,2.938283152394e-1,2.573421999763e-4,2.710024448473e-4,1.406250000000e-1
1,1,600,50,nearest_centroid_quota_repair,fresh,2,5.630924722420e-6,2.421874508728e-4,2.503272435442e-4,2.549369250541e-1,2.994232271760e-4,3.106407409970e-4,1.562500000000e-1
1,1,600,50,nearest_centroid_quota_repair,stale_reuse,2,5.236213760923e-6,2.335454551711e-4,2.349994908005e-4,2.428165584416e-1,2.859584231771e-4,2.977121605099e-4,1.484375000000e-1
1,1,600,50,projected_order_1d,fresh,2,7.251280286890e-6,2.747663706178e-4,2.760083923727e-4,2.673659023268e-1,2.801691900203e-4,2.918964331027e-4,1.562500000000e-1
1,1,600,50,projected_order_1d,stale_reuse,2,6.986462722389e-6,2.697130656179e-4,2.676200361319e-4,2.623452719156e-1,2.950166849018e-4,3.066117237260e-4,1.562500000000e-1
1,1,600,50,warm_start_balanced_kmeans,fresh,2,5.197518097905e-6,2.326817770034e-4,2.311053427457e-4,2.483850784632e-1,2.654770040493e-4,2.747111354182e-4,1.171875000000e-1
1,1,600,50,warm_start_balanced_kmeans,stale_reuse,2,5.236213760923e-6,2.335454551711e-4,2.349994908005e-4,2.428165584416e-1,2.859584231771e-4,2.977121605099e-4,1.484375000000e-1
1,1,600,100,balanced_kmeans,fresh,2,5.510436308630e-6,2.392384942183e-4,2.317093251225e-4,2.548408742331e-1,3.239319455037e-4,3.435409759209e-4,9.375000000000e-2
1,1,600,100,balanced_kmeans,stale_reuse,2,5.726044217515e-6,2.440497159608e-4,2.462691512998e-4,2.594900306748e-1,3.338753799884e-4,3.599111520831e-4,9.375000000000e-2
1,1,600,100,hash_placebo_00,placebo_component,2,1.200576565841e-5,3.531747195916e-4,3.566842202089e-4,3.090970092025e-1,3.944166154035e-4,4.201041991330e-4,1.406250000000e-1
1,1,600,100,hash_placebo_01,placebo_component,2,1.199446563283e-5,3.529754584836e-4,3.526541002583e-4,3.095283742331e-1,3.810548576944e-4,4.135768161539e-4,1.484375000000e-1
1,1,600,100,hash_placebo_02,placebo_component,2,1.205589693559e-5,3.538626887976e-4,3.734284789849e-4,3.144171779141e-1,4.118902704331e-4,4.430767706278e-4,1.406250000000e-1
1,1,600,100,hash_placebo_03,placebo_component,2,1.173136882849e-5,3.491577300071e-4,3.557239610399e-4,3.242906441718e-1,3.443066635036e-4,3.707667937043e-4,1.562500000000e-1
1,1,600,100,hash_placebo_04,placebo_component,2,1.240858936751e-5,3.590651664654e-4,3.477650270238e-4,3.178680981595e-1,3.539909384553e-4,3.846475404767e-4,1.484375000000e-1
1,1,600,100,hash_placebo_05,placebo_component,2,1.246109685369e-5,3.596739461967e-4,3.458995633993e-4,3.227089723926e-1,3.735216503955e-4,4.035684007917e-4,1.328125000000e-1
1,1,600,100,hash_placebo_06,placebo_component,2,1.211702825526e-5,3.547617749184e-4,3.487430861246e-4,3.005655674847e-1,3.919241976877e-4,4.140969019790e-4,1.250000000000e-1
1,1,600,100,hash_placebo_07,placebo_component,2,1.187762297421e-5,3.512994217896e-4,3.489368916728e-4,3.102952453988e-1,3.727973772634e-4,4.153340611559e-4,1.328125000000e-1
1,1,600,100,hash_placebo_mean,fixed_placebos,2,1.208147931325e-5,3.542463632812e-4,3.537294160891e-4,3.135963861196e-1,3.779878213546e-4,4.081464355028e-4,1.406250000000e-1
1,1,600,100,nearest_centroid_quota_repair,fresh,2,6.074873233372e-6,2.510314993013e-4,2.524698902147e-4,2.736292177914e-1,3.400989832691e-4,3.556133957936e-4,4.687500000000e-2
1,1,600,100,nearest_centroid_quota_repair,stale_reuse,2,5.726044217515e-6,2.440497159608e-4,2.462691512998e-4,2.594900306748e-1,3.338753799884e-4,3.599111520831e-4,9.375000000000e-2
1,1,600,100,projected_order_1d,fresh,2,8.329410322166e-6,2.940909208298e-4,2.950194289731e-4,2.834547546012e-1,3.099512839739e-4,3.215216379218e-4,5.468750000000e-2
1,1,600,100,projected_order_1d,stale_reuse,2,7.924544157478e-6,2.866212109823e-4,2.976999529040e-4,2.947181748466e-1,3.962179639370e-4,4.293015343659e-4,1.171875000000e-1
1,1,600,100,warm_start_balanced_kmeans,fresh,2,5.612834950334e-6,2.416364846053e-4,2.399793628092e-4,2.569018404908e-1,3.155878230849e-4,3.320495557411e-4,7.812500000000e-2
1,1,600,100,warm_start_balanced_kmeans,stale_reuse,2,5.726044217515e-6,2.440497159608e-4,2.462691512998e-4,2.594900306748e-1,3.338753799884e-4,3.599111520831e-4,9.375000000000e-2
1,1,2400,0,balanced_kmeans,fresh,2,2.805055208604e-5,5.399459736642e-4,5.363885095373e-4,3.016084558824e-1,4.550841339857e-4,5.542630941306e-4,3.203125000000e-1
1,1,2400,0,balanced_kmeans,stale_reuse,2,2.805055208604e-5,5.399459736642e-4,5.363885095373e-4,3.016084558824e-1,4.550841339857e-4,5.542630941306e-4,3.203125000000e-1
1,1,2400,0,hash_placebo_00,placebo_component,2,4.007906249781e-5,6.458141837499e-4,6.521211606374e-4,3.184742647059e-1,4.233305883830e-4,5.056402179662e-4,2.734375000000e-1
1,1,2400,0,hash_placebo_01,placebo_component,2,4.059492733369e-5,6.500232425338e-4,6.541044714769e-4,3.313878676471e-1,4.314700024075e-4,5.166855380594e-4,2.890625000000e-1
1,1,2400,0,hash_placebo_02,placebo_component,2,4.047710502377e-5,6.489845527643e-4,6.430779332584e-4,3.174632352941e-1,3.976772947709e-4,4.752047332879e-4,2.812500000000e-1
1,1,2400,0,hash_placebo_03,placebo_component,2,3.982639985412e-5,6.438267880748e-4,6.524674862424e-4,3.305606617647e-1,4.253051474699e-4,5.115358196122e-4,3.046875000000e-1
1,1,2400,0,hash_placebo_04,placebo_component,2,4.081828435019e-5,6.517456351507e-4,6.466278376540e-4,3.286305147059e-1,4.222542867147e-4,5.341796661469e-4,3.046875000000e-1
1,1,2400,0,hash_placebo_05,placebo_component,2,4.053376055042e-5,6.494570712344e-4,6.675842381450e-4,3.329044117647e-1,3.887624729551e-4,4.750495580765e-4,2.421875000000e-1
1,1,2400,0,hash_placebo_06,placebo_component,2,3.974993641713e-5,6.431142885482e-4,6.437060928607e-4,3.212775735294e-1,4.620985782218e-4,5.654778283315e-4,2.968750000000e-1
1,1,2400,0,hash_placebo_07,placebo_component,2,4.041750621859e-5,6.484856710320e-4,6.421928225521e-4,3.209558823529e-1,3.976206104213e-4,4.963579599462e-4,2.500000000000e-1
1,1,2400,0,hash_placebo_mean,fixed_placebos,2,4.031212278072e-5,6.476814291360e-4,6.502352553534e-4,3.252068014706e-1,4.185648726680e-4,5.100164151783e-4,2.802734375000e-1
1,1,2400,0,nearest_centroid_quota_repair,fresh,2,2.975762608654e-5,5.563460592870e-4,5.609853846444e-4,3.081341911765e-1,4.546314281697e-4,5.247382911762e-4,2.656250000000e-1
1,1,2400,0,nearest_centroid_quota_repair,stale_reuse,2,2.975762608654e-5,5.563460592870e-4,5.609853846444e-4,3.081341911765e-1,4.546314281697e-4,5.247382911762e-4,2.656250000000e-1
1,1,2400,0,projected_order_1d,fresh,2,3.478341258367e-5,6.017846916808e-4,6.025782234329e-4,3.240349264706e-1,4.734674612692e-4,5.749895959184e-4,3.515625000000e-1
1,1,2400,0,projected_order_1d,stale_reuse,2,3.478341258367e-5,6.017846916808e-4,6.025782234329e-4,3.240349264706e-1,4.734674612692e-4,5.749895959184e-4,3.515625000000e-1
1,1,2400,0,warm_start_balanced_kmeans,fresh,2,2.811181103027e-5,5.405969107566e-4,5.432736210776e-4,2.967371323529e-1,4.585184676991e-4,5.432331497381e-4,2.968750000000e-1
1,1,2400,0,warm_start_balanced_kmeans,stale_reuse,2,2.811181103027e-5,5.405969107566e-4,5.432736210776e-4,2.967371323529e-1,4.585184676991e-4,5.432331497381e-4,2.968750000000e-1
1,1,2400,1,balanced_kmeans,fresh,2,2.776178745603e-5,5.363021105484e-4,5.322260325246e-4,2.992089605813e-1,6.459219233363e-4,7.224926788751e-4,2.187500000000e-1
1,1,2400,1,balanced_kmeans,stale_reuse,2,2.792132164203e-5,5.376193527517e-4,5.253838247142e-4,3.017963583362e-1,6.598953844730e-4,7.501380372901e-4,2.500000000000e-1
1,1,2400,1,hash_placebo_00,placebo_component,2,3.919772283416e-5,6.380811363253e-4,6.547777506341e-4,3.512242211974e-1,7.158580349085e-4,8.220859529757e-4,2.968750000000e-1
1,1,2400,1,hash_placebo_01,placebo_component,2,3.960229677214e-5,6.414037112115e-4,6.465777906540e-4,3.362975330665e-1,6.426771950885e-4,7.159364153786e-4,2.031250000000e-1
1,1,2400,1,hash_placebo_02,placebo_component,2,3.921152194193e-5,6.382624121160e-4,6.520855901549e-4,3.313092803690e-1,7.124967786751e-4,7.764430301620e-4,2.421875000000e-1
1,1,2400,1,hash_placebo_03,placebo_component,2,3.888258134045e-5,6.355580661730e-4,6.273201814359e-4,3.341270013923e-1,6.060701549870e-4,6.821443508080e-4,2.031250000000e-1
1,1,2400,1,hash_placebo_04,placebo_component,2,4.001559707619e-5,6.447909857749e-4,6.289194677350e-4,3.367913548556e-1,6.078753497434e-4,7.041624425703e-4,2.578125000000e-1
1,1,2400,1,hash_placebo_05,placebo_component,2,3.946116166432e-5,6.402664178285e-4,6.482662103292e-4,3.380881809085e-1,6.509200253504e-4,7.560295799998e-4,3.203125000000e-1
1,1,2400,1,hash_placebo_06,placebo_component,2,3.880721297773e-5,6.349302988600e-4,6.394155228125e-4,3.315657087539e-1,6.326785777446e-4,7.179627345408e-4,2.734375000000e-1
1,1,2400,1,hash_placebo_07,placebo_component,2,3.934019337225e-5,6.391769547661e-4,6.363062052051e-4,3.399076531500e-1,7.697101310953e-4,8.842315544833e-4,3.281250000000e-1
1,1,2400,1,hash_placebo_mean,fixed_placebos,2,3.931478599740e-5,6.390587478819e-4,6.417085898701e-4,3.374138667116e-1,6.672857809491e-4,7.573745076148e-4,2.656250000000e-1
1,1,2400,1,nearest_centroid_quota_repair,fresh,2,2.839857251033e-5,5.421379408764e-4,5.472373243747e-4,3.041118277932e-1,6.115068197516e-4,6.783610093066e-4,1.875000000000e-1
1,1,2400,1,nearest_centroid_quota_repair,stale_reuse,2,2.929486387657e-5,5.511189704120e-4,5.420326028714e-4,3.062766489732e-1,6.088623998437e-4,6.784019466757e-4,1.953125000000e-1
1,1,2400,1,projected_order_1d,fresh,2,3.330573354565e-5,5.882926194871e-4,5.937379815133e-4,3.246146776018e-1,5.970344783179e-4,6.833807064943e-4,2.343750000000e-1
1,1,2400,1,projected_order_1d,stale_reuse,2,3.310327011966e-5,5.865798696511e-4,5.892585224657e-4,3.220721480160e-1,6.241896271035e-4,7.129050622758e-4,2.343750000000e-1
1,1,2400,1,warm_start_balanced_kmeans,fresh,2,2.770465277497e-5,5.356891254295e-4,5.430317997159e-4,3.048000783153e-1,6.504937027785e-4,7.185097897917e-4,2.031250000000e-1
1,1,2400,1,warm_start_balanced_kmeans,stale_reuse,2,2.772793753976e-5,5.359338313627e-4,5.422315756090e-4,3.061327989036e-1,6.696029924171e-4,7.365835070949e-4,1.875000000000e-1
1,1,2400,10,balanced_kmeans,fresh,2,2.776713545954e-5,5.365584920764e-4,5.412925663648e-4,3.145266391900e-1,3.886730636840e-4,4.590368270856e-4,2.890625000000e-1
1,1,2400,10,balanced_kmeans,stale_reuse,2,2.791992680348e-5,5.377901957048e-4,5.307341205800e-4,3.108079974029e-1,3.476722302000e-4,4.074381777617e-4,2.734375000000e-1
1,1,2400,10,hash_placebo_00,placebo_component,2,3.969338807650e-5,6.418270583897e-4,6.303596158777e-4,3.397367133394e-1,4.358137177540e-4,5.272292927732e-4,3.515625000000e-1
1,1,2400,10,hash_placebo_01,placebo_component,2,4.000509972495e-5,6.444177518914e-4,6.209240408333e-4,3.447045082430e-1,3.931278351175e-4,4.557944859584e-4,2.578125000000e-1
1,1,2400,10,hash_placebo_02,placebo_component,2,3.964852989317e-5,6.415154866625e-4,6.367374316769e-4,3.315072408537e-1,4.180290211711e-4,5.063612582861e-4,3.437500000000e-1
1,1,2400,10,hash_placebo_03,placebo_component,2,3.949685997072e-5,6.403091762866e-4,6.336284335240e-4,3.377882932475e-1,4.019979386889e-4,4.856341980641e-4,3.203125000000e-1
1,1,2400,10,hash_placebo_04,placebo_component,2,4.013433126580e-5,6.453036151178e-4,6.548500218345e-4,3.334991813460e-1,4.150774266882e-4,4.805309318758e-4,2.734375000000e-1
1,1,2400,10,hash_placebo_05,placebo_component,2,4.005717227439e-5,6.447355718130e-4,6.500579961263e-4,3.447550860057e-1,4.492610976534e-4,5.389318250764e-4,3.046875000000e-1
1,1,2400,10,hash_placebo_06,placebo_component,2,3.910368874894e-5,6.370471987097e-4,6.229814563166e-4,3.199502220717e-1,3.689898326158e-4,4.440105668735e-4,2.265625000000e-1
1,1,2400,10,hash_placebo_07,placebo_component,2,4.002494095480e-5,6.445037270248e-4,6.504872466216e-4,3.328181458898e-1,3.918705647266e-4,4.511482607032e-4,2.265625000000e-1
1,1,2400,10,hash_placebo_mean,fixed_placebos,2,3.977050136366e-5,6.424574482369e-4,6.375032803514e-4,3.355949238746e-1,4.092709293019e-4,4.862051024513e-4,2.880859375000e-1
1,1,2400,10,nearest_centroid_quota_repair,fresh,2,2.986035356110e-5,5.563999400710e-4,5.613641398479e-4,3.077027580172e-1,3.470918483028e-4,4.254766707135e-4,2.656250000000e-1
1,1,2400,10,nearest_centroid_quota_repair,stale_reuse,2,2.929586225129e-5,5.512025230576e-4,5.436559216779e-4,3.083849697004e-1,3.583934982707e-4,4.150849778384e-4,2.656250000000e-1
1,1,2400,10,projected_order_1d,fresh,2,3.379893996319e-5,5.928200599062e-4,6.095947503930e-4,3.196332288844e-1,3.843542691460e-4,4.434960706021e-4,2.656250000000e-1
1,1,2400,10,projected_order_1d,stale_reuse,2,3.388962324590e-5,5.935640787901e-4,6.015427436858e-4,3.087766533047e-1,3.352862354991e-4,3.859799541788e-4,2.500000000000e-1
1,1,2400,10,warm_start_balanced_kmeans,fresh,2,2.764727354819e-5,5.353504811008e-4,5.234886258912e-4,3.078421409214e-1,3.568613339748e-4,4.033428651384e-4,2.265625000000e-1
1,1,2400,10,warm_start_balanced_kmeans,stale_reuse,2,2.776959520798e-5,5.365912537889e-4,5.384352318776e-4,3.043634494505e-1,3.695951285039e-4,4.300313737833e-4,2.578125000000e-1
1,1,2400,25,balanced_kmeans,fresh,2,3.026572770932e-5,5.611890259536e-4,5.667790943291e-4,2.820800781250e-1,4.932929294483e-4,6.627140149114e-4,2.578125000000e-1
1,1,2400,25,balanced_kmeans,stale_reuse,2,3.053186995635e-5,5.634531342204e-4,5.675917832588e-4,2.841796875000e-1,4.815155364213e-4,6.659282673738e-4,2.500000000000e-1
1,1,2400,25,hash_placebo_00,placebo_component,2,4.327486166238e-5,6.708915130190e-4,6.788604430671e-4,3.208496093750e-1,4.971735711763e-4,6.794600836990e-4,3.046875000000e-1
1,1,2400,25,hash_placebo_01,placebo_component,2,4.394538990713e-5,6.761369697874e-4,6.697389266260e-4,3.193359375000e-1,4.705217054806e-4,6.313395532800e-4,2.265625000000e-1
1,1,2400,25,hash_placebo_02,placebo_component,2,4.372194266219e-5,6.743294948138e-4,6.681553247931e-4,3.144042968750e-1,4.943340121599e-4,6.818747592092e-4,2.812500000000e-1
1,1,2400,25,hash_placebo_03,placebo_component,2,4.297640632435e-5,6.686299948293e-4,6.556107662264e-4,3.159179687500e-1,4.259973644878e-4,6.019980408212e-4,2.109375000000e-1
1,1,2400,25,hash_placebo_04,placebo_component,2,4.423706207364e-5,6.782321426299e-4,6.554582692140e-4,3.165039062500e-1,4.301981053558e-4,5.973682629872e-4,2.343750000000e-1
1,1,2400,25,hash_placebo_05,placebo_component,2,4.400534090797e-5,6.765254088816e-4,6.901842055876e-4,3.253417968750e-1,4.938200981854e-4,7.233268234756e-4,3.437500000000e-1
