dataset_index,initialization_index,stream_seed,state_step,anchor_step,age,method,feature_dimensions,feature_payload_bytes,feature_acquisition_median_ns,partition_build_median_ns,iterations,within_sse,measurement_repetitions
1,1,a303ea0000000009,625,600,25,nearest_centroid_quota_repair,27,20736,12900,61800,1,1.592363028544e1,3
1,1,a303ea0000000009,625,600,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea0000000009,650,600,50,balanced_kmeans,27,20736,13800,3071000,5,1.801826993227e1,3
1,1,a303ea0000000009,650,600,50,warm_start_balanced_kmeans,27,20736,13800,769500,2,1.803911130982e1,3
1,1,a303ea0000000009,650,600,50,projected_order_1d,27,20736,13800,10200,1,3.796027964299e1,3
1,1,a303ea0000000009,650,600,50,nearest_centroid_quota_repair,27,20736,13800,37500,1,2.549442011226e1,3
1,1,a303ea0000000009,650,600,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea0000000009,700,600,100,balanced_kmeans,27,20736,9500,1836600,4,1.545694848867e1,3
1,1,a303ea0000000009,700,600,100,warm_start_balanced_kmeans,27,20736,9500,679500,2,1.803052997169e1,3
1,1,a303ea0000000009,700,600,100,projected_order_1d,27,20736,9500,9800,1,4.388853446482e1,3
1,1,a303ea0000000009,700,600,100,nearest_centroid_quota_repair,27,20736,9500,39100,1,1.702956675187e1,3
1,1,a303ea0000000009,700,600,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea0000000009,2400,2400,0,balanced_kmeans,27,20736,9600,4090700,7,2.926047084977e1,3
1,1,a303ea0000000009,2400,2400,0,warm_start_balanced_kmeans,27,20736,9600,2763400,5,2.978664724670e1,3
1,1,a303ea0000000009,2400,2400,0,projected_order_1d,27,20736,9600,14100,1,8.909368862389e1,3
1,1,a303ea0000000009,2400,2400,0,nearest_centroid_quota_repair,27,20736,9600,94300,1,4.324236675115e1,3
1,1,a303ea0000000009,2400,2400,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea0000000009,2401,2400,1,balanced_kmeans,27,20736,9300,4450800,8,2.924370478020e1,3
1,1,a303ea0000000009,2401,2400,1,warm_start_balanced_kmeans,27,20736,9300,988800,2,2.970418278067e1,3
1,1,a303ea0000000009,2401,2400,1,projected_order_1d,27,20736,9300,13900,1,8.918949611478e1,3
1,1,a303ea0000000009,2401,2400,1,nearest_centroid_quota_repair,27,20736,9300,71000,1,3.454425447331e1,3
1,1,a303ea0000000009,2401,2400,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea0000000009,2410,2400,10,balanced_kmeans,27,20736,11900,3896200,6,3.082454752867e1,3
1,1,a303ea0000000009,2410,2400,10,warm_start_balanced_kmeans,27,20736,11900,1350500,4,3.078592283159e1,3
1,1,a303ea0000000009,2410,2400,10,projected_order_1d,27,20736,11900,10800,1,8.880110108799e1,3
1,1,a303ea0000000009,2410,2400,10,nearest_centroid_quota_repair,27,20736,11900,37500,1,5.177689427961e1,3
1,1,a303ea0000000009,2410,2400,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea0000000009,2425,2400,25,balanced_kmeans,27,20736,9100,2796900,5,3.171095449378e1,3
1,1,a303ea0000000009,2425,2400,25,warm_start_balanced_kmeans,27,20736,9100,1058600,2,3.139184986216e1,3
1,1,a303ea0000000009,2425,2400,25,projected_order_1d,27,20736,9100,17200,1,8.978042144667e1,3
1,1,a303ea0000000009,2425,2400,25,nearest_centroid_quota_repair,27,20736,9100,73500,1,4.174790616638e1,3
1,1,a303ea0000000009,2425,2400,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea0000000009,2450,2400,50,balanced_kmeans,27,20736,14100,3050200,5,2.747206503932e1,3
1,1,a303ea0000000009,2450,2400,50,warm_start_balanced_kmeans,27,20736,14100,1730000,3,2.775431975796e1,3
1,1,a303ea0000000009,2450,2400,50,projected_order_1d,27,20736,14100,16500,1,8.946419144979e1,3
1,1,a303ea0000000009,2450,2400,50,nearest_centroid_quota_repair,27,20736,14100,88900,1,3.194257929688e1,3
1,1,a303ea0000000009,2450,2400,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea0000000009,2500,2400,100,balanced_kmeans,27,20736,14400,3810000,6,2.860723546405e1,3
1,1,a303ea0000000009,2500,2400,100,warm_start_balanced_kmeans,27,20736,14400,1805300,3,2.917585141496e1,3
1,1,a303ea0000000009,2500,2400,100,projected_order_1d,27,20736,14400,15800,1,8.453874136006e1,3
1,1,a303ea0000000009,2500,2400,100,nearest_centroid_quota_repair,27,20736,14400,72200,1,4.308476644150e1,3
1,1,a303ea0000000009,2500,2400,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea000000000a,600,600,0,balanced_kmeans,27,20736,12300,1789500,3,1.621523131590e1,3
1,1,a303ea000000000a,600,600,0,warm_start_balanced_kmeans,27,20736,12300,1821000,3,1.621523131590e1,3
1,1,a303ea000000000a,600,600,0,projected_order_1d,27,20736,12300,15100,1,4.604468159314e1,3
1,1,a303ea000000000a,600,600,0,nearest_centroid_quota_repair,27,20736,12300,1943800,3,1.621523131590e1,3
1,1,a303ea000000000a,600,600,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea000000000a,601,600,1,balanced_kmeans,27,20736,14100,2536700,5,1.621746681051e1,3
1,1,a303ea000000000a,601,600,1,warm_start_balanced_kmeans,27,20736,14100,928900,2,1.621746681051e1,3
1,1,a303ea000000000a,601,600,1,projected_order_1d,27,20736,14100,14500,1,4.549359986966e1,3
1,1,a303ea000000000a,601,600,1,nearest_centroid_quota_repair,27,20736,14100,58100,1,1.851062049706e1,3
1,1,a303ea000000000a,601,600,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea000000000a,610,600,10,balanced_kmeans,27,20736,12900,2461900,4,1.602045041085e1,3
1,1,a303ea000000000a,610,600,10,warm_start_balanced_kmeans,27,20736,12900,1246200,2,1.611600079408e1,3
1,1,a303ea000000000a,610,600,10,projected_order_1d,27,20736,12900,16700,1,4.467501791552e1,3
1,1,a303ea000000000a,610,600,10,nearest_centroid_quota_repair,27,20736,12900,62400,1,2.501199212494e1,3
1,1,a303ea000000000a,610,600,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea000000000a,625,600,25,balanced_kmeans,27,20736,13300,1226700,3,1.742405816384e1,3
1,1,a303ea000000000a,625,600,25,warm_start_balanced_kmeans,27,20736,13300,605400,2,1.750430018660e1,3
1,1,a303ea000000000a,625,600,25,projected_order_1d,27,20736,13300,9900,1,5.133707993763e1,3
1,1,a303ea000000000a,625,600,25,nearest_centroid_quota_repair,27,20736,13300,37300,1,1.881824895211e1,3
1,1,a303ea000000000a,625,600,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea000000000a,650,600,50,balanced_kmeans,27,20736,14100,2324900,4,1.767713677529e1,3
1,1,a303ea000000000a,650,600,50,warm_start_balanced_kmeans,27,20736,14100,1431700,3,1.796160429779e1,3
1,1,a303ea000000000a,650,600,50,projected_order_1d,27,20736,14100,13400,1,5.502238926509e1,3
1,1,a303ea000000000a,650,600,50,nearest_centroid_quota_repair,27,20736,14100,53100,1,2.129039827658e1,3
1,1,a303ea000000000a,650,600,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea000000000a,700,600,100,balanced_kmeans,27,20736,9400,1840200,3,1.982039746403e1,3
1,1,a303ea000000000a,700,600,100,warm_start_balanced_kmeans,27,20736,9400,1588500,3,1.959203399298e1,3
1,1,a303ea000000000a,700,600,100,projected_order_1d,27,20736,9400,13900,1,5.788495127979e1,3
1,1,a303ea000000000a,700,600,100,nearest_centroid_quota_repair,27,20736,9400,68600,1,2.430958693556e1,3
1,1,a303ea000000000a,700,600,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea000000000a,2400,2400,0,balanced_kmeans,27,20736,13100,3567100,6,3.152451349414e1,3
1,1,a303ea000000000a,2400,2400,0,warm_start_balanced_kmeans,27,20736,13100,2166500,5,3.173817803808e1,3
1,1,a303ea000000000a,2400,2400,0,projected_order_1d,27,20736,13100,14500,1,6.892739531122e1,3
1,1,a303ea000000000a,2400,2400,0,nearest_centroid_quota_repair,27,20736,13100,77700,1,3.769166549028e1,3
1,1,a303ea000000000a,2400,2400,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea000000000a,2401,2400,1,balanced_kmeans,27,20736,9400,2366800,6,3.227948752924e1,3
1,1,a303ea000000000a,2401,2400,1,warm_start_balanced_kmeans,27,20736,9400,733200,2,3.254379581334e1,3
1,1,a303ea000000000a,2401,2400,1,projected_order_1d,27,20736,9400,10600,1,7.004361192610e1,3
1,1,a303ea000000000a,2401,2400,1,nearest_centroid_quota_repair,27,20736,9400,32700,1,3.613263827440e1,3
1,1,a303ea000000000a,2401,2400,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea000000000a,2410,2400,10,balanced_kmeans,27,20736,9000,2266500,5,3.242956375765e1,3
1,1,a303ea000000000a,2410,2400,10,warm_start_balanced_kmeans,27,20736,9000,592200,2,3.162176330257e1,3
1,1,a303ea000000000a,2410,2400,10,projected_order_1d,27,20736,9000,10000,1,7.109975699709e1,3
1,1,a303ea000000000a,2410,2400,10,nearest_centroid_quota_repair,27,20736,9000,35500,1,5.621620911421e1,3
1,1,a303ea000000000a,2410,2400,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea000000000a,2425,2400,25,balanced_kmeans,27,20736,9100,2549600,6,3.092080743545e1,3
1,1,a303ea000000000a,2425,2400,25,warm_start_balanced_kmeans,27,20736,9100,892600,3,3.039543831566e1,3
1,1,a303ea000000000a,2425,2400,25,projected_order_1d,27,20736,9100,10700,1,7.188731903493e1,3
1,1,a303ea000000000a,2425,2400,25,nearest_centroid_quota_repair,27,20736,9100,32500,1,4.390947431608e1,3
1,1,a303ea000000000a,2425,2400,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea000000000a,2450,2400,50,balanced_kmeans,27,20736,9100,2917500,4,3.124647355180e1,3
1,1,a303ea000000000a,2450,2400,50,warm_start_balanced_kmeans,27,20736,9100,977500,2,3.112951743030e1,3
1,1,a303ea000000000a,2450,2400,50,projected_order_1d,27,20736,9100,15700,1,7.380980565567e1,3
1,1,a303ea000000000a,2450,2400,50,nearest_centroid_quota_repair,27,20736,9100,63300,1,4.245445272019e1,3
1,1,a303ea000000000a,2450,2400,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,1,a303ea000000000a,2500,2400,100,balanced_kmeans,27,20736,11600,2484900,4,3.229471425625e1,3
1,1,a303ea000000000a,2500,2400,100,warm_start_balanced_kmeans,27,20736,11600,1657100,3,3.235775793572e1,3
1,1,a303ea000000000a,2500,2400,100,projected_order_1d,27,20736,11600,15300,1,7.265561366476e1,3
1,1,a303ea000000000a,2500,2400,100,nearest_centroid_quota_repair,27,20736,11600,62100,1,5.501101686277e1,3
1,1,a303ea000000000a,2500,2400,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000b,600,600,0,balanced_kmeans,27,20736,9500,2029000,4,1.133653430046e1,3
1,2,a303ea000000000b,600,600,0,warm_start_balanced_kmeans,27,20736,9500,2118000,4,1.133653430046e1,3
1,2,a303ea000000000b,600,600,0,projected_order_1d,27,20736,9500,14400,1,2.480864317666e1,3
1,2,a303ea000000000b,600,600,0,nearest_centroid_quota_repair,27,20736,9500,2429000,4,1.133653430046e1,3
1,2,a303ea000000000b,600,600,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000b,601,600,1,balanced_kmeans,27,20736,9300,1975900,5,7.653081285696e0,3
1,2,a303ea000000000b,601,600,1,warm_start_balanced_kmeans,27,20736,9300,653100,2,1.147625672943e1,3
1,2,a303ea000000000b,601,600,1,projected_order_1d,27,20736,9300,10000,1,2.473899773307e1,3
1,2,a303ea000000000b,601,600,1,nearest_centroid_quota_repair,27,20736,9300,40400,1,8.234414734140e0,3
1,2,a303ea000000000b,601,600,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000b,610,600,10,balanced_kmeans,27,20736,14100,1831000,3,1.147823673411e1,3
1,2,a303ea000000000b,610,600,10,warm_start_balanced_kmeans,27,20736,14100,1132600,2,1.154786387094e1,3
1,2,a303ea000000000b,610,600,10,projected_order_1d,27,20736,14100,10100,1,2.836504788319e1,3
1,2,a303ea000000000b,610,600,10,nearest_centroid_quota_repair,27,20736,14100,41300,1,8.267081948428e0,3
1,2,a303ea000000000b,610,600,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000b,625,600,25,balanced_kmeans,27,20736,12200,1701800,3,1.167924182556e1,3
1,2,a303ea000000000b,625,600,25,warm_start_balanced_kmeans,27,20736,12200,1822400,3,1.172705049230e1,3
1,2,a303ea000000000b,625,600,25,projected_order_1d,27,20736,12200,16600,1,2.800146100723e1,3
1,2,a303ea000000000b,625,600,25,nearest_centroid_quota_repair,27,20736,12200,68900,1,9.237043571036e0,3
1,2,a303ea000000000b,625,600,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000b,650,600,50,balanced_kmeans,27,20736,13900,2787200,6,8.427795874497e0,3
1,2,a303ea000000000b,650,600,50,warm_start_balanced_kmeans,27,20736,13900,1091400,2,1.163927430462e1,3
1,2,a303ea000000000b,650,600,50,projected_order_1d,27,20736,13900,14600,1,2.800662621729e1,3
1,2,a303ea000000000b,650,600,50,nearest_centroid_quota_repair,27,20736,13900,60300,1,9.405982760783e0,3
1,2,a303ea000000000b,650,600,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000b,700,600,100,balanced_kmeans,27,20736,9300,2702500,5,7.236068685450e0,3
1,2,a303ea000000000b,700,600,100,warm_start_balanced_kmeans,27,20736,9300,2617400,5,1.104961803011e1,3
1,2,a303ea000000000b,700,600,100,projected_order_1d,27,20736,9300,13200,1,3.629695213729e1,3
1,2,a303ea000000000b,700,600,100,nearest_centroid_quota_repair,27,20736,9300,64000,1,9.842575961171e0,3
1,2,a303ea000000000b,700,600,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000b,2400,2400,0,balanced_kmeans,27,20736,14000,2847000,4,1.628967883497e1,3
1,2,a303ea000000000b,2400,2400,0,warm_start_balanced_kmeans,27,20736,14000,2632100,5,1.754849791582e1,3
1,2,a303ea000000000b,2400,2400,0,projected_order_1d,27,20736,14000,13400,1,4.846252642124e1,3
1,2,a303ea000000000b,2400,2400,0,nearest_centroid_quota_repair,27,20736,14000,105500,1,2.668584343365e1,3
1,2,a303ea000000000b,2400,2400,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000b,2401,2400,1,balanced_kmeans,27,20736,12200,2146000,3,1.640269853365e1,3
1,2,a303ea000000000b,2401,2400,1,warm_start_balanced_kmeans,27,20736,12200,1136800,2,1.760956497904e1,3
1,2,a303ea000000000b,2401,2400,1,projected_order_1d,27,20736,12200,21900,1,4.815436177160e1,3
1,2,a303ea000000000b,2401,2400,1,nearest_centroid_quota_repair,27,20736,12200,71000,1,2.203047048993e1,3
1,2,a303ea000000000b,2401,2400,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000b,2410,2400,10,balanced_kmeans,27,20736,11800,3326300,6,1.842922006726e1,3
1,2,a303ea000000000b,2410,2400,10,warm_start_balanced_kmeans,27,20736,11800,1094800,2,1.842922006726e1,3
1,2,a303ea000000000b,2410,2400,10,projected_order_1d,27,20736,11800,15800,1,5.185293419646e1,3
1,2,a303ea000000000b,2410,2400,10,nearest_centroid_quota_repair,27,20736,11800,74500,1,2.196155911170e1,3
1,2,a303ea000000000b,2410,2400,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000b,2425,2400,25,balanced_kmeans,27,20736,12700,2750400,5,1.871933496005e1,3
1,2,a303ea000000000b,2425,2400,25,warm_start_balanced_kmeans,27,20736,12700,1014400,2,1.973415094380e1,3
1,2,a303ea000000000b,2425,2400,25,projected_order_1d,27,20736,12700,14500,1,5.170560032996e1,3
1,2,a303ea000000000b,2425,2400,25,nearest_centroid_quota_repair,27,20736,12700,64200,1,2.251003898008e1,3
1,2,a303ea000000000b,2425,2400,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000b,2450,2400,50,balanced_kmeans,27,20736,13100,2624200,4,1.832817604678e1,3
1,2,a303ea000000000b,2450,2400,50,warm_start_balanced_kmeans,27,20736,13100,1046000,2,1.827991130343e1,3
1,2,a303ea000000000b,2450,2400,50,projected_order_1d,27,20736,13100,14500,1,4.984239829356e1,3
1,2,a303ea000000000b,2450,2400,50,nearest_centroid_quota_repair,27,20736,13100,61600,1,2.047496083948e1,3
1,2,a303ea000000000b,2450,2400,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000b,2500,2400,100,balanced_kmeans,27,20736,11900,5036300,8,1.781224596249e1,3
1,2,a303ea000000000b,2500,2400,100,warm_start_balanced_kmeans,27,20736,11900,3636400,6,1.758354069416e1,3
1,2,a303ea000000000b,2500,2400,100,projected_order_1d,27,20736,11900,13600,1,5.136604931875e1,3
1,2,a303ea000000000b,2500,2400,100,nearest_centroid_quota_repair,27,20736,11900,53300,1,2.069893076980e1,3
1,2,a303ea000000000b,2500,2400,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000c,600,600,0,balanced_kmeans,27,20736,13700,1649900,3,7.531389055387e0,3
1,2,a303ea000000000c,600,600,0,warm_start_balanced_kmeans,27,20736,13700,1729800,3,7.531389055387e0,3
1,2,a303ea000000000c,600,600,0,projected_order_1d,27,20736,13700,15600,1,2.086808614130e1,3
1,2,a303ea000000000c,600,600,0,nearest_centroid_quota_repair,27,20736,13700,1061900,3,7.531389055387e0,3
1,2,a303ea000000000c,600,600,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000c,601,600,1,balanced_kmeans,27,20736,13700,1487300,3,7.483984587364e0,3
1,2,a303ea000000000c,601,600,1,warm_start_balanced_kmeans,27,20736,13700,853700,2,7.483984587364e0,3
1,2,a303ea000000000c,601,600,1,projected_order_1d,27,20736,13700,14200,1,2.082902400342e1,3
1,2,a303ea000000000c,601,600,1,nearest_centroid_quota_repair,27,20736,13700,53400,1,8.253069751494e0,3
1,2,a303ea000000000c,601,600,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000c,610,600,10,balanced_kmeans,27,20736,12900,1790000,3,7.424100102905e0,3
1,2,a303ea000000000c,610,600,10,warm_start_balanced_kmeans,27,20736,12900,924600,2,7.337025897807e0,3
1,2,a303ea000000000c,610,600,10,projected_order_1d,27,20736,12900,13600,1,2.098301773370e1,3
1,2,a303ea000000000c,610,600,10,nearest_centroid_quota_repair,27,20736,12900,49500,1,8.355741315577e0,3
1,2,a303ea000000000c,610,600,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000c,625,600,25,balanced_kmeans,27,20736,12000,1410500,3,7.681626228615e0,3
1,2,a303ea000000000c,625,600,25,warm_start_balanced_kmeans,27,20736,12000,915400,2,7.594805279285e0,3
1,2,a303ea000000000c,625,600,25,projected_order_1d,27,20736,12000,16900,1,2.222147334609e1,3
1,2,a303ea000000000c,625,600,25,nearest_centroid_quota_repair,27,20736,12000,74800,1,8.718512071309e0,3
1,2,a303ea000000000c,625,600,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000c,650,600,50,balanced_kmeans,27,20736,9300,1323000,4,7.882911593770e0,3
1,2,a303ea000000000c,650,600,50,warm_start_balanced_kmeans,27,20736,9300,907200,3,7.741756292652e0,3
1,2,a303ea000000000c,650,600,50,projected_order_1d,27,20736,9300,10400,1,2.297130313904e1,3
1,2,a303ea000000000c,650,600,50,nearest_centroid_quota_repair,27,20736,9300,42500,1,9.744264569466e0,3
1,2,a303ea000000000c,650,600,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000c,700,600,100,balanced_kmeans,27,20736,9200,2063400,6,8.336584759107e0,3
1,2,a303ea000000000c,700,600,100,warm_start_balanced_kmeans,27,20736,9200,938100,3,8.448104709486e0,3
1,2,a303ea000000000c,700,600,100,projected_order_1d,27,20736,9200,9800,1,2.982450833783e1,3
1,2,a303ea000000000c,700,600,100,nearest_centroid_quota_repair,27,20736,9200,43800,1,1.061691651449e1,3
1,2,a303ea000000000c,700,600,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000c,2400,2400,0,balanced_kmeans,27,20736,10900,2140000,6,1.718209818755e1,3
1,2,a303ea000000000c,2400,2400,0,warm_start_balanced_kmeans,27,20736,10900,2052100,7,1.718727057113e1,3
1,2,a303ea000000000c,2400,2400,0,projected_order_1d,27,20736,10900,10900,1,4.814598997925e1,3
1,2,a303ea000000000c,2400,2400,0,nearest_centroid_quota_repair,27,20736,10900,54900,1,2.759292508947e1,3
1,2,a303ea000000000c,2400,2400,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000c,2401,2400,1,balanced_kmeans,27,20736,13000,2742500,6,1.729504413469e1,3
1,2,a303ea000000000c,2401,2400,1,warm_start_balanced_kmeans,27,20736,13000,409600,2,1.729852854975e1,3
1,2,a303ea000000000c,2401,2400,1,projected_order_1d,27,20736,13000,13800,1,4.869786516205e1,3
1,2,a303ea000000000c,2401,2400,1,nearest_centroid_quota_repair,27,20736,13000,65200,1,2.402897728215e1,3
1,2,a303ea000000000c,2401,2400,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000c,2410,2400,10,balanced_kmeans,27,20736,9100,2706500,6,1.710563395050e1,3
1,2,a303ea000000000c,2410,2400,10,warm_start_balanced_kmeans,27,20736,9100,693600,2,1.706715974139e1,3
1,2,a303ea000000000c,2410,2400,10,projected_order_1d,27,20736,9100,10600,1,4.808698363832e1,3
1,2,a303ea000000000c,2410,2400,10,nearest_centroid_quota_repair,27,20736,9100,43700,1,2.236798230564e1,3
1,2,a303ea000000000c,2410,2400,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000c,2425,2400,25,balanced_kmeans,27,20736,12000,2413300,6,1.703083270206e1,3
1,2,a303ea000000000c,2425,2400,25,warm_start_balanced_kmeans,27,20736,12000,789800,2,1.709373902277e1,3
1,2,a303ea000000000c,2425,2400,25,projected_order_1d,27,20736,12000,16700,1,4.552353408364e1,3
1,2,a303ea000000000c,2425,2400,25,nearest_centroid_quota_repair,27,20736,12000,78600,1,2.405459566352e1,3
1,2,a303ea000000000c,2425,2400,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000c,2450,2400,50,balanced_kmeans,27,20736,12700,2618100,5,1.696184570380e1,3
1,2,a303ea000000000c,2450,2400,50,warm_start_balanced_kmeans,27,20736,12700,777600,2,1.697497627621e1,3
1,2,a303ea000000000c,2450,2400,50,projected_order_1d,27,20736,12700,13500,1,4.979848579696e1,3
1,2,a303ea000000000c,2450,2400,50,nearest_centroid_quota_repair,27,20736,12700,64600,1,2.208412175679e1,3
1,2,a303ea000000000c,2450,2400,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
1,2,a303ea000000000c,2500,2400,100,balanced_kmeans,27,20736,11800,2393900,4,1.748367528059e1,3
1,2,a303ea000000000c,2500,2400,100,warm_start_balanced_kmeans,27,20736,11800,827500,2,1.714854578679e1,3
1,2,a303ea000000000c,2500,2400,100,projected_order_1d,27,20736,11800,15500,1,4.995677914905e1,3
1,2,a303ea000000000c,2500,2400,100,nearest_centroid_quota_repair,27,20736,11800,74100,1,2.195642156834e1,3
1,2,a303ea000000000c,2500,2400,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,0,a303ea000000000d,600,600,0,balanced_kmeans,27,20736,12200,1671200,4,1.689526787625e1,3
2,0,a303ea000000000d,600,600,0,warm_start_balanced_kmeans,27,20736,12200,1826000,4,1.689526787625e1,3
2,0,a303ea000000000d,600,600,0,projected_order_1d,27,20736,12200,14800,1,6.454596231421e1,3
2,0,a303ea000000000d,600,600,0,nearest_centroid_quota_repair,27,20736,12200,2414600,4,1.689526787625e1,3
2,0,a303ea000000000d,600,600,0,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,0,a303ea000000000d,601,600,1,balanced_kmeans,27,20736,9300,2494200,4,1.684824642530e1,3
2,0,a303ea000000000d,601,600,1,warm_start_balanced_kmeans,27,20736,9300,745700,2,1.682179097288e1,3
2,0,a303ea000000000d,601,600,1,projected_order_1d,27,20736,9300,14300,1,6.409799056107e1,3
2,0,a303ea000000000d,601,600,1,nearest_centroid_quota_repair,27,20736,9300,53900,1,2.064645646053e1,3
2,0,a303ea000000000d,601,600,1,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,0,a303ea000000000d,610,600,10,balanced_kmeans,27,20736,12400,2809000,4,1.671801763480e1,3
2,0,a303ea000000000d,610,600,10,warm_start_balanced_kmeans,27,20736,12400,1648300,3,1.670285741084e1,3
2,0,a303ea000000000d,610,600,10,projected_order_1d,27,20736,12400,17100,1,6.348244056608e1,3
2,0,a303ea000000000d,610,600,10,nearest_centroid_quota_repair,27,20736,12400,72200,1,2.017026312289e1,3
2,0,a303ea000000000d,610,600,10,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,0,a303ea000000000d,625,600,25,balanced_kmeans,27,20736,13600,2398500,5,1.569298087459e1,3
2,0,a303ea000000000d,625,600,25,warm_start_balanced_kmeans,27,20736,13600,931900,2,1.577510556300e1,3
2,0,a303ea000000000d,625,600,25,projected_order_1d,27,20736,13600,14900,1,6.424132073990e1,3
2,0,a303ea000000000d,625,600,25,nearest_centroid_quota_repair,27,20736,13600,65800,1,2.012630726677e1,3
2,0,a303ea000000000d,625,600,25,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,0,a303ea000000000d,650,600,50,balanced_kmeans,27,20736,9300,1944900,3,1.582539166920e1,3
2,0,a303ea000000000d,650,600,50,warm_start_balanced_kmeans,27,20736,9300,838400,2,1.587460672956e1,3
2,0,a303ea000000000d,650,600,50,projected_order_1d,27,20736,9300,14900,1,6.349473362767e1,3
2,0,a303ea000000000d,650,600,50,nearest_centroid_quota_repair,27,20736,9300,63800,1,2.049140228792e1,3
2,0,a303ea000000000d,650,600,50,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,0,a303ea000000000d,700,600,100,balanced_kmeans,27,20736,14000,2553200,5,1.700464725745e1,3
2,0,a303ea000000000d,700,600,100,warm_start_balanced_kmeans,27,20736,14000,719600,2,1.744185908538e1,3
2,0,a303ea000000000d,700,600,100,projected_order_1d,27,20736,14000,14800,1,6.498183655567e1,3
2,0,a303ea000000000d,700,600,100,nearest_centroid_quota_repair,27,20736,14000,71900,1,2.213291962880e1,3
2,0,a303ea000000000d,700,600,100,hash_placebo_mean,0,0,0,14200,0,0.000000000000e0,3
2,0,a303ea000000000d,2400,2400,0,balanced_kmeans,27,20736,14100,2642200,5,3.105970376990e1,3
