dataset_index,initialization_index,stream_seed,arm,refresh_slot,partition_epoch,hash_partition_id,partition_fingerprint,feature_ns,ordering_or_hash_ns
0,3,a303d1ea00000008,projected_order_1d,2700,27,,a32f0ffd475b02c5,7000,8300
0,3,a303d1ea00000008,projected_order_1d,2800,28,,b3168f2271e7331d,7200,7800
0,3,a303d1ea00000008,projected_order_1d,2900,29,,f5ef7b3b54db9869,7300,8500
0,3,a303d1ea00000008,projected_order_1d,3000,30,,bb6057a2c6ca258d,7300,8200
0,3,a303d1ea00000008,projected_order_1d,3100,31,,74b2115c36407a35,8300,12900
0,3,a303d1ea00000008,projected_order_1d,3200,32,,025f40c822d5ff55,7400,8300
0,3,a303d1ea00000008,projected_order_1d,3300,33,,002f572c9e3b965d,7700,8200
0,3,a303d1ea00000008,projected_order_1d,3400,34,,0db9b64293976b05,8500,8600
0,3,a303d1ea00000008,projected_order_1d,3500,35,,e4424bb4ef088819,8400,11700
0,3,a303d1ea00000008,projected_order_1d,3600,36,,079eb4a6350ea3bd,7300,8400
0,3,a303d1ea00000008,projected_order_1d,3700,37,,890040bd4e51be39,7300,8100
0,3,a303d1ea00000008,projected_order_1d,3800,38,,dd062b5ee3d53ed9,7200,7800
0,3,a303d1ea00000008,projected_order_1d,3900,39,,90ec4c6a65729809,8600,11900
0,3,a303d1ea00000008,projected_order_1d,4000,40,,bb10c5281a4a0381,7300,8000
0,3,a303d1ea00000008,projected_order_1d,4100,41,,e3e7c9cc24b60591,7300,8200
0,3,a303d1ea00000008,hash_placebo,0,0,5,e19b80df552ce8f9,0,5900
0,4,a303d1ea00000009,projected_order_1d,0,0,,7d741f3f985a07ed,8200,11400
0,4,a303d1ea00000009,projected_order_1d,100,1,,0200c06cdc82b1ed,7500,8500
0,4,a303d1ea00000009,projected_order_1d,200,2,,7f2b8f7446d45add,7200,7800
0,4,a303d1ea00000009,projected_order_1d,300,3,,56fb8e87313ea179,8600,12500
0,4,a303d1ea00000009,projected_order_1d,400,4,,38f4b8dfd7ab2071,8200,11300
0,4,a303d1ea00000009,projected_order_1d,500,5,,d0fa82a3ecfe8745,8200,12400
0,4,a303d1ea00000009,projected_order_1d,600,6,,bea23fabadeab42d,8200,11800
0,4,a303d1ea00000009,projected_order_1d,700,7,,20a799a8ad4b7425,9000,11100
0,4,a303d1ea00000009,projected_order_1d,800,8,,64367fa226bc5609,8300,11400
0,4,a303d1ea00000009,projected_order_1d,900,9,,16a791f994c4bd95,7300,8000
0,4,a303d1ea00000009,projected_order_1d,1000,10,,e2f06574805e3779,8200,11600
0,4,a303d1ea00000009,projected_order_1d,1100,11,,173efc0c6c87929d,7200,8300
0,4,a303d1ea00000009,projected_order_1d,1200,12,,f456e9af1c9c2c79,8600,11300
0,4,a303d1ea00000009,projected_order_1d,1300,13,,b9f6dcaba91cdb8d,8300,11900
0,4,a303d1ea00000009,projected_order_1d,1400,14,,3e8f708eeb3a2511,8400,12100
0,4,a303d1ea00000009,projected_order_1d,1500,15,,c3f41664991678bd,7300,7800
0,4,a303d1ea00000009,projected_order_1d,1600,16,,5643126415b70311,8400,12400
0,4,a303d1ea00000009,projected_order_1d,1700,17,,ab1700000ad540e1,8600,12000
0,4,a303d1ea00000009,projected_order_1d,1800,18,,fffb67176942a46d,8100,11900
0,4,a303d1ea00000009,projected_order_1d,1900,19,,b92b25d64d403f81,8200,11700
0,4,a303d1ea00000009,projected_order_1d,2000,20,,bd4efc2f040dde21,7200,8100
0,4,a303d1ea00000009,projected_order_1d,2100,21,,1fb5e8180d11fcc1,8300,11600
0,4,a303d1ea00000009,projected_order_1d,2200,22,,990052a63390a9c9,8300,11900
0,4,a303d1ea00000009,projected_order_1d,2300,23,,fbbc4337fbf3d431,7900,7500
0,4,a303d1ea00000009,projected_order_1d,2400,24,,cfd5e4830badec05,8300,11900
0,4,a303d1ea00000009,projected_order_1d,2500,25,,2646669c1422b901,7200,7800
0,4,a303d1ea00000009,projected_order_1d,2600,26,,d7ff46e3f67a33b5,8200,12200
0,4,a303d1ea00000009,projected_order_1d,2700,27,,88a7d5b1988a2d25,8100,11400
0,4,a303d1ea00000009,projected_order_1d,2800,28,,79bde70622668ce9,8000,12200
0,4,a303d1ea00000009,projected_order_1d,2900,29,,b8ec7a89b974df71,7300,7600
0,4,a303d1ea00000009,projected_order_1d,3000,30,,15030f47be23b361,7200,8400
0,4,a303d1ea00000009,projected_order_1d,3100,31,,5ef86d1042b8d3ad,8400,12400
0,4,a303d1ea00000009,projected_order_1d,3200,32,,6ebb52f5270c3775,8400,12200
0,4,a303d1ea00000009,projected_order_1d,3300,33,,583f27783a2efc49,8100,11700
0,4,a303d1ea00000009,projected_order_1d,3400,34,,0e900a8bb0f737c1,20200,12700
0,4,a303d1ea00000009,projected_order_1d,3500,35,,539e9553a48a470d,8600,12000
0,4,a303d1ea00000009,projected_order_1d,3600,36,,028c932ba8a24569,8300,12600
0,4,a303d1ea00000009,projected_order_1d,3700,37,,bb1ab491c50f31e9,8500,12600
0,4,a303d1ea00000009,projected_order_1d,3800,38,,f604966af5a7e7bd,8700,12200
0,4,a303d1ea00000009,projected_order_1d,3900,39,,a024f7db94ad1009,7300,7500
0,4,a303d1ea00000009,projected_order_1d,4000,40,,76fbbf05021efc09,8300,12300
0,4,a303d1ea00000009,projected_order_1d,4100,41,,393f14449bc9aca1,8300,12200
0,4,a303d1ea00000009,hash_placebo,0,0,4,20c93c293c11f9f1,0,5600
0,4,a303d1ea0000000a,projected_order_1d,0,0,,7d741f3f985a07ed,8200,12100
0,4,a303d1ea0000000a,projected_order_1d,100,1,,69ab9b0ac735355d,8500,11900
0,4,a303d1ea0000000a,projected_order_1d,200,2,,93d298f82eb5db85,8200,12400
0,4,a303d1ea0000000a,projected_order_1d,300,3,,dc5b16189afd1965,8700,12200
0,4,a303d1ea0000000a,projected_order_1d,400,4,,982c344efae7d6dd,7300,8200
0,4,a303d1ea0000000a,projected_order_1d,500,5,,c7daaefc639c2afd,8400,12100
0,4,a303d1ea0000000a,projected_order_1d,600,6,,50ed081ad6b3ed0d,8400,12100
0,4,a303d1ea0000000a,projected_order_1d,700,7,,7beb070c618b42b5,8300,12100
0,4,a303d1ea0000000a,projected_order_1d,800,8,,3e9b5546c2c4c921,8200,11400
0,4,a303d1ea0000000a,projected_order_1d,900,9,,b1ad44774b964ae5,7400,8200
0,4,a303d1ea0000000a,projected_order_1d,1000,10,,16bd223395c7d83d,8100,11900
0,4,a303d1ea0000000a,projected_order_1d,1100,11,,60bbe6dd5f4fcefd,8300,8000
0,4,a303d1ea0000000a,projected_order_1d,1200,12,,0c71da9b9b837d11,7700,8200
0,4,a303d1ea0000000a,projected_order_1d,1300,13,,cd34a81ddb5b2445,8300,12200
0,4,a303d1ea0000000a,projected_order_1d,1400,14,,64105c727f642099,7300,8100
0,4,a303d1ea0000000a,projected_order_1d,1500,15,,0547cc0ee0476b29,7600,7800
0,4,a303d1ea0000000a,projected_order_1d,1600,16,,667086ee26b1aa05,7500,8100
0,4,a303d1ea0000000a,projected_order_1d,1700,17,,eaff1678340d94e1,8400,11700
0,4,a303d1ea0000000a,projected_order_1d,1800,18,,c4da178750cf6c21,7500,8400
0,4,a303d1ea0000000a,projected_order_1d,1900,19,,37df30f274a85221,8500,10600
0,4,a303d1ea0000000a,projected_order_1d,2000,20,,5c1a2c9cd3676fa5,7400,8300
0,4,a303d1ea0000000a,projected_order_1d,2100,21,,1410229e4fdcd5e5,7400,8200
0,4,a303d1ea0000000a,projected_order_1d,2200,22,,f2aee2a3efce0279,7200,7700
0,4,a303d1ea0000000a,projected_order_1d,2300,23,,2cda00e4d042a289,7400,8400
0,4,a303d1ea0000000a,projected_order_1d,2400,24,,8418391659af4519,8600,11700
0,4,a303d1ea0000000a,projected_order_1d,2500,25,,76bdb75483c34d75,7200,8300
0,4,a303d1ea0000000a,projected_order_1d,2600,26,,17d3fafb4df96501,7300,8200
0,4,a303d1ea0000000a,projected_order_1d,2700,27,,a7398d30b6d2c559,7500,8200
0,4,a303d1ea0000000a,projected_order_1d,2800,28,,163c55baebbe1029,7600,8400
0,4,a303d1ea0000000a,projected_order_1d,2900,29,,c5b398aac6fce80d,7600,8200
0,4,a303d1ea0000000a,projected_order_1d,3000,30,,e609064ba989838d,7300,8000
0,4,a303d1ea0000000a,projected_order_1d,3100,31,,3b0ee00248dfb249,8000,11900
0,4,a303d1ea0000000a,projected_order_1d,3200,32,,f7a02f74488972e1,7400,8400
0,4,a303d1ea0000000a,projected_order_1d,3300,33,,aaf723ef0562a0f1,7500,8100
0,4,a303d1ea0000000a,projected_order_1d,3400,34,,0fc313a5546238bd,7300,7900
0,4,a303d1ea0000000a,projected_order_1d,3500,35,,05ee5e71f2c653ed,8600,13400
0,4,a303d1ea0000000a,projected_order_1d,3600,36,,2657b826cfee2ff9,7400,8400
0,4,a303d1ea0000000a,projected_order_1d,3700,37,,9f0c2f365faf71a5,8100,11300
0,4,a303d1ea0000000a,projected_order_1d,3800,38,,5df8864530897c91,7300,10700
0,4,a303d1ea0000000a,projected_order_1d,3900,39,,898490a46d8d64e1,7800,8400
0,4,a303d1ea0000000a,projected_order_1d,4000,40,,66ce013e51ef6945,8100,10600
0,4,a303d1ea0000000a,projected_order_1d,4100,41,,a375ff68be158521,8200,12300
0,4,a303d1ea0000000a,hash_placebo,0,0,0,800d700550ef4109,0,6400
1,0,a303d1ea0000000b,projected_order_1d,0,0,,1d7de308a9958d6d,7900,10900
1,0,a303d1ea0000000b,projected_order_1d,100,1,,db3ce4428b322765,8300,10100
1,0,a303d1ea0000000b,projected_order_1d,200,2,,f3cb2096764d45cd,8700,11100
1,0,a303d1ea0000000b,projected_order_1d,300,3,,d3adfd0fa02da9f5,8800,11900
1,0,a303d1ea0000000b,projected_order_1d,400,4,,8d51ae8d3c338abd,7300,9300
1,0,a303d1ea0000000b,projected_order_1d,500,5,,9fe62014e5bd2249,8200,11400
1,0,a303d1ea0000000b,projected_order_1d,600,6,,6cba77861a1c5ced,7500,8200
1,0,a303d1ea0000000b,projected_order_1d,700,7,,3a8ec2d3c0162401,8700,12100
1,0,a303d1ea0000000b,projected_order_1d,800,8,,27b25532aa5a278d,7300,8400
1,0,a303d1ea0000000b,projected_order_1d,900,9,,cc85bbb353961e6d,7600,9100
1,0,a303d1ea0000000b,projected_order_1d,1000,10,,c626c5779efe6c85,8900,10300
1,0,a303d1ea0000000b,projected_order_1d,1100,11,,f8efe4ad1c92bdc1,7400,11000
1,0,a303d1ea0000000b,projected_order_1d,1200,12,,096470a10591a4c5,8700,12000
1,0,a303d1ea0000000b,projected_order_1d,1300,13,,0fde56ba84a27209,8700,13400
1,0,a303d1ea0000000b,projected_order_1d,1400,14,,53f3de3ea4942e59,8700,12200
1,0,a303d1ea0000000b,projected_order_1d,1500,15,,bc76f69dbe5d92cd,8500,12400
1,0,a303d1ea0000000b,projected_order_1d,1600,16,,fae1aaa7126303d9,8800,12200
1,0,a303d1ea0000000b,projected_order_1d,1700,17,,28b5732142603435,8400,12400
1,0,a303d1ea0000000b,projected_order_1d,1800,18,,56fd543612b14155,8300,12000
1,0,a303d1ea0000000b,projected_order_1d,1900,19,,b593591c3b8c0f65,9400,11500
1,0,a303d1ea0000000b,projected_order_1d,2000,20,,bcfa799fb33c22d9,8200,11000
1,0,a303d1ea0000000b,projected_order_1d,2100,21,,744523defc073221,8300,10900
1,0,a303d1ea0000000b,projected_order_1d,2200,22,,bd69a3322afccd31,9200,12000
1,0,a303d1ea0000000b,projected_order_1d,2300,23,,fd6ccc9d3b85d2a5,8000,19200
1,0,a303d1ea0000000b,projected_order_1d,2400,24,,444dd52177f466d5,8200,12000
1,0,a303d1ea0000000b,projected_order_1d,2500,25,,9a1d30ffb54e3b7d,8400,12100
1,0,a303d1ea0000000b,projected_order_1d,2600,26,,44fda5c1f178b0b1,7300,8000
1,0,a303d1ea0000000b,projected_order_1d,2700,27,,c13239799141f4cd,8700,12000
1,0,a303d1ea0000000b,projected_order_1d,2800,28,,d18460dc439cb8e9,7400,8200
1,0,a303d1ea0000000b,projected_order_1d,2900,29,,fb20560b5f964ab5,8700,12600
1,0,a303d1ea0000000b,projected_order_1d,3000,30,,9306639d370f6a65,8400,11700
1,0,a303d1ea0000000b,projected_order_1d,3100,31,,dc7f4639b82ed3cd,8200,9300
1,0,a303d1ea0000000b,projected_order_1d,3200,32,,aa386a69797bd90d,8600,11500
1,0,a303d1ea0000000b,projected_order_1d,3300,33,,d85b09acf0053219,8600,11500
1,0,a303d1ea0000000b,projected_order_1d,3400,34,,018aafca3987aa95,8600,11600
1,0,a303d1ea0000000b,projected_order_1d,3500,35,,be9d29e0257f09a5,8400,11100
1,0,a303d1ea0000000b,projected_order_1d,3600,36,,39d6f67b915a00ad,7300,8100
1,0,a303d1ea0000000b,projected_order_1d,3700,37,,27308f250112b4bd,7300,8200
1,0,a303d1ea0000000b,projected_order_1d,3800,38,,dca9345aa9e8e735,8500,11700
1,0,a303d1ea0000000b,projected_order_1d,3900,39,,4b824c0c1f69fe69,8900,12000
1,0,a303d1ea0000000b,projected_order_1d,4000,40,,139ced788fe61335,8700,12400
1,0,a303d1ea0000000b,projected_order_1d,4100,41,,39f98682749b6d11,8400,11900
1,0,a303d1ea0000000b,hash_placebo,0,0,7,6dc24e9a85dcc575,0,3800
1,0,a303d1ea0000000c,projected_order_1d,0,0,,1d7de308a9958d6d,8100,11400
1,0,a303d1ea0000000c,projected_order_1d,100,1,,e3ed08cd4eb992d9,8200,10400
1,0,a303d1ea0000000c,projected_order_1d,200,2,,cceeb9e802ff2f01,7300,8600
1,0,a303d1ea0000000c,projected_order_1d,300,3,,7c92034208cd15ed,7200,9900
1,0,a303d1ea0000000c,projected_order_1d,400,4,,c693142faf543591,7400,8000
1,0,a303d1ea0000000c,projected_order_1d,500,5,,96c6c0599926fc59,8500,12200
1,0,a303d1ea0000000c,projected_order_1d,600,6,,15d3cc0c8f4bbf89,7400,8300
1,0,a303d1ea0000000c,projected_order_1d,700,7,,3ef56ebc121ce609,8300,11300
1,0,a303d1ea0000000c,projected_order_1d,800,8,,93e7928eda420929,8400,11600
1,0,a303d1ea0000000c,projected_order_1d,900,9,,fcdee66b122f83fd,8600,11700
1,0,a303d1ea0000000c,projected_order_1d,1000,10,,8192d8b8a9c4ede9,7500,8500
1,0,a303d1ea0000000c,projected_order_1d,1100,11,,cb504f9da0091099,12500,11200
1,0,a303d1ea0000000c,projected_order_1d,1200,12,,107faabe11228385,7800,8100
1,0,a303d1ea0000000c,projected_order_1d,1300,13,,da5435cb5f704969,8500,12000
1,0,a303d1ea0000000c,projected_order_1d,1400,14,,a420a4fccc75f969,7500,8200
1,0,a303d1ea0000000c,projected_order_1d,1500,15,,245fce7f67f19f3d,8500,11800
1,0,a303d1ea0000000c,projected_order_1d,1600,16,,996b0bce22e2e239,8200,12400
1,0,a303d1ea0000000c,projected_order_1d,1700,17,,2c36af1cacb21d61,8600,10600
1,0,a303d1ea0000000c,projected_order_1d,1800,18,,89ac627b44bcd2e9,8200,10400
1,0,a303d1ea0000000c,projected_order_1d,1900,19,,bb67b35da85fe355,7600,8200
1,0,a303d1ea0000000c,projected_order_1d,2000,20,,df41efd11f5feb49,8400,12400
1,0,a303d1ea0000000c,projected_order_1d,2100,21,,67ef2de5c6ec2575,8400,12500
1,0,a303d1ea0000000c,projected_order_1d,2200,22,,1bbbc187007d3cd5,7900,9700
1,0,a303d1ea0000000c,projected_order_1d,2300,23,,4978465a3f326355,7700,9700
1,0,a303d1ea0000000c,projected_order_1d,2400,24,,8d04095ff3df1b05,8500,12400
1,0,a303d1ea0000000c,projected_order_1d,2500,25,,8647d1ce40ff3721,8400,12600
1,0,a303d1ea0000000c,projected_order_1d,2600,26,,2d0367a5a664f8a9,8900,12400
1,0,a303d1ea0000000c,projected_order_1d,2700,27,,a186dfbeb21cfab9,8500,12100
1,0,a303d1ea0000000c,projected_order_1d,2800,28,,64abbd6ab3692901,8300,11900
1,0,a303d1ea0000000c,projected_order_1d,2900,29,,0a8e5a2fca16e8a1,8900,10200
1,0,a303d1ea0000000c,projected_order_1d,3000,30,,6d8c4664f2f803f5,8500,12300
1,0,a303d1ea0000000c,projected_order_1d,3100,31,,11c94d7181ebdd6d,8500,11800
1,0,a303d1ea0000000c,projected_order_1d,3200,32,,078e1c673af9b1d9,8700,12500
1,0,a303d1ea0000000c,projected_order_1d,3300,33,,0552591d99c915d1,8700,12500
1,0,a303d1ea0000000c,projected_order_1d,3400,34,,f063d55319f5142d,8300,10500
1,0,a303d1ea0000000c,projected_order_1d,3500,35,,0f81d717e59222bd,8900,12500
1,0,a303d1ea0000000c,projected_order_1d,3600,36,,6d96c7be6f06085d,8900,10600
1,0,a303d1ea0000000c,projected_order_1d,3700,37,,6b6e418d9eb90475,8400,10900
1,0,a303d1ea0000000c,projected_order_1d,3800,38,,b3bed10d9336dc55,8200,10800
1,0,a303d1ea0000000c,projected_order_1d,3900,39,,e8b6627a2d2e31cd,7500,8600
1,0,a303d1ea0000000c,projected_order_1d,4000,40,,b69b87480c7a9ef5,8400,9900
1,0,a303d1ea0000000c,projected_order_1d,4100,41,,461d0935f1139761,8500,10600
1,0,a303d1ea0000000c,hash_placebo,0,0,3,8e228c41c267e92d,0,5600
1,1,a303d1ea0000000d,projected_order_1d,0,0,,093191aa2ddcbc41,7300,8200
1,1,a303d1ea0000000d,projected_order_1d,100,1,,18c10677709d79b5,8600,12400
1,1,a303d1ea0000000d,projected_order_1d,200,2,,4d8ff006128274ed,8500,12400
1,1,a303d1ea0000000d,projected_order_1d,300,3,,d6291efd2ddec4fd,7500,8200
1,1,a303d1ea0000000d,projected_order_1d,400,4,,ba8950b14619136d,8400,12300
1,1,a303d1ea0000000d,projected_order_1d,500,5,,783febfe932605d9,9500,10400
1,1,a303d1ea0000000d,projected_order_1d,600,6,,ff1cb5388804342d,8800,12500
1,1,a303d1ea0000000d,projected_order_1d,700,7,,1f7a15b3b45917b5,8600,11200
1,1,a303d1ea0000000d,projected_order_1d,800,8,,df8d26bb5d9037a9,8100,10200
1,1,a303d1ea0000000d,projected_order_1d,900,9,,b9b8fcd2c2c54101,7600,8400
1,1,a303d1ea0000000d,projected_order_1d,1000,10,,c3c740f7923c6d39,7400,8100
1,1,a303d1ea0000000d,projected_order_1d,1100,11,,959a298894515d45,8500,10200
1,1,a303d1ea0000000d,projected_order_1d,1200,12,,e8f9ecf6ea2e4395,7400,8200
1,1,a303d1ea0000000d,projected_order_1d,1300,13,,813585d4b81111ed,7500,8500
1,1,a303d1ea0000000d,projected_order_1d,1400,14,,34eafef800576569,8100,11100
1,1,a303d1ea0000000d,projected_order_1d,1500,15,,3fa54fb3df5fd559,7400,8000
1,1,a303d1ea0000000d,projected_order_1d,1600,16,,e0521017cd62dd7d,7700,9500
1,1,a303d1ea0000000d,projected_order_1d,1700,17,,eda75cd21950d671,8400,9800
1,1,a303d1ea0000000d,projected_order_1d,1800,18,,1fe35cc512f7c355,8300,12400
1,1,a303d1ea0000000d,projected_order_1d,1900,19,,e310c81a409913f5,8300,12000
1,1,a303d1ea0000000d,projected_order_1d,2000,20,,cc214d9bb4cc233d,8800,10500
1,1,a303d1ea0000000d,projected_order_1d,2100,21,,a979dec14d3e0c9d,8300,11100
1,1,a303d1ea0000000d,projected_order_1d,2200,22,,e42e45341afc1fa1,8600,12800
1,1,a303d1ea0000000d,projected_order_1d,2300,23,,55c8a608c7d764a5,8400,12200
1,1,a303d1ea0000000d,projected_order_1d,2400,24,,0ad8743283953b21,8200,10300
1,1,a303d1ea0000000d,projected_order_1d,2500,25,,a111a51d6f902165,8700,12300
1,1,a303d1ea0000000d,projected_order_1d,2600,26,,2fe8009fc93ac38d,7200,8300
1,1,a303d1ea0000000d,projected_order_1d,2700,27,,0a36500b833e914d,7500,8200
1,1,a303d1ea0000000d,projected_order_1d,2800,28,,ebc123d1b31d5ef9,8600,13000
1,1,a303d1ea0000000d,projected_order_1d,2900,29,,801241c63a414661,7600,8300
1,1,a303d1ea0000000d,projected_order_1d,3000,30,,7a6e829bfb1fb8fd,8600,12700
1,1,a303d1ea0000000d,projected_order_1d,3100,31,,a78a869d5a3898a1,8800,22400
1,1,a303d1ea0000000d,projected_order_1d,3200,32,,46c23d2fab1a9659,8500,12300
1,1,a303d1ea0000000d,projected_order_1d,3300,33,,40348fabdbc21b95,8700,12100
1,1,a303d1ea0000000d,projected_order_1d,3400,34,,fde9c468b61abf0d,8500,12500
1,1,a303d1ea0000000d,projected_order_1d,3500,35,,c9b5c0b4e443e8fd,8400,12500
1,1,a303d1ea0000000d,projected_order_1d,3600,36,,821b114f27c113cd,8700,12400
1,1,a303d1ea0000000d,projected_order_1d,3700,37,,d76b2edd15155b91,7300,8800
1,1,a303d1ea0000000d,projected_order_1d,3800,38,,e48bbf1b8a4c1315,7900,8400
1,1,a303d1ea0000000d,projected_order_1d,3900,39,,c83e9d8b814faa09,8500,12500
1,1,a303d1ea0000000d,projected_order_1d,4000,40,,655b0e4c1c3d16a9,8600,13100
1,1,a303d1ea0000000d,projected_order_1d,4100,41,,139f3b6ac91523c1,8400,12600
1,1,a303d1ea0000000d,hash_placebo,0,0,2,8ec04bf49bf34a6d,0,4500
1,1,a303d1ea0000000e,projected_order_1d,0,0,,093191aa2ddcbc41,7800,8000
1,1,a303d1ea0000000e,projected_order_1d,100,1,,373d0607258f69f5,7400,8400
1,1,a303d1ea0000000e,projected_order_1d,200,2,,8dcf225346e62939,7500,8000
1,1,a303d1ea0000000e,projected_order_1d,300,3,,ac3805a8001c938d,7300,8100
1,1,a303d1ea0000000e,projected_order_1d,400,4,,c88b8f4fd07d3e5d,8300,11300
1,1,a303d1ea0000000e,projected_order_1d,500,5,,25fc3848b9666935,7700,8300
1,1,a303d1ea0000000e,projected_order_1d,600,6,,0142b4654e0e1d39,7300,8000
1,1,a303d1ea0000000e,projected_order_1d,700,7,,75bd161f67322f79,8600,12200
1,1,a303d1ea0000000e,projected_order_1d,800,8,,b56ac9eb1d57d37d,7900,8200
1,1,a303d1ea0000000e,projected_order_1d,900,9,,be1f354342ec2575,7500,8500
1,1,a303d1ea0000000e,projected_order_1d,1000,10,,f40afa032e16ea71,9100,10700
1,1,a303d1ea0000000e,projected_order_1d,1100,11,,dbf4032aa8cc8bbd,7400,8100
1,1,a303d1ea0000000e,projected_order_1d,1200,12,,e09f0aad689d5da9,8600,12400
1,1,a303d1ea0000000e,projected_order_1d,1300,13,,4b7ac65c485e1a2d,8700,10700
1,1,a303d1ea0000000e,projected_order_1d,1400,14,,2b8c6465f58a797d,8500,11300
1,1,a303d1ea0000000e,projected_order_1d,1500,15,,e972ace4f60172d9,8400,10000
1,1,a303d1ea0000000e,projected_order_1d,1600,16,,47324a02c706b9b9,8500,12300
1,1,a303d1ea0000000e,projected_order_1d,1700,17,,077dfb8f226c9845,7800,7900
1,1,a303d1ea0000000e,projected_order_1d,1800,18,,bbce915f46e56121,8500,12500
1,1,a303d1ea0000000e,projected_order_1d,1900,19,,de24419e625d05f9,8000,9800
1,1,a303d1ea0000000e,projected_order_1d,2000,20,,e0c7326316ce002d,7500,8500
1,1,a303d1ea0000000e,projected_order_1d,2100,21,,c506945de19c8981,9100,10400
1,1,a303d1ea0000000e,projected_order_1d,2200,22,,3054048c0dfec9d1,7400,8400
1,1,a303d1ea0000000e,projected_order_1d,2300,23,,66e0bb1c01a9a36d,7400,8600
1,1,a303d1ea0000000e,projected_order_1d,2400,24,,d1728cda91cf9c95,7900,9500
1,1,a303d1ea0000000e,projected_order_1d,2500,25,,2b5c7ca784c5e39d,8100,9500
1,1,a303d1ea0000000e,projected_order_1d,2600,26,,68a827db305a42d9,8000,9800
1,1,a303d1ea0000000e,projected_order_1d,2700,27,,d7ec73e54421ccc9,8900,11900
1,1,a303d1ea0000000e,projected_order_1d,2800,28,,05ce6853a840bc15,8400,12600
1,1,a303d1ea0000000e,projected_order_1d,2900,29,,81e55f0a55f5e4c5,8400,12100
1,1,a303d1ea0000000e,projected_order_1d,3000,30,,39eed79622e6dcc5,7300,8100
1,1,a303d1ea0000000e,projected_order_1d,3100,31,,b9223f403c722a2d,7400,8200
1,1,a303d1ea0000000e,projected_order_1d,3200,32,,e42a3a864c0ee971,8300,11900
1,1,a303d1ea0000000e,projected_order_1d,3300,33,,4235152bbd744b35,8700,11700
1,1,a303d1ea0000000e,projected_order_1d,3400,34,,684e48bc3df519f5,7500,8300
1,1,a303d1ea0000000e,projected_order_1d,3500,35,,321434848551dac1,8600,9600
1,1,a303d1ea0000000e,projected_order_1d,3600,36,,026a0f56cee13ed1,8400,12500
1,1,a303d1ea0000000e,projected_order_1d,3700,37,,df71ca9ca9fff479,7800,8400
1,1,a303d1ea0000000e,projected_order_1d,3800,38,,7e809129e000c141,7400,8100
1,1,a303d1ea0000000e,projected_order_1d,3900,39,,b75f144d2764317d,8800,12300
1,1,a303d1ea0000000e,projected_order_1d,4000,40,,7da5b5706e79a63d,8500,11900
1,1,a303d1ea0000000e,projected_order_1d,4100,41,,6c1d2be0efaedf45,8500,11300
1,1,a303d1ea0000000e,hash_placebo,0,0,6,136f7bc9ccab051d,0,4500
1,2,a303d1ea0000000f,projected_order_1d,0,0,,6bfc1baf70e3f0f9,8800,11900
1,2,a303d1ea0000000f,projected_order_1d,100,1,,9825251076d4caed,11800,12100
1,2,a303d1ea0000000f,projected_order_1d,200,2,,827add635fb6faa9,8500,12300
1,2,a303d1ea0000000f,projected_order_1d,300,3,,4291ef5a72896c25,7400,8300
1,2,a303d1ea0000000f,projected_order_1d,400,4,,2570b748b1c03271,8500,11700
1,2,a303d1ea0000000f,projected_order_1d,500,5,,884b4e1676944be1,8200,10900
1,2,a303d1ea0000000f,projected_order_1d,600,6,,57a2a23df930b7f9,8500,11600
1,2,a303d1ea0000000f,projected_order_1d,700,7,,5007895cc2707119,8300,11900
1,2,a303d1ea0000000f,projected_order_1d,800,8,,527fd38456b38805,8500,12500
1,2,a303d1ea0000000f,projected_order_1d,900,9,,02e8187f4539648d,8200,11200
1,2,a303d1ea0000000f,projected_order_1d,1000,10,,679a770689277b69,7400,8500
1,2,a303d1ea0000000f,projected_order_1d,1100,11,,c080b190eb5b9a41,8300,11200
1,2,a303d1ea0000000f,projected_order_1d,1200,12,,02d69a3d3b270869,8000,11700
1,2,a303d1ea0000000f,projected_order_1d,1300,13,,c3ed78e5c70f71f1,8900,11800
1,2,a303d1ea0000000f,projected_order_1d,1400,14,,fad6eae8dcb11519,8400,11800
1,2,a303d1ea0000000f,projected_order_1d,1500,15,,4d9f6a18500e93a5,8500,11400
1,2,a303d1ea0000000f,projected_order_1d,1600,16,,e833afdef801d25d,8300,11800
1,2,a303d1ea0000000f,projected_order_1d,1700,17,,31505fd4254cb289,8200,11800
1,2,a303d1ea0000000f,projected_order_1d,1800,18,,c997228ef0362429,8500,11800
1,2,a303d1ea0000000f,projected_order_1d,1900,19,,13defb26d79c50a5,9100,13100
1,2,a303d1ea0000000f,projected_order_1d,2000,20,,e9db1e349c91fd6d,8600,15700
1,2,a303d1ea0000000f,projected_order_1d,2100,21,,b97058b5a19d09f1,8200,11400
1,2,a303d1ea0000000f,projected_order_1d,2200,22,,e89ed5c2ea7ee801,7400,8000
1,2,a303d1ea0000000f,projected_order_1d,2300,23,,ab2cfb754619d2b9,8700,12900
1,2,a303d1ea0000000f,projected_order_1d,2400,24,,51fb53ef6fda87cd,7400,7900
1,2,a303d1ea0000000f,projected_order_1d,2500,25,,fedeccd9c285bffd,9900,11200
1,2,a303d1ea0000000f,projected_order_1d,2600,26,,48d52cf80ef56bc1,8100,11200
1,2,a303d1ea0000000f,projected_order_1d,2700,27,,b048be8be0753769,8500,12200
