cell_id,dataset_id,initialization_id,arm,step,train_loss,final_loss,final_accuracy,population_loss,population_accuracy,operational_loss,operational_gap,verifier_size,support_size,panel_id
14,2,4,sentinel_k1,4200,3.996320963,3.633539200,0.614583313,3.901881218,0.590087891,0.010903434,-3.622635841,128,128,0
14,2,4,sentinel_k4_cyclic,0,1.081443191,1.099295735,0.322916657,1.100100517,0.320556641,1.126151919,0.026856184,128,512,0
14,2,4,sentinel_k4_cyclic,600,0.991874516,1.043771625,0.447916657,1.036197901,0.475097656,0.995557010,-0.048214614,128,512,1
14,2,4,sentinel_k4_cyclic,2400,0.747124255,0.822148621,0.645833313,0.773237526,0.650146484,0.782390714,-0.039757907,128,512,3
14,2,4,sentinel_k4_cyclic,4200,0.599826753,0.840670824,0.666666687,0.720284700,0.697998047,0.580600142,-0.260070682,128,512,1
14,2,4,sentinel_k16_cyclic,0,1.081443191,1.099295735,0.322916657,1.100100517,0.320556641,1.126151919,0.026856184,128,2048,0
14,2,4,sentinel_k16_cyclic,600,0.991301239,1.026890516,0.416666657,0.988230526,0.488525391,0.959469497,-0.067421019,128,2048,5
14,2,4,sentinel_k16_cyclic,2400,0.805653811,0.914326191,0.604166687,0.822403610,0.587402344,0.819032371,-0.095293820,128,2048,7
14,2,4,sentinel_k16_cyclic,4200,0.752330303,0.929570973,0.625000000,0.787537754,0.625244141,0.818379402,-0.111191571,128,2048,9
14,2,4,sentinel_k16_blocked,0,1.081443191,1.099295735,0.322916657,1.100100517,0.320556641,1.126151919,0.026856184,128,2048,0
14,2,4,sentinel_k16_blocked,600,0.998223245,0.999215662,0.416666657,0.986819208,0.476318359,0.922532916,-0.076682746,128,2048,2
14,2,4,sentinel_k16_blocked,2400,0.758294761,0.749429762,0.687500000,0.858897388,0.644775391,0.903634548,0.154204786,128,2048,9
14,2,4,sentinel_k16_blocked,4200,0.907370567,1.041484952,0.614583313,1.026088595,0.641357422,0.411127329,-0.630357623,128,2048,15
14,2,4,sentinel_k16_pooled,0,1.081443191,1.099295735,0.322916657,1.100100517,0.320556641,1.100265622,0.000969887,2048,2048,0
14,2,4,sentinel_k16_pooled,600,0.850744665,0.936731517,0.562500000,0.864238441,0.565917969,0.829737246,-0.106994271,2048,2048,0
14,2,4,sentinel_k16_pooled,2400,0.579718649,0.677995622,0.718750000,0.578559041,0.758056641,0.467949212,-0.210046411,2048,2048,0
14,2,4,sentinel_k16_pooled,4200,0.588598669,0.701804936,0.718750000,0.584804058,0.759765625,0.454677612,-0.247127324,2048,2048,0
14,2,4,sentinel_k64_cyclic,0,1.081443191,1.099295735,0.322916657,1.100100517,0.320556641,1.126151919,0.026856184,128,8192,0
14,2,4,sentinel_k64_cyclic,600,1.003053308,1.045816898,0.458333343,1.001169562,0.485839844,0.965829611,-0.079987288,128,8192,21
14,2,4,sentinel_k64_cyclic,2400,0.805834830,0.939215720,0.562500000,0.820612967,0.589355469,0.819444239,-0.119771481,128,8192,23
14,2,4,sentinel_k64_cyclic,4200,0.744057178,0.930565059,0.572916687,0.788116336,0.607910156,0.787520111,-0.143044949,128,8192,25
14,2,4,sentinel_fresh,0,1.081443191,1.099295735,0.322916657,1.100100517,0.320556641,1.126151919,0.026856184,128,128,0
14,2,4,sentinel_fresh,600,0.986178696,1.043908715,0.416666657,1.013553858,0.477050781,1.037899852,-0.006008863,128,19200,149
14,2,4,sentinel_fresh,2400,0.775675833,0.934000492,0.520833313,0.803895772,0.595214844,0.740025043,-0.193975449,128,76800,599
14,2,4,sentinel_fresh,4200,0.719188631,0.890767813,0.614583313,0.768449783,0.638916016,0.671298802,-0.219469011,128,134400,1049
15,3,0,sentinel_k1,0,1.096848965,1.100113034,0.343750000,1.098254681,0.346435547,1.102036476,0.001923442,128,128,0
15,3,0,sentinel_k1,600,1.031519413,0.879968941,0.541666687,0.975112736,0.489990234,0.784062207,-0.095906734,128,128,0
15,3,0,sentinel_k1,2400,1.538120747,0.915261090,0.656250000,1.376540422,0.594970703,0.228447691,-0.686813414,128,128,0
15,3,0,sentinel_k1,4200,2.785968065,1.352259517,0.666666687,2.233545780,0.583984375,0.083863802,-1.268395662,128,128,0
15,3,0,sentinel_k4_cyclic,0,1.096848965,1.100113034,0.343750000,1.098254681,0.346435547,1.102036476,0.001923442,128,512,0
15,3,0,sentinel_k4_cyclic,600,0.991110146,0.919245541,0.531250000,1.004384875,0.468505859,0.956402302,0.037156761,128,512,1
15,3,0,sentinel_k4_cyclic,2400,0.963479280,0.895959198,0.583333313,0.979168355,0.494140625,0.874942005,-0.021017194,128,512,3
15,3,0,sentinel_k4_cyclic,4200,0.903874457,0.805410624,0.666666687,0.896037340,0.574462891,0.783446610,-0.021964014,128,512,1
15,3,0,sentinel_k16_cyclic,0,1.096848965,1.100113034,0.343750000,1.098254681,0.346435547,1.102036476,0.001923442,128,2048,0
15,3,0,sentinel_k16_cyclic,600,1.009766936,0.969496548,0.458333343,1.017298102,0.465087891,0.973736048,0.004239500,128,2048,5
15,3,0,sentinel_k16_cyclic,2400,0.839041233,0.792932034,0.541666687,0.829469979,0.550537109,0.817661285,0.024729252,128,2048,7
15,3,0,sentinel_k16_cyclic,4200,0.855625689,0.735062599,0.635416687,0.796061695,0.602539062,0.767830551,0.032767951,128,2048,9
15,3,0,sentinel_k16_blocked,0,1.096848965,1.100113034,0.343750000,1.098254681,0.346435547,1.102036476,0.001923442,128,2048,0
15,3,0,sentinel_k16_blocked,600,1.000894427,0.884440720,0.541666687,1.026474714,0.450683594,0.940922916,0.056482196,128,2048,2
15,3,0,sentinel_k16_blocked,2400,0.897227526,0.820979774,0.572916687,0.906994283,0.549804688,0.893080056,0.072100282,128,2048,9
15,3,0,sentinel_k16_blocked,4200,0.977086961,0.924820244,0.593750000,0.909675539,0.607910156,0.536964655,-0.387855589,128,2048,15
15,3,0,sentinel_k16_pooled,0,1.096848965,1.100113034,0.343750000,1.098254681,0.346435547,1.098705649,-0.001407385,2048,2048,0
15,3,0,sentinel_k16_pooled,600,0.926031113,0.810563028,0.583333313,0.876260877,0.532958984,0.876483917,0.065920889,2048,2048,0
15,3,0,sentinel_k16_pooled,2400,0.641495049,0.482890368,0.781250000,0.557053864,0.761474609,0.526932299,0.044041932,2048,2048,0
15,3,0,sentinel_k16_pooled,4200,0.573084772,0.486632258,0.791666687,0.530748367,0.775390625,0.481726974,-0.004905283,2048,2048,0
15,3,0,sentinel_k64_cyclic,0,1.096848965,1.100113034,0.343750000,1.098254681,0.346435547,1.102036476,0.001923442,128,8192,0
15,3,0,sentinel_k64_cyclic,600,0.999287069,0.955079794,0.562500000,1.000060916,0.473876953,0.959271789,0.004191995,128,8192,21
15,3,0,sentinel_k64_cyclic,2400,0.885362089,0.792551339,0.593750000,0.838293970,0.584228516,0.897549510,0.104998171,128,8192,23
15,3,0,sentinel_k64_cyclic,4200,0.818890870,0.742266893,0.604166687,0.795652211,0.601074219,0.803440750,0.061173856,128,8192,25
15,3,0,sentinel_fresh,0,1.096848965,1.100113034,0.343750000,1.098254681,0.346435547,1.102036476,0.001923442,128,128,0
15,3,0,sentinel_fresh,600,0.998044670,0.968579769,0.552083313,1.002247691,0.470214844,0.984834135,0.016254365,128,19200,149
15,3,0,sentinel_fresh,2400,0.853414357,0.791613400,0.593750000,0.857586205,0.558593750,0.796420455,0.004807055,128,76800,599
15,3,0,sentinel_fresh,4200,0.840820014,0.766764820,0.604166687,0.803116322,0.597167969,0.853082180,0.086317360,128,134400,1049
16,3,1,sentinel_k1,0,1.087713718,1.131975055,0.270833343,1.108669162,0.340820312,1.114447832,-0.017527223,128,128,0
16,3,1,sentinel_k1,600,1.049749851,0.950297415,0.531250000,0.976790428,0.499755859,0.802286863,-0.148010552,128,128,0
16,3,1,sentinel_k1,2400,1.119557977,1.453313470,0.677083313,1.375863671,0.621826172,0.200738877,-1.252574563,128,128,0
16,3,1,sentinel_k1,4200,1.935734630,2.258869410,0.656250000,2.142482281,0.635742188,0.048328213,-2.210541248,128,128,0
16,3,1,sentinel_k4_cyclic,0,1.087713718,1.131975055,0.270833343,1.108669162,0.340820312,1.114447832,-0.017527223,128,512,0
16,3,1,sentinel_k4_cyclic,600,1.030398488,0.957323790,0.479166657,0.985367477,0.492187500,1.008553028,0.051229239,128,512,1
16,3,1,sentinel_k4_cyclic,2400,0.851095676,0.842987537,0.572916687,0.862142146,0.588378906,0.785275400,-0.057712138,128,512,3
16,3,1,sentinel_k4_cyclic,4200,0.814676344,0.763775527,0.687500000,0.772373021,0.668212891,0.698860168,-0.064915359,128,512,1
16,3,1,sentinel_k16_cyclic,0,1.087713718,1.131975055,0.270833343,1.108669162,0.340820312,1.114447832,-0.017527223,128,2048,0
16,3,1,sentinel_k16_cyclic,600,1.008607984,0.934958041,0.552083313,0.972720265,0.483642578,0.987314641,0.052356601,128,2048,5
16,3,1,sentinel_k16_cyclic,2400,0.906613588,0.875083923,0.500000000,0.891537726,0.530029297,0.855846643,-0.019237280,128,2048,7
16,3,1,sentinel_k16_cyclic,4200,0.789295197,0.760920525,0.645833313,0.783021569,0.639404297,0.772747219,0.011826694,128,2048,9
16,3,1,sentinel_k16_blocked,0,1.087713718,1.131975055,0.270833343,1.108669162,0.340820312,1.114447832,-0.017527223,128,2048,0
16,3,1,sentinel_k16_blocked,600,1.036651850,0.979772508,0.625000000,0.966579258,0.503417969,0.903555751,-0.076216757,128,2048,2
16,3,1,sentinel_k16_blocked,2400,0.894243419,0.786505699,0.656250000,0.803773999,0.633300781,0.832463264,0.045957565,128,2048,9
16,3,1,sentinel_k16_blocked,4200,0.994687974,0.762643993,0.760416687,0.926682651,0.701171875,0.287583768,-0.475060225,128,2048,15
16,3,1,sentinel_k16_pooled,0,1.087713718,1.131975055,0.270833343,1.108669162,0.340820312,1.101016045,-0.030959010,2048,2048,0
16,3,1,sentinel_k16_pooled,600,0.918671310,0.829957247,0.552083313,0.864767671,0.556884766,0.855470181,0.025512934,2048,2048,0
16,3,1,sentinel_k16_pooled,2400,0.728383005,0.675789297,0.708333313,0.597251654,0.749755859,0.487831920,-0.187957376,2048,2048,0
16,3,1,sentinel_k16_pooled,4200,0.708810389,0.679732561,0.729166687,0.595886886,0.757812500,0.450437009,-0.229295552,2048,2048,0
16,3,1,sentinel_k64_cyclic,0,1.087713718,1.131975055,0.270833343,1.108669162,0.340820312,1.114447832,-0.017527223,128,8192,0
16,3,1,sentinel_k64_cyclic,600,1.008331180,0.931138694,0.468750000,0.961206377,0.496337891,0.956000566,0.024861872,128,8192,21
16,3,1,sentinel_k64_cyclic,2400,0.877041638,0.828273118,0.531250000,0.855941713,0.536865234,0.873724341,0.045451224,128,8192,23
16,3,1,sentinel_k64_cyclic,4200,0.774326801,0.731087625,0.677083313,0.756894529,0.647949219,0.715632975,-0.015454650,128,8192,25
16,3,1,sentinel_fresh,0,1.087713718,1.131975055,0.270833343,1.108669162,0.340820312,1.114447832,-0.017527223,128,128,0
16,3,1,sentinel_fresh,600,0.996649921,0.943779647,0.541666687,0.964899659,0.503417969,0.976559103,0.032779455,128,19200,149
16,3,1,sentinel_fresh,2400,0.868864477,0.884619176,0.458333343,0.858955085,0.561523438,0.870300531,-0.014318645,128,76800,599
16,3,1,sentinel_fresh,4200,0.770550549,0.742939174,0.666666687,0.747459114,0.664550781,0.728739440,-0.014199734,128,134400,1049
17,3,2,sentinel_k1,0,1.109087944,1.093835354,0.364583343,1.104150772,0.300537109,1.109643340,0.015807986,128,128,0
17,3,2,sentinel_k1,600,1.020949244,0.988715470,0.520833313,1.031755209,0.488525391,0.786132932,-0.202582538,128,128,0
17,3,2,sentinel_k1,2400,1.807656646,1.650877476,0.645833313,1.875916958,0.604980469,0.164545819,-1.486331701,128,128,0
17,3,2,sentinel_k1,4200,3.079110384,2.892398596,0.604166687,3.234864473,0.601562500,0.016206387,-2.876192093,128,128,0
17,3,2,sentinel_k4_cyclic,0,1.109087944,1.093835354,0.364583343,1.104150772,0.300537109,1.109643340,0.015807986,128,512,0
17,3,2,sentinel_k4_cyclic,600,0.977359712,1.003091097,0.468750000,1.008333921,0.459472656,0.982516229,-0.020574868,128,512,1
17,3,2,sentinel_k4_cyclic,2400,0.861086607,0.829283774,0.666666687,0.857440948,0.601806641,0.786435127,-0.042848647,128,512,3
17,3,2,sentinel_k4_cyclic,4200,0.760086834,0.755187690,0.697916687,0.818126142,0.625976562,0.610211492,-0.144976199,128,512,1
17,3,2,sentinel_k16_cyclic,0,1.109087944,1.093835354,0.364583343,1.104150772,0.300537109,1.109643340,0.015807986,128,2048,0
17,3,2,sentinel_k16_cyclic,600,0.992700577,0.989864111,0.479166657,1.008034348,0.474609375,0.983950436,-0.005913675,128,2048,5
17,3,2,sentinel_k16_cyclic,2400,0.813439310,0.828379452,0.614583313,0.795949697,0.628906250,0.743793786,-0.084585667,128,2048,7
17,3,2,sentinel_k16_cyclic,4200,0.687130868,0.704248488,0.687500000,0.691635728,0.700439453,0.657747865,-0.046500623,128,2048,9
17,3,2,sentinel_k16_blocked,0,1.109087944,1.093835354,0.364583343,1.104150772,0.300537109,1.109643340,0.015807986,128,2048,0
17,3,2,sentinel_k16_blocked,600,0.920261860,0.940402091,0.468750000,0.951867342,0.476806641,0.874212980,-0.066189110,128,2048,2
17,3,2,sentinel_k16_blocked,2400,0.846314251,0.671085179,0.739583313,0.756380677,0.690917969,0.635834336,-0.035250843,128,2048,9
17,3,2,sentinel_k16_blocked,4200,0.629079461,0.813526452,0.677083313,0.742101073,0.716308594,0.229521707,-0.584004760,128,2048,15
17,3,2,sentinel_k16_pooled,0,1.109087944,1.093835354,0.364583343,1.104150772,0.300537109,1.105424404,0.011589050,2048,2048,0
17,3,2,sentinel_k16_pooled,600,0.908593178,0.854327500,0.572916687,0.869224548,0.572021484,0.852331161,-0.001996338,2048,2048,0
17,3,2,sentinel_k16_pooled,2400,0.746996880,0.540568113,0.791666687,0.610800743,0.739746094,0.547945619,0.007377505,2048,2048,0
17,3,2,sentinel_k16_pooled,4200,0.728949308,0.539810181,0.750000000,0.605283678,0.734619141,0.521881342,-0.017928839,2048,2048,0
17,3,2,sentinel_k64_cyclic,0,1.109087944,1.093835354,0.364583343,1.104150772,0.300537109,1.109643340,0.015807986,128,8192,0
17,3,2,sentinel_k64_cyclic,600,1.001947999,0.960662305,0.468750000,0.986411393,0.470947266,0.962590456,0.001928151,128,8192,21
17,3,2,sentinel_k64_cyclic,2400,0.791074216,0.856704414,0.593750000,0.828737080,0.594482422,0.841724396,-0.014980018,128,8192,23
17,3,2,sentinel_k64_cyclic,4200,0.744085133,0.831846297,0.583333313,0.786260426,0.618164062,0.831395507,-0.000450790,128,8192,25
17,3,2,sentinel_fresh,0,1.109087944,1.093835354,0.364583343,1.104150772,0.300537109,1.109643340,0.015807986,128,128,0
17,3,2,sentinel_fresh,600,0.992529929,0.929068506,0.541666687,0.967884004,0.500244141,0.985938013,0.056869507,128,19200,149
17,3,2,sentinel_fresh,2400,0.833209455,0.835563719,0.604166687,0.842819333,0.583496094,0.845212281,0.009648561,128,76800,599
17,3,2,sentinel_fresh,4200,0.779987991,0.803862274,0.635416687,0.793626487,0.602539062,0.757763565,-0.046098709,128,134400,1049
18,3,3,sentinel_k1,0,1.095609307,1.107717156,0.281250000,1.102293015,0.344482422,1.101785064,-0.005932093,128,128,0
18,3,3,sentinel_k1,600,1.178656459,1.033600688,0.468750000,1.143003225,0.459716797,0.738545597,-0.295055091,128,128,0
18,3,3,sentinel_k1,2400,1.931884170,1.382549763,0.614583313,1.702004552,0.600341797,0.159677848,-1.222871900,128,128,0
18,3,3,sentinel_k1,4200,5.022895336,3.388838768,0.625000000,4.507136345,0.595703125,0.004436385,-3.384402275,128,128,0
18,3,3,sentinel_k4_cyclic,0,1.095609307,1.107717156,0.281250000,1.102293015,0.344482422,1.101785064,-0.005932093,128,512,0
18,3,3,sentinel_k4_cyclic,600,1.014907837,0.948704481,0.552083313,0.997970343,0.500244141,0.954823673,0.006119192,128,512,1
18,3,3,sentinel_k4_cyclic,2400,0.850446701,0.825418532,0.614583313,0.902159035,0.561523438,0.759380639,-0.066037893,128,512,3
18,3,3,sentinel_k4_cyclic,4200,0.824654520,0.785101235,0.666666687,0.861907244,0.592285156,0.918677330,0.133576095,128,512,1
18,3,3,sentinel_k16_cyclic,0,1.095609307,1.107717156,0.281250000,1.102293015,0.344482422,1.101785064,-0.005932093,128,2048,0
18,3,3,sentinel_k16_cyclic,600,1.047966361,1.006386161,0.479166657,1.033713698,0.478271484,1.022715807,0.016329646,128,2048,5
18,3,3,sentinel_k16_cyclic,2400,0.825048745,0.817905366,0.562500000,0.831930161,0.572509766,0.828667402,0.010762036,128,2048,7
18,3,3,sentinel_k16_cyclic,4200,0.783321559,0.759788692,0.677083313,0.794083416,0.614013672,0.862506807,0.102718115,128,2048,9
18,3,3,sentinel_k16_blocked,0,1.095609307,1.107717156,0.281250000,1.102293015,0.344482422,1.101785064,-0.005932093,128,2048,0
18,3,3,sentinel_k16_blocked,600,0.988184988,0.928037167,0.479166657,1.008731127,0.448242188,0.964423120,0.036385953,128,2048,2
18,3,3,sentinel_k16_blocked,2400,0.878835440,0.838638842,0.635416687,0.841179907,0.595458984,0.844209313,0.005570471,128,2048,9
18,3,3,sentinel_k16_blocked,4200,0.899854183,0.833086967,0.593750000,0.943558872,0.621826172,0.451953441,-0.381133527,128,2048,15
18,3,3,sentinel_k16_pooled,0,1.095609307,1.107717156,0.281250000,1.102293015,0.344482422,1.101030231,-0.006686926,2048,2048,0
18,3,3,sentinel_k16_pooled,600,0.894270957,0.859527767,0.531250000,0.884447992,0.537353516,0.870136976,0.010609210,2048,2048,0
18,3,3,sentinel_k16_pooled,2400,0.604835629,0.563214123,0.791666687,0.556927979,0.761230469,0.505435824,-0.057778299,2048,2048,0
18,3,3,sentinel_k16_pooled,4200,0.611883223,0.573783100,0.760416687,0.555545390,0.767333984,0.446535408,-0.127247691,2048,2048,0
18,3,3,sentinel_k64_cyclic,0,1.095609307,1.107717156,0.281250000,1.102293015,0.344482422,1.101785064,-0.005932093,128,8192,0
18,3,3,sentinel_k64_cyclic,600,0.965117514,0.996142805,0.437500000,0.998052776,0.490966797,0.941358387,-0.054784417,128,8192,21
18,3,3,sentinel_k64_cyclic,2400,0.834111869,0.848266304,0.562500000,0.869342983,0.522705078,0.791181922,-0.057084382,128,8192,23
18,3,3,sentinel_k64_cyclic,4200,0.804109752,0.786925316,0.666666687,0.832021892,0.601562500,0.834543705,0.047618389,128,8192,25
18,3,3,sentinel_fresh,0,1.095609307,1.107717156,0.281250000,1.102293015,0.344482422,1.101785064,-0.005932093,128,128,0
18,3,3,sentinel_fresh,600,0.992733181,1.015015960,0.395833343,1.013431191,0.443847656,0.992919087,-0.022096872,128,19200,149
18,3,3,sentinel_fresh,2400,0.847625494,0.848425150,0.500000000,0.860671997,0.532470703,0.812096834,-0.036328316,128,76800,599
18,3,3,sentinel_fresh,4200,0.815714598,0.776882231,0.625000000,0.813805759,0.584716797,0.829935849,0.053053617,128,134400,1049
19,3,4,sentinel_k1,0,1.093493581,1.102371335,0.354166657,1.097746730,0.338623047,1.089128971,-0.013242364,128,128,0
19,3,4,sentinel_k1,600,1.093042493,1.193251014,0.406250000,1.113916397,0.418212891,0.827796280,-0.365454733,128,128,0
19,3,4,sentinel_k1,2400,2.033090830,2.519520998,0.427083343,2.126513720,0.514404297,0.263183832,-2.256337166,128,128,0
19,3,4,sentinel_k1,4200,2.658635616,3.269591331,0.479166657,2.887173176,0.510498047,0.131850943,-3.137740374,128,128,0
19,3,4,sentinel_k4_cyclic,0,1.093493581,1.102371335,0.354166657,1.097746730,0.338623047,1.089128971,-0.013242364,128,512,0
19,3,4,sentinel_k4_cyclic,600,1.052129388,1.020686388,0.375000000,1.026585102,0.457275391,0.976691008,-0.043995380,128,512,1
19,3,4,sentinel_k4_cyclic,2400,0.878763676,0.817451000,0.541666687,0.865442216,0.586181641,0.701423049,-0.116027951,128,512,3
19,3,4,sentinel_k4_cyclic,4200,0.860069335,0.759566486,0.593750000,0.824231863,0.610595703,0.593050599,-0.166515887,128,512,1
19,3,4,sentinel_k16_cyclic,0,1.093493581,1.102371335,0.354166657,1.097746730,0.338623047,1.089128971,-0.013242364,128,2048,0
19,3,4,sentinel_k16_cyclic,600,1.023015380,0.948272943,0.531250000,1.004001141,0.480224609,0.989737868,0.041464925,128,2048,5
19,3,4,sentinel_k16_cyclic,2400,0.880152225,0.786411464,0.604166687,0.849149466,0.572021484,0.772666514,-0.013744950,128,2048,7
19,3,4,sentinel_k16_cyclic,4200,0.796882153,0.739724636,0.604166687,0.820470870,0.601318359,0.769614160,0.029889524,128,2048,9
19,3,4,sentinel_k16_blocked,0,1.093493581,1.102371335,0.354166657,1.097746730,0.338623047,1.089128971,-0.013242364,128,2048,0
19,3,4,sentinel_k16_blocked,600,1.002436519,1.047600865,0.500000000,0.982262790,0.542480469,0.909435987,-0.138164878,128,2048,2
19,3,4,sentinel_k16_blocked,2400,0.825780332,0.851167679,0.687500000,0.783510923,0.667724609,0.638223469,-0.212944210,128,2048,9
19,3,4,sentinel_k16_blocked,4200,0.795759439,0.772189319,0.697916687,0.813783348,0.653808594,0.490047127,-0.282142192,128,2048,15
19,3,4,sentinel_k16_pooled,0,1.093493581,1.102371335,0.354166657,1.097746730,0.338623047,1.099919796,-0.002451539,2048,2048,0
19,3,4,sentinel_k16_pooled,600,0.937798202,0.789501846,0.604166687,0.870257318,0.551513672,0.854452431,0.064950585,2048,2048,0
19,3,4,sentinel_k16_pooled,2400,0.671549320,0.598430455,0.750000000,0.561243951,0.765625000,0.510592222,-0.087838233,2048,2048,0
19,3,4,sentinel_k16_pooled,4200,0.660711586,0.648526013,0.770833313,0.563930154,0.762695312,0.481148422,-0.167377591,2048,2048,0
19,3,4,sentinel_k64_cyclic,0,1.093493581,1.102371335,0.354166657,1.097746730,0.338623047,1.089128971,-0.013242364,128,8192,0
19,3,4,sentinel_k64_cyclic,600,1.031507015,0.939360440,0.572916687,1.005857706,0.472412109,0.970916748,0.031556308,128,8192,21
19,3,4,sentinel_k64_cyclic,2400,0.873045504,0.761093140,0.718750000,0.860145509,0.594482422,0.850113511,0.089020371,128,8192,23
19,3,4,sentinel_k64_cyclic,4200,0.764268100,0.678297579,0.729166687,0.780983865,0.629150391,0.719585538,0.041287959,128,8192,25
19,3,4,sentinel_fresh,0,1.093493581,1.102371335,0.354166657,1.097746730,0.338623047,1.089128971,-0.013242364,128,128,0
19,3,4,sentinel_fresh,600,1.031998038,0.947308004,0.552083313,1.007419467,0.472412109,1.007507682,0.060199678,128,19200,149
19,3,4,sentinel_fresh,2400,0.870301187,0.777290761,0.604166687,0.859964132,0.546875000,0.804413915,0.027123153,128,76800,599
19,3,4,sentinel_fresh,4200,0.779339969,0.760884821,0.677083313,0.810569048,0.604248047,0.788624644,0.027739823,128,134400,1049
20,4,0,sentinel_k1,0,1.098469853,1.100321412,0.312500000,1.098851085,0.346923828,1.098196030,-0.002125382,128,128,0
20,4,0,sentinel_k1,600,1.056447864,1.027425289,0.520833313,1.059346199,0.449462891,0.823533595,-0.203891695,128,128,0
20,4,0,sentinel_k1,2400,1.839704633,1.472761273,0.552083313,1.909787655,0.546386719,0.167689025,-1.305072308,128,128,0
20,4,0,sentinel_k1,4200,3.053237677,2.481386185,0.604166687,3.310868979,0.557617188,0.028026734,-2.453359365,128,128,0
20,4,0,sentinel_k4_cyclic,0,1.098469853,1.100321412,0.312500000,1.098851085,0.346923828,1.098196030,-0.002125382,128,512,0
20,4,0,sentinel_k4_cyclic,600,1.040888190,0.956216812,0.562500000,1.007853389,0.456787109,0.956224322,0.000007510,128,512,1
20,4,0,sentinel_k4_cyclic,2400,0.802153587,0.864818811,0.572916687,0.881036580,0.529785156,0.734932303,-0.129886508,128,512,3
20,4,0,sentinel_k4_cyclic,4200,0.710033894,0.854635894,0.625000000,0.857681930,0.597656250,0.656891406,-0.197744489,128,512,1
20,4,0,sentinel_k16_cyclic,0,1.098469853,1.100321412,0.312500000,1.098851085,0.346923828,1.098196030,-0.002125382,128,2048,0
20,4,0,sentinel_k16_cyclic,600,1.006983280,0.966277301,0.531250000,0.987987399,0.490722656,0.963722885,-0.002554417,128,2048,5
20,4,0,sentinel_k16_cyclic,2400,0.788002908,0.844724894,0.572916687,0.840889096,0.590332031,0.750307620,-0.094417274,128,2048,7
20,4,0,sentinel_k16_cyclic,4200,0.691279709,0.820330858,0.593750000,0.787232757,0.630859375,0.738559365,-0.081771493,128,2048,9
20,4,0,sentinel_k16_blocked,0,1.098469853,1.100321412,0.312500000,1.098851085,0.346923828,1.098196030,-0.002125382,128,2048,0
20,4,0,sentinel_k16_blocked,600,1.052047133,0.992129982,0.552083313,1.003460050,0.488769531,0.880289078,-0.111840904,128,2048,2
20,4,0,sentinel_k16_blocked,2400,0.776262343,0.805871725,0.593750000,0.813848555,0.629394531,0.736039519,-0.069832206,128,2048,9
20,4,0,sentinel_k16_blocked,4200,0.557471335,0.902241647,0.593750000,0.835293293,0.666992188,0.494357526,-0.407884121,128,2048,15
20,4,0,sentinel_k16_pooled,0,1.098469853,1.100321412,0.312500000,1.098851085,0.346923828,1.099065542,-0.001255870,2048,2048,0
20,4,0,sentinel_k16_pooled,600,0.871515036,0.851049483,0.583333313,0.866473198,0.547851562,0.854638338,0.003588855,2048,2048,0
20,4,0,sentinel_k16_pooled,2400,0.464925170,0.682592154,0.718750000,0.597103477,0.742675781,0.541763484,-0.140828669,2048,2048,0
20,4,0,sentinel_k16_pooled,4200,0.368551970,0.583501279,0.750000000,0.522705853,0.788085938,0.434146255,-0.149355024,2048,2048,0
20,4,0,sentinel_k64_cyclic,0,1.098469853,1.100321412,0.312500000,1.098851085,0.346923828,1.098196030,-0.002125382,128,8192,0
20,4,0,sentinel_k64_cyclic,600,1.007470965,0.975544035,0.531250000,1.011298656,0.454101562,1.003944516,0.028400481,128,8192,21
20,4,0,sentinel_k64_cyclic,2400,0.725674868,0.850136280,0.572916687,0.812332153,0.581787109,0.840613961,-0.009522319,128,8192,23
20,4,0,sentinel_k64_cyclic,4200,0.643326998,0.742122233,0.677083313,0.775403082,0.611328125,0.746160030,0.004037797,128,8192,25
20,4,0,sentinel_fresh,0,1.098469853,1.100321412,0.312500000,1.098851085,0.346923828,1.098196030,-0.002125382,128,128,0
20,4,0,sentinel_fresh,600,1.020714402,0.993381917,0.447916657,1.016731143,0.437011719,1.010341287,0.016959369,128,19200,149
20,4,0,sentinel_fresh,2400,0.751386940,0.846863687,0.562500000,0.809442759,0.549560547,0.841428518,-0.005435169,128,76800,599
20,4,0,sentinel_fresh,4200,0.698475838,0.820496142,0.572916687,0.800393939,0.570312500,0.750925124,-0.069571018,128,134400,1049
21,4,1,sentinel_k1,0,1.111835003,1.121049523,0.302083343,1.105400085,0.351074219,1.077505350,-0.043544173,128,128,0
21,4,1,sentinel_k1,600,1.058836341,1.147583485,0.437500000,1.139192581,0.435791016,0.663414240,-0.484169245,128,128,0
21,4,1,sentinel_k1,2400,1.474233627,1.903549194,0.583333313,1.946977139,0.608642578,0.040876050,-1.862673163,128,128,0
21,4,1,sentinel_k1,4200,3.583686829,4.374571800,0.552083313,4.247100830,0.625488281,0.000326548,-4.374245167,128,128,0
21,4,1,sentinel_k4_cyclic,0,1.111835003,1.121049523,0.302083343,1.105400085,0.351074219,1.077505350,-0.043544173,128,512,0
21,4,1,sentinel_k4_cyclic,600,1.011582017,0.999273121,0.520833313,0.995642602,0.489990234,1.002852201,0.003579080,128,512,1
21,4,1,sentinel_k4_cyclic,2400,0.878833234,0.815790892,0.593750000,0.883470356,0.552490234,0.812515914,-0.003274977,128,512,3
