fit_id,operator_id,arm,adapter_seed,graph_realization,control_seed,teacher_seed,learner_seed,status,heldout_bce,heldout_accuracy,final_train_loss
"random-a1102-g3101-cx-t6101-l7101","random-a1102-g3101-cx","random",1102,3101,,6101,7101,"complete",0.2400016223996202,0.910888671875,0.07437939401763503
"random-a1102-g3101-cx-t6101-l7102","random-a1102-g3101-cx","random",1102,3101,,6101,7102,"complete",0.22535324347162408,0.908935546875,0.07941620869223844
"random-a1102-g3101-cx-t6101-l7103","random-a1102-g3101-cx","random",1102,3101,,6101,7103,"complete",0.23627247184876343,0.913818359375,0.07607924819445372
"random-a1102-g3101-cx-t6101-l7104","random-a1102-g3101-cx","random",1102,3101,,6101,7104,"complete",0.23760062927480383,0.916259765625,0.07553547971058938
"random-a1102-g3101-cx-t6102-l7101","random-a1102-g3101-cx","random",1102,3101,,6102,7101,"complete",0.22778893208128545,0.9130859375,0.0812102093269114
"random-a1102-g3101-cx-t6102-l7102","random-a1102-g3101-cx","random",1102,3101,,6102,7102,"complete",0.22659112575413265,0.90869140625,0.08459616512774137
"random-a1102-g3101-cx-t6102-l7103","random-a1102-g3101-cx","random",1102,3101,,6102,7103,"complete",0.2277890193157093,0.910400390625,0.0800344367758309
"random-a1102-g3101-cx-t6102-l7104","random-a1102-g3101-cx","random",1102,3101,,6102,7104,"complete",0.2263422563313651,0.912353515625,0.08103144424510725
"random-a1102-g3101-cx-t6103-l7101","random-a1102-g3101-cx","random",1102,3101,,6103,7101,"complete",0.26310801743563034,0.89794921875,0.08777779083455983
"random-a1102-g3101-cx-t6103-l7102","random-a1102-g3101-cx","random",1102,3101,,6103,7102,"complete",0.2663467246171138,0.89453125,0.08633856872079802
"random-a1102-g3101-cx-t6103-l7103","random-a1102-g3101-cx","random",1102,3101,,6103,7103,"complete",0.26559943386239504,0.90234375,0.09115519530485744
"random-a1102-g3101-cx-t6103-l7104","random-a1102-g3101-cx","random",1102,3101,,6103,7104,"complete",0.26506111590882214,0.8974609375,0.08770233379419547
"random-a1102-g3101-cx-t6104-l7101","random-a1102-g3101-cx","random",1102,3101,,6104,7101,"complete",0.2635383276623581,0.896484375,0.09298691623414188
"random-a1102-g3101-cx-t6104-l7102","random-a1102-g3101-cx","random",1102,3101,,6104,7102,"complete",0.26986878241625517,0.8955078125,0.09035791123293284
"random-a1102-g3101-cx-t6104-l7103","random-a1102-g3101-cx","random",1102,3101,,6104,7103,"complete",0.26696875391736086,0.895263671875,0.09402625758166208
"random-a1102-g3101-cx-t6104-l7104","random-a1102-g3101-cx","random",1102,3101,,6104,7104,"complete",0.26932109338950005,0.8984375,0.08656266232667217
"random-a1103-g3101-cx-t6101-l7101","random-a1103-g3101-cx","random",1103,3101,,6101,7101,"complete",0.2399991534280199,0.910888671875,0.0743812424985687
"random-a1103-g3101-cx-t6101-l7102","random-a1103-g3101-cx","random",1103,3101,,6101,7102,"complete",0.22535143437009653,0.908935546875,0.07941699068503863
"random-a1103-g3101-cx-t6101-l7103","random-a1103-g3101-cx","random",1103,3101,,6101,7103,"complete",0.23628422716598843,0.913818359375,0.0760775336194713
"random-a1103-g3101-cx-t6101-l7104","random-a1103-g3101-cx","random",1103,3101,,6101,7104,"complete",0.23760158932536285,0.916259765625,0.07553595403362322
"random-a1103-g3101-cx-t6102-l7101","random-a1103-g3101-cx","random",1103,3101,,6102,7101,"complete",0.22777572971509863,0.912353515625,0.08124266005496208
"random-a1103-g3101-cx-t6102-l7102","random-a1103-g3101-cx","random",1103,3101,,6102,7102,"complete",0.22659004711651184,0.90869140625,0.08459224115082253
"random-a1103-g3101-cx-t6102-l7103","random-a1103-g3101-cx","random",1103,3101,,6102,7103,"complete",0.227790855531223,0.90966796875,0.08003444321979022
"random-a1103-g3101-cx-t6102-l7104","random-a1103-g3101-cx","random",1103,3101,,6102,7104,"complete",0.2263375997122283,0.912353515625,0.08103617480872495
"random-a1103-g3101-cx-t6103-l7101","random-a1103-g3101-cx","random",1103,3101,,6103,7101,"complete",0.2630997147853157,0.898193359375,0.08778069816820484
"random-a1103-g3101-cx-t6103-l7102","random-a1103-g3101-cx","random",1103,3101,,6103,7102,"complete",0.2663430187642091,0.89453125,0.08633424258526545
"random-a1103-g3101-cx-t6103-l7103","random-a1103-g3101-cx","random",1103,3101,,6103,7103,"complete",0.26559716561627955,0.90234375,0.09115749819997512
"random-a1103-g3101-cx-t6103-l7104","random-a1103-g3101-cx","random",1103,3101,,6103,7104,"complete",0.2650682849670878,0.8974609375,0.0877023211847799
"random-a1103-g3101-cx-t6104-l7101","random-a1103-g3101-cx","random",1103,3101,,6104,7101,"complete",0.2635437213380212,0.896484375,0.09298545553718555
"random-a1103-g3101-cx-t6104-l7102","random-a1103-g3101-cx","random",1103,3101,,6104,7102,"complete",0.2698709330398434,0.8955078125,0.09035777833604584
"random-a1103-g3101-cx-t6104-l7103","random-a1103-g3101-cx","random",1103,3101,,6104,7103,"complete",0.2669672397341913,0.895263671875,0.09402238588410504
"random-a1103-g3101-cx-t6104-l7104","random-a1103-g3101-cx","random",1103,3101,,6104,7104,"complete",0.26930979539254446,0.898681640625,0.08657206644155169
"random-a1104-g3101-cx-t6101-l7101","random-a1104-g3101-cx","random",1104,3101,,6101,7101,"complete",0.2399978979983025,0.910888671875,0.07438455547280201
"random-a1104-g3101-cx-t6101-l7102","random-a1104-g3101-cx","random",1104,3101,,6101,7102,"complete",0.22534861907149087,0.908935546875,0.07941688336481709
"random-a1104-g3101-cx-t6101-l7103","random-a1104-g3101-cx","random",1104,3101,,6101,7103,"complete",0.2362756301998533,0.913818359375,0.07608020295952497
"random-a1104-g3101-cx-t6101-l7104","random-a1104-g3101-cx","random",1104,3101,,6101,7104,"complete",0.2376019519785431,0.916259765625,0.07553347948369885
"random-a1104-g3101-cx-t6102-l7101","random-a1104-g3101-cx","random",1104,3101,,6102,7101,"complete",0.2277292461212148,0.91259765625,0.08123661274169204
"random-a1104-g3101-cx-t6102-l7102","random-a1104-g3101-cx","random",1104,3101,,6102,7102,"complete",0.2265888645989979,0.90869140625,0.08459066610443945
"random-a1104-g3101-cx-t6102-l7103","random-a1104-g3101-cx","random",1104,3101,,6102,7103,"complete",0.22779069111243871,0.91015625,0.08003223413713856
"random-a1104-g3101-cx-t6102-l7104","random-a1104-g3101-cx","random",1104,3101,,6102,7104,"complete",0.22634155336143863,0.912353515625,0.08103158042670869
"random-a1104-g3101-cx-t6103-l7101","random-a1104-g3101-cx","random",1104,3101,,6103,7101,"complete",0.2631058989928718,0.89794921875,0.08777853038186867
"random-a1104-g3101-cx-t6103-l7102","random-a1104-g3101-cx","random",1104,3101,,6103,7102,"complete",0.26634382546118757,0.89453125,0.08633880844991391
"random-a1104-g3101-cx-t6103-l7103","random-a1104-g3101-cx","random",1104,3101,,6103,7103,"complete",0.2655948501082057,0.90234375,0.09116027232440244
"random-a1104-g3101-cx-t6103-l7104","random-a1104-g3101-cx","random",1104,3101,,6103,7104,"complete",0.26506247747678324,0.8974609375,0.08770385798678988
"random-a1104-g3101-cx-t6104-l7101","random-a1104-g3101-cx","random",1104,3101,,6104,7101,"complete",0.26353666092562833,0.896484375,0.09298755335357496
"random-a1104-g3101-cx-t6104-l7102","random-a1104-g3101-cx","random",1104,3101,,6104,7102,"complete",0.26987042734088,0.8955078125,0.09036088787288728
"random-a1104-g3101-cx-t6104-l7103","random-a1104-g3101-cx","random",1104,3101,,6104,7103,"complete",0.2669635855566015,0.895263671875,0.09402502912154008
"random-a1104-g3101-cx-t6104-l7104","random-a1104-g3101-cx","random",1104,3101,,6104,7104,"complete",0.26936190767031337,0.8984375,0.08655714183898705
"random-a1101-g3102-cx-t6101-l7101","random-a1101-g3102-cx","random",1101,3102,,6101,7101,"complete",0.2400011846885737,0.910888671875,0.07438417417703895
"random-a1101-g3102-cx-t6101-l7102","random-a1101-g3102-cx","random",1101,3102,,6101,7102,"complete",0.2253473099862985,0.908935546875,0.07941586842905399
"random-a1101-g3102-cx-t6101-l7103","random-a1101-g3102-cx","random",1101,3102,,6101,7103,"complete",0.23627660225478336,0.913818359375,0.07607743370580056
"random-a1101-g3102-cx-t6101-l7104","random-a1101-g3102-cx","random",1101,3102,,6101,7104,"complete",0.23760029396566487,0.916259765625,0.07553345279451565
"random-a1101-g3102-cx-t6102-l7101","random-a1101-g3102-cx","random",1101,3102,,6102,7101,"complete",0.2277444932467298,0.91259765625,0.08123033923713938
"random-a1101-g3102-cx-t6102-l7102","random-a1101-g3102-cx","random",1101,3102,,6102,7102,"complete",0.22658894205444263,0.90869140625,0.08459443728870283
"random-a1101-g3102-cx-t6102-l7103","random-a1101-g3102-cx","random",1101,3102,,6102,7103,"complete",0.2277958206047036,0.90966796875,0.08003502305750032
"random-a1101-g3102-cx-t6102-l7104","random-a1101-g3102-cx","random",1101,3102,,6102,7104,"complete",0.22634025982198708,0.912353515625,0.0810340921208219
"random-a1101-g3102-cx-t6103-l7101","random-a1101-g3102-cx","random",1101,3102,,6103,7101,"complete",0.2631051220343058,0.898193359375,0.08777530624717039
"random-a1101-g3102-cx-t6103-l7102","random-a1101-g3102-cx","random",1101,3102,,6103,7102,"complete",0.2663506717474756,0.89453125,0.08633276735620059
"random-a1101-g3102-cx-t6103-l7103","random-a1101-g3102-cx","random",1101,3102,,6103,7103,"complete",0.2656006184682307,0.90234375,0.0911541136347276
"random-a1101-g3102-cx-t6103-l7104","random-a1101-g3102-cx","random",1101,3102,,6103,7104,"complete",0.26506809907942946,0.8974609375,0.08769696747191277
"random-a1101-g3102-cx-t6104-l7101","random-a1101-g3102-cx","random",1101,3102,,6104,7101,"complete",0.26353821293877205,0.896484375,0.09298887790248908
"random-a1101-g3102-cx-t6104-l7102","random-a1101-g3102-cx","random",1101,3102,,6104,7102,"complete",0.26987267215649513,0.8955078125,0.09035687670483138
"random-a1101-g3102-cx-t6104-l7103","random-a1101-g3102-cx","random",1101,3102,,6104,7103,"complete",0.266969967211848,0.895263671875,0.09402136318154494
"random-a1101-g3102-cx-t6104-l7104","random-a1101-g3102-cx","random",1101,3102,,6104,7104,"complete",0.26936017521171524,0.898681640625,0.0865398254449377
"random-a1102-g3102-cx-t6101-l7101","random-a1102-g3102-cx","random",1102,3102,,6101,7101,"complete",0.23999703195618943,0.910888671875,0.07438032716582504
"random-a1102-g3102-cx-t6101-l7102","random-a1102-g3102-cx","random",1102,3102,,6101,7102,"complete",0.2253535632161692,0.908935546875,0.0794156835064239
"random-a1102-g3102-cx-t6101-l7103","random-a1102-g3102-cx","random",1102,3102,,6101,7103,"complete",0.2362746388055664,0.913818359375,0.07607988841392387
"random-a1102-g3102-cx-t6101-l7104","random-a1102-g3102-cx","random",1102,3102,,6101,7104,"complete",0.23760151682796188,0.916259765625,0.07553389623347367
"random-a1102-g3102-cx-t6102-l7101","random-a1102-g3102-cx","random",1102,3102,,6102,7101,"complete",0.22774746893207945,0.91259765625,0.08122653073063377
"random-a1102-g3102-cx-t6102-l7102","random-a1102-g3102-cx","random",1102,3102,,6102,7102,"complete",0.22658941451971337,0.90869140625,0.0845948099675829
"random-a1102-g3102-cx-t6102-l7103","random-a1102-g3102-cx","random",1102,3102,,6102,7103,"complete",0.22779121700149835,0.91015625,0.08003149246418595
"random-a1102-g3102-cx-t6102-l7104","random-a1102-g3102-cx","random",1102,3102,,6102,7104,"complete",0.2263390996517386,0.912353515625,0.08103104028948774
"random-a1102-g3102-cx-t6103-l7101","random-a1102-g3102-cx","random",1102,3102,,6103,7101,"complete",0.26310493027245757,0.898193359375,0.08777693865354674
"random-a1102-g3102-cx-t6103-l7102","random-a1102-g3102-cx","random",1102,3102,,6103,7102,"complete",0.26635180724976204,0.89453125,0.0863327869301495
"random-a1102-g3102-cx-t6103-l7103","random-a1102-g3102-cx","random",1102,3102,,6103,7103,"complete",0.2656045056405624,0.90234375,0.09115186422841656
"random-a1102-g3102-cx-t6103-l7104","random-a1102-g3102-cx","random",1102,3102,,6103,7104,"complete",0.26506408544765175,0.8974609375,0.08770461567044781
"random-a1102-g3102-cx-t6104-l7101","random-a1102-g3102-cx","random",1102,3102,,6104,7101,"complete",0.2635373581927998,0.896484375,0.0929858485259939
"random-a1102-g3102-cx-t6104-l7102","random-a1102-g3102-cx","random",1102,3102,,6104,7102,"complete",0.26987865472669215,0.8955078125,0.09035768058679625
"random-a1102-g3102-cx-t6104-l7103","random-a1102-g3102-cx","random",1102,3102,,6104,7103,"complete",0.2669711376698217,0.895263671875,0.0940243758975945
"random-a1102-g3102-cx-t6104-l7104","random-a1102-g3102-cx","random",1102,3102,,6104,7104,"complete",0.26933706659310996,0.898681640625,0.08653378218195479
"random-a1103-g3102-cx-t6101-l7101","random-a1103-g3102-cx","random",1103,3102,,6101,7101,"complete",0.2399986248853639,0.910888671875,0.0743829795288338
"random-a1103-g3102-cx-t6101-l7102","random-a1103-g3102-cx","random",1103,3102,,6101,7102,"complete",0.22534917382818148,0.908935546875,0.07941647383801292
"random-a1103-g3102-cx-t6101-l7103","random-a1103-g3102-cx","random",1103,3102,,6101,7103,"complete",0.23627485477248775,0.913818359375,0.0760779559360732
"random-a1103-g3102-cx-t6101-l7104","random-a1103-g3102-cx","random",1103,3102,,6101,7104,"complete",0.23760229014495335,0.916259765625,0.07553313312068805
"random-a1103-g3102-cx-t6102-l7101","random-a1103-g3102-cx","random",1103,3102,,6102,7101,"complete",0.22773833039042243,0.913330078125,0.08122757703606857
"random-a1103-g3102-cx-t6102-l7102","random-a1103-g3102-cx","random",1103,3102,,6102,7102,"complete",0.22659195020701495,0.90869140625,0.08459392714749955
"random-a1103-g3102-cx-t6102-l7103","random-a1103-g3102-cx","random",1103,3102,,6102,7103,"complete",0.22779401800785584,0.909912109375,0.08003224093248837
"random-a1103-g3102-cx-t6102-l7104","random-a1103-g3102-cx","random",1103,3102,,6102,7104,"complete",0.2263416109280361,0.912353515625,0.0810308063557625
"random-a1103-g3102-cx-t6103-l7101","random-a1103-g3102-cx","random",1103,3102,,6103,7101,"complete",0.2631094514452204,0.89794921875,0.08777927863609614
"random-a1103-g3102-cx-t6103-l7102","random-a1103-g3102-cx","random",1103,3102,,6103,7102,"complete",0.26634431745362896,0.89453125,0.08633641665306267
"random-a1103-g3102-cx-t6103-l7103","random-a1103-g3102-cx","random",1103,3102,,6103,7103,"complete",0.265601670910278,0.90234375,0.09115452509603413
"random-a1103-g3102-cx-t6103-l7104","random-a1103-g3102-cx","random",1103,3102,,6103,7104,"complete",0.2650610758518099,0.8974609375,0.08770392384900139
"random-a1103-g3102-cx-t6104-l7101","random-a1103-g3102-cx","random",1103,3102,,6104,7101,"complete",0.2635341320925831,0.896484375,0.09298419353651624
"random-a1103-g3102-cx-t6104-l7102","random-a1103-g3102-cx","random",1103,3102,,6104,7102,"complete",0.2698747480853362,0.8955078125,0.09035605724882904
"random-a1103-g3102-cx-t6104-l7103","random-a1103-g3102-cx","random",1103,3102,,6104,7103,"complete",0.2669699175158724,0.895263671875,0.09402327289886749
"random-a1103-g3102-cx-t6104-l7104","random-a1103-g3102-cx","random",1103,3102,,6104,7104,"complete",0.26934240262834813,0.8984375,0.08653809741024764
"random-a1104-g3102-cx-t6101-l7101","random-a1104-g3102-cx","random",1104,3102,,6101,7101,"complete",0.24000658640625971,0.910888671875,0.07437859892965311
"random-a1104-g3102-cx-t6101-l7102","random-a1104-g3102-cx","random",1104,3102,,6101,7102,"complete",0.22535453884522463,0.908935546875,0.07941350366961768
"random-a1104-g3102-cx-t6101-l7103","random-a1104-g3102-cx","random",1104,3102,,6101,7103,"complete",0.23627509448638967,0.913818359375,0.07607781281971358
"random-a1104-g3102-cx-t6101-l7104","random-a1104-g3102-cx","random",1104,3102,,6101,7104,"complete",0.23760141624633976,0.916259765625,0.07553461232829417
"random-a1104-g3102-cx-t6102-l7101","random-a1104-g3102-cx","random",1104,3102,,6102,7101,"complete",0.2277528239473327,0.912841796875,0.08122015783522693
"random-a1104-g3102-cx-t6102-l7102","random-a1104-g3102-cx","random",1104,3102,,6102,7102,"complete",0.2265887281853942,0.90869140625,0.08458917109536283
"random-a1104-g3102-cx-t6102-l7103","random-a1104-g3102-cx","random",1104,3102,,6102,7103,"complete",0.22779004122023605,0.91015625,0.0800303582346351
"random-a1104-g3102-cx-t6102-l7104","random-a1104-g3102-cx","random",1104,3102,,6102,7104,"complete",0.22634084960227785,0.912353515625,0.08102948962077501
"random-a1104-g3102-cx-t6103-l7101","random-a1104-g3102-cx","random",1104,3102,,6103,7101,"complete",0.26311294617848646,0.89794921875,0.08777825236984681
"random-a1104-g3102-cx-t6103-l7102","random-a1104-g3102-cx","random",1104,3102,,6103,7102,"complete",0.26635443085037197,0.89453125,0.0863290037590027
"random-a1104-g3102-cx-t6103-l7103","random-a1104-g3102-cx","random",1104,3102,,6103,7103,"complete",0.2656017885968,0.90234375,0.09115526071807342
"random-a1104-g3102-cx-t6103-l7104","random-a1104-g3102-cx","random",1104,3102,,6103,7104,"complete",0.26506937414991955,0.8974609375,0.08769574539348683
"random-a1104-g3102-cx-t6104-l7101","random-a1104-g3102-cx","random",1104,3102,,6104,7101,"complete",0.26353443516721153,0.896484375,0.09298382089406164
"random-a1104-g3102-cx-t6104-l7102","random-a1104-g3102-cx","random",1104,3102,,6104,7102,"complete",0.26987555091826787,0.8955078125,0.09035932389774788
"random-a1104-g3102-cx-t6104-l7103","random-a1104-g3102-cx","random",1104,3102,,6104,7103,"complete",0.2669648160849436,0.895263671875,0.0940231402694481
"random-a1104-g3102-cx-t6104-l7104","random-a1104-g3102-cx","random",1104,3102,,6104,7104,"complete",0.2693761359692638,0.8984375,0.08655483152519977
"random-a1101-g3103-cx-t6101-l7101","random-a1101-g3103-cx","random",1101,3103,,6101,7101,"complete",0.24000166119333025,0.910888671875,0.07437919772740749
"random-a1101-g3103-cx-t6101-l7102","random-a1101-g3103-cx","random",1101,3103,,6101,7102,"complete",0.22534750818172616,0.908935546875,0.07941533400032628
"random-a1101-g3103-cx-t6101-l7103","random-a1101-g3103-cx","random",1101,3103,,6101,7103,"complete",0.2362737281075155,0.913818359375,0.07607563910263472
"random-a1101-g3103-cx-t6101-l7104","random-a1101-g3103-cx","random",1101,3103,,6101,7104,"complete",0.23760400666782563,0.916259765625,0.07553494138234336
"random-a1101-g3103-cx-t6102-l7101","random-a1101-g3103-cx","random",1101,3103,,6102,7101,"complete",0.22781652089522303,0.912353515625,0.08122043377606879
"random-a1101-g3103-cx-t6102-l7102","random-a1101-g3103-cx","random",1101,3103,,6102,7102,"complete",0.22658911298279308,0.90869140625,0.08459405960669586
"random-a1101-g3103-cx-t6102-l7103","random-a1101-g3103-cx","random",1101,3103,,6102,7103,"complete",0.2277937506870812,0.909423828125,0.08002987174329079
"random-a1101-g3103-cx-t6102-l7104","random-a1101-g3103-cx","random",1101,3103,,6102,7104,"complete",0.2263412005696032,0.912353515625,0.0810352648961488
"random-a1101-g3103-cx-t6103-l7101","random-a1101-g3103-cx","random",1101,3103,,6103,7101,"complete",0.2631057394395186,0.898193359375,0.08777449054979848
"random-a1101-g3103-cx-t6103-l7102","random-a1101-g3103-cx","random",1101,3103,,6103,7102,"complete",0.2663497378726788,0.89453125,0.08633127453569524
"random-a1101-g3103-cx-t6103-l7103","random-a1101-g3103-cx","random",1101,3103,,6103,7103,"complete",0.2656035800194813,0.90234375,0.09115624767350831
"random-a1101-g3103-cx-t6103-l7104","random-a1101-g3103-cx","random",1101,3103,,6103,7104,"complete",0.26506810833668415,0.8974609375,0.08769464507794149
"random-a1101-g3103-cx-t6104-l7101","random-a1101-g3103-cx","random",1101,3103,,6104,7101,"complete",0.2635360748192039,0.896484375,0.0929857827929872
"random-a1101-g3103-cx-t6104-l7102","random-a1101-g3103-cx","random",1101,3103,,6104,7102,"complete",0.2698802894417535,0.8955078125,0.09035311499514262
"random-a1101-g3103-cx-t6104-l7103","random-a1101-g3103-cx","random",1101,3103,,6104,7103,"complete",0.2669721557187888,0.895263671875,0.0940203286101623
"random-a1101-g3103-cx-t6104-l7104","random-a1101-g3103-cx","random",1101,3103,,6104,7104,"complete",0.2693395268298023,0.8984375,0.08656584237011343
"random-a1102-g3103-cx-t6101-l7101","random-a1102-g3103-cx","random",1102,3103,,6101,7101,"complete",0.23999922583143576,0.910888671875,0.07437957458454604
"random-a1102-g3103-cx-t6101-l7102","random-a1102-g3103-cx","random",1102,3103,,6101,7102,"complete",0.22535381290909895,0.908935546875,0.07941302165308936
"random-a1102-g3103-cx-t6101-l7103","random-a1102-g3103-cx","random",1102,3103,,6101,7103,"complete",0.23627631463350576,0.913818359375,0.07607448398724015
"random-a1102-g3103-cx-t6101-l7104","random-a1102-g3103-cx","random",1102,3103,,6101,7104,"complete",0.23760351432866483,0.916259765625,0.07553668256905696
"random-a1102-g3103-cx-t6102-l7101","random-a1102-g3103-cx","random",1102,3103,,6102,7101,"complete",0.22776493355967897,0.912109375,0.08121696194643485
"random-a1102-g3103-cx-t6102-l7102","random-a1102-g3103-cx","random",1102,3103,,6102,7102,"complete",0.2265911216127952,0.90869140625,0.0845907309147348
"random-a1102-g3103-cx-t6102-l7103","random-a1102-g3103-cx","random",1102,3103,,6102,7103,"complete",0.227793791061053,0.91015625,0.08003108588529084
"random-a1102-g3103-cx-t6102-l7104","random-a1102-g3103-cx","random",1102,3103,,6102,7104,"complete",0.2263447791102971,0.912353515625,0.08103089661997544
"random-a1102-g3103-cx-t6103-l7101","random-a1102-g3103-cx","random",1102,3103,,6103,7101,"complete",0.2631113096621791,0.898193359375,0.08777539073144781
"random-a1102-g3103-cx-t6103-l7102","random-a1102-g3103-cx","random",1102,3103,,6103,7102,"complete",0.26634329707680576,0.89453125,0.08633326885764112
"random-a1102-g3103-cx-t6103-l7103","random-a1102-g3103-cx","random",1102,3103,,6103,7103,"complete",0.2656068799740279,0.90234375,0.09115266910662329
"random-a1102-g3103-cx-t6103-l7104","random-a1102-g3103-cx","random",1102,3103,,6103,7104,"complete",0.265068278188646,0.8974609375,0.08769440301087343
"random-a1102-g3103-cx-t6104-l7101","random-a1102-g3103-cx","random",1102,3103,,6104,7101,"complete",0.26353481810557716,0.896484375,0.09298741831197416
"random-a1102-g3103-cx-t6104-l7102","random-a1102-g3103-cx","random",1102,3103,,6104,7102,"complete",0.26987427429670546,0.8955078125,0.0903570597913992
"random-a1102-g3103-cx-t6104-l7103","random-a1102-g3103-cx","random",1102,3103,,6104,7103,"complete",0.2669734531893294,0.895263671875,0.09402254254939962
"random-a1102-g3103-cx-t6104-l7104","random-a1102-g3103-cx","random",1102,3103,,6104,7104,"complete",0.2693382336712287,0.898681640625,0.08652781659829814
"random-a1103-g3103-cx-t6101-l7101","random-a1103-g3103-cx","random",1103,3103,,6101,7101,"complete",0.2399988508468659,0.910888671875,0.07437967816312101
"random-a1103-g3103-cx-t6101-l7102","random-a1103-g3103-cx","random",1103,3103,,6101,7102,"complete",0.22534840227569583,0.908935546875,0.07941703945791063
"random-a1103-g3103-cx-t6101-l7103","random-a1103-g3103-cx","random",1103,3103,,6101,7103,"complete",0.23627732859512623,0.913818359375,0.07607712395374949
"random-a1103-g3103-cx-t6101-l7104","random-a1103-g3103-cx","random",1103,3103,,6101,7104,"complete",0.23760712606284173,0.916259765625,0.07553100834365606
"random-a1103-g3103-cx-t6102-l7101","random-a1103-g3103-cx","random",1103,3103,,6102,7101,"complete",0.22777949914584197,0.912109375,0.08119577041082922
"random-a1103-g3103-cx-t6102-l7102","random-a1103-g3103-cx","random",1103,3103,,6102,7102,"complete",0.22659555278470975,0.90869140625,0.08459127319933407
"random-a1103-g3103-cx-t6102-l7103","random-a1103-g3103-cx","random",1103,3103,,6102,7103,"complete",0.2277949321862758,0.91015625,0.08003222522440437
"random-a1103-g3103-cx-t6102-l7104","random-a1103-g3103-cx","random",1103,3103,,6102,7104,"complete",0.2263453304294915,0.912353515625,0.08103040495932465
"random-a1103-g3103-cx-t6103-l7101","random-a1103-g3103-cx","random",1103,3103,,6103,7101,"complete",0.26311237044491464,0.89794921875,0.08777511763721706
"random-a1103-g3103-cx-t6103-l7102","random-a1103-g3103-cx","random",1103,3103,,6103,7102,"complete",0.26635356130928556,0.89453125,0.08632951905799079
"random-a1103-g3103-cx-t6103-l7103","random-a1103-g3103-cx","random",1103,3103,,6103,7103,"complete",0.2655926895866901,0.90234375,0.0911537981009608
"random-a1103-g3103-cx-t6103-l7104","random-a1103-g3103-cx","random",1103,3103,,6103,7104,"complete",0.2650625006505433,0.8974609375,0.0877044467862696
"random-a1103-g3103-cx-t6104-l7101","random-a1103-g3103-cx","random",1103,3103,,6104,7101,"complete",0.2635328157614323,0.896484375,0.09298868626010096
"random-a1103-g3103-cx-t6104-l7102","random-a1103-g3103-cx","random",1103,3103,,6104,7102,"complete",0.269873320882824,0.8955078125,0.09035873863348054
"random-a1103-g3103-cx-t6104-l7103","random-a1103-g3103-cx","random",1103,3103,,6104,7103,"complete",0.26697348576386054,0.895263671875,0.09402037376622878
"random-a1103-g3103-cx-t6104-l7104","random-a1103-g3103-cx","random",1103,3103,,6104,7104,"complete",0.26936626836455135,0.8984375,0.08656391551837524
"random-a1104-g3103-cx-t6101-l7101","random-a1104-g3103-cx","random",1104,3103,,6101,7101,"complete",0.24000060793222383,0.910888671875,0.07438023400665288
"random-a1104-g3103-cx-t6101-l7102","random-a1104-g3103-cx","random",1104,3103,,6101,7102,"complete",0.22535546933233216,0.908935546875,0.07941413505298742
"random-a1104-g3103-cx-t6101-l7103","random-a1104-g3103-cx","random",1104,3103,,6101,7103,"complete",0.23627481809306092,0.913818359375,0.0760785337714869
"random-a1104-g3103-cx-t6101-l7104","random-a1104-g3103-cx","random",1104,3103,,6101,7104,"complete",0.23760439577364417,0.916259765625,0.0755327453046176
"random-a1104-g3103-cx-t6102-l7101","random-a1104-g3103-cx","random",1104,3103,,6102,7101,"complete",0.22774712523489116,0.9130859375,0.08122370387013529
"random-a1104-g3103-cx-t6102-l7102","random-a1104-g3103-cx","random",1104,3103,,6102,7102,"complete",0.2265880972427282,0.90869140625,0.08459161003189282
"random-a1104-g3103-cx-t6102-l7103","random-a1104-g3103-cx","random",1104,3103,,6102,7103,"complete",0.22779819732775952,0.91015625,0.08003353302010477
"random-a1104-g3103-cx-t6102-l7104","random-a1104-g3103-cx","random",1104,3103,,6102,7104,"complete",0.22634653889674705,0.912353515625,0.0810279868487401
"random-a1104-g3103-cx-t6103-l7101","random-a1104-g3103-cx","random",1104,3103,,6103,7101,"complete",0.2631071571941284,0.89794921875,0.08777622525967187
"random-a1104-g3103-cx-t6103-l7102","random-a1104-g3103-cx","random",1104,3103,,6103,7102,"complete",0.2663384228003596,0.89453125,0.08633504507354543
"random-a1104-g3103-cx-t6103-l7103","random-a1104-g3103-cx","random",1104,3103,,6103,7103,"complete",0.2656023677682162,0.90234375,0.09115433966706284
"random-a1104-g3103-cx-t6103-l7104","random-a1104-g3103-cx","random",1104,3103,,6103,7104,"complete",0.26506618443563024,0.8974609375,0.08769739989611422
"random-a1104-g3103-cx-t6104-l7101","random-a1104-g3103-cx","random",1104,3103,,6104,7101,"complete",0.26353842638594904,0.896484375,0.09298355963398428
"random-a1104-g3103-cx-t6104-l7102","random-a1104-g3103-cx","random",1104,3103,,6104,7102,"complete",0.2698783883988131,0.8955078125,0.09035426604921087
"random-a1104-g3103-cx-t6104-l7103","random-a1104-g3103-cx","random",1104,3103,,6104,7103,"complete",0.26697238590415556,0.895263671875,0.09401963428534998
"random-a1104-g3103-cx-t6104-l7104","random-a1104-g3103-cx","random",1104,3103,,6104,7104,"complete",0.2693355591728628,0.8984375,0.08656455458462332
"random-a1101-g3104-cx-t6101-l7101","random-a1101-g3104-cx","random",1101,3104,,6101,7101,"complete",0.23999395041392577,0.910888671875,0.0743854437678753
