seed,snapshot,source_kind,source_program_ordinal,step_offset,global_commit,step_status,program_present,program_left,program_right,program_len,delta_left,delta_right,invalid_source_step
6a09e667f3bcc909,600,ACTION,7,31,631,generated,true,61,92,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,7,32,632,generated,true,50,105,2,0,0.02,0
6a09e667f3bcc909,600,ACTION,7,33,633,generated,true,36,121,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,34,634,generated,true,62,97,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,35,635,generated,true,56,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,7,36,636,generated,true,22,18,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,7,37,637,generated,true,22,20,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,38,638,generated,true,31,13,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,39,639,generated,true,34,12,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,40,640,generated,true,36,12,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,41,641,generated,true,36,14,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,7,42,642,generated,true,63,112,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,7,43,643,generated,true,42,12,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,7,44,644,generated,true,56,0,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,7,45,645,generated,true,39,19,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,46,646,generated,true,61,122,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,7,47,647,generated,true,88,97,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,7,48,648,generated,true,51,13,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,7,49,649,generated,true,53,13,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,7,50,650,generated,true,79,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,7,51,651,generated,true,57,13,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,52,652,generated,true,89,106,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,7,53,653,generated,true,39,35,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,54,654,generated,true,61,15,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,7,55,655,generated,true,68,10,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,7,56,656,generated,true,58,22,2,0.01,-0.02,0
6a09e667f3bcc909,600,ACTION,7,57,657,generated,true,60,22,2,-0.01,-0.02,0
6a09e667f3bcc909,600,ACTION,7,58,658,generated,true,62,22,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,59,659,generated,true,64,22,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,60,660,generated,true,52,36,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,7,61,661,generated,true,59,31,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,62,662,generated,true,60,32,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,7,63,663,generated,true,71,23,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,1,601,generated,true,13,80,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,9,2,602,generated,true,116,102,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,3,603,generated,true,1,96,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,4,604,generated,true,18,81,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,5,605,generated,true,18,83,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,6,606,generated,true,5,98,2,0.02,0,0
6a09e667f3bcc909,600,ACTION,9,7,607,generated,true,116,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,8,608,generated,true,13,94,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,9,9,609,generated,true,13,96,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,10,610,generated,true,11,100,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,11,611,generated,true,13,100,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,12,612,generated,true,10,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,13,613,generated,true,14,103,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,14,614,generated,true,14,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,15,615,generated,true,9,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,16,616,generated,true,12,111,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,17,617,generated,true,13,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,18,618,generated,true,11,116,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,19,619,generated,true,13,116,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,20,620,generated,true,31,100,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,21,621,generated,true,15,118,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,22,622,generated,true,21,114,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,9,23,623,generated,true,31,106,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,9,24,624,generated,true,13,3,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,25,625,generated,true,13,5,2,-0.02,-0.01,0
6a09e667f3bcc909,600,ACTION,9,26,626,generated,true,13,7,2,-0.02,-0.01,0
6a09e667f3bcc909,600,ACTION,9,27,627,generated,true,13,9,2,-0.02,-0.01,0
6a09e667f3bcc909,600,ACTION,9,28,628,generated,true,18,6,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,29,629,generated,true,22,4,2,-0.02,0.01,0
6a09e667f3bcc909,600,ACTION,9,30,630,generated,true,22,6,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,31,631,generated,true,61,92,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,32,632,generated,true,50,105,2,0,0.02,0
6a09e667f3bcc909,600,ACTION,9,33,633,generated,true,36,121,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,34,634,generated,true,62,97,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,35,635,generated,true,56,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,36,636,generated,true,22,18,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,37,637,generated,true,22,20,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,38,638,generated,true,31,13,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,39,639,generated,true,34,12,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,40,640,generated,true,36,12,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,41,641,generated,true,36,14,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,42,642,generated,true,63,112,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,43,643,generated,true,42,12,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,9,44,644,generated,true,56,0,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,45,645,generated,true,39,19,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,46,646,generated,true,61,122,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,47,647,generated,true,88,97,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,48,648,generated,true,51,13,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,9,49,649,generated,true,53,13,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,9,50,650,generated,true,79,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,51,651,generated,true,57,13,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,52,652,generated,true,89,106,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,9,53,653,generated,true,39,35,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,54,654,generated,true,61,15,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,55,655,generated,true,68,10,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,9,56,656,generated,true,58,22,2,0.01,-0.02,0
6a09e667f3bcc909,600,ACTION,9,57,657,generated,true,60,22,2,-0.01,-0.02,0
6a09e667f3bcc909,600,ACTION,9,58,658,generated,true,62,22,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,59,659,generated,true,64,22,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,60,660,generated,true,52,36,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,9,61,661,generated,true,59,31,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,62,662,generated,true,60,32,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,9,63,663,generated,true,71,23,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,1,601,generated,true,13,80,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,11,2,602,generated,true,116,102,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,3,603,generated,true,1,96,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,4,604,generated,true,18,81,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,5,605,generated,true,18,83,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,6,606,generated,true,5,98,2,0.02,0,0
6a09e667f3bcc909,600,ACTION,11,7,607,generated,true,116,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,8,608,generated,true,13,94,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,11,9,609,generated,true,13,96,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,10,610,generated,true,11,100,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,11,611,generated,true,13,100,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,12,612,generated,true,10,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,13,613,generated,true,14,103,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,14,614,generated,true,14,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,15,615,generated,true,9,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,16,616,generated,true,12,111,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,17,617,generated,true,13,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,18,618,generated,true,11,116,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,19,619,generated,true,13,116,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,20,620,generated,true,31,100,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,21,621,generated,true,15,118,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,22,622,generated,true,21,114,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,11,23,623,generated,true,31,106,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,11,24,624,generated,true,13,3,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,25,625,generated,true,13,5,2,-0.02,-0.01,0
6a09e667f3bcc909,600,ACTION,11,26,626,generated,true,13,7,2,-0.02,-0.01,0
6a09e667f3bcc909,600,ACTION,11,27,627,generated,true,13,9,2,-0.02,-0.01,0
6a09e667f3bcc909,600,ACTION,11,28,628,generated,true,18,6,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,29,629,generated,true,22,4,2,-0.02,0.01,0
6a09e667f3bcc909,600,ACTION,11,30,630,generated,true,22,6,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,31,631,generated,true,61,92,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,32,632,generated,true,50,105,2,0,0.02,0
6a09e667f3bcc909,600,ACTION,11,33,633,generated,true,36,121,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,34,634,generated,true,62,97,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,35,635,generated,true,56,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,36,636,generated,true,22,18,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,37,637,generated,true,22,20,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,38,638,generated,true,31,13,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,39,639,generated,true,34,12,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,40,640,generated,true,36,12,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,41,641,generated,true,36,14,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,42,642,generated,true,63,112,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,43,643,generated,true,42,12,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,11,44,644,generated,true,56,0,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,45,645,generated,true,39,19,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,46,646,generated,true,61,122,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,47,647,generated,true,88,97,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,48,648,generated,true,51,13,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,11,49,649,generated,true,53,13,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,11,50,650,generated,true,79,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,51,651,generated,true,57,13,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,52,652,generated,true,89,106,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,11,53,653,generated,true,39,35,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,54,654,generated,true,61,15,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,55,655,generated,true,68,10,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,11,56,656,generated,true,58,22,2,0.01,-0.02,0
6a09e667f3bcc909,600,ACTION,11,57,657,generated,true,60,22,2,-0.01,-0.02,0
6a09e667f3bcc909,600,ACTION,11,58,658,generated,true,62,22,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,59,659,generated,true,64,22,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,60,660,generated,true,52,36,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,11,61,661,generated,true,59,31,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,62,662,generated,true,60,32,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,11,63,663,generated,true,71,23,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,1,601,generated,true,13,80,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,13,2,602,generated,true,116,102,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,3,603,generated,true,1,96,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,4,604,generated,true,18,81,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,5,605,generated,true,18,83,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,6,606,generated,true,5,98,2,0.02,0,0
6a09e667f3bcc909,600,ACTION,13,7,607,generated,true,116,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,8,608,generated,true,13,94,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,13,9,609,generated,true,13,96,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,10,610,generated,true,11,100,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,11,611,generated,true,13,100,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,12,612,generated,true,10,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,13,613,generated,true,14,103,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,14,614,generated,true,14,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,15,615,generated,true,9,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,16,616,generated,true,12,111,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,17,617,generated,true,13,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,18,618,generated,true,11,116,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,19,619,generated,true,13,116,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,20,620,generated,true,31,100,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,21,621,generated,true,15,118,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,22,622,generated,true,21,114,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,13,23,623,generated,true,31,106,2,-0.02,0,0
6a09e667f3bcc909,600,ACTION,13,24,624,generated,true,13,3,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,25,625,generated,true,13,5,2,-0.02,-0.01,0
6a09e667f3bcc909,600,ACTION,13,26,626,generated,true,13,7,2,-0.02,-0.01,0
6a09e667f3bcc909,600,ACTION,13,27,627,generated,true,13,9,2,-0.02,-0.01,0
6a09e667f3bcc909,600,ACTION,13,28,628,generated,true,18,6,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,29,629,generated,true,22,4,2,-0.02,0.01,0
6a09e667f3bcc909,600,ACTION,13,30,630,generated,true,22,6,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,31,631,generated,true,61,92,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,32,632,generated,true,50,105,2,0,0.02,0
6a09e667f3bcc909,600,ACTION,13,33,633,generated,true,36,121,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,34,634,generated,true,62,97,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,35,635,generated,true,56,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,36,636,generated,true,22,18,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,37,637,generated,true,22,20,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,38,638,generated,true,31,13,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,39,639,generated,true,34,12,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,40,640,generated,true,36,12,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,41,641,generated,true,36,14,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,42,642,generated,true,63,112,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,43,643,generated,true,42,12,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,13,44,644,generated,true,77,102,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,45,645,generated,true,39,19,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,46,646,generated,true,61,122,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,47,647,generated,true,88,97,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,48,648,generated,true,51,13,2,0,-0.02,0
6a09e667f3bcc909,600,ACTION,13,49,649,generated,true,56,10,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,50,650,generated,true,79,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,51,651,generated,true,57,13,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,52,652,generated,true,72,0,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,53,653,generated,true,74,0,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,54,654,generated,true,61,15,2,0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,55,655,generated,true,89,112,2,-0.01,0.02,0
6a09e667f3bcc909,600,ACTION,13,56,656,generated,true,58,22,2,0.01,-0.02,0
6a09e667f3bcc909,600,ACTION,13,57,657,generated,true,60,22,2,-0.01,-0.02,0
6a09e667f3bcc909,600,ACTION,13,58,658,generated,true,62,22,2,0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,59,659,generated,true,64,22,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,60,660,generated,true,63,25,2,-0.02,0.02,0
6a09e667f3bcc909,600,ACTION,13,61,661,generated,true,59,31,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ACTION,13,62,662,generated,true,56,36,2,0.02,-0.01,0
6a09e667f3bcc909,600,ACTION,13,63,663,generated,true,63,31,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,1,601,generated,true,13,80,2,-0.02,0,0
6a09e667f3bcc909,600,ANCESTOR,-1,2,602,generated,true,13,82,2,-0.02,0,0
6a09e667f3bcc909,600,ANCESTOR,-1,3,603,generated,true,1,96,2,0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,4,604,generated,true,18,81,2,0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,5,605,generated,true,18,83,2,0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,6,606,generated,true,5,98,2,0.02,0,0
6a09e667f3bcc909,600,ANCESTOR,-1,7,607,generated,true,116,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,8,608,generated,true,13,94,2,-0.02,-0.005,0
6a09e667f3bcc909,600,ANCESTOR,-1,9,609,generated,true,13,96,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,10,610,generated,true,11,100,2,0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,11,611,generated,true,13,100,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,12,612,generated,true,10,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,13,613,generated,true,14,103,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,14,614,generated,true,14,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,15,615,generated,true,9,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,16,616,generated,true,12,111,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,17,617,generated,true,13,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,18,618,generated,true,11,116,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,19,619,generated,true,13,116,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,20,620,generated,true,31,100,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,21,621,generated,true,15,118,2,0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,22,622,generated,true,21,114,2,-0.02,0,0
6a09e667f3bcc909,600,ANCESTOR,-1,23,623,generated,true,31,106,2,-0.02,0,0
6a09e667f3bcc909,600,ANCESTOR,-1,24,624,generated,true,13,3,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,25,625,generated,true,13,5,2,-0.02,-0.01,0
6a09e667f3bcc909,600,ANCESTOR,-1,26,626,generated,true,13,7,2,-0.02,-0.01,0
6a09e667f3bcc909,600,ANCESTOR,-1,27,627,generated,true,13,9,2,-0.02,-0.01,0
6a09e667f3bcc909,600,ANCESTOR,-1,28,628,generated,true,18,6,2,-0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,29,629,generated,true,22,4,2,-0.02,0.01,0
6a09e667f3bcc909,600,ANCESTOR,-1,30,630,generated,true,22,6,2,-0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,31,631,generated,true,35,118,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,32,632,generated,true,22,10,2,-0.01,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,33,633,generated,true,36,121,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,34,634,generated,true,62,97,2,0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,35,635,generated,true,56,105,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,36,636,generated,true,22,18,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,37,637,generated,true,22,20,2,0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,38,638,generated,true,31,13,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,39,639,generated,true,34,12,2,0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,40,640,generated,true,36,12,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,41,641,generated,true,36,14,2,-0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,42,642,generated,true,63,112,2,-0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,43,643,generated,true,42,12,2,0,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,44,644,generated,true,56,0,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,45,645,generated,true,39,19,2,0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,46,646,generated,true,61,122,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,47,647,generated,true,88,97,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,48,648,generated,true,51,13,2,0,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,49,649,generated,true,56,10,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,50,650,generated,true,79,112,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,51,651,generated,true,57,13,2,0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,52,652,generated,true,72,0,2,-0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,53,653,generated,true,97,100,2,0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,54,654,generated,true,61,15,2,0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,55,655,generated,true,89,112,2,-0.01,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,56,656,generated,true,67,13,2,0.01,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,57,657,generated,true,60,22,2,-0.01,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,58,658,generated,true,62,22,2,0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,59,659,generated,true,64,22,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,60,660,generated,true,63,25,2,-0.02,0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,61,661,generated,true,59,31,2,-0.02,-0.02,0
6a09e667f3bcc909,600,ANCESTOR,-1,62,662,generated,true,76,16,2,0.02,-0.01,0
6a09e667f3bcc909,600,ANCESTOR,-1,63,663,generated,true,73,21,2,-0.02,-0.01,0
6a09e667f3bcc909,2400,ACTION,15,1,2401,generated,true,68,58,2,-0.02,-0.02,0
6a09e667f3bcc909,2400,ACTION,15,2,2402,generated,true,70,58,2,-0.01,-0.02,0
6a09e667f3bcc909,2400,ACTION,15,3,2403,generated,true,88,42,2,0.02,0.02,0
6a09e667f3bcc909,2400,ACTION,15,4,2404,generated,true,120,12,2,-0.01,0.02,0
6a09e667f3bcc909,2400,ACTION,15,5,2405,generated,true,122,12,2,-0.01,0.02,0
6a09e667f3bcc909,2400,ACTION,15,6,2406,generated,true,0,13,2,0.02,-0.02,0
6a09e667f3bcc909,2400,ACTION,15,7,2407,generated,true,3,12,2,0.02,0.02,0
