seed,snapshot,domain,slot,pair_kind,horizon,program_a_ordinal,program_b_ordinal,complete_horizon,delta_a,delta_ancestor,delta_b,source_interaction,identity_residual,path_divergent,differing_commits,first_difference,cumulative_action_l1,net_displacement_l1,invalid_path_a,invalid_path_ancestor,invalid_path_b
b492b66fbe98f273,4200,D1_EXACT_VECTOR,0,C1_C2,64,29,15,true,-5.960464477539e-8,-8.940696716309e-8,-5.960464477539e-8,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,G_C1,1,1,29,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,G_C1,2,1,29,true,0.000000000000e0,-3.874301910400e-7,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,G_C1,4,1,29,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,G_C1,8,1,29,true,-8.940696716309e-8,-8.940696716309e-8,-8.940696716309e-8,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,G_C1,16,1,29,true,-1.788139343262e-7,-1.490116119385e-7,-1.788139343262e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,G_C1,32,1,29,true,-1.192092895508e-7,-1.192092895508e-7,-1.192092895508e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,G_C1,64,1,29,true,-8.940696716309e-8,-8.940696716309e-8,-8.940696716309e-8,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,C1_C2,1,29,43,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,C1_C2,2,29,43,true,0.000000000000e0,2.384185791016e-7,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,C1_C2,4,29,43,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,C1_C2,8,29,43,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,C1_C2,16,29,43,true,8.940696716309e-8,5.960464477539e-8,8.940696716309e-8,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,C1_C2,32,29,43,true,2.980232238770e-8,2.980232238770e-8,2.980232238770e-8,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,0,C1_C2,64,29,43,true,5.960464477539e-8,2.980232238770e-8,5.960464477539e-8,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,G_C1,1,1,15,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,G_C1,2,1,15,true,0.000000000000e0,-8.046627044678e-7,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,G_C1,4,1,15,true,0.000000000000e0,-3.874301910400e-7,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,G_C1,8,1,15,true,-2.384185791016e-7,-2.384185791016e-7,-2.384185791016e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,G_C1,16,1,15,true,-3.278255462646e-7,-3.278255462646e-7,-3.278255462646e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,G_C1,32,1,15,true,-2.682209014893e-7,-2.682209014893e-7,-2.682209014893e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,G_C1,64,1,15,true,-1.490116119385e-7,-1.788139343262e-7,-1.490116119385e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,C1_C2,1,15,36,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,C1_C2,2,15,36,true,0.000000000000e0,8.046627044678e-7,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,C1_C2,4,15,36,true,0.000000000000e0,3.874301910400e-7,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,C1_C2,8,15,36,true,2.980232238770e-7,2.980232238770e-7,2.980232238770e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,C1_C2,16,15,36,true,3.874301910400e-7,4.172325134277e-7,3.874301910400e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,C1_C2,32,15,36,true,3.576278686523e-7,3.576278686523e-7,3.576278686523e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
b492b66fbe98f273,4200,D2_MAGNITUDE_ONLY,1,C1_C2,64,15,36,true,1.788139343262e-7,2.086162567139e-7,1.788139343262e-7,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,G_C1,1,9,11,true,-2.062320709229e-5,-2.062320709229e-5,-2.062320709229e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,G_C1,2,9,11,true,-1.186132431030e-5,-1.186132431030e-5,-1.186132431030e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,G_C1,4,9,11,true,-9.536743164062e-6,-3.635883331299e-6,-9.536743164062e-6,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,G_C1,8,9,11,true,-1.066923141479e-5,-5.066394805908e-6,-1.066923141479e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,G_C1,16,9,11,true,-1.728534698486e-6,4.053115844727e-6,-1.728534698486e-6,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,G_C1,32,9,11,true,-2.634525299072e-5,-1.412630081177e-5,-2.634525299072e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,G_C1,64,9,11,true,-5.465745925903e-5,-2.944469451904e-5,-5.465745925903e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,C1_C2,1,11,7,true,-2.294778823853e-5,-2.294778823853e-5,-2.294778823853e-5,0.000000000000e0,0.000000000000e0,true,1,8,0.004999999888241291,0.004999999888241291,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,C1_C2,2,11,7,true,-1.436471939087e-5,-1.436471939087e-5,-1.436471939087e-5,0.000000000000e0,0.000000000000e0,true,1,8,0.004999999888241291,0.004999999888241291,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,C1_C2,4,11,7,true,-1.227855682373e-5,-6.437301635742e-6,-1.227855682373e-5,0.000000000000e0,0.000000000000e0,true,1,8,0.004999999888241291,0.004999999888241291,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,C1_C2,8,11,7,true,-1.341104507446e-5,-7.510185241699e-6,-1.341104507446e-5,0.000000000000e0,0.000000000000e0,true,1,8,0.004999999888241291,0.004999999888241291,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,C1_C2,16,11,7,true,-4.529953002930e-6,1.370906829834e-6,-3.039836883545e-6,-1.490116119385e-6,0.000000000000e0,true,1,8,0.004999999888241291,0.004999999888241291,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,C1_C2,32,11,7,true,-2.938508987427e-5,-1.710653305054e-5,-2.771615982056e-5,-1.668930053711e-6,0.000000000000e0,true,1,8,0.004999999888241291,0.004999999888241291,0,0,0
6a09e667f3bcc909,600,D1_EXACT_VECTOR,0,C1_C2,64,11,7,true,-5.805492401123e-5,-3.260374069214e-5,-5.638599395752e-5,-1.668930053711e-6,0.000000000000e0,true,1,8,0.004999999888241291,0.004999999888241291,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,G_C1,1,9,11,true,-2.062320709229e-5,-2.062320709229e-5,-2.062320709229e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,G_C1,2,9,11,true,-1.186132431030e-5,-1.186132431030e-5,-1.186132431030e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,G_C1,4,9,11,true,-9.536743164062e-6,-3.635883331299e-6,-9.536743164062e-6,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,G_C1,8,9,11,true,-1.066923141479e-5,-5.066394805908e-6,-1.066923141479e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,G_C1,16,9,11,true,-1.728534698486e-6,4.053115844727e-6,-1.728534698486e-6,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,G_C1,32,9,11,true,-2.634525299072e-5,-1.412630081177e-5,-2.634525299072e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,G_C1,64,9,11,true,-5.465745925903e-5,-2.944469451904e-5,-5.465745925903e-5,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,C1_C2,1,11,13,true,-1.108646392822e-5,-1.108646392822e-5,-1.108646392822e-5,0.000000000000e0,0.000000000000e0,true,8,44,0.5599999874830246,0.3999999910593033,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,C1_C2,2,11,13,true,-6.914138793945e-6,-6.914138793945e-6,-6.914138793945e-6,0.000000000000e0,0.000000000000e0,true,8,44,0.5599999874830246,0.3999999910593033,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,C1_C2,4,11,13,true,-5.841255187988e-6,-2.980232238770e-6,-5.841255187988e-6,0.000000000000e0,0.000000000000e0,true,8,44,0.5599999874830246,0.3999999910593033,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,C1_C2,8,11,13,true,-6.318092346191e-6,-3.337860107422e-6,-6.318092346191e-6,0.000000000000e0,0.000000000000e0,true,8,44,0.5599999874830246,0.3999999910593033,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,C1_C2,16,11,13,true,-1.847743988037e-6,1.072883605957e-6,-1.847743988037e-6,0.000000000000e0,0.000000000000e0,true,8,44,0.5599999874830246,0.3999999910593033,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,C1_C2,32,11,13,true,-1.418590545654e-5,-8.225440979004e-6,-1.418590545654e-5,0.000000000000e0,0.000000000000e0,true,8,44,0.5599999874830246,0.3999999910593033,0,0,0
6a09e667f3bcc909,600,D2_MAGNITUDE_ONLY,0,C1_C2,64,11,13,true,-2.855062484741e-5,-1.591444015503e-5,-3.111362457275e-5,2.562999725342e-6,0.000000000000e0,true,8,44,0.5599999874830246,0.3999999910593033,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,G_C1,1,9,11,true,-1.847743988037e-5,-1.847743988037e-5,-1.847743988037e-5,0.000000000000e0,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,G_C1,2,9,11,true,8.463859558105e-6,8.463859558105e-6,8.463859558105e-6,0.000000000000e0,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,G_C1,4,9,11,true,3.862380981445e-5,3.856420516968e-5,3.862380981445e-5,0.000000000000e0,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,G_C1,8,9,11,true,1.388788223267e-5,1.460313796997e-5,1.388788223267e-5,0.000000000000e0,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,G_C1,16,9,11,true,-6.210803985596e-5,-4.243850708008e-5,-6.210803985596e-5,0.000000000000e0,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,G_C1,32,9,11,true,-2.932548522949e-5,-1.227855682373e-5,-4.291534423828e-5,1.358985900879e-5,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,G_C1,64,9,11,true,-8.326768875122e-5,-9.763240814209e-5,-1.103878021240e-4,2.712011337280e-5,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,C1_C2,1,11,7,true,-2.431869506836e-5,-2.431869506836e-5,-2.431869506836e-5,0.000000000000e0,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,C1_C2,2,11,7,true,2.145767211914e-6,2.145767211914e-6,2.145767211914e-6,0.000000000000e0,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,C1_C2,4,11,7,true,3.254413604736e-5,3.248453140259e-5,3.254413604736e-5,0.000000000000e0,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,C1_C2,8,11,7,true,7.867813110352e-6,8.940696716309e-6,7.867813110352e-6,0.000000000000e0,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,C1_C2,16,11,7,true,-6.783008575439e-5,-4.774332046509e-5,-6.783008575439e-5,0.000000000000e0,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,C1_C2,32,11,7,true,-4.774332046509e-5,-1.782178878784e-5,-4.774332046509e-5,0.000000000000e0,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D1_EXACT_VECTOR,0,C1_C2,64,11,7,true,-1.150965690613e-4,-1.029968261719e-4,-1.149177551270e-4,-1.788139343262e-7,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,G_C1,1,9,11,true,-1.847743988037e-5,-1.847743988037e-5,-1.847743988037e-5,0.000000000000e0,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,G_C1,2,9,11,true,8.463859558105e-6,8.463859558105e-6,8.463859558105e-6,0.000000000000e0,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,G_C1,4,9,11,true,3.862380981445e-5,3.856420516968e-5,3.862380981445e-5,0.000000000000e0,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,G_C1,8,9,11,true,1.388788223267e-5,1.460313796997e-5,1.388788223267e-5,0.000000000000e0,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,G_C1,16,9,11,true,-6.210803985596e-5,-4.243850708008e-5,-6.210803985596e-5,0.000000000000e0,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,G_C1,32,9,11,true,-2.932548522949e-5,-1.227855682373e-5,-4.291534423828e-5,1.358985900879e-5,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,G_C1,64,9,11,true,-8.326768875122e-5,-9.763240814209e-5,-1.103878021240e-4,2.712011337280e-5,0.000000000000e0,true,14,19,0.8849999802187085,0.5549999875947833,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,C1_C2,1,11,13,true,-1.126527786255e-5,-1.126527786255e-5,-1.126527786255e-5,0.000000000000e0,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,C1_C2,2,11,13,true,1.668930053711e-6,1.668930053711e-6,1.668930053711e-6,0.000000000000e0,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,C1_C2,4,11,13,true,1.686811447144e-5,1.698732376099e-5,1.686811447144e-5,0.000000000000e0,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,C1_C2,8,11,13,true,4.649162292480e-6,5.424022674561e-6,4.649162292480e-6,0.000000000000e0,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,C1_C2,16,11,13,true,-3.331899642944e-5,-2.330541610718e-5,-3.331899642944e-5,0.000000000000e0,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,C1_C2,32,11,13,true,-2.318620681763e-5,-8.344650268555e-6,-2.318620681763e-5,0.000000000000e0,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,600,D2_MAGNITUDE_ONLY,0,C1_C2,64,11,13,true,-5.674362182617e-5,-5.102157592773e-5,-5.668401718140e-5,-5.960464477539e-8,0.000000000000e0,true,2,36,0.014999999664723873,0.014999999664723873,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,G_C1,1,22,26,true,1.227855682373e-5,1.227855682373e-5,1.227855682373e-5,0.000000000000e0,0.000000000000e0,true,15,4,0.944999978877604,0.5649999873712659,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,G_C1,2,22,26,true,2.459585666656e-4,2.459585666656e-4,2.459585666656e-4,0.000000000000e0,0.000000000000e0,true,15,4,0.944999978877604,0.5649999873712659,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,G_C1,4,22,26,true,6.574690341949e-4,6.574690341949e-4,6.574690341949e-4,0.000000000000e0,0.000000000000e0,true,15,4,0.944999978877604,0.5649999873712659,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,G_C1,8,22,26,true,2.756714820862e-4,3.502368927002e-4,3.502368927002e-4,-7.456541061401e-5,0.000000000000e0,true,15,4,0.944999978877604,0.5649999873712659,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,G_C1,16,22,26,true,5.258321762085e-4,5.941390991211e-4,4.625618457794e-4,6.327033042908e-5,0.000000000000e0,true,15,4,0.944999978877604,0.5649999873712659,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,G_C1,32,22,26,true,1.129508018494e-5,4.777312278748e-5,-5.567073822021e-5,6.696581840515e-5,0.000000000000e0,true,15,4,0.944999978877604,0.5649999873712659,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,G_C1,64,22,26,true,-6.968975067139e-4,-4.481375217438e-4,-8.372366428375e-4,1.403391361237e-4,0.000000000000e0,true,15,4,0.944999978877604,0.5649999873712659,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,1,26,39,true,3.242492675781e-5,3.242492675781e-5,3.242492675781e-5,0.000000000000e0,0.000000000000e0,true,16,15,0.9899999778717756,0.7699999827891588,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,2,26,39,true,2.501606941223e-4,2.501606941223e-4,2.501606941223e-4,0.000000000000e0,0.000000000000e0,true,16,15,0.9899999778717756,0.7699999827891588,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,4,26,39,true,7.540285587311e-4,7.540285587311e-4,7.540285587311e-4,0.000000000000e0,0.000000000000e0,true,16,15,0.9899999778717756,0.7699999827891588,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,8,26,39,true,3.294944763184e-4,3.294944763184e-4,3.294944763184e-4,0.000000000000e0,0.000000000000e0,true,16,15,0.9899999778717756,0.7699999827891588,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,16,26,39,true,3.524720668793e-4,5.501508712769e-4,5.501508712769e-4,-1.976788043976e-4,0.000000000000e0,true,16,15,0.9899999778717756,0.7699999827891588,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,32,26,39,true,-1.540184020996e-4,-7.554888725281e-5,-7.554888725281e-5,-7.846951484680e-5,0.000000000000e0,true,16,15,0.9899999778717756,0.7699999827891588,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,0,C1_C2,64,26,39,true,-5.575418472290e-4,-6.681382656097e-4,-6.394088268280e-4,8.186697959900e-5,0.000000000000e0,true,16,15,0.9899999778717756,0.7699999827891588,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,G_C1,1,22,21,true,-1.731514930725e-5,-1.731514930725e-5,-1.731514930725e-5,0.000000000000e0,0.000000000000e0,true,14,4,0.9049999797716737,0.5249999882653356,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,G_C1,2,22,21,true,2.898275852203e-4,2.898275852203e-4,2.898275852203e-4,0.000000000000e0,0.000000000000e0,true,14,4,0.9049999797716737,0.5249999882653356,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,G_C1,4,22,21,true,8.469223976135e-4,8.469223976135e-4,8.469223976135e-4,0.000000000000e0,0.000000000000e0,true,14,4,0.9049999797716737,0.5249999882653356,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,G_C1,8,22,21,true,3.367960453033e-4,4.360675811768e-4,4.360675811768e-4,-9.927153587341e-5,0.000000000000e0,true,14,4,0.9049999797716737,0.5249999882653356,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,G_C1,16,22,21,true,6.694793701172e-4,7.625520229340e-4,5.846619606018e-4,8.481740951538e-5,0.000000000000e0,true,14,4,0.9049999797716737,0.5249999882653356,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,G_C1,32,22,21,true,-1.692771911621e-5,3.117322921753e-5,-1.068115234375e-4,8.988380432129e-5,0.000000000000e0,true,14,4,0.9049999797716737,0.5249999882653356,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,G_C1,64,22,21,true,-9.664297103882e-4,-6.336271762848e-4,-7.108747959137e-4,-2.555549144745e-4,0.000000000000e0,true,14,4,0.9049999797716737,0.5249999882653356,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,1,21,2,true,4.702806472778e-5,4.702806472778e-5,4.702806472778e-5,0.000000000000e0,0.000000000000e0,true,18,10,1.1199999749660492,0.8799999803304672,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,2,21,2,true,3.343522548676e-4,3.343522548676e-4,3.343522548676e-4,0.000000000000e0,0.000000000000e0,true,18,10,1.1199999749660492,0.8799999803304672,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,4,21,2,true,1.055955886841e-3,1.055955886841e-3,1.055955886841e-3,0.000000000000e0,0.000000000000e0,true,18,10,1.1199999749660492,0.8799999803304672,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,8,21,2,true,4.094243049622e-4,4.094243049622e-4,4.094243049622e-4,0.000000000000e0,0.000000000000e0,true,18,10,1.1199999749660492,0.8799999803304672,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,16,21,2,true,3.889799118042e-4,6.922483444214e-4,7.668137550354e-4,-3.778338432312e-4,0.000000000000e0,true,18,10,1.1199999749660492,0.8799999803304672,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,32,21,2,true,-2.838373184204e-4,-1.966357231140e-4,-7.277727127075e-5,-2.110600471497e-4,0.000000000000e0,true,18,10,1.1199999749660492,0.8799999803304672,0,0,0
bb67ae8584caa73b,2400,D2_MAGNITUDE_ONLY,1,C1_C2,64,21,2,true,-1.034319400787e-3,-1.041501760483e-3,-7.271468639374e-4,-3.071725368500e-4,0.000000000000e0,true,18,10,1.1199999749660492,0.8799999803304672,0,0,0
3c6ef372fe94f82b,600,D1_EXACT_VECTOR,0,G_C1,1,14,17,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
3c6ef372fe94f82b,600,D1_EXACT_VECTOR,0,G_C1,2,14,17,true,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,0.000000000000e0,false,0,0,0,0,0,0,0
