policy,epoch,loss_before,loss_after,accuracy_after,selected_primitives,programs,utility_evaluations
G4-forbidden-hot-pairs,918,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,919,0.01776588,0.01776588,1.00000000,0,0,3549
G4-forbidden-hot-pairs,920,0.01776588,0.01776588,1.00000000,0,0,3499
G4-forbidden-hot-pairs,921,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,922,0.01776588,0.01776588,1.00000000,0,0,3824
G4-forbidden-hot-pairs,923,0.01776588,0.01776588,1.00000000,0,0,2949
G4-forbidden-hot-pairs,924,0.01776588,0.01776588,1.00000000,0,0,3049
G4-forbidden-hot-pairs,925,0.01776588,0.01776588,1.00000000,0,0,2724
G4-forbidden-hot-pairs,926,0.01776588,0.01776588,1.00000000,0,0,3549
G4-forbidden-hot-pairs,927,0.01776588,0.01776588,1.00000000,0,0,2949
G4-forbidden-hot-pairs,928,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,929,0.01776588,0.01776588,1.00000000,0,0,4149
G4-forbidden-hot-pairs,930,0.01776588,0.01776588,1.00000000,0,0,3549
G4-forbidden-hot-pairs,931,0.01776588,0.01776588,1.00000000,0,0,2949
G4-forbidden-hot-pairs,932,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,933,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,934,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,935,0.01776588,0.01776588,1.00000000,0,0,2624
G4-forbidden-hot-pairs,936,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,937,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,938,0.01776588,0.01776588,1.00000000,0,0,2574
G4-forbidden-hot-pairs,939,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,940,0.01776588,0.01776588,1.00000000,0,0,3549
G4-forbidden-hot-pairs,941,0.01776588,0.01776588,1.00000000,0,0,3824
G4-forbidden-hot-pairs,942,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,943,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,944,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,945,0.01776588,0.01776588,1.00000000,0,0,3324
G4-forbidden-hot-pairs,946,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,947,0.01776588,0.01776588,1.00000000,0,0,2624
G4-forbidden-hot-pairs,948,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,949,0.01776588,0.01776588,1.00000000,0,0,4149
G4-forbidden-hot-pairs,950,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,951,0.01776588,0.01776588,1.00000000,0,0,3499
G4-forbidden-hot-pairs,952,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,953,0.01776588,0.01776588,1.00000000,0,0,3824
G4-forbidden-hot-pairs,954,0.01776588,0.01776588,1.00000000,0,0,3549
G4-forbidden-hot-pairs,955,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,956,0.01776588,0.01776588,1.00000000,0,0,3549
G4-forbidden-hot-pairs,957,0.01776588,0.01776588,1.00000000,0,0,2949
G4-forbidden-hot-pairs,958,0.01776588,0.01776588,1.00000000,0,0,3649
G4-forbidden-hot-pairs,959,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,960,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,961,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,962,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,963,0.01776588,0.01776588,1.00000000,0,0,2949
G4-forbidden-hot-pairs,964,0.01776588,0.01776588,1.00000000,0,0,3824
G4-forbidden-hot-pairs,965,0.01776588,0.01776588,1.00000000,0,0,3549
G4-forbidden-hot-pairs,966,0.01776588,0.01776588,1.00000000,0,0,3549
G4-forbidden-hot-pairs,967,0.01776588,0.01776588,1.00000000,0,0,2624
G4-forbidden-hot-pairs,968,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,969,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,970,0.01776588,0.01776588,1.00000000,0,0,3824
G4-forbidden-hot-pairs,971,0.01776588,0.01776588,1.00000000,0,0,4149
G4-forbidden-hot-pairs,972,0.01776588,0.01776588,1.00000000,0,0,2724
G4-forbidden-hot-pairs,973,0.01776588,0.01776588,1.00000000,0,0,4149
G4-forbidden-hot-pairs,974,0.01776588,0.01776588,1.00000000,0,0,2624
G4-forbidden-hot-pairs,975,0.01776588,0.01776588,1.00000000,0,0,2624
G4-forbidden-hot-pairs,976,0.01776588,0.01776588,1.00000000,0,0,3824
G4-forbidden-hot-pairs,977,0.01776588,0.01776588,1.00000000,0,0,4149
G4-forbidden-hot-pairs,978,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,979,0.01776588,0.01776588,1.00000000,0,0,2299
G4-forbidden-hot-pairs,980,0.01776588,0.01776588,1.00000000,0,0,2949
G4-forbidden-hot-pairs,981,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,982,0.01776588,0.01776588,1.00000000,0,0,3549
G4-forbidden-hot-pairs,983,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,984,0.01776588,0.01776588,1.00000000,0,0,4149
G4-forbidden-hot-pairs,985,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,986,0.01776588,0.01776588,1.00000000,0,0,3649
G4-forbidden-hot-pairs,987,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,988,0.01776588,0.01776588,1.00000000,0,0,3549
G4-forbidden-hot-pairs,989,0.01776588,0.01776588,1.00000000,0,0,3649
G4-forbidden-hot-pairs,990,0.01776588,0.01776588,1.00000000,0,0,4424
G4-forbidden-hot-pairs,991,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,992,0.01776588,0.01776588,1.00000000,0,0,3549
G4-forbidden-hot-pairs,993,0.01776588,0.01776588,1.00000000,0,0,3824
G4-forbidden-hot-pairs,994,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,995,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,996,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,997,0.01776588,0.01776588,1.00000000,0,0,2624
G4-forbidden-hot-pairs,998,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,999,0.01776588,0.01776588,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1000,0.01776588,0.01776588,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1001,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1002,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1003,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1004,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1005,0.01776588,0.01776588,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1006,0.01776588,0.01776588,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1007,0.01776588,0.01776588,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1008,0.01776588,0.01776588,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1009,0.01776588,0.01776588,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1010,0.01776588,0.01776588,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1011,0.01776588,0.01776588,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1012,0.01776588,0.01776588,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1013,0.01776588,0.01776588,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1014,0.01776588,0.01776588,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1015,0.01776588,0.01768025,1.00000000,3,1,7048
G4-forbidden-hot-pairs,1016,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1017,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1018,0.01768025,0.01768025,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1019,0.01768025,0.01768025,1.00000000,0,0,4249
G4-forbidden-hot-pairs,1020,0.01768025,0.01768025,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1021,0.01768025,0.01768025,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1022,0.01768025,0.01768025,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1023,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1024,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1025,0.01768025,0.01768025,1.00000000,0,0,4249
G4-forbidden-hot-pairs,1026,0.01768025,0.01768025,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1027,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1028,0.01768025,0.01768025,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1029,0.01768025,0.01768025,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1030,0.01768025,0.01768025,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1031,0.01768025,0.01768025,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1032,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1033,0.01768025,0.01768025,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1034,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1035,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1036,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1037,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1038,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1039,0.01768025,0.01768025,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1040,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1041,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1042,0.01768025,0.01768025,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1043,0.01768025,0.01768025,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1044,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1045,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1046,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1047,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1048,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1049,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1050,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1051,0.01768025,0.01768025,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1052,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1053,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1054,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1055,0.01768025,0.01768025,1.00000000,0,0,2574
G4-forbidden-hot-pairs,1056,0.01768025,0.01768025,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1057,0.01768025,0.01768025,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1058,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1059,0.01768025,0.01768025,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1060,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1061,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1062,0.01768025,0.01768025,1.00000000,0,0,2574
G4-forbidden-hot-pairs,1063,0.01768025,0.01768025,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1064,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1065,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1066,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1067,0.01768025,0.01768025,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1068,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1069,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1070,0.01768025,0.01768025,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1071,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1072,0.01768025,0.01768025,1.00000000,0,0,2574
G4-forbidden-hot-pairs,1073,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1074,0.01768025,0.01768025,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1075,0.01768025,0.01768025,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1076,0.01768025,0.01768025,1.00000000,0,0,3324
G4-forbidden-hot-pairs,1077,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1078,0.01768025,0.01768025,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1079,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1080,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1081,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1082,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1083,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1084,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1085,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1086,0.01768025,0.01768025,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1087,0.01768025,0.01768025,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1088,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1089,0.01768025,0.01768025,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1090,0.01768025,0.01768025,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1091,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1092,0.01768025,0.01768025,1.00000000,0,0,2574
G4-forbidden-hot-pairs,1093,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1094,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1095,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1096,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1097,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1098,0.01768025,0.01768025,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1099,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1100,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1101,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1102,0.01768025,0.01768025,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1103,0.01768025,0.01768025,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1104,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1105,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1106,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1107,0.01768025,0.01768025,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1108,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1109,0.01768025,0.01768025,1.00000000,0,0,4149
G4-forbidden-hot-pairs,1110,0.01768025,0.01768025,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1111,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1112,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1113,0.01768025,0.01768025,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1114,0.01768025,0.01768025,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1115,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1116,0.01768025,0.01768025,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1117,0.01768025,0.01768025,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1118,0.01768025,0.01768025,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1119,0.01768025,0.01768025,1.00000000,0,0,4149
G4-forbidden-hot-pairs,1120,0.01768025,0.01768025,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1121,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1122,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1123,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1124,0.01768025,0.01768025,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1125,0.01768025,0.01768025,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1126,0.01768025,0.01768025,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1127,0.01768025,0.01759956,1.00000000,3,1,7373
G4-forbidden-hot-pairs,1128,0.01759956,0.01759956,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1129,0.01759956,0.01759956,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1130,0.01759956,0.01759956,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1131,0.01759956,0.01759956,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1132,0.01759956,0.01759956,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1133,0.01759956,0.01759956,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1134,0.01759956,0.01759956,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1135,0.01759956,0.01759956,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1136,0.01759956,0.01759956,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1137,0.01759956,0.01759956,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1138,0.01759956,0.01759956,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1139,0.01759956,0.01759956,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1140,0.01759956,0.01759956,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1141,0.01759956,0.01759956,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1142,0.01759956,0.01759956,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1143,0.01759956,0.01759956,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1144,0.01759956,0.01752355,1.00000000,3,1,5198
G4-forbidden-hot-pairs,1145,0.01752355,0.01752355,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1146,0.01752355,0.01752355,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1147,0.01752355,0.01752355,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1148,0.01752355,0.01752355,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1149,0.01752355,0.01752355,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1150,0.01752355,0.01752355,1.00000000,0,0,4149
G4-forbidden-hot-pairs,1151,0.01752355,0.01752355,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1152,0.01752355,0.01752355,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1153,0.01752355,0.01752355,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1154,0.01752355,0.01752355,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1155,0.01752355,0.01752355,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1156,0.01752355,0.01752355,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1157,0.01752355,0.01752355,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1158,0.01752355,0.01752355,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1159,0.01752355,0.01752355,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1160,0.01752355,0.01752355,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1161,0.01752355,0.01752355,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1162,0.01752355,0.01752355,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1163,0.01752355,0.01752355,1.00000000,0,0,3324
G4-forbidden-hot-pairs,1164,0.01752355,0.01745193,1.00000000,3,1,6998
G4-forbidden-hot-pairs,1165,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1166,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1167,0.01745193,0.01745193,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1168,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1169,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1170,0.01745193,0.01745193,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1171,0.01745193,0.01745193,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1172,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1173,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1174,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1175,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1176,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1177,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1178,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1179,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1180,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1181,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1182,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1183,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1184,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1185,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1186,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1187,0.01745193,0.01745193,1.00000000,0,0,4149
G4-forbidden-hot-pairs,1188,0.01745193,0.01745193,1.00000000,0,0,4149
G4-forbidden-hot-pairs,1189,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1190,0.01745193,0.01745193,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1191,0.01745193,0.01745193,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1192,0.01745193,0.01745193,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1193,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1194,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1195,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1196,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1197,0.01745193,0.01745193,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1198,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1199,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1200,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1201,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1202,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1203,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1204,0.01745193,0.01745193,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1205,0.01745193,0.01745193,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1206,0.01745193,0.01745193,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1207,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1208,0.01745193,0.01745193,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1209,0.01745193,0.01745193,1.00000000,0,0,4149
G4-forbidden-hot-pairs,1210,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1211,0.01745193,0.01745193,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1212,0.01745193,0.01745193,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1213,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1214,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1215,0.01745193,0.01745193,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1216,0.01745193,0.01745193,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1217,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1218,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1219,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1220,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1221,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1222,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1223,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1224,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1225,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1226,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1227,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1228,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1229,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1230,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1231,0.01745193,0.01745193,1.00000000,0,0,3149
G4-forbidden-hot-pairs,1232,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1233,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1234,0.01745193,0.01745193,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1235,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1236,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1237,0.01745193,0.01745193,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1238,0.01745193,0.01745193,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1239,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1240,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1241,0.01745193,0.01745193,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1242,0.01745193,0.01745193,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1243,0.01745193,0.01745193,1.00000000,0,0,3049
