seed,snapshot_step,control_slot,path_source,future_step,horizon,event,left_parameter,right_parameter,program_len,left_delta,right_delta,gap_before,gap_after,cumulative_mixed,replayed,invalid_step
c3a5c85c97cb3127,4200,1,selected,10,11,program,49,5,2,0.010000000,0.020000000,5.841255187988e-6,4.112720489502e-6,-1.937150955200e-5,true,0
c3a5c85c97cb3127,4200,1,selected,11,12,program,51,5,2,0.020000000,0.020000000,4.112720489502e-6,1.311302185059e-6,-2.217292785645e-5,true,0
c3a5c85c97cb3127,4200,1,selected,12,13,program,53,5,2,-0.020000000,-0.020000000,1.311302185059e-6,3.218650817871e-6,-2.026557922363e-5,true,0
c3a5c85c97cb3127,4200,1,selected,13,14,program,47,13,2,0.020000000,-0.020000000,3.218650817871e-6,-4.172325134277e-6,-2.765655517578e-5,true,0
c3a5c85c97cb3127,4200,1,selected,14,15,program,49,13,2,-0.020000000,-0.020000000,-4.172325134277e-6,-3.993511199951e-6,-2.747774124146e-5,true,0
c3a5c85c97cb3127,4200,1,selected,15,16,program,32,32,1,-0.020000000,0.000000000,-3.993511199951e-6,-4.827976226807e-6,-2.831220626831e-5,true,0
c3a5c85c97cb3127,4200,1,selected,16,17,program,52,14,2,0.020000000,0.020000000,-4.827976226807e-6,-1.859664916992e-5,-4.208087921143e-5,true,0
c3a5c85c97cb3127,4200,1,selected,17,18,program,54,14,2,0.010000000,0.020000000,-1.859664916992e-5,-3.200769424438e-5,-5.549192428589e-5,true,0
c3a5c85c97cb3127,4200,1,selected,18,19,program,56,14,2,-0.010000000,0.020000000,-3.200769424438e-5,-4.398822784424e-5,-6.747245788574e-5,true,0
c3a5c85c97cb3127,4200,1,selected,19,20,program,58,14,2,0.010000000,0.020000000,-4.398822784424e-5,-5.960464477539e-5,-8.308887481689e-5,true,0
c3a5c85c97cb3127,4200,1,selected,20,21,program,70,4,2,0.020000000,-0.020000000,-5.960464477539e-5,-3.957748413086e-5,-6.306171417236e-5,true,0
c3a5c85c97cb3127,4200,1,selected,21,22,program,72,4,2,-0.020000000,-0.020000000,-3.957748413086e-5,-2.235174179077e-5,-4.583597183228e-5,true,0
c3a5c85c97cb3127,4200,1,selected,22,23,program,55,23,2,0.020000000,0.020000000,-2.235174179077e-5,-3.099441528320e-6,-2.658367156982e-5,true,0
c3a5c85c97cb3127,4200,1,selected,23,24,program,76,4,2,-0.020000000,-0.020000000,-3.099441528320e-6,1.120567321777e-5,-1.227855682373e-5,true,0
c3a5c85c97cb3127,4200,1,selected,24,25,program,77,5,2,-0.010000000,0.020000000,1.120567321777e-5,1.215934753418e-5,-1.132488250732e-5,true,0
c3a5c85c97cb3127,4200,1,selected,25,26,program,79,5,2,0.000000000,0.020000000,1.215934753418e-5,9.179115295410e-6,-1.430511474609e-5,true,0
c3a5c85c97cb3127,4200,1,selected,26,27,program,89,120,2,-0.020000000,-0.020000000,9.179115295410e-6,5.960464477539e-6,-1.752376556396e-5,true,0
c3a5c85c97cb3127,4200,1,selected,27,28,program,83,5,2,0.020000000,0.020000000,5.960464477539e-6,3.099441528320e-6,-2.038478851318e-5,true,0
c3a5c85c97cb3127,4200,1,selected,28,29,program,86,4,2,0.010000000,0.020000000,3.099441528320e-6,-1.525878906250e-5,-3.874301910400e-5,true,0
c3a5c85c97cb3127,4200,1,selected,29,30,program,88,4,2,0.020000000,0.020000000,-1.525878906250e-5,-4.136562347412e-5,-6.484985351562e-5,true,0
c3a5c85c97cb3127,4200,1,selected,30,31,program,90,4,2,-0.020000000,0.020000000,-4.136562347412e-5,-7.224082946777e-5,-9.572505950928e-5,true,0
c3a5c85c97cb3127,4200,1,selected,31,32,program,73,23,2,0.020000000,-0.020000000,-7.224082946777e-5,-9.852647781372e-5,-1.220107078552e-4,true,0
c3a5c85c97cb3127,4200,1,selected,32,33,program,82,16,2,0.020000000,-0.020000000,-9.852647781372e-5,-7.915496826172e-5,-1.026391983032e-4,true,0
c3a5c85c97cb3127,4200,1,selected,33,34,program,71,29,2,0.020000000,0.010000000,-7.915496826172e-5,-7.706880569458e-5,-1.005530357361e-4,true,0
c3a5c85c97cb3127,4200,1,selected,34,35,program,100,2,2,-0.020000000,0.020000000,-7.706880569458e-5,-7.647275924683e-5,-9.995698928833e-5,true,0
c3a5c85c97cb3127,4200,1,selected,35,36,program,102,2,2,0.020000000,0.020000000,-7.647275924683e-5,-7.587671279907e-5,-9.936094284058e-5,true,0
c3a5c85c97cb3127,4200,1,selected,36,37,program,92,14,2,-0.010000000,0.020000000,-7.587671279907e-5,-8.177757263184e-5,-1.052618026733e-4,true,0
c3a5c85c97cb3127,4200,1,selected,37,38,program,94,14,2,0.010000000,0.020000000,-8.177757263184e-5,-8.934736251831e-5,-1.128315925598e-4,true,0
c3a5c85c97cb3127,4200,1,selected,38,39,program,96,14,2,-0.010000000,0.020000000,-8.934736251831e-5,-1.021027565002e-4,-1.255869865417e-4,true,0
c3a5c85c97cb3127,4200,1,selected,39,40,program,98,14,2,0.010000000,0.020000000,-1.021027565002e-4,-1.131892204285e-4,-1.366734504700e-4,true,0
c3a5c85c97cb3127,4200,1,selected,40,41,program,110,4,2,-0.010000000,-0.020000000,-1.131892204285e-4,-9.322166442871e-5,-1.167058944702e-4,true,0
c3a5c85c97cb3127,4200,1,selected,41,42,program,102,14,2,0.020000000,-0.020000000,-9.322166442871e-5,-8.171796798706e-5,-1.052021980286e-4,true,0
c3a5c85c97cb3127,4200,1,selected,42,43,program,104,14,2,-0.020000000,-0.020000000,-8.171796798706e-5,-7.003545761108e-5,-9.351968765259e-5,true,0
c3a5c85c97cb3127,4200,1,selected,43,44,program,106,14,2,0.020000000,-0.020000000,-7.003545761108e-5,-5.656480789185e-5,-8.004903793335e-5,true,0
c3a5c85c97cb3127,4200,1,selected,44,45,program,117,5,2,-0.010000000,-0.020000000,-5.656480789185e-5,-5.459785461426e-5,-7.808208465576e-5,true,0
c3a5c85c97cb3127,4200,1,selected,45,46,program,119,5,2,0.010000000,-0.020000000,-5.459785461426e-5,-5.286931991577e-5,-7.635354995728e-5,true,0
c3a5c85c97cb3127,4200,1,selected,46,47,program,122,4,2,0.010000000,-0.020000000,-5.286931991577e-5,-3.665685653687e-5,-6.014108657837e-5,true,0
c3a5c85c97cb3127,4200,1,selected,47,48,program,0,5,2,0.020000000,-0.010000000,-3.665685653687e-5,-2.020597457886e-5,-4.369020462036e-5,true,0
c3a5c85c97cb3127,4200,1,selected,48,49,program,0,7,2,-0.020000000,-0.020000000,-2.020597457886e-5,-3.522634506226e-5,-5.871057510376e-5,true,0
c3a5c85c97cb3127,4200,1,selected,49,50,program,0,9,2,-0.020000000,0.020000000,-3.522634506226e-5,-5.030632019043e-5,-7.379055023193e-5,true,0
c3a5c85c97cb3127,4200,1,selected,50,51,program,0,11,2,-0.020000000,0.020000000,-5.030632019043e-5,-6.288290023804e-5,-8.636713027954e-5,true,0
c3a5c85c97cb3127,4200,1,selected,51,52,program,0,13,2,-0.020000000,0.010000000,-6.288290023804e-5,-7.832050323486e-5,-1.018047332764e-4,true,0
c3a5c85c97cb3127,4200,1,selected,52,53,program,0,15,2,0.020000000,0.000000000,-7.832050323486e-5,-6.330013275146e-5,-8.678436279297e-5,true,0
c3a5c85c97cb3127,4200,1,selected,53,54,program,78,62,2,0.020000000,-0.020000000,-6.330013275146e-5,-5.441904067993e-5,-7.790327072144e-5,true,0
c3a5c85c97cb3127,4200,1,selected,54,55,program,0,19,2,0.020000000,-0.010000000,-5.441904067993e-5,-4.172325134277e-5,-6.520748138428e-5,true,0
c3a5c85c97cb3127,4200,1,selected,55,56,program,102,42,2,0.020000000,0.020000000,-4.172325134277e-5,-3.635883331299e-5,-5.984306335449e-5,true,0
c3a5c85c97cb3127,4200,1,selected,56,57,program,92,54,2,-0.020000000,0.010000000,-3.635883331299e-5,-2.354383468628e-5,-4.702806472778e-5,true,0
c3a5c85c97cb3127,4200,1,selected,57,58,program,105,43,2,-0.020000000,0.010000000,-2.354383468628e-5,-1.901388168335e-5,-4.249811172485e-5,true,0
c3a5c85c97cb3127,4200,1,selected,58,59,program,105,45,2,-0.020000000,0.010000000,-1.901388168335e-5,-1.901388168335e-5,-4.249811172485e-5,true,0
c3a5c85c97cb3127,4200,1,selected,59,60,program,105,47,2,-0.020000000,0.010000000,-1.901388168335e-5,-1.919269561768e-5,-4.267692565918e-5,true,0
c3a5c85c97cb3127,4200,1,selected,60,61,program,13,18,2,-0.020000000,-0.010000000,-1.919269561768e-5,-3.570318222046e-5,-5.918741226196e-5,true,0
c3a5c85c97cb3127,4200,1,selected,61,62,program,0,33,2,-0.020000000,0.010000000,-3.570318222046e-5,-5.203485488892e-5,-7.551908493042e-5,true,0
c3a5c85c97cb3127,4200,1,selected,62,63,program,0,35,2,-0.020000000,0.010000000,-5.203485488892e-5,-6.687641143799e-5,-9.036064147949e-5,true,0
c3a5c85c97cb3127,4200,1,selected,63,64,program,0,37,2,-0.020000000,-0.010000000,-6.687641143799e-5,-8.124113082886e-5,-1.047253608704e-4,true,0
c3a5c85c97cb3127,4200,1,matched_control,0,1,initial,-1,-1,0,0,0,2.348423004150e-5,2.348423004150e-5,0,true,0
c3a5c85c97cb3127,4200,1,matched_control,1,2,program,18,18,1,-0.010000000,0.000000000,2.348423004150e-5,5.245208740234e-6,-1.823902130127e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,2,3,program,24,14,2,-0.020000000,-0.020000000,5.245208740234e-6,1.955032348633e-5,-3.933906555176e-6,true,0
c3a5c85c97cb3127,4200,1,matched_control,3,4,program,21,19,2,0.020000000,-0.020000000,1.955032348633e-5,1.430511474609e-6,-2.205371856689e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,4,5,program,26,16,2,-0.020000000,-0.020000000,1.430511474609e-6,2.300739288330e-5,-4.768371582031e-7,true,0
c3a5c85c97cb3127,4200,1,matched_control,5,6,program,28,16,2,0.010000000,-0.020000000,2.300739288330e-5,3.951787948608e-5,1.603364944458e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,6,7,program,28,18,2,0.010000000,-0.010000000,3.951787948608e-5,2.044439315796e-5,-3.039836883545e-6,true,0
c3a5c85c97cb3127,4200,1,matched_control,7,8,program,32,16,2,0.010000000,-0.020000000,2.044439315796e-5,3.886222839355e-5,1.537799835205e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,8,9,program,45,5,2,0.020000000,0.020000000,3.886222839355e-5,2.968311309814e-5,6.198883056641e-6,true,0
c3a5c85c97cb3127,4200,1,matched_control,9,10,program,29,23,2,-0.020000000,-0.020000000,2.968311309814e-5,5.841255187988e-6,-1.764297485352e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,10,11,program,49,5,2,0.010000000,0.020000000,5.841255187988e-6,4.112720489502e-6,-1.937150955200e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,11,12,program,51,5,2,0.020000000,0.020000000,4.112720489502e-6,1.311302185059e-6,-2.217292785645e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,12,13,program,53,5,2,-0.020000000,-0.020000000,1.311302185059e-6,3.218650817871e-6,-2.026557922363e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,13,14,program,47,13,2,0.020000000,-0.020000000,3.218650817871e-6,-4.172325134277e-6,-2.765655517578e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,14,15,program,49,13,2,-0.020000000,-0.020000000,-4.172325134277e-6,-3.993511199951e-6,-2.747774124146e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,15,16,program,32,32,1,-0.020000000,0.000000000,-3.993511199951e-6,-4.827976226807e-6,-2.831220626831e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,16,17,program,52,14,2,0.020000000,0.020000000,-4.827976226807e-6,-1.859664916992e-5,-4.208087921143e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,17,18,program,54,14,2,0.010000000,0.020000000,-1.859664916992e-5,-3.200769424438e-5,-5.549192428589e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,18,19,program,56,14,2,-0.010000000,0.020000000,-3.200769424438e-5,-4.398822784424e-5,-6.747245788574e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,19,20,program,58,14,2,0.010000000,0.020000000,-4.398822784424e-5,-5.960464477539e-5,-8.308887481689e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,20,21,program,70,4,2,0.020000000,-0.020000000,-5.960464477539e-5,-3.957748413086e-5,-6.306171417236e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,21,22,program,72,4,2,-0.020000000,-0.020000000,-3.957748413086e-5,-2.235174179077e-5,-4.583597183228e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,22,23,program,55,23,2,0.020000000,0.020000000,-2.235174179077e-5,-3.099441528320e-6,-2.658367156982e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,23,24,program,76,4,2,-0.020000000,-0.020000000,-3.099441528320e-6,1.120567321777e-5,-1.227855682373e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,24,25,program,77,5,2,-0.010000000,0.020000000,1.120567321777e-5,1.215934753418e-5,-1.132488250732e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,25,26,program,79,5,2,0.000000000,0.020000000,1.215934753418e-5,9.179115295410e-6,-1.430511474609e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,26,27,program,89,120,2,-0.020000000,-0.020000000,9.179115295410e-6,5.960464477539e-6,-1.752376556396e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,27,28,program,83,5,2,0.020000000,0.020000000,5.960464477539e-6,3.099441528320e-6,-2.038478851318e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,28,29,program,86,4,2,0.010000000,0.020000000,3.099441528320e-6,-1.525878906250e-5,-3.874301910400e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,29,30,program,88,4,2,0.020000000,0.020000000,-1.525878906250e-5,-4.136562347412e-5,-6.484985351562e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,30,31,program,90,4,2,-0.020000000,0.020000000,-4.136562347412e-5,-7.224082946777e-5,-9.572505950928e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,31,32,program,73,23,2,0.020000000,-0.020000000,-7.224082946777e-5,-9.852647781372e-5,-1.220107078552e-4,true,0
c3a5c85c97cb3127,4200,1,matched_control,32,33,program,82,16,2,0.020000000,-0.020000000,-9.852647781372e-5,-7.915496826172e-5,-1.026391983032e-4,true,0
c3a5c85c97cb3127,4200,1,matched_control,33,34,program,71,29,2,0.020000000,0.010000000,-7.915496826172e-5,-7.706880569458e-5,-1.005530357361e-4,true,0
c3a5c85c97cb3127,4200,1,matched_control,34,35,program,100,2,2,-0.020000000,0.020000000,-7.706880569458e-5,-7.647275924683e-5,-9.995698928833e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,35,36,program,102,2,2,0.020000000,0.020000000,-7.647275924683e-5,-7.587671279907e-5,-9.936094284058e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,36,37,program,92,14,2,-0.010000000,0.020000000,-7.587671279907e-5,-8.177757263184e-5,-1.052618026733e-4,true,0
c3a5c85c97cb3127,4200,1,matched_control,37,38,program,94,14,2,0.010000000,0.020000000,-8.177757263184e-5,-8.934736251831e-5,-1.128315925598e-4,true,0
c3a5c85c97cb3127,4200,1,matched_control,38,39,program,96,14,2,-0.010000000,0.020000000,-8.934736251831e-5,-1.021027565002e-4,-1.255869865417e-4,true,0
c3a5c85c97cb3127,4200,1,matched_control,39,40,program,98,14,2,0.010000000,0.020000000,-1.021027565002e-4,-1.131892204285e-4,-1.366734504700e-4,true,0
c3a5c85c97cb3127,4200,1,matched_control,40,41,program,110,4,2,-0.010000000,-0.020000000,-1.131892204285e-4,-9.322166442871e-5,-1.167058944702e-4,true,0
c3a5c85c97cb3127,4200,1,matched_control,41,42,program,102,14,2,0.020000000,-0.020000000,-9.322166442871e-5,-8.171796798706e-5,-1.052021980286e-4,true,0
c3a5c85c97cb3127,4200,1,matched_control,42,43,program,104,14,2,-0.020000000,-0.020000000,-8.171796798706e-5,-7.003545761108e-5,-9.351968765259e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,43,44,program,106,14,2,0.020000000,-0.020000000,-7.003545761108e-5,-5.656480789185e-5,-8.004903793335e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,44,45,program,117,5,2,-0.010000000,-0.020000000,-5.656480789185e-5,-5.459785461426e-5,-7.808208465576e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,45,46,program,119,5,2,0.010000000,-0.020000000,-5.459785461426e-5,-5.286931991577e-5,-7.635354995728e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,46,47,program,122,4,2,0.010000000,-0.020000000,-5.286931991577e-5,-3.665685653687e-5,-6.014108657837e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,47,48,program,0,5,2,0.020000000,-0.010000000,-3.665685653687e-5,-2.020597457886e-5,-4.369020462036e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,48,49,program,0,7,2,-0.020000000,-0.020000000,-2.020597457886e-5,-3.522634506226e-5,-5.871057510376e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,49,50,program,0,9,2,-0.020000000,0.020000000,-3.522634506226e-5,-5.030632019043e-5,-7.379055023193e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,50,51,program,0,11,2,-0.020000000,0.020000000,-5.030632019043e-5,-6.288290023804e-5,-8.636713027954e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,51,52,program,0,13,2,-0.020000000,0.010000000,-6.288290023804e-5,-7.832050323486e-5,-1.018047332764e-4,true,0
c3a5c85c97cb3127,4200,1,matched_control,52,53,program,0,15,2,0.020000000,0.000000000,-7.832050323486e-5,-6.330013275146e-5,-8.678436279297e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,53,54,program,78,62,2,0.020000000,-0.020000000,-6.330013275146e-5,-5.441904067993e-5,-7.790327072144e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,54,55,program,0,19,2,0.020000000,-0.005000000,-5.441904067993e-5,-4.041194915771e-5,-6.389617919922e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,55,56,program,102,42,2,0.020000000,0.020000000,-4.041194915771e-5,-3.480911254883e-5,-5.829334259033e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,56,57,program,92,54,2,-0.020000000,0.010000000,-3.480911254883e-5,-2.205371856689e-5,-4.553794860840e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,57,58,program,105,43,2,-0.020000000,0.010000000,-2.205371856689e-5,-1.722574234009e-5,-4.070997238159e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,58,59,program,9,18,2,0.010000000,0.010000000,-1.722574234009e-5,-1.192092895508e-7,-2.360343933105e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,59,60,program,105,47,2,-0.020000000,0.010000000,-1.192092895508e-7,-5.960464477539e-7,-2.408027648926e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,60,61,program,13,18,2,-0.020000000,-0.020000000,-5.960464477539e-7,-3.421306610107e-5,-5.769729614258e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,61,62,program,0,33,2,-0.020000000,0.005000000,-3.421306610107e-5,-4.971027374268e-5,-7.319450378418e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,62,63,program,0,35,2,-0.020000000,0.010000000,-4.971027374268e-5,-6.473064422607e-5,-8.821487426758e-5,true,0
c3a5c85c97cb3127,4200,1,matched_control,63,64,program,0,37,2,-0.020000000,-0.010000000,-6.473064422607e-5,-7.867813110352e-5,-1.021623611450e-4,true,0
b492b66fbe98f273,600,0,selected,0,1,initial,-1,-1,0,0,0,-3.862380981445e-5,-3.862380981445e-5,0,true,0
b492b66fbe98f273,600,0,selected,1,2,program,113,103,2,-0.020000000,-0.020000000,-3.862380981445e-5,-3.874301910400e-5,-1.192092895508e-7,true,0
b492b66fbe98f273,600,0,selected,2,3,program,113,105,2,-0.020000000,0.020000000,-3.874301910400e-5,-3.862380981445e-5,0.000000000000e0,true,0
b492b66fbe98f273,600,0,selected,3,4,program,9,88,2,-0.020000000,0.020000000,-3.862380981445e-5,-4.124641418457e-5,-2.622604370117e-6,true,0
b492b66fbe98f273,600,0,selected,4,5,program,9,90,2,-0.020000000,0.010000000,-4.124641418457e-5,-4.076957702637e-5,-2.145767211914e-6,true,0
b492b66fbe98f273,600,0,selected,5,6,program,9,92,2,-0.020000000,-0.010000000,-4.076957702637e-5,-4.065036773682e-5,-2.026557922363e-6,true,0
b492b66fbe98f273,600,0,selected,6,7,program,13,90,2,-0.020000000,0.010000000,-4.065036773682e-5,-3.969669342041e-5,-1.072883605957e-6,true,0
b492b66fbe98f273,600,0,selected,7,8,program,9,96,2,-0.020000000,-0.020000000,-3.969669342041e-5,-4.172325134277e-5,-3.099441528320e-6,true,0
b492b66fbe98f273,600,0,selected,8,9,program,9,98,2,-0.020000000,0.020000000,-4.172325134277e-5,-4.255771636963e-5,-3.933906555176e-6,true,0
b492b66fbe98f273,600,0,selected,9,10,program,9,100,2,-0.020000000,-0.020000000,-4.255771636963e-5,-4.374980926514e-5,-5.125999450684e-6,true,0
b492b66fbe98f273,600,0,selected,10,11,program,9,102,2,-0.020000000,0.020000000,-4.374980926514e-5,-4.410743713379e-5,-5.483627319336e-6,true,0
b492b66fbe98f273,600,0,selected,11,12,program,11,102,2,-0.020000000,0.020000000,-4.410743713379e-5,-4.398822784424e-5,-5.364418029785e-6,true,0
b492b66fbe98f273,600,0,selected,12,13,program,18,97,2,-0.020000000,0.020000000,-4.398822784424e-5,-4.637241363525e-5,-7.748603820801e-6,true,0
b492b66fbe98f273,600,0,selected,13,14,program,9,108,2,-0.020000000,0.010000000,-4.637241363525e-5,-4.625320434570e-5,-7.629394531250e-6,true,0
b492b66fbe98f273,600,0,selected,14,15,program,22,97,2,-0.020000000,0.020000000,-4.625320434570e-5,-4.982948303223e-5,-1.120567321777e-5,true,0
b492b66fbe98f273,600,0,selected,15,16,program,9,112,2,-0.020000000,0.020000000,-4.982948303223e-5,-5.054473876953e-5,-1.192092895508e-5,true,0
b492b66fbe98f273,600,0,selected,16,17,program,18,105,2,-0.020000000,0.020000000,-5.054473876953e-5,-5.233287811279e-5,-1.370906829834e-5,true,0
b492b66fbe98f273,600,0,selected,17,18,program,18,107,2,-0.020000000,0.010000000,-5.233287811279e-5,-5.459785461426e-5,-1.597404479980e-5,true,0
b492b66fbe98f273,600,0,selected,18,19,program,18,109,2,-0.020000000,0.020000000,-5.459785461426e-5,-5.626678466797e-5,-1.764297485352e-5,true,0
b492b66fbe98f273,600,0,selected,19,20,program,18,111,2,-0.020000000,-0.020000000,-5.626678466797e-5,-5.877017974854e-5,-2.014636993408e-5,true,0
b492b66fbe98f273,600,0,selected,20,21,program,9,122,2,-0.020000000,0.010000000,-5.877017974854e-5,-6.008148193359e-5,-2.145767211914e-5,true,0
b492b66fbe98f273,600,0,selected,21,22,program,9,1,2,-0.020000000,-0.010000000,-6.008148193359e-5,-5.984306335449e-5,-2.121925354004e-5,true,0
b492b66fbe98f273,600,0,selected,22,23,program,9,3,2,-0.020000000,0.010000000,-5.984306335449e-5,-6.031990051270e-5,-2.169609069824e-5,true,0
b492b66fbe98f273,600,0,selected,23,24,program,44,93,2,-0.020000000,-0.010000000,-6.031990051270e-5,-6.055831909180e-5,-2.193450927734e-5,true,0
b492b66fbe98f273,600,0,selected,24,25,program,20,119,2,-0.020000000,0.020000000,-6.055831909180e-5,-5.877017974854e-5,-2.014636993408e-5,true,0
b492b66fbe98f273,600,0,selected,25,26,program,9,9,1,-0.020000000,0.000000000,-5.877017974854e-5,-5.877017974854e-5,-2.014636993408e-5,true,0
b492b66fbe98f273,600,0,selected,26,27,program,12,8,2,0.020000000,-0.020000000,-5.877017974854e-5,-5.960464477539e-5,-2.098083496094e-5,true,0
b492b66fbe98f273,600,0,selected,27,28,program,20,2,2,-0.020000000,0.020000000,-5.960464477539e-5,-5.841255187988e-5,-1.978874206543e-5,true,0
b492b66fbe98f273,600,0,selected,28,29,program,13,11,2,-0.020000000,0.010000000,-5.841255187988e-5,-5.841255187988e-5,-1.978874206543e-5,true,0
b492b66fbe98f273,600,0,selected,29,30,program,18,8,2,-0.020000000,-0.020000000,-5.841255187988e-5,-6.091594696045e-5,-2.229213714600e-5,true,0
b492b66fbe98f273,600,0,selected,30,31,program,38,113,2,0.020000000,-0.020000000,-6.091594696045e-5,-6.151199340820e-5,-2.288818359375e-5,true,0
b492b66fbe98f273,600,0,selected,31,32,program,22,8,2,0.020000000,-0.020000000,-6.151199340820e-5,-5.948543548584e-5,-2.086162567139e-5,true,0
b492b66fbe98f273,600,0,selected,32,33,program,24,8,2,0.020000000,-0.020000000,-5.948543548584e-5,-5.948543548584e-5,-2.086162567139e-5,true,0
b492b66fbe98f273,600,0,selected,33,34,program,26,8,2,0.020000000,-0.020000000,-5.948543548584e-5,-5.960464477539e-5,-2.098083496094e-5,true,0
b492b66fbe98f273,600,0,selected,34,35,program,22,14,2,0.020000000,0.020000000,-5.960464477539e-5,-5.698204040527e-5,-1.835823059082e-5,true,0
b492b66fbe98f273,600,0,selected,35,36,program,30,8,2,-0.020000000,-0.020000000,-5.698204040527e-5,-5.722045898438e-5,-1.859664916992e-5,true,0
b492b66fbe98f273,600,0,selected,36,37,program,27,13,2,0.010000000,-0.020000000,-5.722045898438e-5,-5.793571472168e-5,-1.931190490723e-5,true,0
b492b66fbe98f273,600,0,selected,37,38,program,29,13,2,-0.020000000,-0.020000000,-5.793571472168e-5,-5.888938903809e-5,-2.026557922363e-5,true,0
b492b66fbe98f273,600,0,selected,38,39,program,70,97,2,0.020000000,0.020000000,-5.888938903809e-5,-6.186962127686e-5,-2.324581146240e-5,true,0
b492b66fbe98f273,600,0,selected,39,40,program,38,8,2,0.020000000,-0.020000000,-6.186962127686e-5,-6.127357482910e-5,-2.264976501465e-5,true,0
b492b66fbe98f273,600,0,selected,40,41,program,30,18,2,-0.020000000,0.020000000,-6.127357482910e-5,-5.877017974854e-5,-2.014636993408e-5,true,0
b492b66fbe98f273,600,0,selected,41,42,program,60,113,2,0.020000000,-0.020000000,-5.877017974854e-5,-5.900859832764e-5,-2.038478851318e-5,true,0
b492b66fbe98f273,600,0,selected,42,43,program,39,13,2,-0.010000000,-0.020000000,-5.900859832764e-5,-5.948543548584e-5,-2.086162567139e-5,true,0
b492b66fbe98f273,600,0,selected,43,44,program,36,18,2,-0.020000000,0.020000000,-5.948543548584e-5,-5.698204040527e-5,-1.835823059082e-5,true,0
b492b66fbe98f273,600,0,selected,44,45,program,34,22,2,0.020000000,0.005000000,-5.698204040527e-5,-5.757808685303e-5,-1.895427703857e-5,true,0
b492b66fbe98f273,600,0,selected,45,46,program,34,24,2,0.020000000,-0.020000000,-5.757808685303e-5,-5.877017974854e-5,-2.014636993408e-5,true,0
b492b66fbe98f273,600,0,selected,46,47,program,34,26,2,0.020000000,-0.020000000,-5.877017974854e-5,-6.008148193359e-5,-2.145767211914e-5,true,0
b492b66fbe98f273,600,0,selected,47,48,program,34,28,2,0.020000000,0.020000000,-6.008148193359e-5,-6.079673767090e-5,-2.217292785645e-5,true,0
b492b66fbe98f273,600,0,selected,48,49,program,36,28,2,-0.020000000,0.020000000,-6.079673767090e-5,-6.008148193359e-5,-2.145767211914e-5,true,0
b492b66fbe98f273,600,0,selected,49,50,program,57,9,2,-0.010000000,-0.020000000,-6.008148193359e-5,-6.175041198730e-5,-2.312660217285e-5,true,0
b492b66fbe98f273,600,0,selected,50,51,program,59,9,2,0.020000000,-0.020000000,-6.175041198730e-5,-6.270408630371e-5,-2.408027648926e-5,true,0
