seed,snapshot_step,control_slot,path_source,future_step,horizon,event,left_parameter,right_parameter,program_len,left_delta,right_delta,gap_before,gap_after,cumulative_mixed,replayed,invalid_step
b492b66fbe98f273,2400,0,selected,25,26,program,12,39,2,-0.020000000,0.020000000,6.526708602905e-6,7.480382919312e-6,3.278255462646e-7,true,0
b492b66fbe98f273,2400,0,selected,26,27,program,12,41,2,-0.020000000,-0.020000000,7.480382919312e-6,8.434057235718e-6,1.281499862671e-6,true,0
b492b66fbe98f273,2400,0,selected,27,28,program,12,43,2,-0.020000000,0.010000000,8.434057235718e-6,9.477138519287e-6,2.324581146240e-6,true,0
b492b66fbe98f273,2400,0,selected,28,29,program,20,37,2,0.020000000,-0.020000000,9.477138519287e-6,9.775161743164e-6,2.622604370117e-6,true,0
b492b66fbe98f273,2400,0,selected,29,30,program,14,45,2,-0.020000000,-0.020000000,9.775161743164e-6,1.066923141479e-5,3.516674041748e-6,true,0
b492b66fbe98f273,2400,0,selected,30,31,program,96,88,2,-0.020000000,0.020000000,1.066923141479e-5,8.672475814819e-6,1.519918441772e-6,true,0
b492b66fbe98f273,2400,0,selected,31,32,program,11,52,2,0.020000000,0.000000000,8.672475814819e-6,7.867813110352e-6,7.152557373047e-7,true,0
b492b66fbe98f273,2400,0,selected,32,33,program,96,92,2,-0.020000000,0.020000000,7.867813110352e-6,4.708766937256e-6,-2.443790435791e-6,true,0
b492b66fbe98f273,2400,0,selected,33,34,program,16,51,2,-0.020000000,0.000000000,4.708766937256e-6,5.692243576050e-6,-1.460313796997e-6,true,0
b492b66fbe98f273,2400,0,selected,34,35,program,104,88,2,0.020000000,0.020000000,5.692243576050e-6,3.814697265625e-6,-3.337860107422e-6,true,0
b492b66fbe98f273,2400,0,selected,35,36,program,108,86,2,0.020000000,0.000000000,3.814697265625e-6,3.576278686523e-6,-3.576278686523e-6,true,0
b492b66fbe98f273,2400,0,selected,36,37,program,23,50,2,0.020000000,0.000000000,3.576278686523e-6,5.483627319336e-6,-1.668930053711e-6,true,0
b492b66fbe98f273,2400,0,selected,37,38,program,23,52,2,0.020000000,0.000000000,5.483627319336e-6,7.301568984985e-6,1.490116119385e-7,true,0
b492b66fbe98f273,2400,0,selected,38,39,program,22,55,2,-0.020000000,0.000000000,7.301568984985e-6,5.900859832764e-6,-1.251697540283e-6,true,0
b492b66fbe98f273,2400,0,selected,39,40,program,16,63,2,-0.020000000,-0.020000000,5.900859832764e-6,7.599592208862e-6,4.470348358154e-7,true,0
b492b66fbe98f273,2400,0,selected,40,41,program,12,69,2,0.020000000,-0.010000000,7.599592208862e-6,6.437301635742e-6,-7.152557373047e-7,true,0
b492b66fbe98f273,2400,0,selected,41,42,program,12,71,2,0.020000000,-0.005000000,6.437301635742e-6,-3.874301910400e-7,-7.539987564087e-6,true,0
b492b66fbe98f273,2400,0,selected,42,43,program,12,73,2,0.020000000,-0.020000000,-3.874301910400e-7,-1.341104507446e-6,-8.493661880493e-6,true,0
b492b66fbe98f273,2400,0,selected,43,44,program,12,75,2,0.020000000,-0.010000000,-1.341104507446e-6,-2.294778823853e-6,-9.447336196899e-6,true,0
b492b66fbe98f273,2400,0,selected,44,45,program,12,77,2,0.020000000,-0.020000000,-2.294778823853e-6,-3.337860107422e-6,-1.049041748047e-5,true,0
b492b66fbe98f273,2400,0,selected,45,46,program,12,79,2,0.020000000,-0.020000000,-3.337860107422e-6,-4.678964614868e-6,-1.183152198792e-5,true,0
b492b66fbe98f273,2400,0,selected,46,47,program,12,81,2,0.020000000,0.000000000,-4.678964614868e-6,-5.543231964111e-6,-1.269578933716e-5,true,0
b492b66fbe98f273,2400,0,selected,47,48,program,14,81,2,-0.020000000,0.000000000,-5.543231964111e-6,-4.887580871582e-6,-1.204013824463e-5,true,0
b492b66fbe98f273,2400,0,selected,48,49,program,31,66,2,-0.020000000,0.010000000,-4.887580871582e-6,-4.291534423828e-6,-1.144409179688e-5,true,0
b492b66fbe98f273,2400,0,selected,49,50,program,9,90,2,-0.020000000,0.010000000,-4.291534423828e-6,-4.321336746216e-6,-1.147389411926e-5,true,0
b492b66fbe98f273,2400,0,selected,50,51,program,28,73,2,0.020000000,-0.020000000,-4.321336746216e-6,-4.529953002930e-6,-1.168251037598e-5,true,0
b492b66fbe98f273,2400,0,selected,51,52,program,8,95,2,0.020000000,0.000000000,-4.529953002930e-6,-4.470348358154e-6,-1.162290573120e-5,true,0
b492b66fbe98f273,2400,0,selected,52,53,program,21,84,2,0.020000000,0.000000000,-4.470348358154e-6,-4.678964614868e-6,-1.183152198792e-5,true,0
b492b66fbe98f273,2400,0,selected,53,54,program,21,86,2,0.020000000,0.000000000,-4.678964614868e-6,-4.410743713379e-6,-1.156330108643e-5,true,0
b492b66fbe98f273,2400,0,selected,54,55,program,21,88,2,0.020000000,0.010000000,-4.410743713379e-6,-5.096197128296e-6,-1.224875450134e-5,true,0
b492b66fbe98f273,2400,0,selected,55,56,program,31,80,2,-0.020000000,0.000000000,-5.096197128296e-6,-4.768371582031e-6,-1.192092895508e-5,true,0
b492b66fbe98f273,2400,0,selected,56,57,program,12,101,2,-0.020000000,0.020000000,-4.768371582031e-6,-3.904104232788e-6,-1.105666160583e-5,true,0
b492b66fbe98f273,2400,0,selected,57,58,program,12,103,2,-0.020000000,0.000000000,-3.904104232788e-6,-3.039836883545e-6,-1.019239425659e-5,true,0
b492b66fbe98f273,2400,0,selected,58,59,program,12,105,2,-0.020000000,-0.020000000,-3.039836883545e-6,2.980232238770e-7,-6.854534149170e-6,true,0
b492b66fbe98f273,2400,0,selected,59,60,program,31,88,2,-0.020000000,-0.020000000,2.980232238770e-7,1.877546310425e-6,-5.275011062622e-6,true,0
b492b66fbe98f273,2400,0,selected,60,61,program,12,109,2,-0.020000000,-0.020000000,1.877546310425e-6,4.231929779053e-6,-2.920627593994e-6,true,0
b492b66fbe98f273,2400,0,selected,61,62,program,12,111,2,-0.020000000,0.000000000,4.231929779053e-6,5.245208740234e-6,-1.907348632812e-6,true,0
b492b66fbe98f273,2400,0,selected,62,63,program,12,113,2,-0.020000000,0.020000000,5.245208740234e-6,6.288290023804e-6,-8.642673492432e-7,true,0
b492b66fbe98f273,2400,0,selected,63,64,program,12,115,2,-0.020000000,0.000000000,6.288290023804e-6,7.241964340210e-6,8.940696716309e-8,true,0
b492b66fbe98f273,2400,0,matched_control,0,1,initial,-1,-1,0,0,0,7.152557373047e-6,7.152557373047e-6,0,true,0
b492b66fbe98f273,2400,0,matched_control,1,2,program,95,31,2,0.000000000,0.020000000,7.152557373047e-6,6.556510925293e-6,-5.960464477539e-7,true,0
b492b66fbe98f273,2400,0,matched_control,2,3,program,113,15,2,-0.020000000,0.020000000,6.556510925293e-6,7.957220077515e-6,8.046627044678e-7,true,0
b492b66fbe98f273,2400,0,matched_control,3,4,program,108,22,2,-0.010000000,0.020000000,7.957220077515e-6,1.052021980286e-5,3.367662429810e-6,true,0
b492b66fbe98f273,2400,0,matched_control,4,5,program,93,39,2,-0.020000000,0.020000000,1.052021980286e-5,9.059906005859e-6,1.907348632812e-6,true,0
b492b66fbe98f273,2400,0,matched_control,5,6,program,122,12,2,-0.010000000,0.020000000,9.059906005859e-6,8.195638656616e-6,1.043081283569e-6,true,0
b492b66fbe98f273,2400,0,matched_control,6,7,program,97,39,2,-0.020000000,0.010000000,8.195638656616e-6,6.049871444702e-6,-1.102685928345e-6,true,0
b492b66fbe98f273,2400,0,matched_control,7,8,program,3,12,2,-0.020000000,0.020000000,6.049871444702e-6,4.768371582031e-6,-2.384185791016e-6,true,0
b492b66fbe98f273,2400,0,matched_control,8,9,program,4,13,2,-0.020000000,0.020000000,4.768371582031e-6,5.573034286499e-6,-1.579523086548e-6,true,0
b492b66fbe98f273,2400,0,matched_control,9,10,program,6,13,2,0.000000000,0.020000000,5.573034286499e-6,5.006790161133e-6,-2.145767211914e-6,true,0
b492b66fbe98f273,2400,0,matched_control,10,11,program,8,13,2,0.020000000,0.020000000,5.006790161133e-6,4.529953002930e-6,-2.622604370117e-6,true,0
b492b66fbe98f273,2400,0,matched_control,11,12,program,10,13,2,-0.010000000,0.020000000,4.529953002930e-6,3.635883331299e-6,-3.516674041748e-6,true,0
b492b66fbe98f273,2400,0,matched_control,12,13,program,12,13,2,0.020000000,-0.020000000,3.635883331299e-6,3.159046173096e-6,-3.993511199951e-6,true,0
b492b66fbe98f273,2400,0,matched_control,13,14,program,13,14,2,-0.020000000,0.020000000,3.159046173096e-6,2.831220626831e-6,-4.321336746216e-6,true,0
b492b66fbe98f273,2400,0,matched_control,14,15,program,13,16,2,-0.020000000,-0.020000000,2.831220626831e-6,4.440546035767e-6,-2.712011337280e-6,true,0
b492b66fbe98f273,2400,0,matched_control,15,16,program,13,18,2,-0.020000000,-0.020000000,4.440546035767e-6,3.397464752197e-6,-3.755092620850e-6,true,0
b492b66fbe98f273,2400,0,matched_control,16,17,program,2,31,2,0.020000000,-0.020000000,3.397464752197e-6,4.023313522339e-6,-3.129243850708e-6,true,0
b492b66fbe98f273,2400,0,matched_control,17,18,program,13,22,2,0.000000000,0.020000000,4.023313522339e-6,5.155801773071e-6,-1.996755599976e-6,true,0
b492b66fbe98f273,2400,0,matched_control,18,19,program,15,22,2,0.005000000,0.020000000,5.155801773071e-6,6.526708602905e-6,-6.258487701416e-7,true,0
b492b66fbe98f273,2400,0,matched_control,19,20,program,14,25,2,-0.020000000,-0.010000000,6.526708602905e-6,7.480382919312e-6,3.278255462646e-7,true,0
b492b66fbe98f273,2400,0,matched_control,20,21,program,2,39,2,-0.020000000,-0.020000000,7.480382919312e-6,7.301568984985e-6,1.490116119385e-7,true,0
b492b66fbe98f273,2400,0,matched_control,21,22,program,12,31,2,-0.020000000,-0.010000000,7.301568984985e-6,8.493661880493e-6,1.341104507446e-6,true,0
b492b66fbe98f273,2400,0,matched_control,22,23,program,8,37,2,-0.020000000,-0.020000000,8.493661880493e-6,8.583068847656e-6,1.430511474609e-6,true,0
b492b66fbe98f273,2400,0,matched_control,23,24,program,14,33,2,0.020000000,0.000000000,8.583068847656e-6,7.748603820801e-6,5.960464477539e-7,true,0
b492b66fbe98f273,2400,0,matched_control,24,25,program,23,26,2,-0.020000000,-0.020000000,7.748603820801e-6,6.526708602905e-6,-6.258487701416e-7,true,0
b492b66fbe98f273,2400,0,matched_control,25,26,program,12,39,2,-0.020000000,0.020000000,6.526708602905e-6,7.480382919312e-6,3.278255462646e-7,true,0
b492b66fbe98f273,2400,0,matched_control,26,27,program,12,41,2,-0.020000000,-0.020000000,7.480382919312e-6,8.434057235718e-6,1.281499862671e-6,true,0
b492b66fbe98f273,2400,0,matched_control,27,28,program,12,43,2,-0.020000000,0.010000000,8.434057235718e-6,9.477138519287e-6,2.324581146240e-6,true,0
b492b66fbe98f273,2400,0,matched_control,28,29,program,20,37,2,0.020000000,-0.020000000,9.477138519287e-6,9.775161743164e-6,2.622604370117e-6,true,0
b492b66fbe98f273,2400,0,matched_control,29,30,program,14,45,2,-0.020000000,-0.020000000,9.775161743164e-6,1.066923141479e-5,3.516674041748e-6,true,0
b492b66fbe98f273,2400,0,matched_control,30,31,program,96,88,2,-0.020000000,0.020000000,1.066923141479e-5,8.672475814819e-6,1.519918441772e-6,true,0
b492b66fbe98f273,2400,0,matched_control,31,32,program,11,52,2,0.020000000,0.000000000,8.672475814819e-6,7.867813110352e-6,7.152557373047e-7,true,0
b492b66fbe98f273,2400,0,matched_control,32,33,program,96,92,2,-0.020000000,0.020000000,7.867813110352e-6,4.708766937256e-6,-2.443790435791e-6,true,0
b492b66fbe98f273,2400,0,matched_control,33,34,program,16,51,2,-0.020000000,0.000000000,4.708766937256e-6,5.692243576050e-6,-1.460313796997e-6,true,0
b492b66fbe98f273,2400,0,matched_control,34,35,program,104,88,2,0.020000000,0.020000000,5.692243576050e-6,3.814697265625e-6,-3.337860107422e-6,true,0
b492b66fbe98f273,2400,0,matched_control,35,36,program,108,86,2,0.020000000,0.000000000,3.814697265625e-6,3.576278686523e-6,-3.576278686523e-6,true,0
b492b66fbe98f273,2400,0,matched_control,36,37,program,23,50,2,0.020000000,0.000000000,3.576278686523e-6,5.483627319336e-6,-1.668930053711e-6,true,0
b492b66fbe98f273,2400,0,matched_control,37,38,program,23,52,2,0.020000000,0.000000000,5.483627319336e-6,7.301568984985e-6,1.490116119385e-7,true,0
b492b66fbe98f273,2400,0,matched_control,38,39,program,22,55,2,-0.020000000,0.000000000,7.301568984985e-6,5.900859832764e-6,-1.251697540283e-6,true,0
b492b66fbe98f273,2400,0,matched_control,39,40,program,16,63,2,-0.020000000,-0.020000000,5.900859832764e-6,7.599592208862e-6,4.470348358154e-7,true,0
b492b66fbe98f273,2400,0,matched_control,40,41,program,12,69,2,0.020000000,-0.010000000,7.599592208862e-6,6.437301635742e-6,-7.152557373047e-7,true,0
b492b66fbe98f273,2400,0,matched_control,41,42,program,12,71,2,0.020000000,0.000000000,6.437301635742e-6,5.513429641724e-6,-1.639127731323e-6,true,0
b492b66fbe98f273,2400,0,matched_control,42,43,program,12,73,2,0.020000000,-0.020000000,5.513429641724e-6,4.619359970093e-6,-2.533197402954e-6,true,0
b492b66fbe98f273,2400,0,matched_control,43,44,program,12,75,2,0.020000000,-0.010000000,4.619359970093e-6,3.665685653687e-6,-3.486871719360e-6,true,0
b492b66fbe98f273,2400,0,matched_control,44,45,program,12,77,2,0.020000000,-0.020000000,3.665685653687e-6,2.562999725342e-6,-4.589557647705e-6,true,0
b492b66fbe98f273,2400,0,matched_control,45,46,program,12,79,2,0.020000000,-0.020000000,2.562999725342e-6,9.536743164062e-7,-6.198883056641e-6,true,0
b492b66fbe98f273,2400,0,matched_control,46,47,program,12,81,2,0.020000000,0.000000000,9.536743164062e-7,1.490116119385e-7,-7.003545761108e-6,true,0
b492b66fbe98f273,2400,0,matched_control,47,48,program,14,81,2,-0.020000000,0.000000000,1.490116119385e-7,8.046627044678e-7,-6.347894668579e-6,true,0
b492b66fbe98f273,2400,0,matched_control,48,49,program,31,66,2,-0.020000000,0.010000000,8.046627044678e-7,8.046627044678e-7,-6.347894668579e-6,true,0
b492b66fbe98f273,2400,0,matched_control,49,50,program,9,90,2,-0.020000000,0.010000000,8.046627044678e-7,8.344650268555e-7,-6.318092346191e-6,true,0
b492b66fbe98f273,2400,0,matched_control,50,51,program,28,73,2,0.020000000,-0.020000000,8.344650268555e-7,6.258487701416e-7,-6.526708602905e-6,true,0
b492b66fbe98f273,2400,0,matched_control,51,52,program,8,95,2,0.020000000,0.000000000,6.258487701416e-7,6.556510925293e-7,-6.496906280518e-6,true,0
b492b66fbe98f273,2400,0,matched_control,52,53,program,21,84,2,0.020000000,0.000000000,6.556510925293e-7,-2.980232238770e-7,-7.450580596924e-6,true,0
b492b66fbe98f273,2400,0,matched_control,53,54,program,21,86,2,0.020000000,0.000000000,-2.980232238770e-7,-1.221895217896e-6,-8.374452590942e-6,true,0
b492b66fbe98f273,2400,0,matched_control,54,55,program,21,88,2,0.020000000,0.010000000,-1.221895217896e-6,-2.980232238770e-6,-1.013278961182e-5,true,0
b492b66fbe98f273,2400,0,matched_control,55,56,program,31,80,2,-0.020000000,0.000000000,-2.980232238770e-6,-2.533197402954e-6,-9.685754776001e-6,true,0
b492b66fbe98f273,2400,0,matched_control,56,57,program,12,101,2,-0.020000000,0.020000000,-2.533197402954e-6,-1.430511474609e-6,-8.583068847656e-6,true,0
b492b66fbe98f273,2400,0,matched_control,57,58,program,12,103,2,-0.020000000,0.000000000,-1.430511474609e-6,-4.768371582031e-7,-7.629394531250e-6,true,0
b492b66fbe98f273,2400,0,matched_control,58,59,program,12,105,2,-0.020000000,-0.020000000,-4.768371582031e-7,2.771615982056e-6,-4.380941390991e-6,true,0
b492b66fbe98f273,2400,0,matched_control,59,60,program,31,88,2,-0.020000000,-0.020000000,2.771615982056e-6,4.500150680542e-6,-2.652406692505e-6,true,0
b492b66fbe98f273,2400,0,matched_control,60,61,program,12,109,2,-0.020000000,-0.020000000,4.500150680542e-6,7.152557373047e-6,0.000000000000e0,true,0
b492b66fbe98f273,2400,0,matched_control,61,62,program,12,111,2,-0.020000000,0.000000000,7.152557373047e-6,8.225440979004e-6,1.072883605957e-6,true,0
b492b66fbe98f273,2400,0,matched_control,62,63,program,12,113,2,-0.020000000,0.020000000,8.225440979004e-6,9.179115295410e-6,2.026557922363e-6,true,0
b492b66fbe98f273,2400,0,matched_control,63,64,program,12,115,2,-0.020000000,0.000000000,9.179115295410e-6,1.025199890137e-5,3.099441528320e-6,true,0
b492b66fbe98f273,2400,1,selected,0,1,initial,-1,-1,0,0,0,1.376867294312e-5,1.376867294312e-5,0,true,0
b492b66fbe98f273,2400,1,selected,1,2,program,95,31,2,0.000000000,0.020000000,1.376867294312e-5,1.248717308044e-5,-1.281499862671e-6,true,0
b492b66fbe98f273,2400,1,selected,2,3,program,113,15,2,-0.020000000,0.020000000,1.248717308044e-5,1.519918441772e-5,1.430511474609e-6,true,0
b492b66fbe98f273,2400,1,selected,3,4,program,108,22,2,-0.010000000,0.020000000,1.519918441772e-5,1.955032348633e-5,5.781650543213e-6,true,0
b492b66fbe98f273,2400,1,selected,4,5,program,93,39,2,-0.020000000,0.020000000,1.955032348633e-5,1.811981201172e-5,4.351139068604e-6,true,0
b492b66fbe98f273,2400,1,selected,5,6,program,122,12,2,-0.010000000,0.020000000,1.811981201172e-5,1.633167266846e-5,2.562999725342e-6,true,0
b492b66fbe98f273,2400,1,selected,6,7,program,97,39,2,-0.020000000,0.010000000,1.633167266846e-5,1.233816146851e-5,-1.430511474609e-6,true,0
b492b66fbe98f273,2400,1,selected,7,8,program,3,12,2,-0.020000000,0.020000000,1.233816146851e-5,9.775161743164e-6,-3.993511199951e-6,true,0
b492b66fbe98f273,2400,1,selected,8,9,program,4,13,2,-0.020000000,0.020000000,9.775161743164e-6,1.105666160583e-5,-2.712011337280e-6,true,0
b492b66fbe98f273,2400,1,selected,9,10,program,6,13,2,0.000000000,0.020000000,1.105666160583e-5,9.924173355103e-6,-3.844499588013e-6,true,0
b492b66fbe98f273,2400,1,selected,10,11,program,8,13,2,0.020000000,0.020000000,9.924173355103e-6,8.910894393921e-6,-4.857778549194e-6,true,0
b492b66fbe98f273,2400,1,selected,11,12,program,10,13,2,-0.010000000,0.020000000,8.910894393921e-6,7.450580596924e-6,-6.318092346191e-6,true,0
b492b66fbe98f273,2400,1,selected,12,13,program,12,13,2,0.020000000,-0.020000000,7.450580596924e-6,6.586313247681e-6,-7.182359695435e-6,true,0
b492b66fbe98f273,2400,1,selected,13,14,program,13,14,2,-0.020000000,0.020000000,6.586313247681e-6,5.900859832764e-6,-7.867813110352e-6,true,0
b492b66fbe98f273,2400,1,selected,14,15,program,13,16,2,-0.020000000,-0.020000000,5.900859832764e-6,8.970499038696e-6,-4.798173904419e-6,true,0
b492b66fbe98f273,2400,1,selected,15,16,program,13,18,2,-0.020000000,-0.020000000,8.970499038696e-6,7.063150405884e-6,-6.705522537231e-6,true,0
b492b66fbe98f273,2400,1,selected,16,17,program,2,31,2,0.020000000,-0.020000000,7.063150405884e-6,8.314847946167e-6,-5.453824996948e-6,true,0
b492b66fbe98f273,2400,1,selected,17,18,program,13,22,2,0.000000000,0.020000000,8.314847946167e-6,1.066923141479e-5,-3.099441528320e-6,true,0
b492b66fbe98f273,2400,1,selected,18,19,program,15,22,2,0.005000000,0.020000000,1.066923141479e-5,1.353025436401e-5,-2.384185791016e-7,true,0
b492b66fbe98f273,2400,1,selected,19,20,program,14,25,2,-0.020000000,-0.010000000,1.353025436401e-5,1.507997512817e-5,1.311302185059e-6,true,0
b492b66fbe98f273,2400,1,selected,20,21,program,2,39,2,-0.020000000,-0.020000000,1.507997512817e-5,1.484155654907e-5,1.072883605957e-6,true,0
b492b66fbe98f273,2400,1,selected,21,22,program,12,31,2,-0.020000000,-0.010000000,1.484155654907e-5,1.740455627441e-5,3.635883331299e-6,true,0
b492b66fbe98f273,2400,1,selected,22,23,program,8,37,2,-0.020000000,-0.020000000,1.740455627441e-5,1.734495162964e-5,3.576278686523e-6,true,0
b492b66fbe98f273,2400,1,selected,23,24,program,14,33,2,0.020000000,0.000000000,1.734495162964e-5,1.570582389832e-5,1.937150955200e-6,true,0
b492b66fbe98f273,2400,1,selected,24,25,program,23,26,2,-0.020000000,-0.020000000,1.570582389832e-5,1.406669616699e-5,2.980232238770e-7,true,0
b492b66fbe98f273,2400,1,selected,25,26,program,12,39,2,-0.020000000,0.020000000,1.406669616699e-5,1.597404479980e-5,2.205371856689e-6,true,0
b492b66fbe98f273,2400,1,selected,26,27,program,12,41,2,-0.020000000,-0.020000000,1.597404479980e-5,1.797080039978e-5,4.202127456665e-6,true,0
b492b66fbe98f273,2400,1,selected,27,28,program,12,43,2,-0.020000000,0.010000000,1.797080039978e-5,2.008676528931e-5,6.318092346191e-6,true,0
b492b66fbe98f273,2400,1,selected,28,29,program,20,37,2,0.020000000,-0.020000000,2.008676528931e-5,2.008676528931e-5,6.318092346191e-6,true,0
b492b66fbe98f273,2400,1,selected,29,30,program,14,45,2,-0.020000000,-0.020000000,2.008676528931e-5,2.169609069824e-5,7.927417755127e-6,true,0
b492b66fbe98f273,2400,1,selected,30,31,program,96,88,2,-0.020000000,0.020000000,2.169609069824e-5,1.797080039978e-5,4.202127456665e-6,true,0
b492b66fbe98f273,2400,1,selected,31,32,program,11,52,2,0.020000000,0.000000000,1.797080039978e-5,1.630187034607e-5,2.533197402954e-6,true,0
b492b66fbe98f273,2400,1,selected,32,33,program,96,92,2,-0.020000000,0.020000000,1.630187034607e-5,1.025199890137e-5,-3.516674041748e-6,true,0
b492b66fbe98f273,2400,1,selected,33,34,program,16,51,2,-0.020000000,0.000000000,1.025199890137e-5,1.215934753418e-5,-1.609325408936e-6,true,0
b492b66fbe98f273,2400,1,selected,34,35,program,104,88,2,0.020000000,0.020000000,1.215934753418e-5,8.404254913330e-6,-5.364418029785e-6,true,0
b492b66fbe98f273,2400,1,selected,35,36,program,108,86,2,0.020000000,0.000000000,8.404254913330e-6,7.748603820801e-6,-6.020069122314e-6,true,0
b492b66fbe98f273,2400,1,selected,36,37,program,23,50,2,0.020000000,0.000000000,7.748603820801e-6,1.129508018494e-5,-2.473592758179e-6,true,0
b492b66fbe98f273,2400,1,selected,37,38,program,23,52,2,0.020000000,0.000000000,1.129508018494e-5,1.311302185059e-5,-6.556510925293e-7,true,0
b492b66fbe98f273,2400,1,selected,38,39,program,22,55,2,-0.020000000,0.000000000,1.311302185059e-5,1.034140586853e-5,-3.427267074585e-6,true,0
b492b66fbe98f273,2400,1,selected,39,40,program,16,63,2,-0.020000000,-0.020000000,1.034140586853e-5,1.385807991028e-5,8.940696716309e-8,true,0
b492b66fbe98f273,2400,1,selected,40,41,program,12,69,2,0.020000000,-0.010000000,1.385807991028e-5,8.672475814819e-6,-5.096197128296e-6,true,0
b492b66fbe98f273,2400,1,selected,41,42,program,12,71,2,0.020000000,-0.005000000,8.672475814819e-6,1.996755599976e-6,-1.177191734314e-5,true,0
b492b66fbe98f273,2400,1,selected,42,43,program,12,73,2,0.020000000,-0.020000000,1.996755599976e-6,0.000000000000e0,-1.376867294312e-5,true,0
b492b66fbe98f273,2400,1,selected,43,44,program,12,75,2,0.020000000,-0.010000000,0.000000000000e0,-1.966953277588e-6,-1.573562622070e-5,true,0
b492b66fbe98f273,2400,1,selected,44,45,program,12,77,2,0.020000000,-0.020000000,-1.966953277588e-6,-3.963708877563e-6,-1.773238182068e-5,true,0
b492b66fbe98f273,2400,1,selected,45,46,program,12,79,2,0.020000000,-0.020000000,-3.963708877563e-6,-6.675720214844e-6,-2.044439315796e-5,true,0
b492b66fbe98f273,2400,1,selected,46,47,program,12,81,2,0.020000000,0.000000000,-6.675720214844e-6,-8.344650268555e-6,-2.211332321167e-5,true,0
b492b66fbe98f273,2400,1,selected,47,48,program,14,81,2,-0.020000000,0.000000000,-8.344650268555e-6,-6.735324859619e-6,-2.050399780273e-5,true,0
b492b66fbe98f273,2400,1,selected,48,49,program,31,66,2,-0.020000000,0.010000000,-6.735324859619e-6,-7.092952728271e-6,-2.086162567139e-5,true,0
b492b66fbe98f273,2400,1,selected,49,50,program,9,90,2,-0.020000000,0.010000000,-7.092952728271e-6,-7.599592208862e-6,-2.136826515198e-5,true,0
b492b66fbe98f273,2400,1,selected,50,51,program,28,73,2,0.020000000,-0.020000000,-7.599592208862e-6,-7.867813110352e-6,-2.163648605347e-5,true,0
b492b66fbe98f273,2400,1,selected,51,52,program,8,95,2,0.020000000,0.000000000,-7.867813110352e-6,-7.867813110352e-6,-2.163648605347e-5,true,0
b492b66fbe98f273,2400,1,selected,52,53,program,21,84,2,0.020000000,0.000000000,-7.867813110352e-6,-8.404254913330e-6,-2.217292785645e-5,true,0
b492b66fbe98f273,2400,1,selected,53,54,program,21,86,2,0.020000000,0.000000000,-8.404254913330e-6,-8.702278137207e-6,-2.247095108032e-5,true,0
b492b66fbe98f273,2400,1,selected,54,55,program,21,88,2,0.020000000,0.010000000,-8.702278137207e-6,-1.060962677002e-5,-2.437829971313e-5,true,0
b492b66fbe98f273,2400,1,selected,55,56,program,31,80,2,-0.020000000,0.000000000,-1.060962677002e-5,-1.001358032227e-5,-2.378225326538e-5,true,0
b492b66fbe98f273,2400,1,selected,56,57,program,12,101,2,-0.020000000,0.020000000,-1.001358032227e-5,-8.583068847656e-6,-2.235174179077e-5,true,0
b492b66fbe98f273,2400,1,selected,57,58,program,12,103,2,-0.020000000,0.000000000,-8.583068847656e-6,-6.616115570068e-6,-2.038478851318e-5,true,0
b492b66fbe98f273,2400,1,selected,58,59,program,12,105,2,-0.020000000,-0.020000000,-6.616115570068e-6,-1.788139343262e-7,-1.394748687744e-5,true,0
b492b66fbe98f273,2400,1,selected,59,60,program,31,88,2,-0.020000000,-0.020000000,-1.788139343262e-7,3.039836883545e-6,-1.072883605957e-5,true,0
b492b66fbe98f273,2400,1,selected,60,61,program,12,109,2,-0.020000000,-0.020000000,3.039836883545e-6,7.510185241699e-6,-6.258487701416e-6,true,0
b492b66fbe98f273,2400,1,selected,61,62,program,12,111,2,-0.020000000,0.000000000,7.510185241699e-6,9.477138519287e-6,-4.291534423828e-6,true,0
b492b66fbe98f273,2400,1,selected,62,63,program,12,113,2,-0.020000000,0.020000000,9.477138519287e-6,1.153349876404e-5,-2.235174179077e-6,true,0
b492b66fbe98f273,2400,1,selected,63,64,program,12,115,2,-0.020000000,0.000000000,1.153349876404e-5,1.353025436401e-5,-2.384185791016e-7,true,0
b492b66fbe98f273,2400,1,matched_control,0,1,initial,-1,-1,0,0,0,1.376867294312e-5,1.376867294312e-5,0,true,0
b492b66fbe98f273,2400,1,matched_control,1,2,program,95,31,2,0.000000000,0.020000000,1.376867294312e-5,1.248717308044e-5,-1.281499862671e-6,true,0
b492b66fbe98f273,2400,1,matched_control,2,3,program,113,15,2,-0.020000000,0.020000000,1.248717308044e-5,1.519918441772e-5,1.430511474609e-6,true,0
b492b66fbe98f273,2400,1,matched_control,3,4,program,108,22,2,-0.010000000,0.020000000,1.519918441772e-5,1.955032348633e-5,5.781650543213e-6,true,0
b492b66fbe98f273,2400,1,matched_control,4,5,program,93,39,2,-0.020000000,0.020000000,1.955032348633e-5,1.811981201172e-5,4.351139068604e-6,true,0
b492b66fbe98f273,2400,1,matched_control,5,6,program,122,12,2,-0.010000000,0.020000000,1.811981201172e-5,1.633167266846e-5,2.562999725342e-6,true,0
b492b66fbe98f273,2400,1,matched_control,6,7,program,97,39,2,-0.020000000,0.010000000,1.633167266846e-5,1.233816146851e-5,-1.430511474609e-6,true,0
