role,seed,step,method,sample_index,stratum,kmeans_iterations,within_sse
evaluation,3bc9704ea251d68f,2400,hash_placebo_03,92,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_03,93,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_03,94,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_03,95,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,0,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,1,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,2,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,3,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,4,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,5,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,6,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,7,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,8,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,9,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,10,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,11,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,12,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,13,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,14,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,15,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,16,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,17,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,18,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,19,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,20,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,21,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,22,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,23,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,24,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,25,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,26,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,27,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,28,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,29,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,30,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,31,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,32,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,33,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,34,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,35,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,36,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,37,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,38,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,39,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,40,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,41,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,42,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,43,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,44,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,45,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,46,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,47,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,48,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,49,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,50,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,51,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,52,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,53,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,54,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,55,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,56,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,57,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,58,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,59,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,60,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,61,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,62,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,63,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,64,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,65,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,66,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,67,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,68,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,69,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,70,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,71,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,72,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,73,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,74,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,75,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,76,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,77,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,78,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,79,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,80,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,81,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,82,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,83,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,84,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,85,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,86,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,87,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,88,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,89,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,90,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,91,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,92,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,93,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,94,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_04,95,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,0,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,1,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,2,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,3,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,4,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,5,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,6,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,7,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,8,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,9,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,10,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,11,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,12,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,13,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,14,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,15,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,16,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,17,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,18,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,19,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,20,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,21,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,22,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,23,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,24,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,25,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,26,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,27,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,28,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,29,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,30,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,31,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,32,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,33,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,34,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,35,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,36,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,37,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,38,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,39,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,40,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,41,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,42,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,43,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,44,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,45,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,46,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,47,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,48,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,49,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,50,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,51,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,52,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,53,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,54,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,55,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,56,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,57,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,58,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,59,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,60,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,61,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,62,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,63,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,64,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,65,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,66,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,67,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,68,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,69,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,70,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,71,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,72,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,73,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,74,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,75,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,76,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,77,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,78,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,79,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,80,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,81,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,82,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,83,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,84,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,85,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,86,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,87,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,88,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,89,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,90,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,91,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,92,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,93,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,94,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_05,95,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,0,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,1,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,2,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,3,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,4,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,5,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,6,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,7,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,8,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,9,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,10,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,11,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,12,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,13,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,14,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,15,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,16,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,17,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,18,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,19,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,20,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,21,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,22,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,23,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,24,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,25,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,26,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,27,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,28,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,29,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,30,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,31,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,32,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,33,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,34,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,35,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,36,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,37,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,38,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,39,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,40,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,41,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,42,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,43,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,44,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,45,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,46,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,47,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,48,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,49,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,50,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,51,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,52,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,53,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,54,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,55,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,56,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,57,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,58,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,59,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,60,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,61,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,62,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,63,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,64,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,65,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,66,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,67,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,68,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,69,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,70,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,71,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,72,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,73,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,74,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,75,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,76,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,77,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,78,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,79,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,80,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,81,10,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,82,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,83,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,84,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,85,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,86,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,87,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,88,6,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,89,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,90,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,91,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,92,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,93,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,94,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_06,95,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,0,0,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,1,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,2,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,3,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,4,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,5,5,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,6,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,7,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,8,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,9,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,10,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,11,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,12,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,13,4,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,14,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,15,11,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,16,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,17,7,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,18,1,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,19,2,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,20,9,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,21,3,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,22,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,23,8,0,0.000000000000e0
evaluation,3bc9704ea251d68f,2400,hash_placebo_07,24,3,0,0.000000000000e0
