seed,step,scale,method,panel,candidate_count,utility_rmse,sign_error_rate,cross_block_regret,selected_program_regret,false_authorization
0a53f8c62d9147be,4200,2.0,hash_placebo_00,62,170,1.180971779733e-3,0.400000000,1.079114153981e-3,1.627766236197e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_00,63,170,9.209074806845e-4,0.352941176,1.079114153981e-3,2.450417727232e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,0,170,8.323511682850e-4,0.305882353,8.419888763456e-4,9.548285306664e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,1,170,9.960130317374e-4,0.376470588,1.079114153981e-3,2.465643570758e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,2,170,1.310055173261e-3,0.382352941,1.079114153981e-3,2.354513853788e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,3,170,1.080333459961e-3,0.347058824,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,4,170,1.147692607657e-3,0.382352941,1.079114153981e-3,1.432956516510e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,5,170,9.357448868978e-4,0.376470588,1.079114153981e-3,1.402671128744e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,6,170,1.152849738906e-3,0.417647059,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,7,170,1.003832514277e-3,0.347058824,4.211291670799e-4,4.242776776664e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,8,170,1.007976373079e-3,0.364705882,1.329791848548e-4,1.329791848548e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,9,170,1.058581347102e-3,0.376470588,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,10,170,9.376496116076e-4,0.335294118,9.587065651431e-4,1.229563727975e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,11,170,1.273046939496e-3,0.364705882,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,12,170,1.169690973085e-3,0.347058824,9.587065651431e-4,1.229563727975e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,13,170,1.132173064224e-3,0.223529412,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,14,170,7.659472063348e-4,0.329411765,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,15,170,1.117758358114e-3,0.358823529,4.211291670799e-4,4.242776776664e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,16,170,9.518670599778e-4,0.247058824,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,17,170,9.576055803943e-4,0.282352941,3.100155736320e-4,3.100155736320e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,18,170,1.228403817589e-3,0.305882353,1.079114153981e-3,1.627766236197e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,19,170,1.443495880098e-3,0.352941176,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,20,170,1.278808719369e-3,0.317647059,1.329791848548e-4,1.329791848548e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,21,170,1.271910192023e-3,0.311764706,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,22,170,1.545335875408e-3,0.358823529,9.587065651431e-4,1.229563727975e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,23,170,1.420585424756e-3,0.423529412,1.131687313318e-4,1.131687313318e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,24,170,1.038540987567e-3,0.341176471,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,25,170,1.296158408288e-3,0.335294118,7.670496997889e-4,7.670496997889e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,26,170,9.641357680765e-4,0.352941176,2.088609035127e-4,2.088609035127e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,27,170,9.034896104934e-4,0.352941176,1.131687313318e-4,1.131687313318e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,28,170,1.136941313973e-3,0.305882353,7.771743985359e-4,7.771743985359e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,29,170,9.497158838337e-4,0.329411765,1.079114153981e-3,2.465643570758e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,30,170,1.237881454673e-3,0.264705882,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,31,170,1.051972013142e-3,0.305882353,1.079114153981e-3,1.627766236197e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,32,170,1.492220457730e-3,0.447058824,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,33,170,1.001578991603e-3,0.364705882,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,34,170,1.431732512398e-3,0.341176471,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,35,170,1.301650021392e-3,0.264705882,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,36,170,1.507119233780e-3,0.358823529,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,37,170,1.193713765693e-3,0.300000000,1.079114153981e-3,2.465643570758e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,38,170,1.260482671668e-3,0.305882353,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,39,170,1.029525353775e-3,0.382352941,4.034514422528e-4,5.175930564292e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,40,170,9.873848932640e-4,0.347058824,1.079114153981e-3,2.465643570758e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,41,170,1.168788393442e-3,0.394117647,1.079114153981e-3,2.465643570758e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,42,170,1.057807576664e-3,0.364705882,1.079114153981e-3,2.465643570758e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,43,170,1.030663951026e-3,0.364705882,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,44,170,1.245369880997e-3,0.382352941,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,45,170,9.722038592822e-4,0.382352941,1.329791848548e-4,1.329791848548e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,46,170,8.530677068087e-4,0.376470588,7.771743985359e-4,7.771743985359e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,47,170,9.551743742800e-4,0.294117647,1.131687313318e-4,1.131687313318e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,48,170,1.085822164974e-3,0.376470588,1.079114153981e-3,1.282190904021e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,49,170,1.292606205692e-3,0.323529412,7.771743985359e-4,7.771743985359e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,50,170,1.240951158373e-3,0.394117647,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,51,170,1.031574845551e-3,0.282352941,1.131687313318e-4,1.131687313318e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,52,170,9.390286549336e-4,0.270588235,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,53,170,8.107394308452e-4,0.370588235,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,54,170,9.056614081479e-4,0.305882353,9.966492652893e-4,1.495382428402e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,55,170,1.333908756393e-3,0.435294118,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,56,170,1.091824770114e-3,0.400000000,1.329791848548e-4,1.329791848548e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,57,170,8.855849319701e-4,0.305882353,5.730036646128e-4,5.730036646128e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,58,170,8.928979949766e-4,0.276470588,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,59,170,1.359999570784e-3,0.494117647,9.587065651431e-4,1.229563727975e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,60,170,1.134917988352e-3,0.329411765,9.966492652893e-4,1.495382428402e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,61,170,1.011714252143e-3,0.247058824,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_01,62,170,1.085302909760e-3,0.335294118,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_01,63,170,8.454378796333e-4,0.335294118,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,0,170,1.049556680934e-3,0.335294118,1.079114153981e-3,1.627766236197e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,1,170,8.453452547655e-4,0.276470588,5.537482793443e-4,5.537482793443e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,2,170,1.197922848387e-3,0.311764706,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,3,170,1.100769970578e-3,0.347058824,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,4,170,1.028732871362e-3,0.229411765,9.966492652893e-4,1.495382428402e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,5,170,1.113925869784e-3,0.370588235,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,6,170,9.502966018134e-4,0.358823529,1.079114153981e-3,2.354513853788e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,7,170,1.113326089025e-3,0.300000000,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,8,170,1.157657186506e-3,0.258823529,7.771743985359e-4,7.771743985359e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,9,170,1.294295128368e-3,0.282352941,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,10,170,9.936306251155e-4,0.341176471,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,11,170,8.097010446700e-4,0.264705882,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,12,170,9.532465491167e-4,0.382352941,1.079114153981e-3,2.465643570758e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,13,170,8.333064171800e-4,0.347058824,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,14,170,1.225029213472e-3,0.305882353,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,15,170,1.109564920551e-3,0.411764706,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,16,170,9.581291552906e-4,0.352941176,9.966492652893e-4,1.495382428402e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,17,170,9.283308457540e-4,0.311764706,7.670496997889e-4,7.670496997889e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,18,170,8.490789950765e-4,0.411764706,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,19,170,9.738186623220e-4,0.317647059,1.079114153981e-3,2.465643570758e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,20,170,1.504532670668e-3,0.382352941,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,21,170,9.826663089047e-4,0.270588235,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,22,170,1.083242119325e-3,0.382352941,1.079114153981e-3,1.627766236197e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,23,170,8.648038186458e-4,0.311764706,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,24,170,1.049911636829e-3,0.347058824,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,25,170,9.100043299203e-4,0.305882353,1.131687313318e-4,1.131687313318e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,26,170,8.808493748488e-4,0.382352941,7.670496997889e-4,7.670496997889e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,27,170,9.413198414038e-4,0.323529412,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,28,170,1.767123125413e-3,0.423529412,7.670496997889e-4,7.670496997889e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,29,170,1.422366164707e-3,0.358823529,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,30,170,1.087397997473e-3,0.352941176,8.419888763456e-4,9.548285306664e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,31,170,1.678044649665e-3,0.311764706,9.966492652893e-4,1.495382428402e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,32,170,1.097060982279e-3,0.317647059,1.079114153981e-3,2.465643570758e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,33,170,9.234220664294e-4,0.335294118,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,34,170,8.494863994181e-4,0.276470588,1.329791848548e-4,1.329791848548e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,35,170,1.329863567731e-3,0.429411765,1.079114153981e-3,1.432956516510e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,36,170,1.020234878378e-3,0.288235294,3.100155736320e-4,3.100155736320e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,37,170,9.853835914108e-4,0.276470588,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,38,170,1.319931699771e-3,0.376470588,9.587065651431e-4,1.229563727975e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,39,170,9.526762667605e-4,0.323529412,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,40,170,8.637553776177e-4,0.435294118,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,41,170,8.691621968347e-4,0.282352941,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,42,170,1.364072585618e-3,0.435294118,1.079114153981e-3,2.465643570758e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,43,170,8.863939902877e-4,0.282352941,9.966492652893e-4,1.495382428402e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,44,170,8.296030936290e-4,0.358823529,7.771743985359e-4,7.771743985359e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,45,170,9.754212015960e-4,0.347058824,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,46,170,1.081141655736e-3,0.323529412,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,47,170,1.179643882308e-3,0.341176471,2.088609035127e-4,2.088609035127e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,48,170,8.362744142686e-4,0.335294118,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,49,170,1.033759122405e-3,0.288235294,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,50,170,1.221995257484e-3,0.288235294,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,51,170,9.243587780495e-4,0.288235294,1.131687313318e-4,1.131687313318e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,52,170,1.033622966666e-3,0.364705882,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,53,170,9.865069712353e-4,0.341176471,1.079114153981e-3,1.123856753111e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,54,170,1.254802032924e-3,0.400000000,1.079114153981e-3,2.465643570758e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,55,170,8.397045177079e-4,0.264705882,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,56,170,1.303968812024e-3,0.300000000,1.329791848548e-4,1.329791848548e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,57,170,1.036965266179e-3,0.452941176,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,58,170,9.402796363088e-4,0.405882353,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,59,170,9.177139938367e-4,0.376470588,4.034514422528e-4,5.175930564292e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,60,170,1.215757320141e-3,0.300000000,9.966492652893e-4,1.495382428402e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_02,61,170,1.407199903635e-3,0.335294118,7.771743985359e-4,7.771743985359e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,62,170,8.971145344522e-4,0.311764706,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_02,63,170,8.659696732464e-4,0.335294118,1.079114153981e-3,1.962304755580e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,0,170,9.026241907639e-4,0.382352941,1.079114153981e-3,2.450417727232e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,1,170,9.228122804703e-4,0.305882353,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,2,170,1.041828611036e-3,0.347058824,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,3,170,1.212923388348e-3,0.335294118,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,4,170,7.741624060261e-4,0.282352941,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,5,170,1.040562681167e-3,0.382352941,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,6,170,1.224461232523e-3,0.347058824,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,7,170,6.891820630078e-4,0.317647059,5.232312832959e-4,5.232312832959e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,8,170,9.975729419969e-4,0.352941176,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,9,170,1.115278485171e-3,0.347058824,5.537482793443e-4,5.537482793443e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,10,170,8.235733376987e-4,0.276470588,3.108711098321e-4,3.108711098321e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,11,170,1.059984715157e-3,0.376470588,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,12,170,1.115680606601e-3,0.394117647,8.352653385373e-4,8.352653385373e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,13,170,1.196574155370e-3,0.341176471,4.211291670799e-4,4.242776776664e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,14,170,1.144417733366e-3,0.276470588,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,15,170,8.576022833689e-4,0.376470588,5.730036646128e-4,5.730036646128e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,16,170,1.058621426245e-3,0.323529412,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,17,170,9.303284189212e-4,0.300000000,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,18,170,1.191463157326e-3,0.270588235,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,19,170,1.329177379488e-3,0.400000000,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,20,170,1.293768652538e-3,0.317647059,9.587065651431e-4,1.229563727975e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,21,170,1.280507144567e-3,0.329411765,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,22,170,8.448326806834e-4,0.276470588,3.100155736320e-4,3.100155736320e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,23,170,1.262287642218e-3,0.364705882,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,24,170,1.014301259198e-3,0.400000000,2.088609035127e-4,2.088609035127e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,25,170,1.006156071251e-3,0.358823529,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,26,170,1.075263129278e-3,0.335294118,8.352653385373e-4,8.352653385373e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,27,170,1.044717818525e-3,0.200000000,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,28,170,1.179930149318e-3,0.394117647,1.079114153981e-3,2.465643570758e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,29,170,1.115426818030e-3,0.317647059,4.034514422528e-4,5.175930564292e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,30,170,1.290830972625e-3,0.335294118,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,31,170,1.218324118694e-3,0.329411765,8.392985910177e-4,1.438107341528e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,32,170,1.025872066862e-3,0.341176471,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,33,170,1.436301506777e-3,0.405882353,1.131687313318e-4,1.131687313318e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,34,170,8.603125487614e-4,0.247058824,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,35,170,9.400092489180e-4,0.352941176,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,36,170,9.697803224693e-4,0.358823529,5.537482793443e-4,5.537482793443e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,37,170,7.124182612138e-4,0.264705882,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,38,170,1.849205028998e-3,0.358823529,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,39,170,1.219504808691e-3,0.341176471,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,40,170,9.617686961390e-4,0.300000000,1.131687313318e-4,1.131687313318e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,41,170,1.210065187824e-3,0.335294118,9.998586028814e-4,1.394208520651e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,42,170,8.730113802884e-4,0.388235294,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,43,170,9.686542383875e-4,0.347058824,4.211291670799e-4,4.242776776664e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,44,170,9.338725236754e-4,0.347058824,2.088609035127e-4,2.088609035127e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,45,170,7.664656372680e-4,0.323529412,3.100155736320e-4,3.100155736320e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,46,170,9.316714485702e-4,0.358823529,3.100155736320e-4,3.100155736320e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,47,170,1.116265482740e-3,0.294117647,3.100155736320e-4,3.100155736320e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,48,170,1.286390100940e-3,0.264705882,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,49,170,1.273350493085e-3,0.341176471,9.587065651431e-4,1.229563727975e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,50,170,8.270960805452e-4,0.358823529,2.088609035127e-4,2.088609035127e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,51,170,1.057181757912e-3,0.311764706,1.079114153981e-3,1.402671128744e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,52,170,1.093168383303e-3,0.311764706,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,53,170,1.426037682937e-3,0.417647059,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,54,170,9.923241989205e-4,0.370588235,1.079114153981e-3,2.450417727232e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,55,170,1.015623326924e-3,0.388235294,4.211291670799e-4,4.242776776664e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,56,170,1.053401497440e-3,0.335294118,1.329791848548e-4,1.329791848548e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,57,170,1.021601491766e-3,0.382352941,7.670496997889e-4,7.670496997889e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,58,170,6.968677506016e-4,0.264705882,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,59,170,1.203952450109e-3,0.264705882,4.034514422528e-4,5.175930564292e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,60,170,1.178843495324e-3,0.235294118,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_03,61,170,1.147963803446e-3,0.470588235,9.599862023606e-4,1.101250449210e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,62,170,1.259535538601e-3,0.335294118,1.079114153981e-3,1.471084222430e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_03,63,170,1.115779100289e-3,0.364705882,4.038587212563e-4,4.038587212563e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_04,0,170,8.928334944182e-4,0.300000000,0.000000000000e0,0.000000000000e0,false
0a53f8c62d9147be,4200,2.0,hash_placebo_04,1,170,1.106157872020e-3,0.294117647,1.004132755043e-3,1.168649025203e-3,true
0a53f8c62d9147be,4200,2.0,hash_placebo_04,2,170,8.649039237963e-4,0.288235294,3.108711098321e-4,3.108711098321e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_04,3,170,1.177083480259e-3,0.347058824,2.654002164491e-4,2.654002164491e-4,false
0a53f8c62d9147be,4200,2.0,hash_placebo_04,4,170,9.257165748175e-4,0.282352941,3.100155736320e-4,3.100155736320e-4,false
