cell_id,arm,stage,action_id,operational_utility,final_utility
9,sentinel_fixed128,600,55,-1.333355903625e-4,2.066493034363e-4
9,sentinel_fixed128,600,56,-1.099109649658e-4,-7.061362266541e-4
9,sentinel_fixed128,600,57,-5.167722702026e-5,-3.572106361389e-4
9,sentinel_fixed128,600,58,-3.433227539062e-4,-7.897019386292e-4
9,sentinel_fixed128,600,59,-1.595020294189e-4,-4.022121429443e-4
9,sentinel_fixed128,600,60,-6.031990051270e-5,-2.853870391846e-4
9,sentinel_fixed128,600,61,-1.271367073059e-4,-3.459453582764e-4
9,sentinel_fixed128,600,62,-5.358457565308e-5,4.361271858215e-4
9,sentinel_fixed128,600,63,-1.340508460999e-4,2.349019050598e-4
9,sentinel_fixed128,600,64,-1.423358917236e-4,-3.898143768311e-4
9,sentinel_fixed128,600,65,-1.013278961182e-5,-2.574324607849e-4
9,sentinel_fixed128,600,66,-7.864832878113e-4,2.099335193634e-3
9,sentinel_fixed128,600,67,-3.641843795776e-4,1.087009906769e-3
9,sentinel_fixed128,600,68,-7.065534591675e-4,1.167237758636e-3
9,sentinel_fixed128,600,69,-3.498792648315e-4,9.062886238098e-4
9,sentinel_fixed128,600,70,2.029538154602e-4,-2.926588058472e-5
9,sentinel_fixed128,600,71,1.574754714966e-4,3.697872161865e-4
9,sentinel_fixed128,600,72,-8.440017700195e-5,-3.157258033752e-4
9,sentinel_fixed128,600,73,-2.437829971313e-5,-1.550316810608e-4
9,sentinel_fixed128,600,74,5.525350570679e-5,8.199810981750e-4
9,sentinel_fixed128,600,75,-4.374980926514e-5,7.753968238831e-4
9,sentinel_fixed128,600,76,-4.184246063232e-5,-2.332329750061e-4
9,sentinel_fixed128,600,77,-1.442432403564e-5,-1.153349876404e-4
9,sentinel_fixed128,600,78,2.267360687256e-4,5.275607109070e-4
9,sentinel_fixed128,600,79,1.178979873657e-4,2.683997154236e-4
9,sentinel_fixed128,600,80,6.753206253052e-5,-3.213882446289e-4
9,sentinel_fixed128,600,81,4.589557647705e-5,-1.271367073059e-4
9,sentinel_fixed128,600,82,6.049871444702e-5,2.607703208923e-4
9,sentinel_fixed128,600,83,8.618831634521e-5,2.918243408203e-4
9,sentinel_fixed128,600,84,3.957748413086e-5,2.095699310303e-4
9,sentinel_fixed128,600,85,-6.735324859619e-6,1.686215400696e-4
9,sentinel_fixed128,600,86,-1.691579818726e-4,5.340576171875e-4
9,sentinel_fixed128,600,87,-6.270408630371e-5,2.942085266113e-4
9,sentinel_fixed128,600,88,-6.866455078125e-5,1.495480537415e-4
9,sentinel_fixed128,600,89,-3.468990325928e-5,7.599592208862e-5
9,sentinel_fixed128,600,90,-1.693964004517e-4,2.441406250000e-4
9,sentinel_fixed128,600,91,-7.104873657227e-5,1.248717308044e-4
9,sentinel_fixed128,600,92,1.609325408936e-5,1.956641674042e-3
9,sentinel_fixed128,600,93,-2.324581146240e-6,1.065015792847e-3
9,sentinel_fixed128,600,94,-2.939701080322e-4,8.101463317871e-4
9,sentinel_fixed128,600,95,-4.943609237671e-4,1.232922077179e-3
9,sentinel_fixed128,600,96,-3.365874290466e-4,-5.536079406738e-4
9,sentinel_fixed128,600,97,-2.192854881287e-4,-2.608299255371e-4
9,sentinel_fixed128,600,98,-3.064870834351e-4,5.957484245300e-4
9,sentinel_fixed128,600,99,-3.457069396973e-4,1.089274883270e-3
9,sentinel_fixed128,600,100,-9.063482284546e-4,-1.187920570374e-4
9,sentinel_fixed128,600,101,-1.126170158386e-3,-5.695819854736e-4
9,sentinel_fixed128,600,102,2.182722091675e-4,-7.635354995728e-5
9,sentinel_fixed128,600,103,-3.473758697510e-4,-3.247857093811e-4
9,sentinel_fixed128,600,104,-4.504919052124e-4,8.490085601807e-4
9,sentinel_fixed128,600,105,-2.110004425049e-4,4.337430000305e-4
9,sentinel_fixed128,600,106,-1.510381698608e-4,1.635611057281e-3
9,sentinel_fixed128,600,107,-1.971125602722e-4,1.629352569580e-3
9,sentinel_fixed128,600,108,2.855658531189e-4,2.638101577759e-3
9,sentinel_fixed128,600,109,1.612305641174e-4,1.340389251709e-3
9,sentinel_fixed128,600,110,5.132555961609e-4,-2.437829971313e-5
9,sentinel_fixed128,600,111,3.202557563782e-4,3.743171691895e-5
9,sentinel_fixed128,600,112,-7.748603820801e-7,1.490712165833e-4
9,sentinel_fixed128,600,113,7.510185241699e-6,-8.374452590942e-5
9,sentinel_fixed128,600,114,-1.601576805115e-4,-1.179575920105e-4
9,sentinel_fixed128,600,115,-2.684593200684e-4,4.631280899048e-5
9,sentinel_fixed128,600,116,-3.623962402344e-4,-5.358457565308e-5
9,sentinel_fixed128,600,117,-3.381371498108e-4,-1.320242881775e-4
9,sentinel_fixed128,600,118,3.391504287720e-5,-4.291534423828e-6
9,sentinel_fixed128,600,119,5.072355270386e-5,1.454353332520e-5
9,sentinel_fixed128,600,120,-3.207325935364e-4,6.968975067139e-4
9,sentinel_fixed128,600,121,-1.344680786133e-4,3.491044044495e-4
9,sentinel_fixed128,600,122,-2.160668373108e-4,7.757544517517e-4
9,sentinel_fixed128,600,123,-9.191036224365e-5,3.945827484131e-4
9,sentinel_fixed128,600,124,3.212690353394e-5,3.971099853516e-3
9,sentinel_fixed128,600,125,3.498792648315e-5,2.009451389313e-3
9,sentinel_fixed128,600,126,-6.675720214844e-6,-1.397907733917e-3
9,sentinel_fixed128,600,127,2.747774124146e-5,-6.647109985352e-4
9,sentinel_fixed128,600,128,-4.792809486389e-4,1.552700996399e-4
9,sentinel_fixed128,600,129,-8.928179740906e-4,5.483627319336e-6
9,sentinel_fixed128,600,130,2.168416976929e-4,5.179047584534e-4
9,sentinel_fixed128,600,131,1.214742660522e-4,2.648830413818e-4
9,sentinel_fixed128,600,132,2.653002738953e-4,7.897615432739e-5
9,sentinel_fixed128,600,133,5.500912666321e-4,-2.567768096924e-4
9,sentinel_fixed128,600,134,7.660984992981e-4,1.791119575500e-4
9,sentinel_fixed128,600,135,4.040598869324e-4,6.872415542603e-5
9,sentinel_fixed128,600,136,2.558827400208e-4,2.245306968689e-4
9,sentinel_fixed128,600,137,3.683567047119e-4,1.521110534668e-4
9,sentinel_fixed128,600,138,-3.332495689392e-4,4.100203514099e-4
9,sentinel_fixed128,600,139,-1.635551452637e-4,2.081394195557e-4
9,sentinel_fixed128,600,140,-6.760954856873e-4,2.972126007080e-3
9,sentinel_fixed128,600,141,-2.544522285461e-4,1.522302627563e-3
9,sentinel_fixed128,600,142,1.162707805634e-3,-5.813241004944e-4
9,sentinel_fixed128,600,143,6.169676780701e-4,-2.691149711609e-4
9,sentinel_fixed128,600,144,-8.923411369324e-4,-2.516090869904e-3
9,sentinel_fixed128,600,145,-4.196763038635e-4,-1.333177089691e-3
9,sentinel_fixed128,600,146,-4.581809043884e-4,5.519986152649e-4
9,sentinel_fixed128,600,147,-6.969571113586e-4,8.855462074280e-4
9,sentinel_fixed128,600,148,-5.773305892944e-4,1.176357269287e-3
9,sentinel_fixed128,600,149,-8.027553558350e-4,1.842021942139e-3
9,sentinel_fixed128,600,150,3.452897071838e-4,-4.330277442932e-4
9,sentinel_fixed128,600,151,6.527900695801e-4,-9.102225303650e-4
9,sentinel_fixed128,600,152,-2.497434616089e-5,-4.617571830750e-4
9,sentinel_fixed128,600,153,2.497434616089e-4,-1.314103603363e-3
9,sentinel_fixed128,600,154,-7.744431495667e-4,3.335893154144e-3
9,sentinel_fixed128,600,155,-3.254413604736e-4,1.696169376373e-3
9,sentinel_fixed128,600,156,5.131363868713e-4,2.472162246704e-3
9,sentinel_fixed128,600,157,3.299713134766e-4,1.236259937286e-3
9,sentinel_fixed128,600,158,-4.541873931885e-5,-6.811022758484e-4
9,sentinel_fixed128,600,159,-8.516907691956e-4,5.187988281250e-4
9,sentinel_fixed128,600,160,-8.368492126465e-4,-2.241849899292e-3
9,sentinel_fixed128,600,161,-3.892183303833e-4,-1.106023788452e-3
9,sentinel_fixed128,600,162,8.385777473450e-4,9.419918060303e-4
9,sentinel_fixed128,600,163,8.732080459595e-4,7.941722869873e-4
9,sentinel_fixed128,600,164,6.174445152283e-4,8.410215377808e-5
9,sentinel_fixed128,600,165,3.270506858826e-4,5.704164505005e-5
9,sentinel_fixed128,600,166,-9.526014328003e-4,9.334683418274e-4
9,sentinel_fixed128,600,167,-1.097261905670e-3,2.335071563721e-3
9,sentinel_fixed128,600,168,-7.492303848267e-4,-2.084791660309e-3
9,sentinel_fixed128,600,169,-4.752278327942e-4,4.231929779053e-6
9,sentinel_fixed128,2400,0,-2.381578087807e-5,3.792285919189e-3
9,sentinel_fixed128,2400,1,1.199916005135e-5,2.238273620605e-3
9,sentinel_fixed128,2400,2,-2.707913517952e-5,6.337165832520e-4
9,sentinel_fixed128,2400,3,4.344061017036e-5,-6.559848785400e-3
9,sentinel_fixed128,2400,4,1.398846507072e-6,-1.729464530945e-2
9,sentinel_fixed128,2400,5,7.098354399204e-5,-1.756429672241e-2
9,sentinel_fixed128,2400,6,-1.129545271397e-4,-2.605366706848e-2
9,sentinel_fixed128,2400,7,-1.811236143112e-5,-1.291036605835e-2
9,sentinel_fixed128,2400,8,-3.216024488211e-4,1.472616195679e-2
9,sentinel_fixed128,2400,9,-1.192297786474e-4,7.835388183594e-3
9,sentinel_fixed128,2400,10,-2.484861761332e-4,8.659839630127e-3
9,sentinel_fixed128,2400,11,-1.261923462152e-4,5.060434341431e-3
9,sentinel_fixed128,2400,12,-1.768525689840e-4,1.043128967285e-2
9,sentinel_fixed128,2400,13,-5.514360964298e-5,4.790544509888e-3
9,sentinel_fixed128,2400,14,-5.921591073275e-4,3.113508224487e-3
9,sentinel_fixed128,2400,15,-2.448651939631e-4,1.724243164062e-3
9,sentinel_fixed128,2400,16,-9.026378393173e-5,-4.618167877197e-3
9,sentinel_fixed128,2400,17,9.983777999878e-7,-2.222776412964e-3
9,sentinel_fixed128,2400,18,-2.819020301104e-4,1.974105834961e-4
9,sentinel_fixed128,2400,19,-9.502284228802e-5,3.011226654053e-4
9,sentinel_fixed128,2400,20,-9.019300341606e-5,-3.780126571655e-3
9,sentinel_fixed128,2400,21,-1.699663698673e-5,-2.503395080566e-3
9,sentinel_fixed128,2400,22,-4.237145185471e-5,-1.239204406738e-2
9,sentinel_fixed128,2400,23,-5.400180816650e-5,-5.409002304077e-3
9,sentinel_fixed128,2400,24,-8.353404700756e-5,1.685380935669e-3
9,sentinel_fixed128,2400,25,-8.325651288033e-5,2.174139022827e-3
9,sentinel_fixed128,2400,26,-8.963607251644e-5,-6.014585494995e-3
9,sentinel_fixed128,2400,27,-3.511086106300e-5,-2.957344055176e-3
9,sentinel_fixed128,2400,28,-1.072883605957e-6,1.039934158325e-2
9,sentinel_fixed128,2400,29,1.835078001022e-5,5.276918411255e-3
9,sentinel_fixed128,2400,30,-1.304093748331e-4,7.562160491943e-3
9,sentinel_fixed128,2400,31,-5.022995173931e-5,3.855943679810e-3
9,sentinel_fixed128,2400,32,-4.234537482262e-5,-5.091428756714e-3
9,sentinel_fixed128,2400,33,-1.286529004574e-5,-2.426624298096e-3
9,sentinel_fixed128,2400,34,-7.616169750690e-5,-2.270460128784e-3
9,sentinel_fixed128,2400,35,-1.126434653997e-4,-1.187324523926e-4
9,sentinel_fixed128,2400,36,1.806765794754e-5,-1.347064971924e-4
9,sentinel_fixed128,2400,37,-1.752190291882e-5,1.481056213379e-3
9,sentinel_fixed128,2400,38,3.619492053986e-5,-7.291555404663e-3
9,sentinel_fixed128,2400,39,4.166923463345e-5,-4.951000213623e-3
9,sentinel_fixed128,2400,40,3.393925726414e-5,-3.021717071533e-3
9,sentinel_fixed128,2400,41,2.009049057961e-5,-1.484394073486e-3
9,sentinel_fixed128,2400,42,-5.980394780636e-5,4.350900650024e-3
9,sentinel_fixed128,2400,43,-2.681091427803e-5,2.018213272095e-3
9,sentinel_fixed128,2400,44,-2.109073102474e-5,6.490468978882e-3
9,sentinel_fixed128,2400,45,-3.481283783913e-6,3.274440765381e-3
9,sentinel_fixed128,2400,46,5.166605114937e-5,3.323554992676e-4
9,sentinel_fixed128,2400,47,3.149174153805e-5,-6.167888641357e-4
9,sentinel_fixed128,2400,48,4.816986620426e-5,1.111745834351e-3
9,sentinel_fixed128,2400,49,4.005432128906e-5,7.014274597168e-4
9,sentinel_fixed128,2400,50,-8.222274482250e-5,6.501436233521e-3
9,sentinel_fixed128,2400,51,-2.430938184261e-5,2.972126007080e-3
9,sentinel_fixed128,2400,52,-4.016235470772e-5,-3.483533859253e-3
9,sentinel_fixed128,2400,53,4.806742072105e-5,-1.622200012207e-3
9,sentinel_fixed128,2400,54,-1.399666070938e-4,-1.348686218262e-2
9,sentinel_fixed128,2400,55,-4.118680953979e-5,-7.022857666016e-3
9,sentinel_fixed128,2400,56,-1.971367746592e-4,3.854751586914e-3
9,sentinel_fixed128,2400,57,-7.475540041924e-5,2.107143402100e-3
9,sentinel_fixed128,2400,58,-1.945644617081e-4,7.851123809814e-4
9,sentinel_fixed128,2400,59,-7.246248424053e-5,4.382133483887e-4
9,sentinel_fixed128,2400,60,-1.447368413210e-4,9.727478027344e-3
9,sentinel_fixed128,2400,61,-4.995986819267e-5,4.926204681396e-3
9,sentinel_fixed128,2400,62,-2.766307443380e-4,2.316713333130e-3
9,sentinel_fixed128,2400,63,-7.458403706551e-5,1.105785369873e-3
9,sentinel_fixed128,2400,64,-1.268628984690e-4,-3.392696380615e-3
9,sentinel_fixed128,2400,65,-2.739951014519e-5,-1.640319824219e-3
9,sentinel_fixed128,2400,66,-2.666506916285e-4,7.860660552979e-3
9,sentinel_fixed128,2400,67,-9.581074118614e-5,4.138946533203e-3
9,sentinel_fixed128,2400,68,-4.548579454422e-5,-5.842685699463e-3
9,sentinel_fixed128,2400,69,3.030523657799e-6,-4.630088806152e-3
9,sentinel_fixed128,2400,70,4.470348358154e-7,-2.363920211792e-3
9,sentinel_fixed128,2400,71,2.099014818668e-5,1.704692840576e-4
9,sentinel_fixed128,2400,72,-1.053418964148e-4,3.935337066650e-3
9,sentinel_fixed128,2400,73,-1.527424901724e-4,3.200292587280e-3
9,sentinel_fixed128,2400,74,-9.820051491261e-5,8.623361587524e-3
9,sentinel_fixed128,2400,75,-3.558024764061e-5,4.090785980225e-3
9,sentinel_fixed128,2400,76,-5.818717181683e-5,8.440017700195e-4
9,sentinel_fixed128,2400,77,-1.879967749119e-5,9.775161743164e-5
9,sentinel_fixed128,2400,78,-1.329816877842e-4,-4.832029342651e-3
9,sentinel_fixed128,2400,79,-3.049895167351e-5,-2.406597137451e-3
9,sentinel_fixed128,2400,80,-2.002604305744e-4,-5.986690521240e-4
9,sentinel_fixed128,2400,81,-7.691979408264e-5,-3.471374511719e-4
9,sentinel_fixed128,2400,82,-7.099658250809e-5,-2.070426940918e-3
9,sentinel_fixed128,2400,83,-1.548789441586e-5,-1.298904418945e-3
9,sentinel_fixed128,2400,84,4.580058157444e-5,5.817413330078e-5
9,sentinel_fixed128,2400,85,3.322586417198e-5,4.529953002930e-5
9,sentinel_fixed128,2400,86,-5.672872066498e-5,1.492023468018e-3
9,sentinel_fixed128,2400,87,-1.540035009384e-5,6.928443908691e-4
9,sentinel_fixed128,2400,88,-6.385147571564e-6,3.157615661621e-3
9,sentinel_fixed128,2400,89,6.394460797310e-6,2.653837203979e-3
9,sentinel_fixed128,2400,90,-2.769753336906e-5,3.999233245850e-3
9,sentinel_fixed128,2400,91,-1.856125891209e-5,2.366065979004e-3
9,sentinel_fixed128,2400,92,-8.024275302887e-5,-1.701116561890e-3
9,sentinel_fixed128,2400,93,-1.814216375351e-5,-8.702278137207e-4
9,sentinel_fixed128,2400,94,-9.348616003990e-6,1.349210739136e-3
9,sentinel_fixed128,2400,95,-2.622604370117e-6,6.709098815918e-4
9,sentinel_fixed128,2400,96,-8.413754403591e-5,1.023769378662e-3
9,sentinel_fixed128,2400,97,-5.813874304295e-5,-3.299951553345e-3
9,sentinel_fixed128,2400,98,-2.087093889713e-5,4.811286926270e-3
9,sentinel_fixed128,2400,99,1.220218837261e-5,2.679347991943e-3
9,sentinel_fixed128,2400,100,-8.667819201946e-5,-3.239393234253e-3
9,sentinel_fixed128,2400,101,-5.562976002693e-5,-6.542205810547e-4
9,sentinel_fixed128,2400,102,-1.199375838041e-4,-9.684562683105e-3
9,sentinel_fixed128,2400,103,-4.716217517853e-5,-4.773378372192e-3
9,sentinel_fixed128,2400,104,2.286024391651e-5,1.858949661255e-3
9,sentinel_fixed128,2400,105,-7.510185241699e-6,2.590417861938e-3
9,sentinel_fixed128,2400,106,-8.072331547737e-5,-3.912448883057e-4
9,sentinel_fixed128,2400,107,-3.158673644066e-5,-1.587867736816e-4
9,sentinel_fixed128,2400,108,-6.217509508133e-5,3.695487976074e-3
9,sentinel_fixed128,2400,109,-9.214505553246e-5,6.485223770142e-3
9,sentinel_fixed128,2400,110,-1.320634037256e-4,-1.683235168457e-4
9,sentinel_fixed128,2400,111,-5.723908543587e-6,-4.990577697754e-3
9,sentinel_fixed128,2400,112,-2.366863191128e-5,1.267194747925e-3
9,sentinel_fixed128,2400,113,2.458691596985e-6,-3.779649734497e-3
9,sentinel_fixed128,2400,114,-5.200132727623e-5,-1.606941223145e-3
9,sentinel_fixed128,2400,115,-2.237223088741e-5,-1.654148101807e-3
9,sentinel_fixed128,2400,116,-5.306676030159e-5,-7.029771804810e-3
9,sentinel_fixed128,2400,117,-4.542805254459e-5,-1.963376998901e-3
9,sentinel_fixed128,2400,118,-1.683067530394e-4,-3.605365753174e-3
9,sentinel_fixed128,2400,119,-4.976615309715e-5,-1.767396926880e-3
9,sentinel_fixed128,2400,120,-6.051175296307e-5,1.540184020996e-3
9,sentinel_fixed128,2400,121,9.633600711823e-6,7.574558258057e-4
9,sentinel_fixed128,2400,122,7.480382919312e-6,1.289367675781e-3
9,sentinel_fixed128,2400,123,-3.127008676529e-5,-2.775192260742e-4
9,sentinel_fixed128,2400,124,-2.021305263042e-4,-3.161668777466e-3
9,sentinel_fixed128,2400,125,-1.872759312391e-4,3.970623016357e-3
9,sentinel_fixed128,2400,126,-5.387887358665e-5,-1.399588584900e-2
9,sentinel_fixed128,2400,127,-1.465156674385e-5,-7.067918777466e-3
9,sentinel_fixed128,2400,128,-2.491455525160e-4,-1.031398773193e-3
9,sentinel_fixed128,2400,129,-1.121275126934e-4,-5.002021789551e-4
9,sentinel_fixed128,2400,130,-7.177516818047e-5,-2.905845642090e-3
9,sentinel_fixed128,2400,131,-1.712143421173e-5,-1.374244689941e-3
9,sentinel_fixed128,2400,132,4.667975008488e-5,-3.355026245117e-3
9,sentinel_fixed128,2400,133,2.444162964821e-5,-1.671791076660e-3
9,sentinel_fixed128,2400,134,-1.587159931660e-5,-5.683898925781e-4
9,sentinel_fixed128,2400,135,-5.118735134602e-5,-1.654148101807e-3
9,sentinel_fixed128,2400,136,-8.847564458847e-7,-1.183986663818e-3
9,sentinel_fixed128,2400,137,5.932524800301e-6,-5.595684051514e-4
9,sentinel_fixed128,2400,138,-3.567896783352e-5,8.611679077148e-4
9,sentinel_fixed128,2400,139,-8.324533700943e-5,1.617431640625e-3
9,sentinel_fixed128,2400,140,-2.177059650421e-5,7.891654968262e-4
9,sentinel_fixed128,2400,141,-6.248429417610e-5,6.196498870850e-4
9,sentinel_fixed128,2400,142,-5.373731255531e-5,-1.391410827637e-3
9,sentinel_fixed128,2400,143,-2.389959990978e-5,-6.833076477051e-4
9,sentinel_fixed128,2400,144,1.115910708904e-5,3.190040588379e-4
9,sentinel_fixed128,2400,145,1.732446253300e-5,1.735687255859e-4
9,sentinel_fixed128,2400,146,9.167939424515e-6,-1.835823059082e-4
9,sentinel_fixed128,2400,147,2.201646566391e-5,3.273487091064e-4
9,sentinel_fixed128,2400,148,-9.821727871895e-6,9.424686431885e-4
9,sentinel_fixed128,2400,149,-2.842396497726e-6,4.768371582031e-4
9,sentinel_fixed128,2400,150,-6.608478724957e-5,2.105951309204e-3
9,sentinel_fixed128,2400,151,-1.477748155594e-4,4.705429077148e-3
9,sentinel_fixed128,2400,152,-7.584691047668e-6,-2.546310424805e-4
9,sentinel_fixed128,2400,153,-3.171898424625e-5,8.757114410400e-4
9,sentinel_fixed128,2400,154,-1.304037868977e-5,9.396076202393e-4
9,sentinel_fixed128,2400,155,-4.280358552933e-6,4.589557647705e-4
9,sentinel_fixed128,2400,156,-5.628541111946e-5,3.111839294434e-3
9,sentinel_fixed128,2400,157,-5.809590220451e-6,1.091718673706e-3
9,sentinel_fixed128,2400,158,-3.401935100555e-5,1.127243041992e-3
9,sentinel_fixed128,2400,159,-5.768612027168e-5,2.501249313354e-3
9,sentinel_fixed128,2400,160,1.217797398567e-5,6.589889526367e-4
9,sentinel_fixed128,2400,161,1.091882586479e-5,3.314018249512e-4
9,sentinel_fixed128,2400,162,-1.269020140171e-5,2.589225769043e-4
9,sentinel_fixed128,2400,163,1.508742570877e-6,1.559257507324e-4
9,sentinel_fixed128,2400,164,-6.951391696930e-6,1.206398010254e-4
9,sentinel_fixed128,2400,165,-3.676861524582e-6,9.584426879883e-5
9,sentinel_fixed128,2400,166,-9.596347808838e-6,3.709793090820e-4
9,sentinel_fixed128,2400,167,-2.518296241760e-6,1.859664916992e-4
9,sentinel_fixed128,2400,168,1.523643732071e-6,-4.768371582031e-6
9,sentinel_fixed128,2400,169,4.637986421585e-6,9.536743164062e-7
9,sentinel_fixed128,4200,0,-4.023313522339e-7,3.579616546631e-3
9,sentinel_fixed128,4200,1,-1.192092895508e-7,1.739025115967e-3
9,sentinel_fixed128,4200,2,2.905726432800e-7,-7.729530334473e-4
9,sentinel_fixed128,4200,3,8.158385753632e-7,-2.789497375488e-4
9,sentinel_fixed128,4200,4,5.662441253662e-7,9.107589721680e-5
9,sentinel_fixed128,4200,5,-2.905726432800e-7,8.721351623535e-4
9,sentinel_fixed128,4200,6,-1.978129148483e-6,3.975868225098e-3
9,sentinel_fixed128,4200,7,-7.525086402893e-7,1.993656158447e-3
9,sentinel_fixed128,4200,8,-5.189329385757e-6,8.442878723145e-3
9,sentinel_fixed128,4200,9,-1.322478055954e-6,4.260063171387e-3
9,sentinel_fixed128,4200,10,-7.562339305878e-7,3.831386566162e-3
9,sentinel_fixed128,4200,11,-3.464519977570e-7,1.917362213135e-3
9,sentinel_fixed128,4200,12,-1.490116119385e-7,8.916854858398e-5
9,sentinel_fixed128,4200,13,-8.046627044678e-7,-1.144409179688e-5
9,sentinel_fixed128,4200,14,1.307576894760e-6,4.822254180908e-3
9,sentinel_fixed128,4200,15,1.542270183563e-6,2.427577972412e-3
9,sentinel_fixed128,4200,16,1.732259988785e-6,7.405281066895e-4
9,sentinel_fixed128,4200,17,1.199543476105e-6,3.976821899414e-4
9,sentinel_fixed128,4200,18,7.376074790955e-7,4.096031188965e-4
9,sentinel_fixed128,4200,19,-3.833323717117e-6,-1.921653747559e-3
9,sentinel_fixed128,4200,20,-6.448477506638e-6,-7.395744323730e-4
9,sentinel_fixed128,4200,21,-5.122274160385e-6,6.809234619141e-3
9,sentinel_fixed128,4200,22,-4.239380359650e-6,-4.708766937256e-3
9,sentinel_fixed128,4200,23,-1.948326826096e-6,-2.326011657715e-3
9,sentinel_fixed128,4200,24,-1.974403858185e-7,-8.616447448730e-4
9,sentinel_fixed128,4200,25,-4.693865776062e-7,-1.432895660400e-3
9,sentinel_fixed128,4200,26,6.966292858124e-7,-3.829002380371e-4
9,sentinel_fixed128,4200,27,-3.352761268616e-7,4.429817199707e-4
9,sentinel_fixed128,4200,28,-2.250075340271e-6,1.068115234375e-3
9,sentinel_fixed128,4200,29,-9.238719940186e-7,2.556324005127e-3
9,sentinel_fixed128,4200,30,-7.834285497665e-6,2.089023590088e-3
9,sentinel_fixed128,4200,31,-3.788620233536e-6,1.318454742432e-3
9,sentinel_fixed128,4200,32,-1.490116119385e-7,2.360343933105e-4
9,sentinel_fixed128,4200,33,-7.450580596924e-7,2.387523651123e-3
9,sentinel_fixed128,4200,34,-7.610768079758e-6,3.502845764160e-3
9,sentinel_fixed128,4200,35,-3.375113010406e-6,1.772403717041e-3
9,sentinel_fixed128,4200,36,-3.233551979065e-6,1.358985900879e-3
9,sentinel_fixed128,4200,37,-4.544854164124e-7,1.517772674561e-3
9,sentinel_fixed128,4200,38,-2.570450305939e-7,4.973411560059e-4
9,sentinel_fixed128,4200,39,-7.636845111847e-7,1.031398773193e-3
9,sentinel_fixed128,4200,40,-1.475214958191e-6,6.305217742920e-3
9,sentinel_fixed128,4200,41,1.009553670883e-6,3.783226013184e-3
9,sentinel_fixed128,4200,42,-2.935528755188e-6,8.318901062012e-3
9,sentinel_fixed128,4200,43,-1.136213541031e-6,3.745079040527e-3
9,sentinel_fixed128,4200,44,-4.395842552185e-7,-5.850791931152e-4
9,sentinel_fixed128,4200,45,-7.450580596924e-8,2.026557922363e-4
9,sentinel_fixed128,4200,46,-1.170858740807e-5,3.411769866943e-3
9,sentinel_fixed128,4200,47,-3.125518560410e-6,1.751422882080e-3
9,sentinel_fixed128,4200,48,-9.350478649139e-7,-4.296302795410e-4
9,sentinel_fixed128,4200,49,-5.178153514862e-6,-1.132965087891e-3
9,sentinel_fixed128,4200,50,-1.626089215279e-5,1.841783523560e-2
9,sentinel_fixed128,4200,51,-5.770474672318e-6,9.307384490967e-3
9,sentinel_fixed128,4200,52,-1.091137528419e-5,6.138801574707e-3
9,sentinel_fixed128,4200,53,-1.711025834084e-5,6.632328033447e-3
9,sentinel_fixed128,4200,54,-6.411224603653e-6,6.561756134033e-3
9,sentinel_fixed128,4200,55,-9.212642908096e-6,5.969524383545e-3
9,sentinel_fixed128,4200,56,-4.757195711136e-6,3.102779388428e-3
9,sentinel_fixed128,4200,57,-1.414865255356e-5,5.491256713867e-3
9,sentinel_fixed128,4200,58,-1.214444637299e-6,5.500316619873e-3
9,sentinel_fixed128,4200,59,-8.489936590195e-6,-1.178741455078e-3
9,sentinel_fixed128,4200,60,-8.381903171539e-7,-1.959800720215e-4
9,sentinel_fixed128,4200,61,-7.778406143188e-6,-2.180576324463e-3
9,sentinel_fixed128,4200,62,-3.274530172348e-6,-2.578258514404e-3
9,sentinel_fixed128,4200,63,-4.649162292480e-6,-2.085208892822e-3
9,sentinel_fixed128,4200,64,-6.593763828278e-7,2.944469451904e-3
9,sentinel_fixed128,4200,65,-2.671033143997e-6,1.925945281982e-3
9,sentinel_fixed128,4200,66,-6.556510925293e-6,4.855632781982e-3
9,sentinel_fixed128,4200,67,-2.495944499969e-7,2.447605133057e-3
9,sentinel_fixed128,4200,68,-4.410743713379e-6,-2.404689788818e-3
9,sentinel_fixed128,4200,69,-1.262873411179e-6,-1.189231872559e-3
9,sentinel_fixed128,4200,70,-2.022832632065e-6,5.346775054932e-3
9,sentinel_fixed128,4200,71,-3.594905138016e-6,2.022266387939e-3
9,sentinel_fixed128,4200,72,4.582107067108e-7,4.868030548096e-3
9,sentinel_fixed128,4200,73,-4.455447196960e-6,3.462314605713e-3
9,sentinel_fixed128,4200,74,-5.010515451431e-6,5.988597869873e-3
9,sentinel_fixed128,4200,75,-2.138316631317e-6,3.011226654053e-3
9,sentinel_fixed128,4200,76,-1.564621925354e-6,1.273155212402e-4
9,sentinel_fixed128,4200,77,-3.319233655930e-6,2.086162567139e-3
9,sentinel_fixed128,4200,78,-3.620982170105e-6,-2.451419830322e-3
9,sentinel_fixed128,4200,79,-4.779547452927e-6,-6.885051727295e-3
9,sentinel_fixed128,4200,80,-1.851469278336e-6,1.984596252441e-3
9,sentinel_fixed128,4200,81,-5.852431058884e-6,4.852771759033e-3
9,sentinel_fixed128,4200,82,-4.477798938751e-6,3.457069396973e-4
9,sentinel_fixed128,4200,83,-6.273388862610e-6,-2.635002136230e-3
