aggregation_level,dataset_index,initialization_index,phase,state_step,anchor_step,offset_from_anchor,partition_age,method,evidence_examples,n_aggregation_units,within_stratum_utility_variance,predicted_rmse,observed_rmse_v48,sign_error_rate_v48,cross_block_regret_v48,selected_program_regret_v48,false_authorization_rate_v48
cell,2,1,freshness_fresh,2400,2400,0,0,sign_gradient_171,48,2,2.560241136809e-5,5.159139054027e-4,5.113205134187e-4,3.226778437279e-1,4.928953887173e-4,5.490799016741e-4,1.171875000000e-1
cell,2,2,freshness_fresh,2400,2400,0,0,sign_gradient_171,48,2,2.289956578941e-5,4.879982172089e-4,4.858964505078e-4,3.033088235294e-1,4.383320252828e-4,4.875107117073e-4,1.484375000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,full_gradient_171,48,2,5.730983893933e-5,7.722752654202e-4,7.874172217255e-4,3.251884463105e-1,7.679826351819e-4,8.743401590721e-4,2.031250000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,full_gradient_171,48,2,3.636878895494e-5,6.146400435601e-4,6.228453168543e-4,3.328407465133e-1,4.445435398992e-4,5.337636186411e-4,3.046875000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,full_gradient_171,48,2,2.763148359778e-5,5.350949176612e-4,5.328696454100e-4,2.825367647059e-1,5.898585045045e-4,8.192347840037e-4,3.828125000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,full_gradient_171,48,2,2.764974925564e-5,5.356277524919e-4,5.489574902744e-4,3.007517069328e-1,5.166210909238e-4,5.600384249647e-4,1.093750000000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,full_gradient_171,48,2,3.224993213491e-5,5.791704018938e-4,5.682631375018e-4,2.776367187500e-1,4.579300587579e-4,6.279588949383e-4,2.187500000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,full_gradient_171,48,2,3.183927253788e-5,5.753882956570e-4,5.625782746297e-4,3.199944976119e-1,4.792781252796e-4,5.359303421528e-4,1.328125000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,full_gradient_171,48,2,3.735509296779e-5,6.213488009199e-4,6.166108899097e-4,2.971966911765e-1,5.824117829150e-4,6.578375512021e-4,2.031250000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,full_gradient_171,48,2,2.619154888002e-5,5.214921384067e-4,5.389957457797e-4,3.383173581933e-1,4.479886890536e-4,5.324726876097e-4,1.640625000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,full_gradient_171,48,2,2.124143356995e-5,4.699812115441e-4,4.764551773323e-4,2.806797647309e-1,5.258293741406e-4,6.150841646058e-4,2.500000000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,hash_placebo_00,48,2,7.019674753991e-5,8.548856247640e-4,8.709313830616e-4,3.414149517055e-1,7.979603605719e-4,9.328038604508e-4,2.578125000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,hash_placebo_00,48,2,4.491335365692e-5,6.832561231943e-4,6.906581912199e-4,3.492423775866e-1,4.748411967910e-4,5.621694882620e-4,2.968750000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,hash_placebo_00,48,2,3.505103261209e-5,6.033342249824e-4,5.929853553639e-4,3.142922794118e-1,5.493501637588e-4,7.678586097626e-4,3.125000000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,hash_placebo_00,48,2,3.804366363985e-5,6.293970983057e-4,6.396308026800e-4,3.201806503852e-1,5.693678969863e-4,6.366620721110e-4,1.484375000000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,hash_placebo_00,48,2,4.327486166238e-5,6.708915130190e-4,6.788604430671e-4,3.208496093750e-1,4.971735711763e-4,6.794600836990e-4,3.046875000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,hash_placebo_00,48,2,4.075072492813e-5,6.512547282563e-4,6.547646864382e-4,3.424919134944e-1,5.702309242182e-4,6.574470384066e-4,2.421875000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,hash_placebo_00,48,2,4.978753231737e-5,7.181558026405e-4,7.105697725608e-4,3.193474264706e-1,5.789375302925e-4,6.668082274217e-4,2.265625000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,hash_placebo_00,48,2,3.386150592922e-5,5.934135835537e-4,6.193496916373e-4,3.537557991947e-1,4.789313247002e-4,6.098889435773e-4,1.953125000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,hash_placebo_00,48,2,2.896960568713e-5,5.487638733907e-4,5.481710282776e-4,3.194117497254e-1,5.650445447714e-4,6.661927839708e-4,2.578125000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,hash_placebo_01,48,2,7.116363214967e-5,8.607342606320e-4,8.434134399168e-4,3.304301361817e-1,8.337430966776e-4,9.569632055673e-4,2.656250000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,hash_placebo_01,48,2,4.446405342921e-5,6.796893829002e-4,6.767544875421e-4,3.434219377700e-1,4.836620845623e-4,5.959498149792e-4,3.281250000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,hash_placebo_01,48,2,3.524582114040e-5,6.049521327046e-4,6.030124223009e-4,3.178308823529e-1,6.411384108986e-4,9.094949175648e-4,4.375000000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,hash_placebo_01,48,2,3.736460174585e-5,6.238333068018e-4,6.391311268963e-4,3.153273809524e-1,5.961085053059e-4,6.538245974070e-4,1.484375000000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,hash_placebo_01,48,2,4.394538990713e-5,6.761369697874e-4,6.697389266260e-4,3.193359375000e-1,4.705217054806e-4,6.313395532800e-4,2.265625000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,hash_placebo_01,48,2,3.970972155545e-5,6.429378493525e-4,6.523364610120e-4,3.338663075634e-1,5.249016609667e-4,5.837117666374e-4,1.484375000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,hash_placebo_01,48,2,4.931504546479e-5,7.142980942541e-4,7.157504278412e-4,3.411305147059e-1,6.224585258678e-4,7.180514248688e-4,1.875000000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,hash_placebo_01,48,2,3.388610392146e-5,5.934802353231e-4,6.039384095729e-4,3.498096113445e-1,5.028507685978e-4,5.766535447691e-4,1.953125000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,hash_placebo_01,48,2,2.822685084358e-5,5.416985640124e-4,5.391975504191e-4,2.977912518159e-1,5.366342485189e-4,6.368417978262e-4,2.968750000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,hash_placebo_02,48,2,7.068474643724e-5,8.578326990177e-4,8.284002202823e-4,3.358529302993e-1,8.042718614547e-4,9.089027174980e-4,2.812500000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,hash_placebo_02,48,2,4.488587885568e-5,6.831476923257e-4,6.739535624833e-4,3.430613061851e-1,4.207329115431e-4,5.176619784115e-4,2.500000000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,hash_placebo_02,48,2,3.509605729140e-5,6.034625419989e-4,5.946797170839e-4,3.175091911765e-1,5.284271714032e-4,7.862477590947e-4,3.671875000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,hash_placebo_02,48,2,3.846776221522e-5,6.329229519003e-4,6.437393620613e-4,3.323731836485e-1,6.347007313252e-4,6.969559807430e-4,1.484375000000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,hash_placebo_02,48,2,4.372194266219e-5,6.743294948138e-4,6.681553247931e-4,3.144042968750e-1,4.943340121599e-4,6.818747592092e-4,2.812500000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,hash_placebo_02,48,2,4.099520480959e-5,6.530919522952e-4,6.657590817115e-4,3.429469186627e-1,5.153490522360e-4,5.875957173203e-4,1.718750000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,hash_placebo_02,48,2,4.805278883557e-5,7.056734194004e-4,7.081132933283e-4,3.269301470588e-1,6.149281137482e-4,6.864988565383e-4,1.796875000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,hash_placebo_02,48,2,3.450706642889e-5,5.987974835484e-4,5.917513327065e-4,3.385050113796e-1,4.442186847555e-4,5.368206964729e-4,1.562500000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,hash_placebo_02,48,2,2.879691529255e-5,5.471271440003e-4,5.512130026507e-4,3.116809096304e-1,5.117390040539e-4,6.166218609991e-4,2.421875000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,hash_placebo_03,48,2,7.169637545016e-5,8.639301090492e-4,8.745871292875e-4,3.363690502088e-1,8.034886177199e-4,9.043720252464e-4,3.203125000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,hash_placebo_03,48,2,4.418531237778e-5,6.775222053815e-4,6.665550642228e-4,3.412895332752e-1,4.829911153692e-4,5.796865356729e-4,2.734375000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,hash_placebo_03,48,2,3.481734905353e-5,6.011566059810e-4,5.913796355408e-4,2.990349264706e-1,6.181461884722e-4,8.704694837149e-4,3.515625000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,hash_placebo_03,48,2,3.800475628756e-5,6.291384746138e-4,6.445998067705e-4,3.284094887955e-1,6.237678181265e-4,7.025617453280e-4,1.875000000000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,hash_placebo_03,48,2,4.297640632435e-5,6.686299948293e-4,6.556107662264e-4,3.159179687500e-1,4.259973644878e-4,6.019980408212e-4,2.109375000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,hash_placebo_03,48,2,4.062567807486e-5,6.504022073240e-4,6.632171850317e-4,3.379880863273e-1,5.291246571915e-4,5.888734974064e-4,1.796875000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,hash_placebo_03,48,2,4.882797707313e-5,7.109847403283e-4,7.147158187873e-4,3.282628676471e-1,5.964459068650e-4,7.002282392818e-4,2.109375000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,hash_placebo_03,48,2,3.352204500832e-5,5.902366302932e-4,5.982922772365e-4,3.554709383754e-1,4.619638481813e-4,5.439571985075e-4,1.250000000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,hash_placebo_03,48,2,2.813129035713e-5,5.408400652775e-4,5.361173018469e-4,2.959651148886e-1,4.779697711115e-4,5.435087223091e-4,2.031250000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,hash_placebo_04,48,2,7.054792040377e-5,8.570060087246e-4,8.493379907127e-4,3.327896580230e-1,7.358625305471e-4,8.483494214602e-4,2.656250000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,hash_placebo_04,48,2,4.488552475295e-5,6.829498959396e-4,6.922465742258e-4,3.493430465019e-1,4.592221971080e-4,5.620626477096e-4,3.125000000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,hash_placebo_04,48,2,3.471294251437e-5,6.002159909310e-4,5.968607333849e-4,3.110294117647e-1,6.343689064110e-4,8.383444189803e-4,3.437500000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,hash_placebo_04,48,2,3.813176383367e-5,6.301917721408e-4,6.419851077250e-4,3.147206538866e-1,6.476440677403e-4,7.546427981850e-4,1.796875000000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,hash_placebo_04,48,2,4.423706207364e-5,6.782321426299e-4,6.554582692140e-4,3.165039062500e-1,4.301981053558e-4,5.973682629872e-4,2.343750000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,hash_placebo_04,48,2,4.091663569345e-5,6.526277397677e-4,6.611945700383e-4,3.433877223232e-1,5.089410454815e-4,5.697864498728e-4,1.250000000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,hash_placebo_04,48,2,4.911647905893e-5,7.131680994149e-4,7.107161383580e-4,3.148437500000e-1,6.132044780998e-4,7.291067856556e-4,2.500000000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,hash_placebo_04,48,2,3.360826828646e-5,5.911777964329e-4,6.069885840144e-4,3.688988095238e-1,4.896364585889e-4,5.969855841386e-4,1.796875000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,hash_placebo_04,48,2,2.842220972058e-5,5.436384656959e-4,5.453325526824e-4,3.020735525989e-1,5.550792842541e-4,6.632088392564e-4,2.968750000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,hash_placebo_05,48,2,6.990276823543e-5,8.529952295435e-4,8.281958916507e-4,3.338730203620e-1,7.835079558305e-4,8.967519404450e-4,3.046875000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,hash_placebo_05,48,2,4.453775153711e-5,6.804145872573e-4,6.793148612665e-4,3.444893243576e-1,4.404393113226e-4,5.336965274125e-4,3.125000000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,hash_placebo_05,48,2,3.508259388899e-5,6.034956460438e-4,6.144799525770e-4,3.216452205882e-1,5.548873857819e-4,8.043725444224e-4,3.593750000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,hash_placebo_05,48,2,3.934083739969e-5,6.401147142034e-4,6.364355541184e-4,3.171278667717e-1,6.078818758795e-4,6.979202183572e-4,1.640625000000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,hash_placebo_05,48,2,4.400534090797e-5,6.765254088816e-4,6.901842055876e-4,3.253417968750e-1,4.938200981854e-4,7.233268234756e-4,3.437500000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,hash_placebo_05,48,2,4.092974766494e-5,6.528475147283e-4,6.551788601649e-4,3.458156232179e-1,5.244605006816e-4,5.793748352829e-4,1.718750000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,hash_placebo_05,48,2,4.956176963441e-5,7.166526874433e-4,7.193713504193e-4,3.310661764706e-1,5.748648054862e-4,6.724335773498e-4,1.718750000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,hash_placebo_05,48,2,3.515215697250e-5,6.045204284675e-4,5.901879587470e-4,3.508075105042e-1,4.749065454988e-4,5.724260429343e-4,1.718750000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,hash_placebo_05,48,2,2.842161328082e-5,5.436464338471e-4,5.287222315795e-4,2.970684924530e-1,6.036978113002e-4,7.059003755447e-4,2.734375000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,hash_placebo_06,48,2,7.153995312493e-5,8.629961841238e-4,8.880679142592e-4,3.369765380265e-1,7.287984094262e-4,8.586623065412e-4,2.890625000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,hash_placebo_06,48,2,4.528528765545e-5,6.863445210366e-4,6.821506703749e-4,3.485397677746e-1,4.174459159003e-4,5.280420862164e-4,2.890625000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,hash_placebo_06,48,2,3.499452641475e-5,6.027964211719e-4,6.207727341696e-4,3.350183823529e-1,6.412792419042e-4,9.208919107948e-4,4.218750000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,hash_placebo_06,48,2,3.821483010544e-5,6.309095171895e-4,6.359767396158e-4,3.247860863095e-1,5.646258301795e-4,6.388988535377e-4,1.718750000000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,hash_placebo_06,48,2,4.249038968127e-5,6.647197220743e-4,6.651148925489e-4,3.207031250000e-1,4.194957780328e-4,5.612977846567e-4,1.875000000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,hash_placebo_06,48,2,4.039151885443e-5,6.483853122406e-4,6.332616549739e-4,3.377806329306e-1,5.207086307024e-4,5.784447856314e-4,1.718750000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,hash_placebo_06,48,2,4.832794148655e-5,7.073765003770e-4,6.874983638922e-4,3.178768382353e-1,5.085498298740e-4,5.738936341402e-4,1.171875000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,hash_placebo_06,48,2,3.404327421019e-5,5.946956475807e-4,5.767112813472e-4,3.415993741246e-1,4.585468703411e-4,5.332378029461e-4,1.406250000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,hash_placebo_06,48,2,2.789266223235e-5,5.384314047205e-4,5.406611764802e-4,3.030789382773e-1,5.274175717460e-4,6.323702359907e-4,2.890625000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,hash_placebo_07,48,2,7.057963888898e-5,8.572274742492e-4,8.356894420825e-4,3.473932953359e-1,9.094566483725e-4,1.018582140489e-3,3.359375000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,hash_placebo_07,48,2,4.462891764753e-5,6.811355200278e-4,6.665087294631e-4,3.360890955431e-1,4.486928063123e-4,5.228569115836e-4,2.656250000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,hash_placebo_07,48,2,3.417905295264e-5,5.956399847527e-4,5.968930946636e-4,3.076746323529e-1,5.321736357118e-4,7.186774298589e-4,3.125000000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,hash_placebo_07,48,2,3.796931394879e-5,6.287386259770e-4,6.301121985944e-4,3.323775603992e-1,6.445830133828e-4,7.420462016228e-4,2.109375000000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,hash_placebo_07,48,2,4.363891450945e-5,6.736539965392e-4,6.633044587034e-4,3.287109375000e-1,5.017525791615e-4,7.259672976652e-4,3.046875000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,hash_placebo_07,48,2,4.093179469489e-5,6.525471165108e-4,6.574334090422e-4,3.437561261406e-1,5.141888403024e-4,5.619189480015e-4,1.718750000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,hash_placebo_07,48,2,4.825455797693e-5,7.070098099487e-4,6.845280700128e-4,3.220588235294e-1,5.889191010908e-4,6.655082886482e-4,1.718750000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,hash_placebo_07,48,2,3.400259091113e-5,5.946199475185e-4,5.738228108634e-4,3.402918198529e-1,4.512767917575e-4,5.187007644416e-4,1.250000000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,hash_placebo_07,48,2,2.866804673196e-5,5.458332319798e-4,5.585366449422e-4,2.999501182546e-1,5.075569369382e-4,6.153910741489e-4,2.812500000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,hash_placebo_mean,48,2,7.078897277876e-5,8.584509487630e-4,8.523279264067e-4,3.368874475178e-1,7.996361850751e-4,9.156734522122e-4,2.900390625000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,hash_placebo_mean,48,2,4.472325998908e-5,6.818074910079e-4,6.785177675998e-4,3.444345486243e-1,4.535034423636e-4,5.502657487810e-4,2.910156250000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,hash_placebo_mean,48,2,3.489742198352e-5,6.018816935708e-4,6.013829556356e-4,3.155043658088e-1,5.874713880427e-4,8.270446342742e-4,3.632812500000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,hash_placebo_mean,48,2,3.819219114701e-5,6.306558076415e-4,6.389513373077e-4,3.231628588936e-1,6.110849673657e-4,6.904390584115e-4,1.699218750000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,hash_placebo_mean,48,2,4.353628846605e-5,6.728899053218e-4,6.683034108458e-4,3.202209472656e-1,4.666616517550e-4,6.503290757243e-4,2.617187500000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,hash_placebo_mean,48,2,4.065637828447e-5,6.505118025594e-4,6.553932385516e-4,3.410041663325e-1,5.259881639725e-4,5.883941298199e-4,1.728515625000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,hash_placebo_mean,48,2,4.890551148096e-5,7.116648942259e-4,7.064079044000e-4,3.251895680147e-1,5.872885364155e-4,6.765661292381e-4,1.894531250000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,hash_placebo_mean,48,2,3.407287645852e-5,5.951177190898e-4,5.951302932656e-4,3.498923592875e-1,4.702914115526e-4,5.610838222234e-4,1.611328125000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,hash_placebo_mean,48,2,2.844114926826e-5,5.437473978655e-4,5.434939361098e-4,3.033775159555e-1,5.356423965868e-4,6.350044612558e-4,2.675781250000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,last_hidden_layer_72,48,2,5.544051607924e-5,7.597432208739e-4,7.608039790048e-4,3.175676557605e-1,8.238783418477e-4,9.058647442686e-4,2.421875000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,last_hidden_layer_72,48,2,3.572037728579e-5,6.089586628522e-4,6.098551247729e-4,3.233849745130e-1,4.318487686348e-4,5.360267052303e-4,2.812500000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,last_hidden_layer_72,48,2,2.630726684025e-5,5.227335884865e-4,5.341397875566e-4,2.727941176471e-1,4.527110532209e-4,7.485422076172e-4,3.125000000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,last_hidden_layer_72,48,2,2.703116858174e-5,5.297344448576e-4,5.160458310501e-4,2.907431722689e-1,5.457880884592e-4,6.105703620847e-4,9.375000000000e-2
cell,1,1,freshness_fresh,2425,2400,25,0,last_hidden_layer_72,48,2,3.070196294697e-5,5.652938330296e-4,5.729427093881e-4,2.908691406250e-1,4.481701860755e-4,6.027169537894e-4,2.187500000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,last_hidden_layer_72,48,2,3.188723177345e-5,5.759514144002e-4,5.714743536589e-4,3.139669322070e-1,5.233197969723e-4,6.051196348267e-4,1.718750000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,last_hidden_layer_72,48,2,3.641024189079e-5,6.140024302570e-4,6.205574626489e-4,2.997242647059e-1,6.185684823095e-4,7.139589586700e-4,2.421875000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,last_hidden_layer_72,48,2,2.495779145777e-5,5.090597950791e-4,5.075629295046e-4,3.326357886905e-1,4.618437272157e-4,5.435504991649e-4,1.562500000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,last_hidden_layer_72,48,2,2.115425286721e-5,4.692497658713e-4,4.629532093378e-4,2.761057027956e-1,5.452001351358e-4,6.408767136321e-4,2.500000000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,output_layer_27,48,2,5.738336739081e-5,7.729400805637e-4,7.854839849704e-4,3.125747802819e-1,7.873492318851e-4,9.135529250841e-4,2.187500000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,output_layer_27,48,2,3.684601247622e-5,6.179866670513e-4,6.205746708936e-4,3.230204938225e-1,4.574287373416e-4,5.502405544320e-4,3.125000000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,output_layer_27,48,2,2.645552190469e-5,5.241026714929e-4,5.217061696928e-4,2.599724264706e-1,5.227551737619e-4,8.318983262541e-4,4.218750000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,output_layer_27,48,2,2.770317813387e-5,5.361411188028e-4,5.403399002015e-4,2.935743828782e-1,5.453256046053e-4,6.069583996009e-4,1.250000000000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,output_layer_27,48,2,3.026572770932e-5,5.611890259536e-4,5.667790943291e-4,2.820800781250e-1,4.932929294483e-4,6.627140149114e-4,2.578125000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,output_layer_27,48,2,3.190721154485e-5,5.760761232647e-4,5.869812349387e-4,3.070544179498e-1,5.201140199418e-4,6.107309460646e-4,1.796875000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,output_layer_27,48,2,3.558365811040e-5,6.068052209012e-4,5.931902324482e-4,2.935661764706e-1,5.642526703298e-4,6.408315997533e-4,2.031250000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,output_layer_27,48,2,2.548039190145e-5,5.141257790301e-4,5.021167285115e-4,3.308735994398e-1,4.658704509097e-4,5.557982235214e-4,1.015625000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,output_layer_27,48,2,2.062149911872e-5,4.628665975816e-4,4.645652804193e-4,2.713616775325e-1,5.482471431151e-4,6.241284608759e-4,1.953125000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,rademacher_projection_32,48,2,5.842826039376e-5,7.796697443396e-4,8.010298322439e-4,3.252289636269e-1,6.875497730192e-4,8.240744464985e-4,2.421875000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,rademacher_projection_32,48,2,3.736392181582e-5,6.224303817627e-4,6.262775933157e-4,3.372912008262e-1,4.595277937938e-4,5.505647325776e-4,3.359375000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,rademacher_projection_32,48,2,2.778761402799e-5,5.369764755185e-4,5.390912593332e-4,2.952665441176e-1,5.744252007531e-4,8.252594061560e-4,3.671875000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,rademacher_projection_32,48,2,2.937334808549e-5,5.522581571053e-4,5.548274998812e-4,3.097721901261e-1,5.425570054598e-4,6.064399542396e-4,1.171875000000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,rademacher_projection_32,48,2,3.196951596381e-5,5.770483678760e-4,5.724943337232e-4,2.867187500000e-1,4.324928746087e-4,6.093013217594e-4,2.421875000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,rademacher_projection_32,48,2,3.401663892321e-5,5.947186585233e-4,6.018678507996e-4,3.223232664136e-1,5.502888373989e-4,6.144936534049e-4,1.953125000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,rademacher_projection_32,48,2,3.912638115685e-5,6.368975147660e-4,6.219486814087e-4,3.034466911765e-1,5.895787260215e-4,6.745754481585e-4,1.953125000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,rademacher_projection_32,48,2,2.569433902812e-5,5.163158883436e-4,5.143565068768e-4,3.252959777661e-1,4.371152588902e-4,5.364066004940e-4,1.250000000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,rademacher_projection_32,48,2,2.172020501567e-5,4.752714795274e-4,4.815347584579e-4,2.907397114056e-1,4.898899781267e-4,5.611248166186e-4,2.265625000000e-1
cell,0,0,freshness_fresh,2425,2400,25,0,sign_gradient_171,48,2,6.219104632257e-5,8.048519951690e-4,8.081813456495e-4,3.231027562652e-1,7.636626650651e-4,8.960997384690e-4,2.578125000000e-1
cell,0,1,freshness_fresh,2425,2400,25,0,sign_gradient_171,48,2,3.808896565118e-5,6.290800185922e-4,6.227662475287e-4,3.230915542333e-1,4.149240129507e-4,5.066832235059e-4,2.656250000000e-1
cell,0,2,freshness_fresh,2425,2400,25,0,sign_gradient_171,48,2,2.793550618360e-5,5.386479537253e-4,5.338726405046e-4,2.791360294118e-1,4.982736605967e-4,7.377838878284e-4,3.437500000000e-1
cell,1,0,freshness_fresh,2425,2400,25,0,sign_gradient_171,48,2,2.927715560691e-5,5.510526110257e-4,5.598167505885e-4,2.973777792367e-1,6.084298525479e-4,6.769777936597e-4,1.875000000000e-1
cell,1,1,freshness_fresh,2425,2400,25,0,sign_gradient_171,48,2,3.327097608955e-5,5.884287804505e-4,5.849400702114e-4,2.945312500000e-1,4.864771042890e-4,6.513947657680e-4,2.265625000000e-1
cell,1,2,freshness_fresh,2425,2400,25,0,sign_gradient_171,48,2,3.408026295361e-5,5.951034577352e-4,5.931074466690e-4,3.181961968919e-1,5.098896517808e-4,6.032065058719e-4,1.875000000000e-1
cell,2,0,freshness_fresh,2425,2400,25,0,sign_gradient_171,48,2,3.979904592565e-5,6.418787500590e-4,6.427269598473e-4,2.982536764706e-1,5.374217576843e-4,6.060015332423e-4,1.875000000000e-1
cell,2,1,freshness_fresh,2425,2400,25,0,sign_gradient_171,48,2,2.763675406384e-5,5.354088823941e-4,5.341833785613e-4,3.208771008403e-1,4.211916619425e-4,4.961078725803e-4,1.250000000000e-1
cell,2,2,freshness_fresh,2425,2400,25,0,sign_gradient_171,48,2,2.177987890413e-5,4.759877982271e-4,4.657381409007e-4,2.687153429827e-1,5.201145408762e-4,6.218104857609e-4,2.265625000000e-1
