dataset_index,initialization_index,stream_seed,state_step,phase,anchor_step,offset_from_anchor,partition_age,method,candidate_count,evidence_examples,samples_per_stratum,within_stratum_utility_variance,predicted_finite_population_rmse
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_05,170,48,4,3.896585032673e-5,6.370983238376e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_05,170,72,6,3.896585032673e-5,3.678288887679e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_05,170,96,8,3.896585032673e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_06,170,12,1,3.803831606893e-5,1.665421031859e-3
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_06,170,24,2,3.803831606893e-5,1.090273991781e-3
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_06,170,36,3,3.803831606893e-5,8.126422532408e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_06,170,48,4,3.803831606893e-5,6.294699826452e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_06,170,72,6,3.803831606893e-5,3.634246639270e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_06,170,96,8,3.803831606893e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_07,170,12,1,3.735468739446e-5,1.650387617858e-3
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_07,170,24,2,3.735468739446e-5,1.080432312122e-3
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_07,170,36,3,3.735468739446e-5,8.053066983305e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_07,170,48,4,3.735468739446e-5,6.237878862447e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_07,170,72,6,3.735468739446e-5,3.601441040406e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_07,170,96,8,3.735468739446e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,full_gradient_171,170,12,1,2.617627404717e-5,1.381552260782e-3
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,full_gradient_171,170,24,2,2.617627404717e-5,9.044382587961e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,full_gradient_171,170,36,3,2.617627404717e-5,6.741284760399e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,full_gradient_171,170,48,4,2.617627404717e-5,5.221776721814e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,full_gradient_171,170,72,6,2.617627404717e-5,3.014794195987e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,full_gradient_171,170,96,8,2.617627404717e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,output_layer_27,170,12,1,2.639937907028e-5,1.387427376072e-3
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,output_layer_27,170,24,2,2.639937907028e-5,9.082844245864e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,output_layer_27,170,36,3,2.639937907028e-5,6.769952387598e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,output_layer_27,170,48,4,2.639937907028e-5,5.243982570357e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,output_layer_27,170,72,6,2.639937907028e-5,3.027614748621e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,output_layer_27,170,96,8,2.639937907028e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,last_hidden_layer_72,170,12,1,2.528453148727e-5,1.357815802780e-3
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,last_hidden_layer_72,170,24,2,2.528453148727e-5,8.888990994354e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,last_hidden_layer_72,170,36,3,2.528453148727e-5,6.625462704920e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,last_hidden_layer_72,170,48,4,2.528453148727e-5,5.132061343415e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,last_hidden_layer_72,170,72,6,2.528453148727e-5,2.962996998118e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,last_hidden_layer_72,170,96,8,2.528453148727e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,rademacher_projection_32,170,12,1,2.767424180752e-5,1.420532810297e-3
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,rademacher_projection_32,170,24,2,2.767424180752e-5,9.299570186223e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,rademacher_projection_32,170,36,3,2.767424180752e-5,6.931490365975e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,rademacher_projection_32,170,48,4,2.767424180752e-5,5.369109350364e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,rademacher_projection_32,170,72,6,2.767424180752e-5,3.099856728741e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,rademacher_projection_32,170,96,8,2.767424180752e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,sign_gradient_171,170,12,1,2.883515526136e-5,1.450021863447e-3
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,sign_gradient_171,170,24,2,2.883515526136e-5,9.492621355123e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,sign_gradient_171,170,36,3,2.883515526136e-5,7.075382211574e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,sign_gradient_171,170,48,4,2.883515526136e-5,5.480567494696e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,sign_gradient_171,170,72,6,2.883515526136e-5,3.164207118374e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,sign_gradient_171,170,96,8,2.883515526136e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_mean,170,12,1,3.776184138500e-5,1.659308004578e-3
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_mean,170,24,2,3.776184138500e-5,1.086272076032e-3
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_mean,170,36,3,3.776184138500e-5,8.096594013557e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_mean,170,48,4,3.776184138500e-5,6.271594755102e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_mean,170,72,6,3.776184138500e-5,3.620906920106e-4
1,0,a303ea0000000008,2450,freshness_fresh,2400,50,0,hash_placebo_mean,170,96,8,3.776184138500e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_04,170,12,1,3.800251963919e-5,1.664637214838e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_04,170,24,2,3.800251963919e-5,1.089760863091e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_04,170,36,3,3.800251963919e-5,8.122597896967e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_04,170,48,4,3.800251963919e-5,6.291737276579e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_04,170,72,6,3.800251963919e-5,3.632536210303e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_04,170,96,8,3.800251963919e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_06,170,12,1,3.803831606893e-5,1.665421031859e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_06,170,24,2,3.803831606893e-5,1.090273991781e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_06,170,36,3,3.803831606893e-5,8.126422532408e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_06,170,48,4,3.803831606893e-5,6.294699826452e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_06,170,72,6,3.803831606893e-5,3.634246639270e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_06,170,96,8,3.803831606893e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_00,170,12,1,3.716233584386e-5,1.646132939735e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_00,170,24,2,3.716233584386e-5,1.077646971471e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_00,170,36,3,3.716233584386e-5,8.032306279853e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_00,170,48,4,3.716233584386e-5,6.221797690702e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_00,170,72,6,3.716233584386e-5,3.592156571570e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_00,170,96,8,3.716233584386e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_03,170,12,1,3.761726735589e-5,1.656178053441e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_03,170,24,2,3.761726735589e-5,1.084223042031e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_03,170,36,3,3.761726735589e-5,8.081321415845e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_03,170,48,4,3.761726735589e-5,6.259764651784e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_03,170,72,6,3.761726735589e-5,3.614076806771e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_03,170,96,8,3.761726735589e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_05,170,12,1,3.896585032673e-5,1.685603725570e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_05,170,24,2,3.896585032673e-5,1.103486666304e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_05,170,36,3,3.896585032673e-5,8.224903993733e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_05,170,48,4,3.896585032673e-5,6.370983238376e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_05,170,72,6,3.896585032673e-5,3.678288887679e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_05,170,96,8,3.896585032673e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,last_hidden_layer_72,170,12,1,2.509479661612e-5,1.352711691354e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,last_hidden_layer_72,170,24,2,2.509479661612e-5,8.855576741544e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,last_hidden_layer_72,170,36,3,2.509479661612e-5,6.600557191353e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,last_hidden_layer_72,170,48,4,2.509479661612e-5,5.112769615560e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,last_hidden_layer_72,170,72,6,2.509479661612e-5,2.951858913848e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,last_hidden_layer_72,170,96,8,2.509479661612e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_01,170,12,1,3.700360620306e-5,1.642613654812e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_01,170,24,2,3.700360620306e-5,1.075343058677e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_01,170,36,3,3.700360620306e-5,8.015133927784e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_01,170,48,4,3.700360620306e-5,6.208496043986e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_01,170,72,6,3.700360620306e-5,3.584476862258e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_01,170,96,8,3.700360620306e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,output_layer_27,170,12,1,2.697185142233e-5,1.402389924217e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,output_layer_27,170,24,2,2.697185142233e-5,9.180797116524e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,output_layer_27,170,36,3,2.697185142233e-5,6.842962146727e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,output_layer_27,170,48,4,2.697185142233e-5,5.300535686600e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,output_layer_27,170,72,6,2.697185142233e-5,3.060265705508e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,output_layer_27,170,96,8,2.697185142233e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,rademacher_projection_32,170,12,1,2.734613928248e-5,1.412086867966e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,rademacher_projection_32,170,24,2,2.734613928248e-5,9.244278514723e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,rademacher_projection_32,170,36,3,2.734613928248e-5,6.890278387287e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,rademacher_projection_32,170,48,4,2.734613928248e-5,5.337186688939e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,rademacher_projection_32,170,72,6,2.734613928248e-5,3.081426171574e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,rademacher_projection_32,170,96,8,2.734613928248e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,sign_gradient_171,170,12,1,2.936519148065e-5,1.463288036853e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,sign_gradient_171,170,24,2,2.936519148065e-5,9.579468846290e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,sign_gradient_171,170,36,3,2.936519148065e-5,7.140114509549e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,sign_gradient_171,170,48,4,2.936519148065e-5,5.530708917099e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,sign_gradient_171,170,72,6,2.936519148065e-5,3.193156282097e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,sign_gradient_171,170,96,8,2.936519148065e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_07,170,12,1,3.735468739446e-5,1.650387617858e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_07,170,24,2,3.735468739446e-5,1.080432312122e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_07,170,36,3,3.735468739446e-5,8.053066983305e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_07,170,48,4,3.735468739446e-5,6.237878862447e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_07,170,72,6,3.735468739446e-5,3.601441040406e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_07,170,96,8,3.735468739446e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,full_gradient_171,170,12,1,2.586304509066e-5,1.373261460123e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,full_gradient_171,170,24,2,2.586304509066e-5,8.990106557116e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,full_gradient_171,170,36,3,2.586304509066e-5,6.700829795560e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,full_gradient_171,170,48,4,2.586304509066e-5,5.190440440794e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,full_gradient_171,170,72,6,2.586304509066e-5,2.996702185705e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,full_gradient_171,170,96,8,2.586304509066e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_02,170,12,1,3.795014824784e-5,1.663489798507e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_02,170,24,2,3.795014824784e-5,1.089009702778e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_02,170,36,3,3.795014824784e-5,8.116999078563e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_02,170,48,4,3.795014824784e-5,6.287400450491e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_02,170,72,6,3.795014824784e-5,3.630032342594e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_02,170,96,8,3.795014824784e-5,0.000000000000e0
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_mean,170,12,1,3.776184138500e-5,1.659308004578e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_mean,170,24,2,3.776184138500e-5,1.086272076032e-3
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_mean,170,36,3,3.776184138500e-5,8.096594013557e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_mean,170,48,4,3.776184138500e-5,6.271594755102e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_mean,170,72,6,3.776184138500e-5,3.620906920106e-4
1,0,a303ea0000000008,2450,freshness_stale,2400,50,50,hash_placebo_mean,170,96,8,3.776184138500e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_00,170,12,1,3.984326618628e-5,1.704475919283e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_00,170,24,2,3.984326618628e-5,1.115841417192e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_00,170,36,3,3.984326618628e-5,8.316990869837e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_00,170,48,4,3.984326618628e-5,6.442313425888e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_00,170,72,6,3.984326618628e-5,3.719471390640e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_00,170,96,8,3.984326618628e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_01,170,12,1,3.985044857964e-5,1.704629542041e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_01,170,24,2,3.985044857964e-5,1.115941986894e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_01,170,36,3,3.985044857964e-5,8.317740472140e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_01,170,48,4,3.985044857964e-5,6.442894065335e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_01,170,72,6,3.985044857964e-5,3.719806622981e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_01,170,96,8,3.985044857964e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_02,170,12,1,4.093666705509e-5,1.727705213889e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_02,170,24,2,4.093666705509e-5,1.131048560174e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_02,170,36,3,4.093666705509e-5,8.430338221340e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_02,170,48,4,4.093666705509e-5,6.530111906829e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_02,170,72,6,4.093666705509e-5,3.770161867246e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_02,170,96,8,4.093666705509e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_03,170,12,1,4.036303166720e-5,1.715557555354e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_03,170,24,2,4.036303166720e-5,1.123096050923e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_03,170,36,3,4.036303166720e-5,8.371063717088e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_03,170,48,4,4.036303166720e-5,6.484198073265e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_03,170,72,6,4.036303166720e-5,3.743653503078e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_03,170,96,8,4.036303166720e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_04,170,12,1,4.099688219822e-5,1.728975417298e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_04,170,24,2,4.099688219822e-5,1.131880103498e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_04,170,36,3,4.099688219822e-5,8.436536179336e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_04,170,48,4,4.099688219822e-5,6.534912824449e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_04,170,72,6,4.099688219822e-5,3.772933678326e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_04,170,96,8,4.099688219822e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_05,170,12,1,4.153308229478e-5,1.740245361243e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_05,170,24,2,4.153308229478e-5,1.139258013670e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_05,170,36,3,4.153308229478e-5,8.491527874926e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_05,170,48,4,4.153308229478e-5,6.577509208689e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_05,170,72,6,4.153308229478e-5,3.797526712234e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_05,170,96,8,4.153308229478e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_06,170,12,1,4.093743018437e-5,1.727721317500e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_06,170,24,2,4.093743018437e-5,1.131059102462e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_06,170,36,3,4.093743018437e-5,8.430416798914e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_06,170,48,4,4.093743018437e-5,6.530172772757e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_06,170,72,6,4.093743018437e-5,3.770197008206e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_06,170,96,8,4.093743018437e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_07,170,12,1,3.982974506887e-5,1.704186681266e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_07,170,24,2,3.982974506887e-5,1.115652066463e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_07,170,36,3,3.982974506887e-5,8.315579532828e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_07,170,48,4,3.982974506887e-5,6.441220208941e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_07,170,72,6,3.982974506887e-5,3.718840221542e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,hash_placebo_07,170,96,8,3.982974506887e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,full_gradient_171,170,12,1,2.708419766419e-5,1.405307586621e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,full_gradient_171,170,24,2,2.708419766419e-5,9.199897700551e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,full_gradient_171,170,36,3,2.708419766419e-5,6.857198881492e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,full_gradient_171,170,48,4,2.708419766419e-5,5.311563413930e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,full_gradient_171,170,72,6,2.708419766419e-5,3.066632566850e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,full_gradient_171,170,96,8,2.708419766419e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,output_layer_27,170,12,1,2.887844878624e-5,1.451109997208e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,output_layer_27,170,24,2,2.887844878624e-5,9.499744862731e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,output_layer_27,170,36,3,2.887844878624e-5,7.080691760657e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,output_layer_27,170,48,4,2.887844878624e-5,5.484680253731e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,output_layer_27,170,72,6,2.887844878624e-5,3.166581620910e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,output_layer_27,170,96,8,2.887844878624e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,last_hidden_layer_72,170,12,1,2.734072862906e-5,1.411947164687e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,last_hidden_layer_72,170,24,2,2.734072862906e-5,9.243363942083e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,last_hidden_layer_72,170,36,3,2.734072862906e-5,6.889596705089e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,last_hidden_layer_72,170,48,4,2.734072862906e-5,5.336658660179e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,last_hidden_layer_72,170,72,6,2.734072862906e-5,3.081121314028e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,last_hidden_layer_72,170,96,8,2.734072862906e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,rademacher_projection_32,170,12,1,2.794738957117e-5,1.427526003113e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,rademacher_projection_32,170,24,2,2.794738957117e-5,9.345351379692e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,rademacher_projection_32,170,36,3,2.794738957117e-5,6.965613652871e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,rademacher_projection_32,170,48,4,2.794738957117e-5,5.395541134737e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,rademacher_projection_32,170,72,6,2.794738957117e-5,3.115117126564e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,rademacher_projection_32,170,96,8,2.794738957117e-5,0.000000000000e0
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,sign_gradient_171,170,12,1,3.012158342611e-5,1.482013987165e-3
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,sign_gradient_171,170,24,2,3.012158342611e-5,9.702058967384e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,sign_gradient_171,170,36,3,3.012158342611e-5,7.231487790927e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,sign_gradient_171,170,48,4,3.012158342611e-5,5.601486356513e-4
1,0,a303ea0000000008,2500,freshness_fresh,2400,100,0,sign_gradient_171,170,72,6,3.012158342611e-5,3.234019655795e-4
