aggregation_level,dataset_index,initialization_index,phase,state_step,anchor_step,offset_from_anchor,partition_age,method,evidence_examples,n_aggregation_units,within_stratum_utility_variance,predicted_rmse,observed_rmse_v48,sign_error_rate_v48,cross_block_regret_v48,selected_program_regret_v48,false_authorization_rate_v48
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_01,48,2,8.315143898751e-6,2.942125643088e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_01,48,2,1.393894640928e-5,3.806184576846e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_01,48,2,1.142500608058e-5,3.449748594243e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_01,48,2,1.012031006716e-5,3.234414861706e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_01,48,2,1.505206721398e-5,3.959676944273e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_01,48,2,1.126268255988e-5,3.424232053618e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_01,48,2,8.081628123142e-6,2.901440858568e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_01,72,2,1.787338714130e-5,2.490805895028e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_01,72,2,1.361103709232e-5,2.173948408761e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_01,72,2,8.315143898751e-6,1.698637032026e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_01,72,2,1.393894640928e-5,2.197501690028e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_01,72,2,1.142500608058e-5,1.991713279523e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_01,72,2,1.012031006716e-5,1.867390291077e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_01,72,2,1.505206721398e-5,2.286120549680e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_01,72,2,1.126268255988e-5,1.976981297924e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_01,72,2,8.081628123142e-6,1.675147660732e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_01,96,2,1.787338714130e-5,0.000000000000e0,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_01,96,2,1.361103709232e-5,0.000000000000e0,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_01,96,2,8.315143898751e-6,0.000000000000e0,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_01,96,2,1.393894640928e-5,0.000000000000e0,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_01,96,2,1.142500608058e-5,0.000000000000e0,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_01,96,2,1.012031006716e-5,0.000000000000e0,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_01,96,2,1.505206721398e-5,0.000000000000e0,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_01,96,2,1.126268255988e-5,0.000000000000e0,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_01,96,2,8.081628123142e-6,0.000000000000e0,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_02,12,2,1.800106013704e-5,1.145548737136e-3,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_02,12,2,1.390359465400e-5,1.006873193417e-3,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_02,12,2,8.436135657858e-6,7.841186097253e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_02,12,2,1.459735720930e-5,1.030470104573e-3,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_02,12,2,1.145410137808e-5,9.138896155943e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_02,12,2,1.040986885384e-5,8.680827637249e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_02,12,2,1.526000765127e-5,1.054849349359e-3,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_02,12,2,1.159344925391e-5,9.192566502547e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_02,12,2,8.313830358334e-6,7.785897731395e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_02,24,2,1.800106013704e-5,7.499376857409e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_02,24,2,1.390359465400e-5,6.591532320078e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_02,24,2,8.436135657858e-6,5.133261261271e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_02,24,2,1.459735720930e-5,6.746010365137e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_02,24,2,1.145410137808e-5,5.982811914707e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_02,24,2,1.040986885384e-5,5.682935677509e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_02,24,2,1.526000765127e-5,6.905609986020e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_02,24,2,1.159344925391e-5,6.017947404119e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_02,24,2,8.313830358334e-6,5.097066529615e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_02,36,2,1.800106013704e-5,5.589705480685e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_02,36,2,1.390359465400e-5,4.913038114527e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_02,36,2,8.436135657858e-6,3.826107042156e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_02,36,2,1.459735720930e-5,5.028179251121e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_02,36,2,1.145410137808e-5,4.459324712627e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_02,36,2,1.040986885384e-5,4.235810162223e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_02,36,2,1.526000765127e-5,5.147137784947e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_02,36,2,1.159344925391e-5,4.485513160210e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_02,36,2,8.313830358334e-6,3.799129082019e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_02,48,2,1.800106013704e-5,4.329767247379e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_02,48,2,1.390359465400e-5,3.805622959369e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_02,48,2,8.436135657858e-6,2.963689771015e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_02,48,2,1.459735720930e-5,3.894810900268e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_02,48,2,1.145410137808e-5,3.454178069467e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_02,48,2,1.040986885384e-5,3.281044443197e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_02,48,2,1.526000765127e-5,3.986955784347e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_02,48,2,1.159344925391e-5,3.474463553737e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_02,48,2,8.313830358334e-6,2.942792732950e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_02,72,2,1.800106013704e-5,2.499792285803e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_02,72,2,1.390359465400e-5,2.197177440026e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_02,72,2,8.436135657858e-6,1.711087087090e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_02,72,2,1.459735720930e-5,2.248670121712e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_02,72,2,1.145410137808e-5,1.994270638236e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_02,72,2,1.040986885384e-5,1.894311892503e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_02,72,2,1.526000765127e-5,2.301869995340e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_02,72,2,1.159344925391e-5,2.005982468040e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_02,72,2,8.313830358334e-6,1.699022176538e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_02,96,2,1.800106013704e-5,0.000000000000e0,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_02,96,2,1.390359465400e-5,0.000000000000e0,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_02,96,2,8.436135657858e-6,0.000000000000e0,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_02,96,2,1.459735720930e-5,0.000000000000e0,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_02,96,2,1.145410137808e-5,0.000000000000e0,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_02,96,2,1.040986885384e-5,0.000000000000e0,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_02,96,2,1.526000765127e-5,0.000000000000e0,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_02,96,2,1.159344925391e-5,0.000000000000e0,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_02,96,2,8.313830358334e-6,0.000000000000e0,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_03,12,2,1.788809013943e-5,1.142056048462e-3,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_03,12,2,1.371218802179e-5,9.999213147852e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_03,12,2,8.362003405743e-6,7.806507927767e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_03,12,2,1.402407411083e-5,1.009857529460e-3,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_03,12,2,1.116289830015e-5,9.021970825248e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_03,12,2,1.026780783282e-5,8.614750769531e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_03,12,2,1.477061838488e-5,1.037797119799e-3,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_03,12,2,1.151822635481e-5,9.162857502581e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_03,12,2,7.720224278354e-6,7.502638347428e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_03,24,2,1.788809013943e-5,7.476511842801e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_03,24,2,1.371218802179e-5,6.546021591433e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_03,24,2,8.362003405743e-6,5.110559070323e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_03,24,2,1.402407411083e-5,6.611069385531e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_03,24,2,1.116289830015e-5,5.906266317769e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_03,24,2,1.026780783282e-5,5.639678213508e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_03,24,2,1.477061838488e-5,6.793976939269e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_03,24,2,1.151822635481e-5,5.998498298239e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_03,24,2,7.720224278354e-6,4.911629734138e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_03,36,2,1.788809013943e-5,5.572662905029e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_03,36,2,1.371218802179e-5,4.879116420209e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_03,36,2,8.362003405743e-6,3.809185828090e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_03,36,2,1.402407411083e-5,4.927600183338e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_03,36,2,1.116289830015e-5,4.402270993249e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_03,36,2,1.026780783282e-5,4.203567952209e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_03,36,2,1.477061838488e-5,5.063931424590e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_03,36,2,1.151822635481e-5,4.471016652593e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_03,36,2,7.720224278354e-6,3.660912655281e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_03,48,2,1.788809013943e-5,4.316566125041e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_03,48,2,1.371218802179e-5,3.779347327935e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_03,48,2,8.362003405743e-6,2.950582654961e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_03,48,2,1.402407411083e-5,3.816902689368e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_03,48,2,1.116289830015e-5,3.409984448469e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_03,48,2,1.026780783282e-5,3.256069734712e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_03,48,2,1.477061838488e-5,3.922504414755e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_03,48,2,1.151822635481e-5,3.463234607222e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_03,48,2,7.720224278354e-6,2.835730749165e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_03,72,2,1.788809013943e-5,2.492170614267e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_03,72,2,1.371218802179e-5,2.182007197144e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_03,72,2,8.362003405743e-6,1.703519690108e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_03,72,2,1.402407411083e-5,2.203689795177e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_03,72,2,1.116289830015e-5,1.968755439256e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_03,72,2,1.026780783282e-5,1.879892737836e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_03,72,2,1.477061838488e-5,2.264658979756e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_03,72,2,1.151822635481e-5,1.999499432746e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_03,72,2,7.720224278354e-6,1.637209911379e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_03,96,2,1.788809013943e-5,0.000000000000e0,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_03,96,2,1.371218802179e-5,0.000000000000e0,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_03,96,2,8.362003405743e-6,0.000000000000e0,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_03,96,2,1.402407411083e-5,0.000000000000e0,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_03,96,2,1.116289830015e-5,0.000000000000e0,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_03,96,2,1.026780783282e-5,0.000000000000e0,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_03,96,2,1.477061838488e-5,0.000000000000e0,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_03,96,2,1.151822635481e-5,0.000000000000e0,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_03,96,2,7.720224278354e-6,0.000000000000e0,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_04,12,2,1.781016812569e-5,1.139484566684e-3,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_04,12,2,1.375817896301e-5,1.001589283841e-3,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_04,12,2,8.014672206705e-6,7.640540312677e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_04,12,2,1.465289763388e-5,1.032269956605e-3,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_04,12,2,1.188807014824e-5,9.310402289669e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_04,12,2,1.062227434604e-5,8.762956608552e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_04,12,2,1.519070203879e-5,1.052449814354e-3,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_04,12,2,1.142956893329e-5,9.127487105292e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_04,12,2,8.106769846064e-6,7.688003233235e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_04,24,2,1.781016812569e-5,7.459677542945e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_04,24,2,1.375817896301e-5,6.556941012080e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_04,24,2,8.014672206705e-6,5.001907761886e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_04,24,2,1.465289763388e-5,6.757793162532e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_04,24,2,1.188807014824e-5,6.095089034700e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_04,24,2,1.062227434604e-5,5.736701710043e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_04,24,2,1.519070203879e-5,6.889901342025e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_04,24,2,1.142956893329e-5,5.975342937819e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_04,24,2,8.106769846064e-6,5.032979537052e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_04,36,2,1.781016812569e-5,5.560115358751e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_04,36,2,1.375817896301e-5,4.887255275822e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_04,36,2,8.014672206705e-6,3.728201924254e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_04,36,2,1.465289763388e-5,5.036961629768e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_04,36,2,1.188807014824e-5,4.543011136834e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_04,36,2,1.062227434604e-5,4.275884996765e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_04,36,2,1.519070203879e-5,5.135429253012e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_04,36,2,1.142956893329e-5,4.453757665945e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_04,36,2,8.106769846064e-6,3.751361458071e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_04,48,2,1.781016812569e-5,4.306846837487e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_04,48,2,1.375817896301e-5,3.785651658385e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_04,48,2,8.014672206705e-6,2.887852792787e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_04,48,2,1.465289763388e-5,3.901613701516e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_04,48,2,1.188807014824e-5,3.519001294919e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_04,48,2,1.062227434604e-5,3.312086276554e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_04,48,2,1.519070203879e-5,3.977886394508e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_04,48,2,1.142956893329e-5,3.449865853650e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_04,48,2,8.106769846064e-6,2.905792090543e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_04,72,2,1.781016812569e-5,2.486559180982e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_04,72,2,1.375817896301e-5,2.185647004027e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_04,72,2,8.014672206705e-6,1.667302587295e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_04,72,2,1.465289763388e-5,2.252597720844e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_04,72,2,1.188807014824e-5,2.031696344900e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_04,72,2,1.062227434604e-5,1.912233903348e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_04,72,2,1.519070203879e-5,2.296633780675e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_04,72,2,1.142956893329e-5,1.991780979273e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_04,72,2,8.106769846064e-6,1.677659845684e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_04,96,2,1.781016812569e-5,0.000000000000e0,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_04,96,2,1.375817896301e-5,0.000000000000e0,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_04,96,2,8.014672206705e-6,0.000000000000e0,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_04,96,2,1.465289763388e-5,0.000000000000e0,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_04,96,2,1.188807014824e-5,0.000000000000e0,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_04,96,2,1.062227434604e-5,0.000000000000e0,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_04,96,2,1.519070203879e-5,0.000000000000e0,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_04,96,2,1.142956893329e-5,0.000000000000e0,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_04,96,2,8.106769846064e-6,0.000000000000e0,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_05,12,2,1.808169173902e-5,1.148185745673e-3,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_05,12,2,1.380751912363e-5,1.003391234842e-3,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_05,12,2,8.598310378156e-6,7.915392825438e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_05,12,2,1.464414854121e-5,1.031958007384e-3,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_05,12,2,1.179174544455e-5,9.272589732135e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_05,12,2,1.068171546860e-5,8.790214947449e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_05,12,2,1.551804499757e-5,1.063730619207e-3,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_05,12,2,1.212954991960e-5,9.402804924017e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_05,12,2,8.412894855069e-6,7.832137874741e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_05,24,2,1.808169173902e-5,7.516640130594e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_05,24,2,1.380751912363e-5,6.568737550457e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_05,24,2,8.598310378156e-6,5.181840968268e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_05,24,2,1.464414854121e-5,6.755750975506e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_05,24,2,1.179174544455e-5,6.070334905111e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_05,24,2,1.068171546860e-5,5.754546481659e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_05,24,2,1.551804499757e-5,6.963751545081e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_05,24,2,1.212954991960e-5,6.155580758459e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_05,24,2,8.412894855069e-6,5.127337809190e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_05,36,2,1.808169173902e-5,5.602572764804e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_05,36,2,1.380751912363e-5,4.896047896393e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_05,36,2,8.598310378156e-6,3.862316217881e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_05,36,2,1.464414854121e-5,5.035439473431e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_05,36,2,1.179174544455e-5,4.524560498006e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_05,36,2,1.068171546860e-5,4.289185704224e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_05,36,2,1.551804499757e-5,5.190473944407e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_05,36,2,1.212954991960e-5,4.588099005634e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_05,36,2,8.412894855069e-6,3.821691961652e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_05,48,2,1.808169173902e-5,4.339734202800e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_05,48,2,1.380751912363e-5,3.792462392993e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_05,48,2,8.598310378156e-6,2.991737277928e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_05,48,2,1.464414854121e-5,3.900434644286e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_05,48,2,1.179174544455e-5,3.504709491537e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_05,48,2,1.068171546860e-5,3.322388960250e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_05,48,2,1.551804499757e-5,4.020523829122e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_05,48,2,1.212954991960e-5,3.553926207915e-4,,,,,
cell,2,2,freshness_stale,625,600,25,25,hash_placebo_05,48,2,8.412894855069e-6,2.960269864362e-4,,,,,
cell,0,0,freshness_stale,625,600,25,25,hash_placebo_05,72,2,1.808169173902e-5,2.505546710198e-4,,,,,
cell,0,1,freshness_stale,625,600,25,25,hash_placebo_05,72,2,1.380751912363e-5,2.189579183486e-4,,,,,
cell,0,2,freshness_stale,625,600,25,25,hash_placebo_05,72,2,8.598310378156e-6,1.727280322756e-4,,,,,
cell,1,0,freshness_stale,625,600,25,25,hash_placebo_05,72,2,1.464414854121e-5,2.251916991835e-4,,,,,
cell,1,1,freshness_stale,625,600,25,25,hash_placebo_05,72,2,1.179174544455e-5,2.023444968370e-4,,,,,
cell,1,2,freshness_stale,625,600,25,25,hash_placebo_05,72,2,1.068171546860e-5,1.918182160553e-4,,,,,
cell,2,0,freshness_stale,625,600,25,25,hash_placebo_05,72,2,1.551804499757e-5,2.321250515027e-4,,,,,
cell,2,1,freshness_stale,625,600,25,25,hash_placebo_05,72,2,1.212954991960e-5,2.051860252820e-4,,,,,
