state_id,cell_id,dataset_id,initialization_id,stage,action_id,block_id,left_parameter,right_parameter,left_layer,right_layer,left_delta,right_delta,left_rank,right_rank,u0_train,u0_heldout,taylor_train,taylor_heldout,output_taylor_train,output_taylor_heldout,projected_within_utility_variance,horizon,continuation_count,mean_q,sd_q,mean_delta_q,sd_delta_q,mean_noop_loss,mean_action_loss
46,15,3,0,2400,71,36,41,140,input-hidden1,hidden2-bias,-0.010000000,-0.020000000,1,0,3.206500162681e-4,-2.262418468793e-3,3.634027995350e-4,-2.236574379358e-3,null,null,9.547339508351e-6,32,7,-8.201939719064e-4,1.887080704102e-2,-1.904504639762e-3,2.356456538899e-4,1.599721806390e0,1.601626311030e0
46,15,3,0,2400,72,37,42,139,input-hidden1,hidden2-bias,0.020000000,0.010000000,0,1,1.888101299604e-5,-5.708632990718e-3,1.233131579065e-4,-5.630114514538e-3,null,null,5.436798199267e-5,32,7,-4.496659551348e-3,1.903598598392e-2,-5.580970219203e-3,3.186579284386e-4,1.599721806390e0,1.605302776609e0
46,15,3,0,2400,73,37,42,139,input-hidden1,hidden2-bias,0.010000000,0.020000000,1,0,6.929039955139e-5,-2.584363023440e-3,9.646328675959e-5,-2.557975173257e-3,null,null,1.409110275711e-5,32,7,-1.439469201224e-3,1.887585383944e-2,-2.523779869080e-3,1.277227265405e-4,1.599721806390e0,1.602245586259e0
46,15,3,0,2400,74,38,43,138,input-hidden1,hidden2-bias,0.020000000,0.000000000,0,0,2.286471426487e-4,-1.919653887550e-3,3.169253381092e-4,-1.702080791072e-3,null,null,3.440276324546e-5,32,7,-5.896772657122e-4,1.932275683363e-2,-1.673987933568e-3,8.986061766853e-4,1.599721806390e0,1.601395794324e0
46,15,3,0,2400,75,38,43,138,input-hidden1,hidden2-bias,0.010000000,-0.005000000,1,1,1.655276864767e-4,-4.666776706775e-4,1.834359450611e-4,-4.122584244248e-4,null,null,8.947120112397e-6,32,7,7.406813757760e-4,1.904214326784e-2,-3.436292920794e-4,4.501341345259e-4,1.599721806390e0,1.600065435682e0
46,15,3,0,2400,76,39,44,137,input-hidden1,hidden2-bias,-0.020000000,-0.020000000,0,0,-2.610931793849e-4,-1.770743479331e-3,-1.165992159017e-4,-1.604925804657e-3,null,null,8.506159359585e-5,32,7,-6.709609712873e-4,1.868314878316e-2,-1.755271639143e-3,3.452848435991e-4,1.599721806390e0,1.601477078029e0
46,15,3,0,2400,77,39,44,137,input-hidden1,hidden2-bias,-0.010000000,-0.010000000,1,1,-9.046681225300e-5,-8.388018856446e-4,-5.829960795086e-5,-8.024629023285e-4,null,null,2.161607240776e-5,32,7,2.453327178955e-4,1.872879418876e-2,-8.389779499599e-4,1.680958412529e-4,1.599721806390e0,1.600560784340e0
46,15,3,0,2400,78,40,45,136,input-hidden1,hidden2-bias,0.020000000,-0.010000000,0,1,-3.322896858056e-5,-1.736557111144e-3,8.920736709335e-5,-1.680905176961e-3,null,null,3.230314173933e-5,32,7,-5.331550325666e-4,1.899668127370e-2,-1.617465700422e-3,3.459654841125e-4,1.599721806390e0,1.601339272090e0
46,15,3,0,2400,79,40,45,136,input-hidden1,hidden2-bias,0.010000000,-0.020000000,1,0,3.609309593836e-5,-9.712111204863e-4,6.660338079715e-5,-9.723277043342e-4,null,null,8.578017016370e-6,32,7,1.799549375262e-4,1.887983908811e-2,-9.043557303292e-4,1.800793761781e-4,1.599721806390e0,1.600626162120e0
46,15,3,0,2400,80,41,46,135,input-hidden1,hidden1-hidden2,0.020000000,0.020000000,0,0,-1.136120408773e-4,5.624943723281e-3,-7.419400703246e-5,5.748276056885e-3,null,null,3.775668883872e-5,32,7,6.143331527710e-3,1.841675247144e-2,5.059020859855e-3,5.443890676094e-4,1.599721806390e0,1.594662785530e0
46,15,3,0,2400,81,41,46,135,input-hidden1,hidden1-hidden2,0.010000000,0.010000000,1,1,-4.257758458455e-5,2.843860536814e-3,-3.709700351623e-5,2.874138028443e-3,null,null,9.313646401304e-6,32,7,3.648332187108e-3,1.860645973803e-2,2.564021519252e-3,2.635236310556e-4,1.599721806390e0,1.597157784871e0
46,15,3,0,2400,82,42,47,134,input-hidden1,hidden1-hidden2,0.020000000,0.020000000,0,0,3.704242408276e-4,-1.562648763259e-3,3.809674489855e-4,-1.496450448404e-3,null,null,1.110157732373e-5,32,7,-7.740259170532e-4,1.865843896718e-2,-1.858336584909e-3,1.924527858646e-4,1.599721806390e0,1.601580142975e0
46,15,3,0,2400,83,42,47,134,input-hidden1,hidden1-hidden2,0.010000000,0.010000000,1,1,1.985548684994e-4,-7.683162887891e-4,1.904837244928e-4,-7.482252242022e-4,null,null,2.824820772014e-6,32,7,1.721041543143e-4,1.872115394629e-2,-9.122065135411e-4,9.493938956867e-5,1.599721806390e0,1.600634012903e0
46,15,3,0,2400,84,43,48,133,input-hidden1,hidden1-hidden2,-0.020000000,0.020000000,0,0,1.474345723788e-5,2.585240329305e-3,8.347651545796e-5,2.792946615438e-3,null,null,3.814718715655e-5,32,7,3.383346966335e-3,1.876845449937e-2,2.299036298479e-3,7.185156454250e-4,1.599721806390e0,1.597422770091e0
46,15,3,0,2400,85,43,48,133,input-hidden1,hidden1-hidden2,-0.010000000,0.010000000,1,1,2.270502348741e-5,1.378507663806e-3,4.173825772898e-5,1.396473307719e-3,null,null,9.437935394342e-6,32,7,2.294097627912e-3,1.878655211570e-2,1.209786960057e-3,4.076780270803e-4,1.599721806390e0,1.598512019430e0
46,15,3,0,2400,86,44,49,132,input-hidden1,hidden1-hidden2,-0.020000000,0.020000000,0,0,6.203353404999e-5,-2.486887698372e-3,1.535703841971e-4,-2.392667953538e-3,null,null,3.742722077433e-5,32,7,-1.563940729414e-3,1.857620152639e-2,-2.648251397269e-3,3.003165731881e-4,1.599721806390e0,1.602370057787e0
46,15,3,0,2400,87,44,49,132,input-hidden1,hidden1-hidden2,-0.010000000,0.010000000,1,1,5.411046246688e-5,-1.220003391306e-3,7.678519209856e-5,-1.196333976769e-3,null,null,8.985762343821e-6,32,7,-2.030304500035e-4,1.865735812283e-2,-1.287341117859e-3,1.595583127642e-4,1.599721806390e0,1.601009147508e0
46,15,3,0,2400,88,45,50,131,input-hidden1,hidden1-hidden2,-0.020000000,0.010000000,0,1,5.103157212337e-4,7.589596013228e-5,6.197841235340e-4,1.399141381071e-4,null,null,8.420611667894e-5,32,7,1.077004841396e-3,1.889825921429e-2,-7.305826459612e-6,2.458912662652e-4,1.599721806390e0,1.599729112216e0
46,15,3,0,2400,89,45,50,131,input-hidden1,hidden1-hidden2,-0.010000000,0.020000000,1,0,2.794147779544e-4,-5.053915083408e-5,3.124143076326e-4,-3.019487931825e-5,null,null,2.309324787414e-5,32,7,9.721517562866e-4,1.880538724504e-2,-1.121589115688e-4,1.620382779703e-4,1.599721806390e0,1.599833965302e0
46,15,3,0,2400,90,46,51,130,input-hidden1,hidden1-hidden2,-0.020000000,0.010000000,0,1,-2.479335914056e-4,-1.025324066480e-5,-1.872316177203e-4,6.694439650582e-5,null,null,3.073730632658e-5,32,7,9.793724332537e-4,1.873149146161e-2,-1.049382346017e-4,3.332826866540e-4,1.599721806390e0,1.599826744625e0
46,15,3,0,2400,91,46,51,130,input-hidden1,hidden1-hidden2,-0.010000000,0.020000000,1,0,-8.756232758363e-5,-2.302397042513e-4,-6.779279854641e-5,-2.134707013592e-4,null,null,1.116390764790e-5,32,7,8.641992296491e-4,1.870716841608e-2,-2.201114382063e-4,1.524585504950e-4,1.599721806390e0,1.599941917828e0
46,15,3,0,2400,92,47,52,129,input-hidden1,hidden1-hidden2,-0.020000000,-0.020000000,0,0,-5.468477805456e-5,1.181609307726e-3,-1.286103874746e-5,1.114800934886e-3,null,null,2.419502750631e-5,32,7,1.915574073792e-3,1.878414655893e-2,8.312634059361e-4,3.430463808543e-4,1.599721806390e0,1.598890542984e0
46,15,3,0,2400,93,47,52,129,input-hidden1,hidden1-hidden2,-0.010000000,-0.010000000,1,1,-1.684452096621e-5,5.471774687370e-4,-6.430519373731e-6,5.574004674429e-4,null,null,6.122862625098e-6,32,7,1.487629754203e-3,1.880161555396e-2,4.033190863473e-4,1.669120595234e-4,1.599721806390e0,1.599318487304e0
46,15,3,0,2400,94,48,53,128,input-hidden1,hidden1-hidden2,0.020000000,0.020000000,0,0,1.892975221078e-4,-3.151788065831e-4,2.615406072639e-4,-2.558143648150e-4,null,null,3.709060214591e-5,32,7,4.981245313372e-5,1.864755188907e-2,-1.034498214722e-3,6.541970921165e-4,1.599721806390e0,1.600756304605e0
46,15,3,0,2400,95,48,53,128,input-hidden1,hidden1-hidden2,0.010000000,0.010000000,1,1,1.142602413893e-4,-1.428083827098e-4,1.307703036320e-4,-1.279071824075e-4,null,null,9.335861774489e-6,32,7,5.909204483032e-4,1.871282016487e-2,-4.933902195522e-4,3.235249519000e-4,1.599721806390e0,1.600215196609e0
46,15,3,0,2400,96,49,54,127,input-hidden1,hidden1-hidden2,0.020000000,0.010000000,0,1,-4.549454897642e-4,-2.825365712245e-3,-4.088561730997e-4,-2.765092581741e-3,null,null,2.572249217436e-5,32,7,-1.201476369585e-3,1.902486047018e-2,-2.285787037441e-3,7.082416547306e-4,1.599721806390e0,1.602007593427e0
46,15,3,0,2400,97,49,54,127,input-hidden1,hidden1-hidden2,0.010000000,0.020000000,1,0,-2.001381168763e-4,-1.196682453156e-3,-1.891865739908e-4,-1.180967793768e-3,null,null,5.899802467795e-6,32,7,1.709120614188e-4,1.885934880990e-2,-9.133986064366e-4,3.971405159831e-4,1.599721806390e0,1.600635204996e0
46,15,3,0,2400,98,50,55,126,input-hidden1,hidden1-hidden2,0.020000000,0.010000000,0,1,7.202879836162e-4,-2.192211647828e-3,7.700717909718e-4,-2.081271937119e-3,null,null,1.989661961901e-5,32,7,-6.517342158726e-4,1.882343856165e-2,-1.736044883728e-3,6.051765968957e-4,1.599721806390e0,1.601457851274e0
46,15,3,0,2400,99,50,55,126,input-hidden1,hidden1-hidden2,0.010000000,0.020000000,1,0,5.028756956259e-4,-5.634358773629e-4,5.201167035764e-4,-5.264602214895e-4,null,null,8.017609429201e-6,32,7,6.978341511318e-4,1.872344947175e-2,-3.864765167236e-4,3.908501155927e-4,1.599721806390e0,1.600108282907e0
46,15,3,0,2400,100,51,56,125,input-hidden1,hidden1-hidden2,0.020000000,0.010000000,0,1,4.198029637337e-5,-1.439029971759e-4,4.345097664407e-5,-1.396323727690e-4,null,null,1.806256933033e-6,32,7,9.263924189976e-4,1.878983721313e-2,-1.579182488578e-4,6.547487126227e-5,1.599721806390e0,1.599879724639e0
46,15,3,0,2400,101,51,56,125,input-hidden1,hidden1-hidden2,0.010000000,0.020000000,1,0,8.710349599520e-6,3.251327822606e-4,9.556115218587e-6,3.268666964509e-4,null,null,5.611513077680e-7,32,7,1.379540988377e-3,1.876288062363e-2,2.952303205218e-4,6.240284108733e-5,1.599721806390e0,1.599426576069e0
46,15,3,0,2400,102,52,57,124,input-hidden1,hidden1-hidden2,-0.020000000,0.020000000,0,0,-4.569441080093e-5,-5.937044819196e-4,-4.271520819954e-5,-6.103643100296e-4,null,null,1.911086493482e-6,32,7,4.748446600778e-4,1.880204000557e-2,-6.094660077776e-4,5.718293951478e-5,1.599721806390e0,1.600331272398e0
46,15,3,0,2400,103,52,57,124,input-hidden1,hidden1-hidden2,-0.010000000,0.010000000,1,1,-2.209966381391e-5,-3.064864625533e-4,-2.135760409977e-5,-3.051821550148e-4,null,null,4.750263061885e-7,32,7,7.774148668562e-4,1.878308734307e-2,-3.068958009992e-4,3.285882178261e-5,1.599721806390e0,1.600028702191e0
46,15,3,0,2400,104,53,58,123,input-hidden1,hidden1-hidden2,-0.020000000,0.010000000,0,1,5.654804408550e-5,-1.261141151190e-4,6.128587714673e-5,-1.339599218600e-4,null,null,5.258543326822e-6,32,7,9.287936346872e-4,1.874021965695e-2,-1.555170331682e-4,9.008139595948e-5,1.599721806390e0,1.599877323423e0
46,15,3,0,2400,105,53,58,123,input-hidden1,hidden1-hidden2,-0.010000000,0.020000000,1,0,7.991368571917e-6,1.338043560584e-4,9.971754729499e-6,1.361852679560e-4,null,null,1.231110627585e-6,32,7,1.202498163496e-3,1.874129294126e-2,1.181874956403e-4,5.695305607951e-5,1.599721806390e0,1.599603618894e0
46,15,3,0,2400,106,54,59,122,input-hidden1,hidden1-hidden2,-0.020000000,0.020000000,0,0,-6.698692838351e-5,7.889289408922e-4,-6.029757227995e-5,8.734946519858e-4,null,null,3.644576784885e-6,32,7,1.952528953552e-3,1.872429297984e-2,8.682182856968e-4,8.778190435524e-5,1.599721806390e0,1.598853588104e0
46,15,3,0,2400,107,54,59,122,input-hidden1,hidden1-hidden2,-0.010000000,0.010000000,1,1,-3.147746125857e-5,4.124138504267e-4,-3.014878613998e-5,4.367473259929e-4,null,null,9.102716046390e-7,32,7,1.534257616316e-3,1.876184076293e-2,4.499469484602e-4,3.908282555306e-5,1.599721806390e0,1.599271859441e0
46,15,3,0,2400,108,55,60,121,input-hidden1,hidden1-hidden2,0.020000000,-0.010000000,0,1,9.201715389887e-5,-7.119805862506e-4,9.490882025080e-5,-7.049423010993e-4,null,null,1.424711991688e-6,32,7,3.472736903599e-4,1.874673367449e-2,-7.370369774955e-4,6.899598175340e-5,1.599721806390e0,1.600458843367e0
46,15,3,0,2400,109,55,60,121,input-hidden1,hidden1-hidden2,0.010000000,-0.020000000,1,0,6.477472682794e-5,-6.870174159606e-4,6.522669005848e-5,-6.860003388562e-4,null,null,4.954593211583e-7,32,7,3.672327314104e-4,1.876569651955e-2,-7.170779364450e-4,3.121278588080e-5,1.599721806390e0,1.600438884326e0
46,15,3,0,2400,110,56,61,120,input-hidden1,hidden1-hidden2,-0.020000000,-0.010000000,0,1,-6.579980254173e-5,-4.659680028756e-4,-6.397979532462e-5,-3.566878088366e-4,null,null,1.257953239057e-6,32,7,6.426572799683e-4,1.875191463202e-2,-4.416533878871e-4,9.807045305462e-5,1.599721806390e0,1.600163459778e0
46,15,3,0,2400,111,56,61,120,input-hidden1,hidden1-hidden2,-0.010000000,-0.020000000,1,0,-2.112736304601e-5,-1.024216413498e-3,-2.006872915963e-5,-9.852652081004e-4,null,null,4.916097431362e-7,32,7,5.362715039934e-5,1.878040372107e-2,-1.030683517456e-3,7.765949226625e-5,1.599721806390e0,1.600752489907e0
46,15,3,0,2400,112,57,62,119,input-hidden1,hidden1-hidden2,0.020000000,-0.010000000,0,1,-4.744591812293e-5,1.177797714869e-3,-4.488529453243e-5,1.214765415894e-3,null,null,1.632473241979e-6,32,7,2.278923988342e-3,1.872200658080e-2,1.194613320487e-3,1.473972519612e-4,1.599721806390e0,1.598527193069e0
46,15,3,0,2400,113,57,62,119,input-hidden1,hidden1-hidden2,0.010000000,-0.020000000,1,0,3.142282366753e-5,1.964237540960e-3,3.822730428767e-5,2.007031630036e-3,null,null,3.708433240490e-6,32,7,3.043157713754e-3,1.871439104093e-2,1.958847045898e-3,1.504327242888e-4,1.599721806390e0,1.597762959344e0
46,15,3,0,2400,114,58,63,118,input-hidden1,hidden1-hidden2,-0.020000000,0.010000000,0,1,-1.612864434719e-4,-4.057753210266e-3,-1.207734369686e-4,-4.032725512860e-3,null,null,3.203074985553e-6,32,7,-2.826946122306e-3,1.905784325619e-2,-3.911256790161e-3,4.004199459457e-4,1.599721806390e0,1.603633063180e0
46,15,3,0,2400,115,58,63,118,input-hidden1,hidden1-hidden2,-0.010000000,0.020000000,1,0,-2.284341802200e-4,-8.201025426388e-3,-1.232576402022e-4,-8.113078320295e-3,null,null,1.086385338626e-5,32,7,-6.872449602400e-3,1.925159999254e-2,-7.956760270255e-3,6.769865935875e-4,1.599721806390e0,1.607678566660e0
46,15,3,0,2400,116,59,64,117,hidden1-bias,hidden1-hidden2,0.020000000,0.010000000,0,1,-3.510694950819e-4,-1.079258881509e-2,-2.232882203369e-4,-1.068446472842e-2,null,null,5.870006564360e-5,32,7,-9.566749845232e-3,1.886909914407e-2,-1.065106051309e-2,4.672571279847e-4,1.599721806390e0,1.610372866903e0
46,15,3,0,2400,117,59,64,117,hidden1-bias,hidden1-hidden2,0.010000000,0.020000000,1,0,-1.700663318237e-4,-1.100437343121e-2,-4.953453262753e-5,-1.092237536534e-2,null,null,3.933802225892e-5,32,7,-9.641272681100e-3,1.895832396953e-2,-1.072558334896e-2,4.018705443816e-4,1.599721806390e0,1.610447389739e0
46,15,3,0,2400,118,60,65,116,hidden1-bias,hidden1-hidden2,0.005000000,0.000000000,0,0,5.466118454933e-5,-1.199866334597e-4,6.046997730902e-5,-1.156028352881e-4,null,null,2.525225244410e-6,32,7,9.507792336600e-4,1.877732600662e-2,-1.335314341954e-4,3.750248139032e-5,1.599721806390e0,1.599855337824e0
46,15,3,0,2400,119,60,65,116,hidden1-bias,hidden1-hidden2,0.000000000,-0.020000000,1,1,2.203782399495e-4,8.145067840815e-4,2.234749997700e-4,8.166818308837e-4,null,null,1.185075489185e-6,32,7,1.877818788801e-3,1.877082394965e-2,7.935081209455e-4,6.850157795859e-5,1.599721806390e0,1.598928298269e0
46,15,3,0,2400,120,61,66,115,hidden1-bias,hidden1-hidden2,-0.020000000,0.010000000,0,1,-3.228938827912e-4,-1.202338250975e-2,-1.550551956496e-4,-1.183922851478e-2,null,null,9.254452312265e-5,32,7,-1.094281673431e-2,1.878823752510e-2,-1.202712740217e-2,3.763425340640e-4,1.599721806390e0,1.611748933792e0
46,15,3,0,2400,121,61,66,115,hidden1-bias,hidden1-hidden2,-0.010000000,0.020000000,1,0,-2.829767763615e-4,-6.913784891367e-3,-2.305327454550e-4,-6.854156995099e-3,null,null,2.803787908490e-5,32,7,-5.780032702855e-3,1.882374416903e-2,-6.864343370710e-3,1.782109068123e-4,1.599721806390e0,1.606586149761e0
46,15,3,0,2400,122,62,67,114,hidden1-bias,hidden1-hidden2,-0.020000000,0.010000000,0,1,-5.056913942099e-4,-4.105674102902e-3,-4.290467739250e-4,-4.010262570384e-3,null,null,3.493859895694e-5,32,7,-3.274508884975e-3,1.869216787129e-2,-4.358819552830e-3,2.599062419017e-4,1.599721806390e0,1.604080625943e0
46,15,3,0,2400,123,62,67,114,hidden1-bias,hidden1-hidden2,-0.010000000,0.020000000,1,0,-4.697181284428e-4,-6.260296329856e-3,-3.397797628294e-4,-6.190904119560e-3,null,null,3.393795596649e-5,32,7,-5.242330687387e-3,1.883103631449e-2,-6.326641355242e-3,1.319128170171e-4,1.599721806390e0,1.606048447745e0
46,15,3,0,2400,124,63,68,113,hidden1-bias,hidden1-hidden2,-0.020000000,0.010000000,0,1,-1.613640536865e-4,-1.622088874380e-3,-1.533274807781e-4,-1.613229284875e-3,null,null,3.145899356178e-6,32,7,-5.474601473127e-4,1.879168271765e-2,-1.631770815168e-3,6.081215167079e-5,1.599721806390e0,1.601353577205e0
46,15,3,0,2400,125,63,68,113,hidden1-bias,hidden1-hidden2,-0.010000000,0.020000000,1,0,-2.669338136911e-4,-1.302462692062e-3,-2.518668156945e-4,-1.288314592612e-3,null,null,4.634584529683e-6,32,7,-1.977511814662e-4,1.880181299238e-2,-1.282061849322e-3,9.591444201778e-5,1.599721806390e0,1.601003868239e0
46,15,3,0,2400,126,64,69,112,hidden1-bias,hidden1-hidden2,-0.020000000,0.020000000,0,0,3.277119249105e-4,-2.997958411773e-4,4.129306872070e-4,-1.997362837868e-4,null,null,3.038082780371e-5,32,7,3.419092723301e-4,1.870248951713e-2,-7.424013955253e-4,2.584096364056e-4,1.599721806390e0,1.600464207785e0
46,15,3,0,2400,127,64,69,112,hidden1-bias,hidden1-hidden2,-0.010000000,0.010000000,1,1,1.851283013821e-4,-1.249449948470e-4,2.064653436035e-4,-9.986814189341e-5,null,null,7.688727688610e-6,32,7,7.413114820208e-4,1.874252727857e-2,-3.429991858346e-4,1.332334295647e-4,1.599721806390e0,1.600064805576e0
46,15,3,0,2400,128,65,70,111,hidden1-bias,hidden1-hidden2,0.020000000,-0.020000000,0,0,8.620942632357e-5,-1.481167972088e-3,1.624854317219e-4,-1.396838526121e-3,null,null,4.655937814088e-5,32,7,-5.168403897967e-4,1.859158303209e-2,-1.601151057652e-3,2.668284179543e-4,1.599721806390e0,1.601322957448e0
46,15,3,0,2400,129,65,70,111,hidden1-bias,hidden1-hidden2,0.010000000,-0.010000000,1,1,6.363044182460e-5,-7.193461060524e-4,8.124271586096e-5,-6.984192630605e-4,null,null,1.167768805474e-5,32,7,3.195149557931e-4,1.868607549698e-2,-7.647957120623e-4,1.490497835405e-4,1.599721806390e0,1.600486602102e0
46,15,3,0,2400,130,66,71,110,hidden1-bias,hidden1-hidden2,0.020000000,-0.020000000,0,0,2.043154090643e-4,-1.238593831658e-3,2.146849730830e-4,-1.219224270637e-3,null,null,5.458713426410e-6,32,7,-4.473754337856e-5,1.872290885145e-2,-1.129048211234e-3,1.020587116726e-4,1.599721806390e0,1.600850854601e0
46,15,3,0,2400,131,66,71,110,hidden1-bias,hidden1-hidden2,0.010000000,-0.010000000,1,1,1.054288198551e-4,-6.142283479373e-4,1.073424865415e-4,-6.096121353187e-4,null,null,1.367450551094e-6,32,7,5.157164164952e-4,1.874735665957e-2,-5.685942513602e-4,4.763788336680e-5,1.599721806390e0,1.600290400641e0
46,15,3,0,2400,132,67,72,109,hidden1-hidden2,hidden1-hidden2,-0.020000000,-0.020000000,0,0,-5.403844018777e-5,-2.400887509187e-4,-5.165864735113e-5,-2.384472982930e-4,null,null,1.511374844272e-6,32,7,8.592264992850e-4,1.874394121667e-2,-2.250841685704e-4,5.785223377084e-5,1.599721806390e0,1.599946890559e0
46,15,3,0,2400,133,67,72,109,hidden1-hidden2,hidden1-hidden2,-0.010000000,-0.010000000,1,1,-2.644956111908e-5,-1.196302473545e-4,-2.582932367556e-5,-1.192236491465e-4,null,null,3.770380894626e-7,32,7,9.694099426270e-4,1.875845078537e-2,-1.149007252284e-4,2.892804685396e-5,1.599721806390e0,1.599836707115e0
46,15,3,0,2400,134,68,73,108,hidden1-hidden2,hidden1-hidden2,0.020000000,-0.010000000,0,1,4.242733120918e-5,-5.251045028369e-4,4.254500112089e-5,-5.249121226416e-4,null,null,9.863995473203e-8,32,7,5.532843726022e-4,1.876209599686e-2,-5.310262952532e-4,2.148280803395e-5,1.599721806390e0,1.600252832685e0
46,15,3,0,2400,135,68,73,108,hidden1-hidden2,hidden1-hidden2,0.010000000,-0.020000000,1,0,2.704436580340e-5,-5.383510142565e-4,2.734184944505e-5,-5.371063680667e-4,null,null,2.369444070116e-7,32,7,5.603177206857e-4,1.874438443065e-2,-5.239929471697e-4,4.522940668483e-5,1.599721806390e0,1.600245799337e0
46,15,3,0,2400,136,69,74,107,hidden1-hidden2,hidden1-hidden2,-0.020000000,-0.020000000,0,0,6.067877014478e-5,-3.671646118164e-5,5.198921117477e-5,-5.656520912600e-5,null,null,2.022689855561e-6,32,7,1.087852886745e-3,1.871880801345e-2,3.542218889509e-6,9.713581568617e-5,1.599721806390e0,1.599718264171e0
46,15,3,0,2400,137,69,74,107,hidden1-hidden2,hidden1-hidden2,-0.010000000,-0.010000000,1,1,2.858911951383e-5,-1.907969514529e-5,2.599460558739e-5,-2.828260456300e-5,null,null,5.063843792711e-7,32,7,1.083101545061e-3,1.874888447129e-2,-1.209122794015e-6,4.592541701815e-5,1.599721806390e0,1.599723015513e0
46,15,3,0,2400,138,70,75,106,hidden1-hidden2,hidden1-hidden2,-0.020000000,-0.010000000,0,1,2.625398337841e-5,-2.547676364581e-4,2.849922366803e-5,-2.497070005795e-4,null,null,1.898371212686e-6,32,7,8.854525429862e-4,1.872251539076e-2,-1.988581248692e-4,7.717959710874e-5,1.599721806390e0,1.599920664515e0
46,15,3,0,2400,139,70,75,106,hidden1-hidden2,hidden1-hidden2,-0.010000000,-0.020000000,1,0,3.693252801895e-5,-6.040787945191e-4,4.481910337184e-5,-5.893439190332e-4,null,null,6.982640438635e-6,32,7,6.092616489955e-4,1.867353828238e-2,-4.750490188599e-4,1.396991822432e-4,1.599721806390e0,1.600196855409e0
46,15,3,0,2400,140,71,76,105,hidden1-hidden2,hidden1-hidden2,-0.020000000,0.010000000,0,1,4.599926372369e-5,-5.294289439917e-4,4.617845474033e-5,-5.291805067887e-4,null,null,1.292616170351e-7,32,7,5.330358232771e-4,1.877358118860e-2,-5.512748445783e-4,1.952788098263e-5,1.599721806390e0,1.600273081235e0
46,15,3,0,2400,141,71,76,105,hidden1-hidden2,hidden1-hidden2,-0.010000000,0.020000000,1,0,8.005276322365e-5,-8.380984266599e-4,8.079981650011e-5,-8.372354738385e-4,null,null,5.656711344985e-7,32,7,1.979044505528e-4,1.878010229724e-2,-8.864062173026e-4,3.001295316136e-5,1.599721806390e0,1.600608212607e0
46,15,3,0,2400,142,72,77,104,hidden1-hidden2,hidden1-hidden2,-0.020000000,-0.020000000,0,0,-1.167505979538e-5,1.720829556386e-4,-1.010082478459e-5,1.626610559387e-4,null,null,1.279578739410e-6,32,7,1.284837722778e-3,1.874593326528e-2,2.005270549229e-4,5.715458395049e-5,1.599721806390e0,1.599521279335e0
46,15,3,0,2400,143,72,77,104,hidden1-hidden2,hidden1-hidden2,-0.010000000,-0.010000000,1,1,-5.481143792470e-6,8.457774917285e-5,-5.050412392293e-6,8.133052796936e-5,null,null,3.194366493542e-7,32,7,1.184889248439e-3,1.876037089537e-2,1.005785805838e-4,2.843332853067e-5,1.599721806390e0,1.599621227809e0
46,15,3,0,2400,144,73,78,103,hidden1-hidden2,hidden1-hidden2,-0.020000000,0.020000000,0,0,9.391581018766e-5,6.292201578617e-5,9.521009115576e-5,6.789625408035e-5,null,null,6.473811221449e-7,32,7,1.126749174935e-3,1.877294585386e-2,4.243850708008e-5,3.575848182622e-5,1.599721806390e0,1.599679367883e0
46,15,3,0,2400,145,73,78,103,hidden1-hidden2,hidden1-hidden2,-0.010000000,0.010000000,1,1,4.730187356472e-5,3.261553744475e-5,4.760504557788e-5,3.394812704018e-5,null,null,1.620031978983e-7,32,7,1.104644366673e-3,1.877450712054e-2,2.033369881766e-5,1.845895410902e-5,1.599721806390e0,1.599701472691e0
46,15,3,0,2400,146,74,79,102,hidden1-hidden2,hidden1-hidden2,-0.020000000,0.010000000,0,1,1.246041307847e-4,5.656220018864e-4,1.256850690829e-4,5.674703325236e-4,null,null,4.749119609006e-7,32,7,1.621944563729e-3,1.875215214600e-2,5.376338958740e-4,6.086615887401e-5,1.599721806390e0,1.599184172494e0
46,15,3,0,2400,147,74,79,102,hidden1-hidden2,hidden1-hidden2,-0.010000000,0.020000000,1,0,2.035548289617e-4,1.040281727910e-3,2.071477710303e-4,1.046193009820e-3,null,null,1.590990474337e-6,32,7,2.074275697981e-3,1.872703062893e-2,9.899650301252e-4,1.196558823790e-4,1.599721806390e0,1.598731841360e0
46,15,3,0,2400,148,75,80,101,hidden1-hidden2,hidden1-hidden2,-0.020000000,0.020000000,0,0,-1.678119103114e-4,5.882184331616e-3,-1.423316100052e-4,5.316006243812e-3,null,null,1.544492700456e-5,32,7,6.048355783735e-3,1.848924324750e-2,4.964045115880e-3,8.271004388886e-4,1.599721806390e0,1.594757761274e0
46,15,3,0,2400,149,75,80,101,hidden1-hidden2,hidden1-hidden2,-0.010000000,0.010000000,1,1,-7.705328365167e-5,2.648108949264e-3,-7.116580500262e-5,2.658003121906e-3,null,null,3.852698748710e-6,32,7,3.539460045951e-3,1.865511105321e-2,2.455149378095e-3,3.676307333457e-4,1.599721806390e0,1.597266657012e0
