cell_id,state_arm,step,source,candidate_count,spearman,pairwise_agreement,pair_count,top1_agreement,candidate_regret,utility_spread
12,sentinel_rotating128,600,training,170,0.377830741,0.638966286,14356,0.000000000,1.850724220276e-4,3.247022628784e-3
12,sentinel_rotating128,600,fixed,170,0.182604310,0.569866258,14356,0.000000000,7.222294807434e-4,2.980887889862e-3
12,sentinel_rotating128,600,rotating,170,0.418972887,0.655033090,14355,0.000000000,7.622838020325e-4,2.734780311584e-3
12,sentinel_rotating128,2400,training,170,0.145061578,0.550093992,14363,0.000000000,1.267790794373e-4,5.526483058929e-3
12,sentinel_rotating128,2400,fixed,170,0.125739570,0.543378360,14362,0.000000000,6.735920906067e-4,5.625069141388e-3
12,sentinel_rotating128,2400,rotating,170,0.182584822,0.567578859,14361,0.000000000,3.389894962311e-3,6.944835186005e-3
12,sentinel_rotating128,4200,training,170,-0.055964605,0.483513419,14345,0.000000000,4.575848579407e-3,7.881700992584e-3
12,sentinel_rotating128,4200,fixed,170,0.018315334,0.501986755,14345,0.000000000,3.998517990112e-3,9.756803512573e-3
12,sentinel_rotating128,4200,rotating,170,0.158624076,0.565123414,14342,0.000000000,1.718461513519e-3,5.958080291748e-3
13,training_full96,0,training,170,0.464097939,0.668571429,14350,0.000000000,5.794763565063e-4,7.374286651611e-4
13,training_full96,0,fixed,170,0.525225330,0.690351794,14355,1.000000000,0.000000000000e0,1.873970031738e-3
13,training_full96,0,rotating,170,0.493481909,0.680044593,14352,1.000000000,0.000000000000e0,1.745700836182e-3
13,training_full96,600,training,170,0.347768633,0.636167398,14361,0.000000000,9.213685989380e-4,1.562571525574e-2
13,training_full96,600,fixed,170,0.579892489,0.726152346,14362,0.000000000,6.183385848999e-4,1.517546176910e-2
13,training_full96,600,rotating,170,0.246682047,0.590000696,14361,0.000000000,2.912402153015e-3,8.998870849609e-3
13,training_full96,2400,training,170,0.360773322,0.625965889,14365,0.000000000,1.142263412476e-3,4.304075241089e-2
13,training_full96,2400,fixed,170,0.367978945,0.630838844,14365,0.000000000,1.099610328674e-2,3.612613677979e-2
13,training_full96,2400,rotating,170,0.341332796,0.622624434,14365,0.000000000,1.142263412476e-3,2.611756324768e-2
13,training_full96,4200,training,170,0.449276964,0.675925926,14364,0.000000000,2.423429489136e-2,7.064676284790e-2
13,training_full96,4200,fixed,170,0.376594169,0.641116681,14364,0.000000000,3.938484191895e-2,5.926322937012e-2
13,training_full96,4200,rotating,170,0.228508759,0.587301587,14364,0.000000000,2.241706848145e-2,6.830215454102e-2
13,sentinel_fixed128,0,training,170,0.464097939,0.668571429,14350,0.000000000,5.794763565063e-4,7.374286651611e-4
13,sentinel_fixed128,0,fixed,170,0.525225330,0.690351794,14355,1.000000000,0.000000000000e0,1.873970031738e-3
13,sentinel_fixed128,0,rotating,170,0.493481909,0.680044593,14352,1.000000000,0.000000000000e0,1.745700836182e-3
13,sentinel_fixed128,600,training,170,0.135151920,0.547967140,14364,0.000000000,1.129567623138e-3,9.408831596375e-3
13,sentinel_fixed128,600,fixed,170,-0.010608155,0.500034812,14363,0.000000000,3.202140331268e-3,1.444876194000e-3
13,sentinel_fixed128,600,rotating,170,0.237255947,0.581047208,14362,1.000000000,0.000000000000e0,6.939589977264e-3
13,sentinel_fixed128,2400,training,170,0.475056012,0.670286828,14364,0.000000000,1.293587684631e-2,2.350914478302e-2
13,sentinel_fixed128,2400,fixed,170,-0.268212911,0.399526363,14357,0.000000000,2.064466476440e-2,1.212649047375e-3
13,sentinel_fixed128,2400,rotating,170,0.574995619,0.705583403,14364,1.000000000,0.000000000000e0,2.578473091125e-2
13,sentinel_fixed128,4200,training,170,0.385584340,0.639445837,14364,0.000000000,7.759571075439e-3,3.347182273865e-2
13,sentinel_fixed128,4200,fixed,170,-0.111680849,0.456489932,14353,0.000000000,2.278709411621e-2,5.782768130302e-4
13,sentinel_fixed128,4200,rotating,170,0.414087141,0.653136531,14363,0.000000000,8.003234863281e-3,3.177261352539e-2
13,sentinel_rotating128,0,training,170,0.464097939,0.668571429,14350,0.000000000,5.794763565063e-4,7.374286651611e-4
13,sentinel_rotating128,0,fixed,170,0.525225330,0.690351794,14355,1.000000000,0.000000000000e0,1.873970031738e-3
13,sentinel_rotating128,0,rotating,170,0.493481909,0.680044593,14352,1.000000000,0.000000000000e0,1.745700836182e-3
13,sentinel_rotating128,600,training,170,0.172636469,0.560275785,14359,0.000000000,2.123475074768e-3,3.552198410034e-3
13,sentinel_rotating128,600,fixed,170,0.172918695,0.561259316,14357,0.000000000,1.924872398376e-3,2.964019775391e-3
13,sentinel_rotating128,600,rotating,170,-0.004209809,0.500417827,14360,0.000000000,5.495548248291e-4,1.779437065125e-3
13,sentinel_rotating128,2400,training,170,0.160410892,0.555424036,14362,0.000000000,1.894772052765e-3,5.088388919830e-3
13,sentinel_rotating128,2400,fixed,170,-0.039817856,0.491714246,14362,0.000000000,3.610134124756e-3,6.790161132812e-3
13,sentinel_rotating128,2400,rotating,170,0.092309308,0.536216743,14358,0.000000000,3.648281097412e-3,3.106534481049e-3
13,sentinel_rotating128,4200,training,170,-0.156905586,0.442495127,14364,0.000000000,5.331933498383e-3,7.068991661072e-3
13,sentinel_rotating128,4200,fixed,170,-0.080240155,0.475494291,14364,0.000000000,2.918958663940e-3,8.214175701141e-3
13,sentinel_rotating128,4200,rotating,170,-0.233859242,0.415065441,14364,0.000000000,1.405596733093e-3,6.412327289581e-3
14,training_full96,0,training,170,0.343369164,0.623545803,14355,1.000000000,0.000000000000e0,1.545429229736e-3
14,training_full96,0,fixed,170,0.653968378,0.747264999,14351,1.000000000,0.000000000000e0,3.661274909973e-3
14,training_full96,0,rotating,170,0.541014620,0.699198885,14355,0.000000000,9.177923202515e-4,1.282930374146e-3
14,training_full96,600,training,170,0.482195983,0.691220497,14363,0.000000000,6.927490234375e-3,1.228427886963e-2
14,training_full96,600,fixed,170,0.514470478,0.702680125,14365,0.000000000,2.997398376465e-3,1.061832904816e-2
14,training_full96,600,rotating,170,0.518549594,0.696136443,14365,0.000000000,5.201816558838e-3,1.064538955688e-2
14,training_full96,2400,training,170,0.686411295,0.749042812,14365,0.000000000,8.881092071533e-3,4.156255722046e-2
14,training_full96,2400,fixed,170,0.537780058,0.697946397,14365,0.000000000,1.002883911133e-2,2.675342559814e-2
14,training_full96,2400,rotating,170,0.316652927,0.616985729,14365,0.000000000,1.921463012695e-2,2.643680572510e-2
14,training_full96,4200,training,170,0.663466471,0.749147114,14363,0.000000000,1.415109634399e-2,8.734416961670e-2
14,training_full96,4200,fixed,170,0.375895589,0.632762462,14364,0.000000000,1.415109634399e-2,6.056928634644e-2
14,training_full96,4200,rotating,170,0.582599387,0.717070454,14364,0.000000000,1.415109634399e-2,7.767820358276e-2
14,sentinel_fixed128,0,training,170,0.343369164,0.623545803,14355,1.000000000,0.000000000000e0,1.545429229736e-3
14,sentinel_fixed128,0,fixed,170,0.653968378,0.747264999,14351,1.000000000,0.000000000000e0,3.661274909973e-3
14,sentinel_fixed128,0,rotating,170,0.541014620,0.699198885,14355,0.000000000,9.177923202515e-4,1.282930374146e-3
14,sentinel_fixed128,600,training,170,0.211034502,0.573934837,14364,0.000000000,2.295136451721e-3,5.761623382568e-3
14,sentinel_fixed128,600,fixed,170,-0.312707048,0.392088586,14359,0.000000000,5.404472351074e-3,1.584053039551e-3
14,sentinel_fixed128,600,rotating,170,0.391372050,0.637471280,14363,0.000000000,1.310825347900e-3,5.579233169556e-3
14,sentinel_fixed128,2400,training,170,0.437387412,0.654716324,14365,1.000000000,0.000000000000e0,3.780341148376e-2
14,sentinel_fixed128,2400,fixed,170,-0.233693432,0.421877176,14362,0.000000000,1.358604431152e-2,1.164883375168e-3
14,sentinel_fixed128,2400,rotating,170,0.667119766,0.738809607,14365,1.000000000,0.000000000000e0,2.407908439636e-2
14,sentinel_fixed128,4200,training,170,0.257422707,0.596310477,14365,0.000000000,2.625322341919e-2,8.994197845459e-2
14,sentinel_fixed128,4200,fixed,170,-0.156297497,0.443197658,14348,0.000000000,2.497243881226e-2,3.881510347128e-4
14,sentinel_fixed128,4200,rotating,170,0.165464305,0.560668291,14365,0.000000000,2.679252624512e-2,2.929806709290e-2
14,sentinel_rotating128,0,training,170,0.343369164,0.623545803,14355,1.000000000,0.000000000000e0,1.545429229736e-3
14,sentinel_rotating128,0,fixed,170,0.653968378,0.747264999,14351,1.000000000,0.000000000000e0,3.661274909973e-3
14,sentinel_rotating128,0,rotating,170,0.541014620,0.699198885,14355,0.000000000,9.177923202515e-4,1.282930374146e-3
14,sentinel_rotating128,600,training,170,0.116789997,0.539656013,14361,0.000000000,1.677274703979e-3,2.129912376404e-3
14,sentinel_rotating128,600,fixed,170,0.377333742,0.634287306,14361,0.000000000,6.108283996582e-4,2.496600151062e-3
14,sentinel_rotating128,600,rotating,170,0.360358963,0.639300884,14361,0.000000000,4.152059555054e-4,2.027988433838e-3
14,sentinel_rotating128,2400,training,170,-0.135280321,0.446595182,14362,0.000000000,1.257419586182e-3,6.080746650696e-3
14,sentinel_rotating128,2400,fixed,170,0.290932873,0.605166052,14363,0.000000000,3.594577312469e-3,4.403650760651e-3
14,sentinel_rotating128,2400,rotating,170,0.029495477,0.511976048,14362,0.000000000,1.257419586182e-3,3.853499889374e-3
14,sentinel_rotating128,4200,training,170,-0.222341230,0.423698134,14364,0.000000000,5.365729331970e-3,5.110561847687e-3
14,sentinel_rotating128,4200,fixed,170,0.222246105,0.581981480,14363,0.000000000,2.384901046753e-3,6.118416786194e-3
14,sentinel_rotating128,4200,rotating,170,0.190045481,0.567917566,14363,0.000000000,3.680527210236e-3,5.232632160187e-3
15,training_full96,0,training,170,0.248307103,0.594698291,14335,0.000000000,2.501010894775e-4,1.188635826111e-3
15,training_full96,0,fixed,170,0.251394884,0.591621942,14347,1.000000000,0.000000000000e0,7.328987121582e-4
15,training_full96,0,rotating,170,-0.017592316,0.497037708,14347,0.000000000,6.320476531982e-4,5.989074707031e-4
15,training_full96,600,training,170,0.124752612,0.544555834,14364,0.000000000,7.436633110046e-3,1.024186611176e-2
15,training_full96,600,fixed,170,0.537039061,0.702172097,14364,0.000000000,7.436633110046e-3,1.616585254669e-2
15,training_full96,600,rotating,170,0.323107653,0.620927318,14364,0.000000000,7.436633110046e-3,2.094614505768e-2
15,training_full96,2400,training,170,0.207213077,0.571219716,14364,0.000000000,3.265428543091e-2,3.628945350647e-2
15,training_full96,2400,fixed,170,0.503090479,0.675878872,14365,0.000000000,1.460623741150e-2,3.391098976135e-2
15,training_full96,2400,rotating,170,0.237596253,0.582039680,14365,0.000000000,2.815103530884e-2,4.311919212341e-2
15,training_full96,4200,training,170,-0.058348651,0.477185650,14355,1.000000000,0.000000000000e0,4.169821739197e-2
15,training_full96,4200,fixed,170,0.293161387,0.607008499,14354,1.000000000,0.000000000000e0,6.311488151550e-2
15,training_full96,4200,rotating,170,0.221190069,0.574474014,14354,0.000000000,5.086517333984e-2,6.010389328003e-2
15,sentinel_fixed128,0,training,170,0.248307103,0.594698291,14335,0.000000000,2.501010894775e-4,1.188635826111e-3
15,sentinel_fixed128,0,fixed,170,0.251394884,0.591621942,14347,1.000000000,0.000000000000e0,7.328987121582e-4
15,sentinel_fixed128,0,rotating,170,-0.017592316,0.497037708,14347,0.000000000,6.320476531982e-4,5.989074707031e-4
15,sentinel_fixed128,600,training,170,0.151017342,0.550114927,14357,0.000000000,2.861201763153e-3,6.631791591644e-3
15,sentinel_fixed128,600,fixed,170,0.204129812,0.575377759,14361,0.000000000,9.123086929321e-4,1.976549625397e-3
15,sentinel_fixed128,600,rotating,170,0.140961868,0.550410806,14362,0.000000000,1.736402511597e-3,6.439864635468e-3
15,sentinel_fixed128,2400,training,170,0.406605968,0.648799165,14365,0.000000000,9.795665740967e-3,2.836513519287e-2
15,sentinel_fixed128,2400,fixed,170,0.060512687,0.512672330,14362,0.000000000,9.888768196106e-3,2.175807952881e-3
15,sentinel_fixed128,2400,rotating,170,0.411161388,0.645875392,14365,0.000000000,9.795665740967e-3,2.838063240051e-2
15,sentinel_fixed128,4200,training,170,0.536548995,0.707622694,14365,0.000000000,3.099107742310e-2,3.478574752808e-2
15,sentinel_fixed128,4200,fixed,170,0.096478817,0.536318685,14359,0.000000000,1.903533935547e-2,2.340033650398e-3
15,sentinel_fixed128,4200,rotating,170,0.220358938,0.578976679,14365,0.000000000,5.734920501709e-3,5.174112319946e-2
15,sentinel_rotating128,0,training,170,0.248307103,0.594698291,14335,0.000000000,2.501010894775e-4,1.188635826111e-3
15,sentinel_rotating128,0,fixed,170,0.251394884,0.591621942,14347,1.000000000,0.000000000000e0,7.328987121582e-4
15,sentinel_rotating128,0,rotating,170,-0.017592316,0.497037708,14347,0.000000000,6.320476531982e-4,5.989074707031e-4
15,sentinel_rotating128,600,training,170,0.392268911,0.648300362,14356,0.000000000,1.601934432983e-3,2.030014991760e-3
15,sentinel_rotating128,600,fixed,170,0.602506842,0.721757905,14358,0.000000000,1.019001007080e-3,2.636194229126e-3
15,sentinel_rotating128,600,rotating,170,0.271359000,0.592442833,14344,0.000000000,2.557992935181e-3,2.677083015442e-3
15,sentinel_rotating128,2400,training,170,0.540862038,0.692891457,14363,0.000000000,5.105793476105e-3,4.322767257690e-3
15,sentinel_rotating128,2400,fixed,170,0.622000734,0.734405458,14364,1.000000000,0.000000000000e0,6.516396999359e-3
15,sentinel_rotating128,2400,rotating,170,0.265824300,0.589779294,14363,0.000000000,2.912819385529e-3,4.072368144989e-3
15,sentinel_rotating128,4200,training,170,0.200161333,0.573517126,14364,0.000000000,7.183670997620e-3,5.761623382568e-3
15,sentinel_rotating128,4200,fixed,170,0.471019351,0.672746258,14365,0.000000000,6.098449230194e-3,6.355702877045e-3
15,sentinel_rotating128,4200,rotating,170,0.215498327,0.584864940,14364,0.000000000,3.646492958069e-3,7.312476634979e-3
16,training_full96,0,training,170,0.357699553,0.636287625,14352,1.000000000,0.000000000000e0,1.838922500610e-3
16,training_full96,0,fixed,170,0.028600426,0.507245367,14354,0.000000000,1.776933670044e-3,9.979009628296e-4
16,training_full96,0,rotating,170,0.142234804,0.549627359,14357,0.000000000,7.185935974121e-4,5.681514739990e-4
16,training_full96,600,training,170,0.473598720,0.679986077,14365,1.000000000,0.000000000000e0,6.102740764618e-3
16,training_full96,600,fixed,170,0.417580498,0.661051166,14365,1.000000000,0.000000000000e0,7.692217826843e-3
16,training_full96,600,rotating,170,0.431080923,0.659078251,14364,1.000000000,0.000000000000e0,1.294112205505e-2
16,training_full96,2400,training,170,0.440907031,0.652694611,14362,0.000000000,3.144264221191e-3,1.562082767487e-2
16,training_full96,2400,fixed,170,0.240231020,0.581772610,14363,0.000000000,8.847475051880e-3,2.962136268616e-2
16,training_full96,2400,rotating,170,0.249875428,0.586924737,14363,0.000000000,6.156921386719e-3,2.809381484985e-2
16,training_full96,4200,training,170,0.445593080,0.659075080,14358,0.000000000,3.517484664917e-2,2.320861816406e-2
16,training_full96,4200,fixed,170,0.394702003,0.646309192,14360,0.000000000,2.399396896362e-2,5.131721496582e-2
16,training_full96,4200,rotating,170,0.624160586,0.733096581,14361,0.000000000,1.130723953247e-2,6.082701683044e-2
16,sentinel_fixed128,0,training,170,0.357699553,0.636287625,14352,1.000000000,0.000000000000e0,1.838922500610e-3
16,sentinel_fixed128,0,fixed,170,0.028600426,0.507245367,14354,0.000000000,1.776933670044e-3,9.979009628296e-4
16,sentinel_fixed128,0,rotating,170,0.142234804,0.549627359,14357,0.000000000,7.185935974121e-4,5.681514739990e-4
16,sentinel_fixed128,600,training,170,0.395860304,0.661003969,14363,0.000000000,2.479195594788e-3,7.388293743134e-3
16,sentinel_fixed128,600,fixed,170,-0.050866936,0.482348026,14361,0.000000000,1.090097427368e-2,1.562416553497e-3
16,sentinel_fixed128,600,rotating,170,0.421464722,0.670124626,14363,0.000000000,6.548166275024e-3,7.145583629608e-3
16,sentinel_fixed128,2400,training,170,0.466676437,0.671353985,14365,0.000000000,1.313281059265e-2,2.757132053375e-2
16,sentinel_fixed128,2400,fixed,170,-0.172307625,0.440011141,14361,0.000000000,9.561061859131e-3,1.556545495987e-3
16,sentinel_fixed128,2400,rotating,170,0.493911550,0.675438596,14364,0.000000000,1.313281059265e-2,2.147388458252e-2
16,sentinel_fixed128,4200,training,170,0.344811036,0.635781413,14365,0.000000000,3.954195976257e-2,5.924415588379e-2
16,sentinel_fixed128,4200,fixed,170,-0.027474336,0.485859571,14356,0.000000000,3.782558441162e-2,1.106504350901e-3
16,sentinel_fixed128,4200,rotating,170,0.423657647,0.656317438,14365,0.000000000,4.576277732849e-2,5.354261398315e-2
16,sentinel_rotating128,0,training,170,0.357699553,0.636287625,14352,1.000000000,0.000000000000e0,1.838922500610e-3
16,sentinel_rotating128,0,fixed,170,0.028600426,0.507245367,14354,0.000000000,1.776933670044e-3,9.979009628296e-4
16,sentinel_rotating128,0,rotating,170,0.142234804,0.549627359,14357,0.000000000,7.185935974121e-4,5.681514739990e-4
16,sentinel_rotating128,600,training,170,0.095778578,0.544897248,14355,0.000000000,1.109480857849e-3,2.885043621063e-3
16,sentinel_rotating128,600,fixed,170,-0.233395498,0.416637637,14353,0.000000000,3.914713859558e-3,2.163708209991e-3
16,sentinel_rotating128,600,rotating,170,-0.224026898,0.426212375,14352,0.000000000,1.244425773621e-3,2.812802791595e-3
16,sentinel_rotating128,2400,training,170,0.030835312,0.513441984,14358,0.000000000,9.888410568237e-4,3.632783889771e-3
16,sentinel_rotating128,2400,fixed,170,-0.049380741,0.479208748,14357,0.000000000,2.888321876526e-3,2.596676349640e-3
16,sentinel_rotating128,2400,rotating,170,-0.462981656,0.325302883,14362,0.000000000,6.596446037292e-3,2.867877483368e-3
16,sentinel_rotating128,4200,training,170,0.307618180,0.612187979,14342,0.000000000,1.065969467163e-3,3.480076789856e-3
16,sentinel_rotating128,4200,fixed,170,-0.011265679,0.491777003,14350,0.000000000,5.982041358948e-3,2.552211284637e-3
16,sentinel_rotating128,4200,rotating,170,0.175684365,0.567495993,14349,1.000000000,0.000000000000e0,4.612803459167e-3
17,training_full96,0,training,170,0.411932599,0.651943709,14354,1.000000000,0.000000000000e0,8.982419967651e-4
17,training_full96,0,fixed,170,0.619235206,0.735693873,14347,1.000000000,0.000000000000e0,4.475951194763e-3
17,training_full96,0,rotating,170,0.587419249,0.713370027,14353,1.000000000,0.000000000000e0,1.993894577026e-3
17,training_full96,600,training,170,0.283682053,0.605444545,14363,0.000000000,9.870290756226e-3,8.791208267212e-3
17,training_full96,600,fixed,170,0.523549301,0.694750035,14362,0.000000000,3.518819808960e-3,9.213566780090e-3
17,training_full96,600,rotating,170,0.422993781,0.657174685,14363,0.000000000,4.995465278625e-3,1.281595230103e-2
17,training_full96,2400,training,170,-0.017175050,0.496692891,14363,0.000000000,3.614807128906e-2,3.906989097595e-2
17,training_full96,2400,fixed,170,0.404060068,0.644294367,14363,1.000000000,0.000000000000e0,4.609251022339e-2
17,training_full96,2400,rotating,170,0.481841808,0.676669220,14363,1.000000000,0.000000000000e0,5.798792839050e-2
17,training_full96,4200,training,170,-0.083968687,0.471879573,14349,0.000000000,4.638624191284e-2,5.370140075684e-2
17,training_full96,4200,fixed,170,0.468450808,0.673682743,14348,1.000000000,0.000000000000e0,5.248212814331e-2
17,training_full96,4200,rotating,170,0.373194165,0.630915046,14349,0.000000000,4.948997497559e-2,4.612731933594e-2
17,sentinel_fixed128,0,training,170,0.411932599,0.651943709,14354,1.000000000,0.000000000000e0,8.982419967651e-4
17,sentinel_fixed128,0,fixed,170,0.619235206,0.735693873,14347,1.000000000,0.000000000000e0,4.475951194763e-3
17,sentinel_fixed128,0,rotating,170,0.587419249,0.713370027,14353,1.000000000,0.000000000000e0,1.993894577026e-3
17,sentinel_fixed128,600,training,170,0.533384953,0.700222779,14364,0.000000000,2.705335617065e-3,7.775902748108e-3
17,sentinel_fixed128,600,fixed,170,-0.174533037,0.438540288,14359,0.000000000,4.571676254272e-3,1.584768295288e-3
17,sentinel_fixed128,600,rotating,170,0.294785874,0.607351713,14364,0.000000000,5.139827728271e-3,7.087707519531e-3
17,sentinel_fixed128,2400,training,170,0.248258132,0.586077271,14365,0.000000000,9.426832199097e-3,3.968405723572e-2
17,sentinel_fixed128,2400,fixed,170,-0.007909092,0.499373434,14364,0.000000000,1.269292831421e-2,1.257672905922e-3
17,sentinel_fixed128,2400,rotating,170,0.485223274,0.671261487,14364,0.000000000,8.577346801758e-3,3.345274925232e-2
17,sentinel_fixed128,4200,training,170,0.160429767,0.553069900,14349,0.000000000,2.284169197083e-2,4.573392868042e-2
17,sentinel_fixed128,4200,fixed,170,-0.085480712,0.469788835,14349,0.000000000,3.165006637573e-2,7.569938898087e-4
17,sentinel_fixed128,4200,rotating,170,0.328645608,0.618788766,14349,0.000000000,2.543020248413e-2,4.357123374939e-2
17,sentinel_rotating128,0,training,170,0.411932599,0.651943709,14354,1.000000000,0.000000000000e0,8.982419967651e-4
17,sentinel_rotating128,0,fixed,170,0.619235206,0.735693873,14347,1.000000000,0.000000000000e0,4.475951194763e-3
17,sentinel_rotating128,0,rotating,170,0.587419249,0.713370027,14353,1.000000000,0.000000000000e0,1.993894577026e-3
17,sentinel_rotating128,600,training,170,0.137674225,0.554805014,14360,0.000000000,1.289129257202e-3,1.650512218475e-3
17,sentinel_rotating128,600,fixed,170,0.403354171,0.650995960,14358,0.000000000,7.898807525635e-4,2.034425735474e-3
17,sentinel_rotating128,600,rotating,170,0.274703439,0.609149781,14361,0.000000000,5.245208740234e-4,1.913189888000e-3
17,sentinel_rotating128,2400,training,170,0.237218087,0.583205682,14362,0.000000000,3.342509269714e-3,4.334867000580e-3
17,sentinel_rotating128,2400,fixed,170,0.439512997,0.653832765,14363,0.000000000,1.834809780121e-3,5.099236965179e-3
17,sentinel_rotating128,2400,rotating,170,-0.024250033,0.493837476,14361,0.000000000,3.596901893616e-3,4.304051399231e-3
17,sentinel_rotating128,4200,training,170,-0.059411068,0.476306620,14350,0.000000000,6.289899349213e-3,4.673838615417e-3
17,sentinel_rotating128,4200,fixed,170,0.399989252,0.634120845,14349,0.000000000,3.344893455505e-3,6.522774696350e-3
17,sentinel_rotating128,4200,rotating,170,0.110686829,0.544428183,14349,0.000000000,6.589651107788e-3,4.944801330566e-3
18,training_full96,0,training,170,0.445490491,0.660766551,14350,0.000000000,2.745389938354e-4,7.901191711426e-4
18,training_full96,0,fixed,170,0.251375794,0.597213514,14355,0.000000000,5.481243133545e-4,1.871109008789e-3
18,training_full96,0,rotating,170,0.209853534,0.579835448,14342,0.000000000,2.700090408325e-4,1.366972923279e-3
18,training_full96,600,training,170,0.089089805,0.531123799,14362,0.000000000,1.067936420441e-2,7.206320762634e-3
18,training_full96,600,fixed,170,0.743256017,0.789459027,14363,1.000000000,0.000000000000e0,1.113426685333e-2
18,training_full96,600,rotating,170,0.547670749,0.708417462,14363,0.000000000,6.040692329407e-3,1.210629940033e-2
18,training_full96,2400,training,170,0.128913556,0.544486216,14364,1.000000000,0.000000000000e0,1.736485958099e-2
18,training_full96,2400,fixed,170,0.187240170,0.564436399,14363,0.000000000,2.295780181885e-2,2.087938785553e-2
18,training_full96,2400,rotating,170,0.308557171,0.607282094,14364,1.000000000,0.000000000000e0,3.610754013062e-2
18,training_full96,4200,training,170,0.283289672,0.597702750,14365,0.000000000,6.825208663940e-3,4.279637336731e-2
18,training_full96,4200,fixed,170,0.487951344,0.673303167,14365,0.000000000,1.501226425171e-2,3.942775726318e-2
18,training_full96,4200,rotating,170,0.552396480,0.698851375,14365,0.000000000,6.825208663940e-3,5.702400207520e-2
18,sentinel_fixed128,0,training,170,0.445490491,0.660766551,14350,0.000000000,2.745389938354e-4,7.901191711426e-4
18,sentinel_fixed128,0,fixed,170,0.251375794,0.597213514,14355,0.000000000,5.481243133545e-4,1.871109008789e-3
18,sentinel_fixed128,0,rotating,170,0.209853534,0.579835448,14342,0.000000000,2.700090408325e-4,1.366972923279e-3
18,sentinel_fixed128,600,training,170,0.500465008,0.696587744,14360,0.000000000,2.253413200378e-3,1.065015792847e-2
18,sentinel_fixed128,600,fixed,170,-0.109297486,0.458667038,14359,0.000000000,8.033752441406e-3,1.166343688965e-3
18,sentinel_fixed128,600,rotating,170,0.627870267,0.742481203,14364,0.000000000,2.253413200378e-3,1.470959186554e-2
18,sentinel_fixed128,2400,training,170,0.371611409,0.633396108,14337,0.000000000,1.189470291138e-2,1.668715476990e-2
18,sentinel_fixed128,2400,fixed,170,-0.129039527,0.458862083,14342,0.000000000,1.776504516602e-2,2.150669693947e-3
18,sentinel_fixed128,2400,rotating,170,0.302309420,0.604362673,14349,0.000000000,1.116371154785e-2,2.291333675385e-2
18,sentinel_fixed128,4200,training,170,0.528477824,0.700383142,14355,0.000000000,3.636217117310e-2,2.855610847473e-2
18,sentinel_fixed128,4200,fixed,170,-0.150809121,0.451896263,14344,0.000000000,2.799749374390e-2,1.061886548996e-3
18,sentinel_fixed128,4200,rotating,170,0.352837868,0.625609586,14354,0.000000000,1.931524276733e-2,5.263113975525e-2
18,sentinel_rotating128,0,training,170,0.445490491,0.660766551,14350,0.000000000,2.745389938354e-4,7.901191711426e-4
18,sentinel_rotating128,0,fixed,170,0.251375794,0.597213514,14355,0.000000000,5.481243133545e-4,1.871109008789e-3
18,sentinel_rotating128,0,rotating,170,0.209853534,0.579835448,14342,0.000000000,2.700090408325e-4,1.366972923279e-3
18,sentinel_rotating128,600,training,170,0.235242033,0.586130065,14362,0.000000000,1.417100429535e-3,2.035498619080e-3
18,sentinel_rotating128,600,fixed,170,0.296886545,0.598244759,14357,0.000000000,1.204490661621e-3,3.269195556641e-3
18,sentinel_rotating128,600,rotating,170,0.505395071,0.685049788,14361,0.000000000,7.289648056030e-5,3.077030181885e-3
18,sentinel_rotating128,2400,training,170,0.252737227,0.586936843,14361,0.000000000,2.186775207520e-3,3.331005573273e-3
18,sentinel_rotating128,2400,fixed,170,0.320110161,0.621448468,14360,0.000000000,1.760840415955e-3,4.592955112457e-3
18,sentinel_rotating128,2400,rotating,170,0.495454043,0.694305207,14364,0.000000000,1.463532447815e-3,5.337476730347e-3
18,sentinel_rotating128,4200,training,170,0.017135369,0.510304971,14362,0.000000000,1.548051834106e-3,5.880475044250e-3
18,sentinel_rotating128,4200,fixed,170,0.037987159,0.521342525,14361,0.000000000,6.929636001587e-3,4.595577716827e-3
18,sentinel_rotating128,4200,rotating,170,0.261332702,0.607339322,14361,0.000000000,6.929636001587e-3,7.212936878204e-3
19,training_full96,0,training,170,0.549499603,0.698202592,14354,0.000000000,5.567073822021e-5,6.158351898193e-4
19,training_full96,0,fixed,170,0.445603999,0.660931950,14357,0.000000000,2.318620681763e-4,1.654267311096e-3
19,training_full96,0,rotating,170,0.393723372,0.637801310,14354,0.000000000,2.170801162720e-4,2.299666404724e-3
19,training_full96,600,training,170,0.086358884,0.526979043,14363,0.000000000,6.847381591797e-3,9.870529174805e-3
19,training_full96,600,fixed,170,0.567994294,0.710854278,14363,0.000000000,4.050731658936e-3,1.034367084503e-2
19,training_full96,600,rotating,170,0.325551857,0.623311517,14362,0.000000000,4.050731658936e-3,1.314246654510e-2
19,training_full96,2400,training,170,0.316782578,0.619743804,14364,0.000000000,6.754875183105e-3,2.910113334656e-2
19,training_full96,2400,fixed,170,0.737499611,0.781954887,14364,0.000000000,6.754875183105e-3,4.576301574707e-2
19,training_full96,2400,rotating,170,0.232763885,0.586506997,14363,0.000000000,4.347467422485e-2,2.613806724548e-2
19,training_full96,4200,training,170,0.148858488,0.552840434,14364,1.000000000,0.000000000000e0,4.695463180542e-2
19,training_full96,4200,fixed,170,0.628860735,0.735937065,14364,1.000000000,0.000000000000e0,1.089587211609e-1
